timestamp,dr0135,dqctcf,dr182s,dqce4s,dqfj4k,dr11p6,dr1cpf,dqc4z7,dqcft7,dr0bwc,dpp8up,dr18zv,dqcr39,dqcz5x,dqcneh,dqckgk,dqcyhe,dqc96t,dqf09g,dqcu6t,dr09m3,dqf4qb,dqf3qq,dqcx8d
2018-01-03 02:00:00,94.262,778.806,757.385,170.939,58.952,295.101,122.085,312.089,60.231,471.386,42.511,271.51,368.031,39.051,732.637,1003.346,76.44,172.968,44.991,67.44,237.829,184.359,215.817,520.141
2018-01-03 03:00:00,96.496,849.732,818.39,177.544,61.388,343.132,131.092,331.173,62.658,474.682,45.518,289.762,404.571,40.6,802.717,1048.521,79.428,174.734,47.263,70.152,254.928,190.105,224.827,556.658
2018-01-03 04:00:00,102.487,899.697,859.891,207.302,64.944,372.963,134.887,350.657,75.224,506.843,47.22,304.561,436.422,43.344,852.335,1087.836,82.636,197.185,48.707,75.644,253.058,197.164,230.103,583.296
2018-01-03 05:00:00,108.381,927.854,888.041,224.282,65.259,381.766,147.196,366.354,82.897,532.635,48.524,315.939,451.987,44.837,900.308,1103.847,86.431,223.569,49.767,76.592,263.876,203.124,232.987,606.483
2018-01-03 06:00:00,111.58,953.668,896.101,247.538,56.996,403.256,161.967,376.47,83.857,559.136,51.882,333.923,476.035,46.276,916.961,1164.563,93.674,256.273,51.413,78.959,283.672,210.494,245.483,615.425
2018-01-03 07:00:00,112.787,956.575,894.082,247.762,53.919,406.976,165.762,376.61,82.478,567.651,58.645,327.626,484.591,46.564,902.131,1176.857,98.719,255.819,53.086,83.594,295.521,216.172,250.353,618.8
2018-01-03 08:00:00,108.417,889.91,831.114,217.723,55.255,377.733,147.72,357.097,75.05,549.944,58.251,301.404,442.343,39.582,823.218,1057.26,88.751,222.557,43.324,74.866,284.239,195.363,232.595,572.737
2018-01-03 09:00:00,94.857,701.386,646.535,152.691,44.262,335.475,123.478,291.473,59.452,465.369,54.365,239.669,343.271,31.567,723.866,816.723,77.378,158.141,30.324,57.723,246.746,147.952,181.653,457.584
2018-01-03 10:00:00,77.788,552.9,513.77,115.952,36.468,275.539,102.006,229.11,48.194,353.718,45.665,191.856,274.135,28.277,644.287,660.309,70.507,127.365,23.063,52.063,221.86,105.417,133.05,366.06
2018-01-03 11:00:00,62.956,481.022,448.423,102.797,32.72,219.043,89.65,205.226,41.358,295.443,34.606,165.553,237.428,25.646,562.657,545.305,62.681,112.164,20.851,46.875,182.665,77.932,110.691,318.593
2018-01-03 12:00:00,55.883,466.246,433.664,95.481,29.7,178.024,79.865,173.207,36.007,258.688,28.169,159.606,223.422,22.794,478.577,458.88,55.42,104.589,19.902,42.023,156.518,66.823,98.945,310.84
2018-01-03 13:00:00,48.685,430.54,400.359,82.946,27.69,154.441,71.29,139.389,32.101,222.435,24.531,147.283,208.237,20.879,402.243,398.81,52.514,92.424,18.757,37.75,132.422,57.308,91.505,294.1
2018-01-03 14:00:00,42.595,360.768,336.742,74.689,25.813,141.178,60.118,120.376,31.889,191.053,21.663,121.197,176.533,17.879,360.265,344.351,46.926,80.38,16.594,32.944,111.873,51.831,80.756,242.39
2018-01-03 15:00:00,39.013,330.002,306.331,75.276,25.0,138.926,53.304,113.863,33.691,182.334,20.846,111.584,159.698,17.312,339.151,337.323,45.005,83.582,16.448,30.608,109.264,49.079,76.586,219.037
2018-01-03 16:00:00,41.642,353.735,328.982,79.301,28.607,149.553,57.9,110.981,33.145,188.93,20.801,119.753,174.188,16.948,348.531,361.911,45.725,89.767,19.559,29.162,110.717,55.987,79.529,238.725
2018-01-03 17:00:00,43.686,399.184,365.144,88.628,33.317,178.517,64.129,118.527,33.575,197.842,21.525,127.667,198.202,18.148,368.456,422.65,47.215,93.141,22.182,31.713,121.161,66.124,83.124,261.793
2018-01-03 18:00:00,44.732,410.32,374.904,86.548,33.515,197.303,65.973,116.995,32.635,200.498,23.664,136.654,202.147,19.499,391.997,456.105,47.326,88.795,22.121,33.821,138.404,68.69,83.558,271.131
2018-01-03 19:00:00,47.192,392.531,364.052,88.215,30.096,191.981,66.388,115.579,31.878,201.903,24.489,136.545,192.118,20.497,390.261,450.422,49.742,90.065,22.797,34.093,147.167,68.892,83.622,265.822
2018-01-03 20:00:00,45.515,389.023,364.481,91.193,29.091,180.166,63.531,119.544,33.69,203.126,24.897,137.821,189.583,22.328,396.04,463.131,51.691,90.532,21.761,36.189,150.557,71.053,84.766,264.023
2018-01-03 21:00:00,43.304,389.98,369.63,91.364,29.401,179.846,59.583,125.668,36.619,199.468,26.44,131.897,185.706,21.069,422.532,475.643,47.451,94.11,22.092,36.037,152.227,76.526,85.592,264.003
2018-01-03 22:00:00,45.188,400.231,379.37,99.756,29.95,175.575,63.824,139.483,40.736,205.424,27.682,137.224,189.914,19.773,435.298,487.168,44.572,104.037,24.537,36.377,161.986,82.349,95.921,271.731
2018-01-03 23:00:00,47.084,415.567,396.627,110.695,32.584,178.451,64.633,152.811,43.274,220.309,27.694,143.565,201.197,21.248,473.76,530.9,46.955,113.094,25.977,39.081,171.408,84.916,104.82,282.145
2018-01-04 00:00:00,47.794,438.807,427.494,116.931,38.14,181.121,67.633,162.117,43.857,232.341,25.633,152.773,212.691,24.986,526.866,582.275,48.981,120.679,26.85,42.478,172.922,85.107,110.782,300.562
2018-01-04 01:00:00,50.406,476.315,469.744,128.449,43.638,182.154,74.635,165.587,48.5,232.882,25.747,165.447,227.96,28.341,554.151,613.371,52.646,129.538,28.305,47.017,169.524,89.493,119.65,322.57
2018-01-04 02:00:00,52.157,511.101,501.865,137.622,47.517,186.606,85.077,174.602,52.662,241.813,28.843,177.724,238.337,30.834,589.24,660.93,58.775,148.287,30.211,51.713,180.694,103.744,134.626,345.257
2018-01-04 03:00:00,51.992,545.282,532.45,156.264,52.316,190.396,91.448,186.263,59.704,261.496,29.46,182.845,253.691,33.642,660.133,718.108,64.713,162.747,34.314,56.451,182.499,115.498,152.608,366.737
2018-01-04 04:00:00,56.233,602.386,590.071,177.411,60.881,200.513,99.892,216.491,71.286,294.05,29.431,199.572,286.533,35.17,773.914,782.507,66.96,179.866,35.254,60.597,180.83,127.054,166.841,407.218
2018-01-04 05:00:00,62.349,639.68,628.75,191.916,66.186,202.861,109.971,222.509,76.612,319.822,31.575,215.666,303.543,38.506,817.432,841.008,72.929,202.003,37.972,64.947,192.181,135.431,178.662,436.433
2018-01-04 06:00:00,68.164,683.071,658.054,204.176,65.133,218.383,128.315,239.132,73.506,341.832,32.774,239.281,335.423,41.101,877.131,859.465,80.867,218.78,42.633,69.442,221.418,148.77,196.483,463.31
2018-01-04 07:00:00,74.632,704.643,676.631,221.926,63.451,230.142,129.946,240.427,76.811,364.453,35.683,239.336,350.461,45.234,846.278,918.678,91.819,236.821,47.556,79.748,240.856,162.013,204.977,479.001
