timestamp,dr0135,dqctcf,dr182s,dqce4s,dqfj4k,dr11p6,dr1cpf,dqc4z7,dqcft7,dr0bwc,dpp8up,dr18zv,dqcr39,dqcz5x,dqcneh,dqckgk,dqcyhe,dqc96t,dqf09g,dqcu6t,dr09m3,dqf4qb,dqf3qq,dqcx8d
2018-01-02 19:00:00,119.613,1052.374,1216.6,239.832,71.998,411.178,180.943,314.93,89.037,522.113,73.568,403.776,548.821,44.636,1393.825,1426.509,102.891,242.347,51.698,91.127,335.501,198.614,239.02,914.963
2018-01-02 20:00:00,117.854,1039.697,1187.836,254.684,73.632,422.381,179.277,340.39,92.539,551.387,75.362,401.303,537.12,47.77,1373.599,1443.38,106.337,260.965,53.856,92.54,336.192,207.617,242.972,897.028
2018-01-02 21:00:00,116.123,991.118,1143.538,237.248,71.991,418.342,169.857,348.974,94.472,588.174,74.029,381.021,510.115,46.489,1313.46,1420.138,98.877,254.622,54.824,92.922,327.11,218.345,240.928,852.063
2018-01-02 22:00:00,114.494,960.238,1087.801,230.177,71.054,392.534,167.063,363.456,93.488,587.675,68.334,372.116,484.829,44.215,1248.328,1409.782,92.625,244.607,56.963,95.553,311.828,219.608,254.612,815.292
2018-01-02 23:00:00,112.341,951.605,1065.252,228.615,72.99,346.699,161.437,372.645,91.33,564.813,60.718,367.041,484.851,44.789,1166.523,1379.455,91.795,243.953,55.104,89.725,301.429,219.623,256.646,796.991
2018-01-03 00:00:00,111.999,965.786,1078.027,237.312,72.389,331.905,159.396,374.609,90.863,563.662,57.434,369.528,492.581,44.903,1116.525,1341.897,89.246,246.928,53.362,88.902,297.143,218.134,257.401,801.327
2018-01-03 01:00:00,115.671,961.196,1061.435,226.71,69.217,324.947,157.152,371.06,84.836,573.656,54.713,357.688,482.678,45.981,1106.39,1320.294,89.025,226.182,53.967,84.983,295.231,222.838,262.258,776.178
2018-01-03 02:00:00,122.006,994.701,1089.821,206.639,70.826,374.578,159.749,378.127,77.167,592.067,57.394,372.822,495.22,48.12,1124.401,1344.825,91.822,214.356,52.141,87.926,315.483,230.811,257.973,794.548
2018-01-03 03:00:00,124.772,1061.107,1147.451,212.559,72.6,419.603,168.865,396.973,79.556,594.349,59.981,387.768,532.421,49.374,1190.72,1380.621,94.686,215.453,55.165,90.818,332.947,235.213,266.806,831.819
2018-01-03 04:00:00,131.627,1119.079,1197.936,243.808,76.467,452.701,172.994,419.209,93.147,629.643,63.249,404.193,569.158,51.744,1258.022,1430.658,99.03,239.971,56.211,97.297,335.651,243.488,270.993,867.113
2018-01-03 05:00:00,138.887,1169.395,1254.875,264.923,79.581,467.942,190.773,440.003,101.852,666.74,65.903,428.218,597.527,54.024,1347.195,1477.499,105.663,271.277,58.184,100.778,354.834,254.145,278.134,917.732
2018-01-03 06:00:00,147.374,1245.691,1338.42,300.798,76.235,505.359,216.32,468.322,106.693,723.271,72.649,474.371,655.182,58.314,1467.887,1619.249,116.461,316.986,63.092,110.213,394.691,273.024,299.65,988.798
2018-01-03 07:00:00,155.626,1306.755,1415.561,311.777,76.48,531.907,230.934,488.803,110.337,759.189,84.2,496.187,695.73,60.82,1558.181,1727.966,125.253,323.981,67.333,122.102,424.189,291.101,317.978,1057.292
2018-01-03 08:00:00,154.901,1268.181,1395.354,285.322,79.983,510.832,216.012,478.602,104.746,753.378,84.635,480.981,662.995,53.689,1526.866,1632.876,117.806,296.188,58.805,114.079,420.408,276.973,302.927,1043.054
2018-01-03 09:00:00,144.388,1099.745,1221.066,217.648,65.419,468.868,191.242,411.201,90.24,677.398,80.465,415.953,576.896,48.282,1437.458,1404.199,106.726,234.156,43.643,99.052,388.666,229.479,251.007,935.586
2018-01-03 10:00:00,128.98,939.083,1096.619,179.636,56.584,411.442,175.731,350.443,80.177,570.024,70.442,369.969,516.13,41.531,1356.136,1256.079,97.687,202.409,36.31,93.46,366.184,188.982,202.973,864.753
2018-01-03 11:00:00,110.66,859.977,1021.669,168.373,51.097,356.108,160.661,323.842,76.439,516.263,58.839,345.114,478.931,38.343,1279.572,1116.415,94.087,188.469,35.586,88.455,327.651,159.158,179.585,811.197
2018-01-03 12:00:00,107.733,848.786,995.178,161.859,47.5,316.176,153.686,285.23,69.37,480.286,52.004,332.23,456.8,35.523,1175.873,1022.931,85.902,184.434,34.556,83.494,299.922,153.248,167.022,799.127
2018-01-03 13:00:00,97.162,802.133,940.371,145.664,49.008,284.752,141.055,249.21,64.148,428.654,49.491,310.601,430.152,33.562,1052.628,928.262,81.145,165.754,31.751,76.773,269.057,133.829,156.737,749.819
2018-01-03 14:00:00,91.482,711.406,852.806,133.561,47.468,261.732,123.818,224.017,59.988,379.329,43.92,280.796,386.141,30.184,973.602,862.545,72.172,153.754,27.962,71.477,243.218,125.948,136.529,686.177
2018-01-03 15:00:00,85.338,678.82,835.273,134.098,44.934,259.024,118.002,215.939,59.075,365.493,43.103,273.135,365.841,30.053,939.571,855.379,69.354,150.699,27.157,65.267,243.093,116.826,132.315,648.414
2018-01-03 16:00:00,90.092,711.136,862.84,140.227,48.361,279.411,125.667,217.102,59.242,382.407,45.049,287.796,385.233,29.821,976.357,884.444,71.776,159.638,32.312,62.2,246.492,123.276,141.611,679.862
2018-01-03 17:00:00,99.612,800.633,947.403,160.1,55.591,317.035,137.983,239.34,66.249,411.66,45.56,311.532,437.012,31.671,1072.788,1013.734,76.108,174.674,34.991,67.749,270.72,141.855,158.107,745.525
2018-01-03 18:00:00,105.792,847.74,1003.602,166.875,56.454,341.264,146.749,248.886,68.757,432.346,51.333,337.525,444.237,35.278,1142.733,1101.762,79.365,175.404,35.348,74.608,291.272,148.471,163.793,781.413
2018-01-03 19:00:00,109.356,833.304,1011.604,164.217,52.823,338.366,147.326,253.985,65.457,439.748,53.868,333.894,442.462,35.919,1151.277,1112.411,85.503,179.01,36.856,76.764,300.119,149.323,164.961,767.01
2018-01-03 20:00:00,100.462,811.897,989.201,167.865,51.909,320.035,142.812,249.525,64.258,430.742,53.68,328.413,432.248,35.993,1128.763,1087.452,86.774,178.506,36.087,74.248,300.813,146.926,161.816,741.869
2018-01-03 21:00:00,94.518,771.401,929.533,157.871,50.071,305.369,132.619,245.841,66.376,405.997,54.425,313.243,407.344,35.291,1099.851,1045.329,78.6,174.902,36.159,75.749,288.902,148.332,154.942,707.428
2018-01-03 22:00:00,87.617,736.916,872.99,152.257,48.477,298.218,124.758,247.834,69.661,389.607,52.303,289.453,383.283,32.425,1018.885,992.479,74.244,176.609,36.058,74.724,282.799,148.645,157.375,664.536
2018-01-03 23:00:00,80.411,698.94,814.207,152.796,48.561,279.165,114.811,244.562,67.373,376.25,48.452,269.948,362.37,32.404,972.253,950.488,70.567,173.014,36.002,71.779,275.258,143.378,157.322,629.283
2018-01-04 00:00:00,75.968,676.834,787.847,154.656,52.62,270.246,109.709,236.917,64.252,366.356,42.352,264.101,353.482,34.158,965.836,946.952,68.988,172.856,35.111,68.428,259.226,137.353,157.099,605.049
2018-01-04 01:00:00,75.235,691.685,799.241,163.417,56.9,258.098,114.076,230.225,66.242,350.451,40.271,263.974,353.127,36.295,953.402,945.962,69.843,175.326,35.908,68.228,246.12,137.286,162.961,604.339
2018-01-04 02:00:00,77.038,712.842,820.6,170.177,59.214,260.774,124.174,235.772,69.559,352.161,42.581,269.051,359.274,38.968,970.278,980.099,74.193,190.833,36.821,72.158,255.52,148.281,173.725,613.196
2018-01-04 03:00:00,76.165,743.572,846.419,189.692,63.732,261.424,127.847,248.182,76.091,369.652,42.486,274.567,373.778,41.92,1039.655,1035.391,79.614,204.457,41.217,77.278,256.571,159.428,190.623,629.345
2018-01-04 04:00:00,81.219,815.303,912.786,212.203,72.544,271.012,137.025,281.815,88.399,406.079,43.124,296.587,411.758,43.381,1173.029,1111.48,83.161,223.628,42.017,82.247,258.284,172.516,205.477,679.646
2018-01-04 05:00:00,90.58,871.655,985.993,230.992,79.005,281.315,150.335,294.117,100.722,444.385,47.185,322.583,441.836,47.81,1257.938,1203.141,91.42,252.092,45.622,89.314,276.765,184.342,221.567,738.383
2018-01-04 06:00:00,103.93,966.86,1090.426,255.523,81.139,314.333,180.86,329.09,97.193,498.856,52.609,371.478,507.315,56.428,1426.676,1307.189,105.454,282.95,53.464,97.522,326.285,209.467,251.653,828.75
2018-01-04 07:00:00,119.81,1055.165,1190.052,286.085,82.216,348.039,193.266,344.012,104.562,561.856,59.773,395.385,558.019,58.017,1504.238,1462.532,118.775,314.566,59.833,114.668,364.579,234.757,271.673,902.23
2018-01-04 08:00:00,123.318,1106.281,1256.505,297.581,83.152,361.809,194.309,339.97,112.069,609.011,64.057,410.338,578.536,59.305,1541.305,1563.211,121.085,323.606,56.558,120.286,389.096,235.36,275.335,954.413
2018-01-04 09:00:00,122.7,1097.263,1260.291,296.128,86.598,364.98,204.356,337.479,116.577,600.088,62.468,414.15,582.233,57.519,1584.952,1589.406,123.852,316.891,54.058,119.934,387.314,238.194,274.79,973.698
2018-01-04 10:00:00,124.562,1085.117,1250.163,276.746,84.759,375.057,210.585,364.839,117.497,556.622,59.93,415.98,592.637,58.625,1585.947,1554.741,124.736,308.126,53.738,117.822,389.391,247.226,271.213,982.059
2018-01-04 11:00:00,121.6,1129.034,1305.137,258.194,84.144,374.428,216.38,361.271,112.131,577.41,58.932,430.735,618.979,53.007,1565.973,1484.641,123.504,297.549,56.073,113.305,395.858,239.541,268.66,1014.112
2018-01-04 12:00:00,124.938,1152.257,1339.333,258.099,83.156,365.552,224.826,382.259,105.79,609.32,58.702,445.068,623.327,54.148,1575.419,1602.262,119.176,290.064,56.428,113.736,394.852,236.043,271.06,1046.688
2018-01-04 13:00:00,119.856,1162.088,1344.893,257.416,80.061,356.463,218.779,367.519,103.449,603.324,57.677,441.142,626.918,53.333,1554.376,1570.899,111.991,287.346,54.869,108.327,389.15,224.414,263.153,1047.438
2018-01-04 14:00:00,119.904,1144.909,1306.079,241.661,81.596,344.608,214.182,327.265,100.278,568.452,57.666,430.864,612.323,52.962,1464.498,1503.858,112.532,267.772,52.157,105.926,374.827,218.91,255.678,1035.353
2018-01-04 15:00:00,119.734,1134.027,1294.643,234.39,83.338,331.636,215.308,321.624,98.39,510.941,56.027,426.906,601.796,51.013,1396.862,1495.985,112.776,257.702,49.23,102.059,379.68,208.493,254.396,1011.532
2018-01-04 16:00:00,128.653,1162.604,1320.301,236.321,81.106,341.356,217.614,317.263,97.452,543.724,61.138,432.704,610.327,48.657,1440.009,1495.355,107.416,267.37,53.087,93.288,392.799,202.437,254.033,1032.528
2018-01-04 17:00:00,145.191,1236.463,1399.768,268.715,81.951,366.638,214.94,351.502,106.047,620.424,64.514,455.757,648.489,50.552,1574.712,1626.224,117.078,287.176,54.158,102.615,402.116,208.448,255.042,1085.239
2018-01-04 18:00:00,151.672,1263.513,1427.629,276.829,85.232,374.126,213.172,363.216,106.288,671.062,73.289,478.56,656.038,53.561,1637.158,1819.0,120.321,293.369,54.632,108.624,417.931,210.961,253.703,1099.952
