timestamp,dr0135,dqctcf,dr182s,dqce4s,dqfj4k,dr11p6,dr1cpf,dqc4z7,dqcft7,dr0bwc,dpp8up,dr18zv,dqcr39,dqcz5x,dqcneh,dqckgk,dqcyhe,dqc96t,dqf09g,dqcu6t,dr09m3,dqf4qb,dqf3qq,dqcx8d
2018-01-02 23:00:00,0.059,0.482,4.162,0.059,0.001,0.679,0.03,0.085,0.38,1.041,0.139,0.312,1.601,0.001,4.449,1.555,0.023,0.035,0.0,0.282,0.631,0.104,0.195,6.262
2018-01-03 00:00:00,0.037,0.447,4.08,0.06,0.002,0.684,0.024,0.142,0.376,1.047,0.14,0.297,1.565,0.001,4.449,1.362,0.02,0.031,0.0,0.27,0.683,0.094,0.193,5.89
2018-01-03 01:00:00,0.032,0.431,3.922,0.054,0.001,0.677,0.036,0.118,0.381,0.979,0.132,0.295,1.553,0.001,4.008,1.303,0.009,0.052,0.0,0.267,0.687,0.085,0.185,5.764
2018-01-03 02:00:00,0.03,0.423,3.932,0.071,0.001,0.659,0.038,0.081,0.388,0.967,0.131,0.323,1.527,0.0,4.087,1.271,0.007,0.029,0.003,0.262,0.584,0.08,0.178,5.685
2018-01-03 03:00:00,0.028,0.477,3.878,0.066,0.001,0.629,0.038,0.082,0.388,0.949,0.135,0.321,1.577,0.0,4.201,1.233,0.006,0.029,0.0,0.268,0.577,0.078,0.155,5.604
2018-01-03 04:00:00,0.026,0.452,3.898,0.052,0.002,0.617,0.035,0.082,0.379,0.952,0.137,0.298,1.533,0.001,4.214,1.241,0.005,0.028,0.0,0.262,0.546,0.078,0.142,5.656
2018-01-03 05:00:00,0.029,0.451,3.932,0.049,0.002,0.614,0.054,0.079,0.369,0.966,0.138,0.288,1.638,0.002,4.491,1.298,0.003,0.028,0.0,0.265,0.57,0.082,0.146,5.81
2018-01-03 06:00:00,0.027,0.488,4.011,0.047,0.001,0.61,0.037,0.082,0.367,1.004,0.14,0.307,1.642,0.012,5.031,1.378,0.002,0.03,0.0,0.291,0.783,0.104,0.136,6.11
2018-01-03 07:00:00,0.03,0.527,4.129,0.046,0.0,0.654,0.044,0.083,0.379,1.102,0.141,0.337,1.681,0.015,5.807,1.603,0.0,0.037,0.0,0.306,0.356,0.108,0.15,6.368
2018-01-03 08:00:00,0.036,0.559,4.202,0.046,0.022,0.658,0.029,0.088,0.369,1.205,0.141,0.376,1.764,0.02,6.535,1.85,0.0,0.038,0.005,0.362,0.364,0.128,0.148,7.364
2018-01-03 09:00:00,0.075,0.612,4.963,0.051,0.024,0.796,0.024,0.088,0.575,1.332,0.135,0.426,1.893,0.027,7.543,2.809,0.0,0.094,0.0,0.516,0.423,0.17,0.184,9.969
2018-01-03 10:00:00,0.102,0.891,5.594,0.065,0.027,0.93,0.009,0.201,0.783,1.531,0.118,0.62,2.108,0.032,8.582,3.469,0.005,0.163,0.016,0.601,0.495,0.273,0.201,11.859
2018-01-03 11:00:00,0.099,0.942,6.089,0.07,0.021,1.208,0.016,0.169,0.908,1.691,0.085,0.735,2.202,0.043,8.589,3.733,0.009,0.317,0.0,0.624,0.687,0.297,0.272,12.727
2018-01-03 12:00:00,0.1,0.927,6.076,0.06,0.017,1.409,0.033,0.191,0.556,1.646,0.046,0.783,2.343,0.059,9.117,4.042,0.016,0.348,0.0,0.629,1.007,0.302,0.258,12.786
2018-01-03 13:00:00,0.099,0.845,6.224,0.113,0.01,1.337,0.029,0.243,0.653,1.744,0.036,0.746,2.424,0.054,9.988,4.277,0.009,0.341,0.003,0.491,1.326,0.324,0.286,12.005
2018-01-03 14:00:00,0.108,1.17,6.843,0.085,0.033,1.179,0.032,0.321,0.545,1.821,0.03,0.869,2.507,0.059,11.127,5.061,0.002,0.371,0.0,0.497,1.491,0.324,0.218,12.866
2018-01-03 15:00:00,0.103,1.35,6.775,0.06,0.037,1.086,0.042,0.159,0.452,1.629,0.027,0.893,2.493,0.055,10.438,4.629,0.002,0.32,0.0,0.423,1.131,0.284,0.197,13.076
