timestamp,dne756,dnd9nd,dng84n,dn8dy8,dndfk8,dnu3n9,dns2zy,dngtxu,dnu17f,dnv4nx,dnewhb,dnuhjc,dnsv2j,dndwcj,dng01b,dnd7em,dn9e26,dn90r6,dngvxf,dn89xm,dng7yz,dnucyn,dnes76,dn9cc5,dnu0j0,dns7rj,dne2yt,dn9ke0,dne32b,dndndk,dndey1,dnubv4,dnsq3m,dngbqj,dnu6r2,dntjth,dng9sb,dn2xfq,dngssb,dneyh4,dnggf7,dn8byt,dndt55,dnehh9,dnv52u,dndr2c,dndy7y,dnscdn,dnu48y,dndujx,dn9wzp,dng6xp,dn88xk,dn9srb,dnskb1,dng16b,dnez7n,dntp71,dngvkr,dnth82,dns3gg,dnej9f,dns5ju,dnv0t5,dnsmyy,dnsdyr,dnt54m,dnuenz,dnev1d,dn95tj,dnd1wy,dn96es,dn8fv3,dnebvq,dn9vqp,dnsnd5,dnsymw,dnemes,dn91vf,dntr48,dnu7s3,dndxyr,dnsxcc,dnexhe,dne47q,dne0ce,dnu26s,dnsz9r,dnd59n,dnepp1,dnu4pg,dndjpy,dng4rq,dngej2,dnskzs,dnuh0s,dnsgf7,dntmk8,dnsrh7,dneg57,dnu5p5,dnsh93,dnu9md,dned2t,dngcg3,dng3s9,dnd3jb,dng26d,dnekd6,dnd184,dn992s,dng79y,dn9qnx,dndd3q,dneqvb,dne9me,dn9tkw,dns1j5,dnswsp,dng8rm
2018-01-01 00:00:00,34.18,0.842,33.821,3.264,3.792,16.914,38.995,151.749,36.026,69.055,62.907,18.431,22.672,39.807,92.278,1.003,1.512,5.495,120.3,0.01,20.277,38.03,18.942,7.701,59.062,32.9,27.865,2.515,12.106,95.26,2.195,13.82,23.413,417.199,16.993,57.978,99.687,1.409,3.312,29.864,22.098,7.371,1.927,24.233,50.533,7.731,235.459,52.614,28.799,25.413,8.728,24.147,1.533,7.953,42.272,629.975,70.978,45.998,184.81,35.747,58.835,28.591,104.201,23.925,12.28,22.902,52.477,26.488,42.143,1.631,2.482,1.611,13.053,37.699,2.744,156.74,31.919,33.477,3.399,20.183,31.854,39.496,10.458,32.706,0.581,1.098,33.161,18.847,4.255,74.507,10.472,1.513,54.519,13.417,9.99,17.238,52.97,140.575,19.702,127.777,1.261,25.32,33.352,30.297,86.24,52.607,0.687,10.59,38.703,2.111,0.888,14.327,1.34,8.922,21.451,46.682,2.764,70.865,16.559,41.746
2018-01-01 01:00:00,47.197,24.355,42.579,19.201,59.881,22.553,51.37,191.708,46.491,90.825,81.11,22.832,31.163,53.524,122.289,14.935,21.862,43.821,149.391,2.136,25.892,50.426,25.734,85.923,75.812,45.657,35.716,19.475,15.894,129.13,27.642,18.554,30.79,533.681,23.815,79.216,125.034,9.61,3.848,38.414,28.046,51.397,30.881,32.551,67.453,10.837,309.684,69.044,37.213,33.738,76.087,30.939,8.946,72.038,56.202,835.271,90.422,59.451,240.553,48.422,78.845,38.252,142.051,32.161,16.822,30.976,71.038,35.26,56.196,16.781,32.504,13.732,100.163,46.778,19.309,201.313,42.832,42.584,36.038,26.856,40.107,53.52,13.987,41.252,10.755,14.427,43.576,25.348,57.977,96.958,13.601,40.954,72.456,16.9,13.586,21.609,71.534,189.378,27.185,171.548,1.81,34.68,43.506,40.843,111.589,68.49,17.197,13.975,52.789,21.73,22.227,19.674,16.893,140.883,26.184,61.62,18.344,94.153,22.504,53.613
2018-01-01 02:00:00,51.653,31.721,43.709,24.705,75.086,25.881,55.091,200.996,46.964,93.862,82.087,22.345,34.375,55.579,128.328,20.02,27.391,59.17,149.169,3.272,26.861,52.364,27.035,107.809,78.121,50.187,38.802,25.739,17.712,133.522,35.327,18.433,32.421,550.676,26.683,82.602,126.736,13.14,3.878,39.038,28.346,68.816,39.184,35.967,71.048,11.151,325.688,70.438,35.918,35.336,102.225,31.456,11.29,97.033,57.09,861.252,94.555,63.099,250.46,48.456,82.61,40.519,151.242,33.659,16.792,30.063,70.164,33.298,58.35,22.616,41.856,18.677,132.74,48.611,25.365,205.898,47.781,42.995,47.76,28.652,41.212,57.081,14.67,40.5,13.65,17.942,50.42,26.028,74.732,102.303,14.869,53.416,73.307,17.84,13.983,22.766,73.931,191.639,29.874,176.466,1.867,36.636,44.674,43.162,114.823,71.775,21.957,15.507,55.663,28.242,30.174,21.064,23.829,179.654,27.274,65.604,24.42,96.025,22.943,55.278
2018-01-01 03:00:00,55.083,33.91,44.394,25.083,84.5,24.625,57.172,206.886,47.565,95.864,85.131,20.751,33.636,59.403,134.243,24.292,27.875,58.681,156.922,3.614,27.142,52.524,29.897,110.887,78.379,51.422,37.96,26.328,17.882,135.003,38.963,17.51,33.168,571.236,27.525,81.973,132.365,13.673,4.072,40.073,29.344,72.39,42.623,37.632,74.3,10.077,338.643,73.037,36.442,37.982,104.879,32.51,11.49,100.002,56.18,900.037,98.849,66.283,262.39,49.064,85.405,40.688,156.031,37.039,15.924,30.146,67.076,33.914,60.819,22.717,45.703,21.333,137.688,48.873,27.79,210.396,49.567,44.944,49.968,32.49,42.882,63.96,16.825,41.521,17.148,19.114,52.704,29.07,77.587,104.704,15.032,60.164,72.996,19.632,14.241,26.613,75.776,195.592,32.091,181.797,1.923,40.296,44.244,45.338,119.702,73.723,24.864,15.501,59.11,29.365,32.396,23.518,24.81,195.719,27.867,70.961,24.724,98.995,22.989,56.761
2018-01-01 04:00:00,56.048,36.831,47.12,24.308,95.848,24.117,56.865,216.456,47.862,98.395,87.116,21.867,33.131,61.512,137.933,27.379,29.745,60.214,167.643,4.365,28.293,53.374,30.607,116.073,81.796,51.744,35.457,27.19,16.909,141.697,41.435,16.84,32.226,573.608,26.795,82.32,139.673,14.062,4.185,41.367,30.772,70.197,45.313,39.546,79.826,12.239,359.892,74.871,38.301,41.115,101.577,35.493,11.299,100.245,55.062,935.572,102.228,67.707,272.754,50.557,87.844,42.187,154.247,38.831,15.288,30.336,67.724,34.974,60.419,22.363,48.159,21.181,139.567,46.572,26.984,215.072,48.594,45.971,52.017,32.896,44.925,70.088,16.932,44.172,17.876,22.827,51.306,30.284,76.339,107.609,15.108,64.701,75.045,20.044,14.775,27.245,77.52,200.978,31.594,185.123,2.667,40.431,44.818,43.977,122.222,77.691,26.805,18.274,59.404,30.124,33.918,23.607,24.715,210.992,28.971,71.113,25.794,98.369,23.558,58.007
2018-01-01 05:00:00,56.366,42.33,49.529,24.501,98.28,24.06,57.33,217.885,47.536,101.053,89.789,22.863,33.923,63.338,143.223,29.392,31.005,62.464,173.445,4.382,28.894,55.431,29.615,123.096,84.778,52.122,37.093,27.506,17.458,142.528,42.354,16.737,32.038,591.804,26.429,86.072,147.566,14.495,4.278,41.822,29.675,72.258,47.561,40.696,81.288,12.573,385.409,76.908,41.015,42.755,103.624,36.722,11.8,103.339,55.815,973.615,105.501,67.376,273.573,55.708,83.767,43.163,149.097,38.652,15.385,30.178,69.777,37.966,59.023,22.991,51.384,20.189,142.716,48.936,27.499,217.077,50.284,47.047,53.345,33.146,46.855,72.675,14.797,45.696,18.781,28.447,54.267,29.679,78.406,113.193,15.063,67.129,78.933,20.779,14.637,26.722,78.337,202.304,31.18,186.125,2.45,46.022,45.808,44.166,125.352,81.457,28.393,20.727,61.834,30.216,34.2,23.912,26.686,226.54,32.343,70.666,25.854,96.591,24.247,61.682
2018-01-01 06:00:00,56.797,42.978,55.457,25.202,95.779,23.875,56.318,227.106,51.433,105.101,95.639,22.382,34.089,68.068,147.208,29.572,31.101,64.69,174.748,4.204,29.706,59.079,31.19,127.198,87.769,48.669,46.571,27.707,17.561,143.122,43.7,17.489,33.325,627.496,26.832,85.103,158.832,14.766,5.275,41.114,33.429,77.593,49.339,40.286,80.847,12.431,399.414,80.924,47.688,43.301,107.733,38.061,11.82,109.361,54.504,1027.277,108.331,67.992,277.718,62.063,83.048,45.217,147.758,44.254,15.492,33.05,71.112,42.105,61.333,23.414,52.134,20.354,150.385,54.467,28.712,227.246,52.314,49.697,51.842,33.669,47.258,69.97,14.459,47.825,19.931,28.22,56.633,29.432,80.922,115.496,15.352,72.739,83.751,21.149,14.788,26.675,81.776,206.977,35.016,188.984,2.065,47.363,48.744,44.83,130.94,85.942,29.339,23.335,64.525,30.806,34.412,24.677,27.826,237.449,35.063,71.576,27.032,104.917,27.842,62.856
2018-01-01 07:00:00,57.473,44.19,56.864,25.888,94.001,25.642,54.752,238.773,54.35,109.986,100.734,23.241,34.205,68.338,150.737,29.438,31.058,65.586,171.88,4.32,30.255,62.491,31.541,133.196,91.936,48.093,50.524,28.785,17.316,153.018,45.277,17.725,33.198,664.709,26.101,84.892,162.926,16.897,5.714,43.403,35.087,81.814,50.66,41.203,84.805,14.916,400.694,84.412,52.702,42.775,109.142,37.789,12.055,107.95,51.405,1072.194,113.898,66.067,283.249,63.02,81.713,45.095,151.342,49.09,15.799,31.629,70.166,42.804,63.813,23.415,51.843,21.512,161.535,58.721,29.921,243.158,54.124,51.968,53.331,34.91,47.222,71.101,14.144,48.305,22.445,27.022,58.2,29.386,82.741,118.779,15.851,74.168,88.952,21.091,15.541,27.415,82.012,209.105,31.71,194.913,2.05,43.457,48.701,46.553,140.711,87.925,29.711,22.868,64.152,33.761,34.76,25.072,24.558,243.289,34.973,75.258,28.56,107.112,28.431,66.92
2018-01-01 08:00:00,55.889,42.68,55.117,26.568,92.844,25.183,57.538,230.635,53.686,111.171,104.889,23.251,34.05,64.575,150.305,28.94,30.575,69.307,173.223,6.158,30.905,61.069,32.585,135.672,93.148,49.652,50.197,29.086,17.1,145.821,45.424,17.363,32.286,665.912,25.176,81.258,165.391,16.21,4.438,44.886,34.007,81.977,50.923,39.338,84.756,13.295,402.349,83.444,52.493,43.663,108.25,36.639,9.941,107.34,52.537,1058.121,116.13,62.492,275.546,60.564,82.364,44.952,156.374,48.9,15.947,30.582,70.483,41.185,66.94,24.477,51.395,21.255,161.156,58.416,30.863,251.346,53.346,50.995,52.731,33.444,49.8,72.048,14.432,48.557,22.624,28.514,59.864,32.561,83.28,119.728,16.043,73.898,86.642,21.356,15.506,28.061,83.654,213.458,28.209,201.478,2.017,44.681,44.69,44.991,144.928,88.814,31.212,19.072,63.485,32.858,37.178,25.564,24.19,249.035,34.892,78.65,26.429,109.2,26.361,67.582
2018-01-01 09:00:00,50.401,38.777,52.505,25.51,87.58,23.687,56.869,211.068,52.021,105.093,100.275,22.389,32.415,57.759,140.985,28.118,30.132,67.981,163.829,6.436,31.5,54.496,31.725,128.069,90.394,51.05,45.55,28.041,16.516,132.503,41.53,17.856,32.48,641.573,23.268,79.664,155.238,15.246,3.929,42.582,32.669,77.286,45.983,34.645,78.336,11.425,379.21,81.313,49.368,38.513,106.489,34.722,9.547,103.649,53.562,975.808,111.143,58.347,262.177,56.657,85.059,42.467,158.049,41.174,14.314,29.379,70.28,37.708,63.873,24.583,49.012,19.726,151.99,58.875,29.598,241.068,50.634,48.504,49.112,31.762,46.628,68.551,13.955,45.27,21.56,26.289,58.135,31.889,77.46,111.678,15.169,68.05,79.094,21.076,13.648,28.6,86.269,210.93,25.381,195.577,1.959,46.823,42.54,43.21,135.12,83.478,29.89,17.374,59.633,32.04,37.012,24.311,23.164,236.868,33.509,74.243,23.859,110.715,25.661,66.089
2018-01-01 10:00:00,42.564,35.75,47.311,23.298,77.597,20.922,54.163,191.596,47.441,95.55,88.313,20.933,29.79,51.795,128.303,26.478,25.794,58.095,152.942,5.049,28.743,48.941,28.844,112.987,82.308,48.385,41.574,26.758,15.168,115.807,36.424,17.864,32.174,583.139,21.985,72.598,139.677,13.814,4.12,39.096,29.783,70.27,39.848,30.118,71.007,9.339,341.05,78.448,43.873,31.691,99.246,31.287,8.562,94.556,50.13,895.141,101.016,56.262,242.581,51.424,78.02,36.215,144.984,35.466,12.299,26.964,70.362,34.083,57.217,22.308,44.994,18.874,138.724,63.703,27.526,216.462,48.403,45.184,44.043,27.98,42.473,60.332,12.913,41.119,19.44,22.067,53.255,28.051,69.945,105.403,15.078,59.98,72.23,19.347,13.048,26.602,77.254,205.042,21.31,179.423,1.807,43.394,41.405,36.746,119.146,75.698,24.432,15.649,57.19,29.531,32.72,21.504,20.799,216.577,30.62,68.145,21.456,104.027,23.859,59.514
2018-01-01 11:00:00,36.437,32.924,42.647,21.233,68.466,18.337,48.866,177.121,42.194,88.113,78.989,19.246,28.304,46.839,112.534,22.821,23.212,51.166,145.408,4.011,24.99,46.827,25.696,103.976,74.381,42.941,37.138,24.868,12.969,108.332,32.224,16.829,28.961,516.033,19.044,64.737,127.03,13.19,4.114,34.591,27.676,53.759,36.657,25.951,66.238,8.387,307.379,76.443,40.785,27.361,90.487,27.916,7.269,85.348,47.063,804.498,90.006,49.991,228.18,47.977,71.786,30.647,129.537,33.68,11.167,26.593,68.418,34.709,49.076,19.765,38.738,16.989,128.309,56.525,25.536,191.874,43.867,41.421,40.187,25.278,39.05,52.602,12.523,38.094,16.522,20.162,47.482,26.012,63.063,92.831,13.618,52.401,65.9,17.124,12.083,21.672,68.082,200.9,19.023,158.999,1.777,37.857,36.919,32.217,100.734,68.653,20.759,13.293,48.977,26.231,27.493,20.17,18.606,188.241,28.177,59.177,19.856,92.809,21.224,51.92
2018-01-01 12:00:00,36.534,28.405,37.605,19.415,62.192,18.776,44.502,169.175,38.562,86.504,70.514,19.637,27.064,41.871,98.831,20.236,22.033,48.56,133.263,3.223,21.621,48.165,22.089,96.118,67.449,39.758,39.224,22.689,12.744,97.818,28.432,17.485,28.664,469.006,18.173,62.682,112.127,12.507,3.952,31.986,25.758,45.963,31.977,27.042,63.866,8.291,270.064,71.961,38.288,24.722,82.717,23.927,6.583,75.778,45.983,726.31,80.498,46.006,220.792,47.885,65.843,29.533,121.271,32.644,12.38,24.998,69.626,34.268,41.556,17.912,34.528,15.649,110.263,54.578,23.622,174.189,40.14,37.908,33.46,24.879,32.892,45.796,11.159,34.692,14.718,18.007,44.522,26.065,57.255,79.296,11.57,45.322,59.234,15.04,11.325,18.658,63.362,196.876,18.426,139.372,1.054,34.251,35.087,32.928,89.991,63.106,17.333,12.611,42.631,22.279,23.813,18.996,16.663,163.715,24.921,50.592,18.066,82.266,20.753,46.601
2018-01-01 13:00:00,35.996,23.781,33.363,17.944,56.702,18.21,41.631,155.709,36.414,79.785,59.603,19.317,26.431,37.982,92.385,18.015,20.351,42.793,126.57,2.695,18.488,44.813,21.227,83.803,58.393,37.448,37.461,20.597,12.781,90.91,26.457,16.948,27.373,410.269,18.967,63.169,96.444,11.759,3.625,27.898,24.056,42.891,29.934,24.787,58.972,7.071,245.194,66.958,32.252,21.385,81.365,21.364,6.546,69.937,45.1,652.369,70.387,45.089,202.289,46.13,64.891,27.272,117.853,29.686,11.705,23.47,67.727,32.065,40.23,15.823,30.542,14.714,96.359,52.561,22.651,155.878,39.274,34.528,31.542,21.741,30.668,43.606,12.281,31.057,13.458,15.454,38.561,24.784,55.895,72.119,9.994,41.489,52.908,12.867,11.266,17.384,58.081,190.244,18.859,133.243,0.81,32.882,34.194,32.18,81.849,55.591,14.327,11.472,41.345,20.819,23.664,17.116,15.996,142.924,22.244,47.953,17.157,76.771,20.301,39.922
2018-01-01 14:00:00,32.847,21.21,30.475,17.434,51.35,15.104,40.018,146.147,33.365,70.25,54.351,17.691,23.91,34.985,83.88,16.066,18.076,37.77,118.874,2.537,16.713,40.041,20.605,73.532,52.207,36.242,32.82,19.625,11.998,88.699,24.183,15.678,25.568,377.69,17.353,56.845,88.941,11.645,3.584,26.37,23.244,39.911,26.578,21.768,52.365,6.731,223.011,64.851,29.39,20.071,74.374,20.015,6.339,65.311,40.618,594.878,66.085,42.526,192.326,42.665,63.688,24.034,112.892,26.351,10.63,21.02,60.225,29.05,39.356,14.11,28.876,13.604,90.941,46.184,20.679,143.234,36.247,30.378,32.243,20.848,29.364,40.714,11.549,28.768,11.773,16.474,34.573,22.577,50.182,68.913,9.247,35.725,47.508,11.808,10.088,15.042,52.206,182.992,17.003,131.319,0.809,31.988,30.031,30.127,75.834,51.911,11.978,9.987,41.698,19.648,22.625,16.056,14.711,127.843,20.868,47.248,16.28,72.214,18.834,37.325
2018-01-01 15:00:00,32.032,20.32,28.95,16.479,47.877,13.074,37.32,146.504,30.923,60.964,51.877,15.999,22.916,34.782,80.903,15.119,17.176,34.988,121.158,2.405,16.023,36.147,19.761,68.547,49.816,33.289,31.363,18.292,11.076,89.253,22.463,15.231,24.229,362.471,15.548,53.427,86.964,11.922,3.718,24.639,23.687,36.831,23.735,21.476,47.355,6.662,207.978,63.895,27.811,20.29,64.881,18.719,6.126,63.172,38.797,567.104,61.227,41.522,196.575,39.323,60.168,21.374,103.666,24.072,9.854,18.696,59.684,27.072,37.498,13.685,27.214,12.436,86.642,41.352,18.413,136.584,33.151,28.257,30.37,18.624,28.277,37.919,10.954,28.89,10.185,15.797,32.028,21.225,45.035,66.536,8.739,34.329,45.705,11.076,9.345,14.058,48.236,181.24,21.563,124.466,0.806,31.12,26.507,29.098,74.274,51.001,11.072,10.541,40.13,18.715,20.547,15.657,14.675,118.014,20.076,45.799,15.634,66.607,17.418,35.262
2018-01-01 16:00:00,32.991,21.288,31.426,15.357,47.26,13.025,36.777,156.899,34.082,62.814,55.494,16.234,23.819,39.108,82.079,14.916,17.237,33.524,124.242,2.593,16.136,35.176,18.098,69.523,53.081,33.937,32.51,17.862,11.825,93.161,22.056,14.781,25.694,384.042,16.175,56.517,88.735,11.517,5.038,25.48,25.68,36.001,23.449,23.389,47.705,7.411,208.302,66.515,27.775,23.451,62.588,19.384,8.141,62.526,37.726,571.9,63.838,43.022,206.788,39.468,58.578,20.833,98.811,23.564,9.883,18.993,62.46,27.662,36.992,12.763,26.276,11.772,86.739,41.681,17.422,142.106,33.523,27.582,28.885,18.667,28.838,35.66,10.682,29.612,9.727,15.52,34.031,20.928,44.115,67.96,9.842,34.801,45.836,10.241,9.476,15.015,51.866,184.929,24.872,119.55,0.761,29.939,31.297,29.589,77.699,49.004,11.403,12.661,40.016,18.801,20.598,16.144,14.246,117.773,20.832,43.559,17.441,65.234,18.008,36.464
2018-01-01 17:00:00,37.633,25.275,34.264,16.113,52.221,13.662,37.373,167.458,36.851,69.927,58.429,17.811,23.457,45.628,88.855,16.267,17.948,36.327,132.605,3.186,17.389,40.215,18.731,76.744,57.148,34.059,34.513,18.613,11.76,102.137,25.14,14.631,25.862,410.012,16.075,58.591,97.071,11.556,5.254,27.634,27.167,39.372,27.199,24.511,51.304,8.119,227.634,69.288,26.2,27.14,66.26,21.267,8.497,66.021,38.182,622.573,70.47,44.957,217.761,41.778,59.811,22.723,99.815,29.823,10.7,21.431,61.466,28.892,40.571,12.843,29.762,12.189,92.059,41.836,17.981,152.64,34.501,28.971,31.535,21.128,32.712,41.133,10.297,31.958,10.458,16.691,33.494,20.701,47.265,70.81,9.865,42.19,51.785,10.988,11.161,17.731,54.218,190.169,24.025,125.441,0.787,31.284,34.55,32.184,88.953,52.198,14.24,13.113,41.613,20.034,22.401,16.581,15.312,134.543,22.818,45.06,19.089,69.232,18.415,39.741
2018-01-01 18:00:00,40.379,28.831,37.755,18.562,57.455,15.243,38.413,183.088,40.418,77.115,66.068,19.086,24.661,48.456,100.958,17.256,22.099,45.746,140.901,3.576,19.996,43.543,19.717,87.256,64.683,35.88,38.496,20.115,12.445,106.694,28.21,15.749,26.643,451.192,17.056,63.174,109.366,13.143,5.285,30.584,29.29,45.567,31.688,27.132,57.852,9.212,262.249,66.96,29.467,32.264,73.267,23.097,8.883,72.703,42.368,680.435,77.714,47.809,233.262,45.261,64.442,29.647,106.946,33.003,12.434,24.1,60.651,30.139,44.407,14.855,32.408,12.132,104.17,42.717,18.062,172.071,37.96,32.598,37.912,21.102,37.261,45.447,9.532,35.302,10.357,20.487,36.807,19.934,55.052,78.32,10.815,46.842,57.377,12.147,12.094,18.709,58.539,184.371,25.474,137.177,0.848,32.254,36.01,33.113,100.156,56.969,17.803,13.927,43.891,23.699,23.171,17.319,16.726,153.421,25.722,50.324,20.6,77.72,20.196,45.316
2018-01-01 19:00:00,40.833,30.595,40.001,19.257,61.197,16.87,41.381,188.627,44.528,79.727,71.306,20.329,26.461,50.392,107.077,18.262,24.215,48.726,146.589,3.501,22.213,43.996,20.942,92.073,70.975,39.336,39.49,21.176,13.632,111.326,32.172,16.741,28.619,489.948,18.339,66.99,115.882,12.11,5.393,32.41,30.212,56.009,33.824,27.464,56.457,9.164,282.649,66.643,32.737,34.092,79.067,27.001,9.031,76.932,46.444,704.292,83.383,50.147,239.138,45.65,68.23,33.524,117.605,33.703,13.252,25.493,61.804,30.836,47.663,16.859,35.956,12.49,107.485,48.03,18.52,181.094,39.623,36.12,38.618,21.736,40.088,48.207,9.713,37.358,11.45,20.738,40.686,19.596,59.211,83.529,11.977,50.407,59.642,13.265,12.334,21.35,63.72,184.711,26.64,146.602,1.046,37.131,37.166,34.992,109.131,59.064,19.271,14.499,48.791,25.082,24.687,18.099,17.425,167.774,27.043,54.294,20.944,86.592,21.291,48.019
2018-01-01 20:00:00,43.046,30.49,42.134,20.415,66.137,17.738,45.207,194.621,46.211,83.967,78.414,22.031,27.79,52.505,110.011,20.327,24.906,50.985,157.411,3.801,24.286,45.607,22.08,96.381,74.054,41.184,37.506,22.109,14.487,116.603,34.904,17.645,30.291,514.995,20.576,68.388,123.624,12.18,5.491,34.91,32.4,60.37,35.947,29.029,58.642,9.417,291.523,69.434,34.839,34.954,83.119,28.407,9.221,77.749,48.714,738.873,88.219,53.218,242.536,45.597,71.12,35.817,124.35,35.519,14.098,25.426,63.857,31.724,50.478,17.682,38.358,13.475,115.166,49.669,17.906,191.632,38.515,38.095,40.449,23.537,43.821,49.159,10.571,38.578,12.433,17.37,42.562,21.421,62.9,88.627,12.816,52.443,62.949,14.12,12.23,24.75,67.427,189.829,27.363,154.728,2.313,33.946,39.175,37.775,113.675,62.714,20.776,14.11,47.993,27.261,25.232,18.993,17.127,172.637,26.216,57.809,21.271,87.641,21.357,48.942
2018-01-01 21:00:00,45.094,32.111,42.123,20.989,69.948,19.968,48.327,195.111,45.453,91.361,84.643,22.89,30.227,53.7,119.107,20.428,26.415,53.631,165.51,4.156,25.428,47.238,23.104,104.69,80.092,44.263,35.936,22.804,15.163,122.275,35.165,18.526,29.714,547.814,21.174,71.834,120.981,12.798,4.211,37.345,30.023,61.324,37.682,31.28,65.103,10.213,298.851,70.189,38.755,36.115,84.235,28.207,9.475,77.8,52.532,776.066,92.514,55.624,248.088,44.181,73.164,37.463,134.782,31.818,14.884,26.203,65.98,33.023,54.13,18.997,39.74,14.587,119.703,47.63,18.943,202.26,38.156,39.264,43.357,26.38,45.26,53.538,11.56,41.864,13.604,18.093,44.297,22.894,65.358,97.108,13.345,53.207,68.622,15.424,13.434,26.186,66.463,184.087,25.115,162.815,2.339,33.492,37.963,42.234,119.822,67.268,22.453,14.139,47.412,28.476,27.195,19.861,18.466,175.609,26.727,61.431,20.816,84.898,20.058,52.755
2018-01-01 22:00:00,47.44,32.309,44.812,21.434,76.459,22.199,51.358,202.277,49.219,97.203,89.419,23.05,31.03,54.906,127.864,22.649,27.65,61.035,166.561,4.371,27.161,47.666,24.637,107.692,83.942,47.104,38.254,23.615,16.306,126.017,35.645,19.106,31.62,579.205,23.061,77.832,128.964,11.719,4.231,39.951,31.9,62.571,39.937,32.504,69.559,10.824,317.557,72.324,41.325,37.385,89.794,29.643,9.935,82.269,57.523,827.847,99.199,59.068,254.083,45.452,78.09,41.696,140.31,30.876,15.572,29.174,73.15,35.858,57.721,21.553,41.3,15.957,119.479,51.869,20.555,214.855,40.996,44.162,45.126,27.342,47.814,56.295,12.909,43.852,12.252,19.32,47.555,24.937,69.78,101.407,14.651,50.807,72.653,16.87,13.321,27.104,73.888,191.278,25.871,170.309,2.079,35.692,40.628,43.972,120.692,70.193,24.218,15.207,51.813,26.781,29.988,21.711,20.465,182.642,28.4,65.408,21.272,87.811,20.855,56.093
2018-01-01 23:00:00,49.669,33.071,47.922,21.63,79.974,23.823,55.43,221.28,53.393,97.524,92.235,24.226,33.146,57.817,134.025,23.693,28.714,60.878,172.446,2.567,29.377,51.841,25.879,111.009,89.778,48.635,39.085,23.815,16.748,131.438,37.844,20.192,33.62,612.089,23.744,83.298,142.578,11.846,4.404,42.672,33.494,66.357,41.449,33.796,74.354,11.232,332.969,74.657,42.75,36.754,94.859,33.59,10.571,89.283,60.344,871.523,106.067,63.764,273.811,49.633,82.649,43.604,146.318,33.501,17.304,31.415,76.116,38.007,60.421,23.102,43.737,16.924,125.001,56.729,22.744,224.863,44.241,49.353,46.171,29.194,48.313,58.482,13.775,47.302,13.809,19.029,50.801,26.974,74.709,104.378,15.464,55.566,76.648,18.86,13.834,28.322,78.779,196.65,29.38,177.443,2.179,36.574,45.734,45.294,126.693,76.597,24.537,16.265,56.156,27.995,30.628,22.073,21.036,190.27,30.448,67.57,22.199,96.085,22.848,60.195
2018-01-02 00:00:00,51.878,34.736,49.83,22.774,83.621,25.338,57.829,229.596,54.291,99.508,95.912,25.453,34.689,58.891,138.411,22.969,29.812,60.752,177.573,2.39,29.708,56.577,27.36,117.532,92.194,51.665,40.521,24.861,17.355,144.512,40.286,19.588,35.067,625.652,25.05,87.352,148.481,12.545,4.616,45.262,33.682,69.356,44.688,35.299,78.487,13.857,348.313,77.517,43.428,38.08,99.93,35.31,11.033,92.785,61.919,912.321,109.593,67.504,278.789,52.43,85.068,43.845,152.46,35.883,18.345,33.425,77.522,40.017,61.138,23.528,46.003,17.905,130.583,56.501,24.759,235.081,46.984,51.828,48.514,30.81,48.811,59.029,15.016,49.195,15.467,20.47,51.991,27.814,80.81,109.071,15.643,59.144,81.045,19.268,14.975,27.637,79.705,203.984,31.978,184.87,2.251,35.818,47.574,45.974,133.855,78.324,25.113,16.356,58.415,29.391,32.664,22.235,23.013,198.453,31.911,70.693,23.596,101.598,23.219,62.553
2018-01-02 01:00:00,55.717,35.638,51.443,23.776,88.147,26.429,58.758,233.636,55.819,103.131,100.723,26.004,36.308,60.522,141.305,22.99,30.489,63.019,181.37,3.071,30.48,59.609,28.921,121.338,95.525,55.068,41.474,26.226,17.978,148.059,41.561,19.901,35.287,644.128,26.957,90.956,151.389,13.193,4.435,46.834,34.638,72.011,46.102,36.643,81.014,14.412,360.967,78.139,46.067,38.897,103.551,36.391,11.385,97.509,63.141,958.363,113.671,68.374,285.436,55.122,88.488,44.946,156.912,38.997,19.127,34.832,79.435,42.337,63.19,24.279,47.151,18.898,136.249,52.693,26.056,246.673,47.732,52.803,49.847,31.814,51.429,63.058,15.688,50.276,17.021,21.727,55.082,28.567,83.05,110.233,16.091,62.616,84.401,19.699,15.772,28.057,82.661,213.699,33.954,192.233,2.425,37.785,48.577,48.605,139.203,81.053,26.806,17.316,61.095,30.369,32.948,23.607,24.482,206.53,32.343,71.624,24.391,103.745,24.568,65.516
