timestamp,dr7fd3,drkmbf,dr7vtr,drk7tw,drk5jp,drkezj,drkw1u,drkvcy
2018-01-02 01:00:00,3.81,6.805,0.282,0.085,2.039,0.309,0.139,0.12
2018-01-02 02:00:00,3.734,6.569,0.278,0.082,1.988,0.266,0.112,0.111
2018-01-02 03:00:00,3.759,6.435,0.272,0.072,1.984,0.271,0.101,0.106
2018-01-02 04:00:00,3.742,6.606,0.257,0.069,1.966,0.263,0.085,0.099
2018-01-02 05:00:00,3.993,6.883,0.259,0.074,2.005,0.268,0.078,0.098
2018-01-02 06:00:00,4.008,7.219,0.256,0.066,2.019,0.242,0.072,0.099
2018-01-02 07:00:00,4.132,7.544,0.254,0.087,2.022,0.216,0.11,0.102
2018-01-02 08:00:00,4.256,7.746,0.245,0.072,2.034,0.208,0.117,0.095
2018-01-02 09:00:00,4.641,8.885,0.305,0.07,2.085,0.262,0.106,0.107
2018-01-02 10:00:00,4.969,9.576,0.363,0.055,2.192,0.236,0.102,0.113
2018-01-02 11:00:00,5.25,10.484,0.414,0.066,2.235,0.302,0.094,0.116
2018-01-02 12:00:00,5.332,10.953,0.42,0.099,2.329,0.354,0.087,0.097
2018-01-02 13:00:00,5.16,9.782,0.426,0.122,2.465,0.316,0.09,0.107
