timestamp,dpb4jm,cbr8b9,cbndmz,cbr1m1,dpcmj8,9zysxb,cbnkcv,dpc6b8,cbp06u,9zzwd0,dp8rr1,9zxq43,dp8mj0,dp8zjd,f040e1,cbq8kf,9zyxsy,9zzn6w,f01hun,dpc0fm,f00ggc,9zxebh,dp86bb,dpb9p3,9zxusu,cbpzd1,9zzkjv,dp8uey,9zzcvm,dp9f4x,dpfj0t,9zz1y9,9zxftj,f009mp,f001vv,dpcepn,dpbpmt,f013vx,dpb3m6,dpbzyq,dp9u9r,9zz9cz,dpcrbz,f00k4d,dpchdy,dp9y8v,9zytyh,9zyq2v,cbn68k,dpbm52,cbpezg,dp9g4x,9zxwy0,dp8dtp,cbp4wn,cbn20m,dp8p13,cbphvv,dpbyu3,dpc8gd,cbp9hw,9zzh11,9zz2j3,f00mgr,dp949p,cbntp4,dp9qb5,dp9hwx,dpbtp8,dpbdcq,dpbfy3,9zzuzj
2018-01-01 00:00:00,17.514,16.389,28.523,13.591,125.194,4.641,16.386,25.768,39.176,11.636,20.68,9.275,282.909,43.815,19.103,27.229,22.805,69.68,5.709,47.968,6.059,21.189,15.989,8.878,11.041,5.131,21.203,43.754,12.755,61.89,8.268,58.659,7.23,9.286,11.936,32.339,61.885,24.049,6.405,0.906,484.394,22.429,22.39,24.54,96.526,34.89,2.341,18.113,35.662,32.658,13.048,85.618,5.746,73.972,8.224,53.678,35.119,16.474,20.583,59.082,9.35,9.323,12.091,18.182,47.202,12.356,57.573,175.547,25.047,10.713,84.419,34.17
2018-01-01 01:00:00,30.53,28.235,45.623,20.948,227.601,7.591,21.418,43.558,64.967,17.341,37.498,17.576,521.308,83.027,29.174,38.78,33.558,111.574,8.241,81.04,9.188,39.209,25.581,13.656,20.561,7.472,36.809,76.238,23.463,111.451,10.346,109.108,14.542,13.302,20.112,51.028,104.016,41.093,12.552,1.154,856.284,40.01,41.955,38.059,163.624,66.264,3.31,31.222,53.046,54.393,20.745,154.608,13.12,135.328,13.151,77.976,62.318,25.792,32.501,101.001,14.724,17.789,20.857,25.273,85.817,18.293,100.293,311.997,35.29,15.474,145.292,51.731
2018-01-01 02:00:00,35.553,32.974,49.165,22.88,253.91,8.204,22.736,51.566,71.331,19.25,40.942,19.432,579.92,93.835,29.771,41.545,36.499,121.065,8.34,89.02,8.96,43.886,28.008,14.176,22.676,8.18,40.486,84.608,25.858,122.919,10.634,120.307,16.707,15.232,22.183,54.951,109.702,44.182,13.99,1.08,965.161,43.939,50.142,39.107,181.257,74.761,3.589,34.995,59.921,57.942,23.687,173.044,12.924,153.11,14.921,82.897,70.487,29.066,36.213,108.917,15.875,20.435,23.003,27.783,96.601,20.642,113.064,348.9,37.426,16.365,168.342,56.79
2018-01-01 03:00:00,35.929,33.253,49.626,23.639,250.381,8.51,24.19,47.624,73.698,17.771,42.395,19.055,584.248,93.581,29.644,42.735,37.238,119.926,8.313,89.282,9.283,44.54,28.292,13.78,23.082,8.447,41.148,86.266,24.993,125.042,9.873,118.515,16.384,15.501,22.44,55.051,111.517,43.966,14.426,1.142,955.462,44.453,50.829,39.718,177.616,74.906,3.484,33.671,58.575,52.574,24.161,173.206,12.622,155.738,14.337,82.6,71.218,29.243,33.272,106.954,15.614,20.556,22.319,28.194,97.927,20.953,112.099,353.588,35.468,16.425,168.049,54.964
2018-01-01 04:00:00,36.085,35.468,50.5,24.512,251.277,8.318,26.191,47.013,79.564,17.899,42.898,19.247,597.884,95.56,29.603,44.73,36.317,125.682,8.002,89.829,9.379,45.105,29.778,13.976,23.042,8.776,42.791,86.64,25.326,127.391,9.76,118.756,16.972,16.152,22.583,56.282,112.193,44.24,14.259,1.328,988.127,45.8,50.645,40.411,178.443,75.765,3.554,33.961,58.506,53.47,25.245,176.857,12.799,158.535,14.333,83.56,69.173,28.905,32.875,106.836,15.952,21.328,22.505,29.202,100.964,21.357,113.214,355.54,35.793,16.698,168.572,53.143
2018-01-01 05:00:00,36.747,38.033,52.492,24.107,259.485,8.718,26.739,47.615,82.993,18.972,42.849,19.794,615.853,96.472,30.272,46.963,38.083,127.358,8.148,91.87,9.554,46.621,30.221,14.206,23.948,9.372,43.249,90.643,25.723,130.816,10.085,123.006,19.145,16.213,23.628,61.589,116.007,45.72,14.378,1.655,1022.862,45.828,53.956,41.366,186.809,77.546,3.832,36.077,62.954,56.553,24.58,178.912,13.684,165.548,14.913,85.779,69.725,29.891,34.691,109.284,16.969,25.061,23.685,29.982,104.584,22.18,116.641,363.443,38.299,17.688,175.452,54.577
2018-01-01 06:00:00,40.688,39.586,54.93,26.325,271.553,9.895,29.005,51.535,85.973,20.936,46.914,20.744,652.867,100.242,32.842,51.594,40.878,134.286,9.662,99.872,10.133,48.686,32.396,16.295,25.509,10.593,44.415,95.161,28.156,138.755,10.602,130.869,18.573,17.638,24.82,65.652,121.288,49.359,14.411,1.148,1089.531,49.81,55.616,45.585,197.421,83.562,4.107,38.397,65.514,62.367,25.171,191.026,14.683,180.791,15.215,92.054,74.526,31.347,37.25,116.203,17.444,25.917,24.911,31.316,111.293,22.828,125.446,385.882,42.011,19.766,188.726,58.879
2018-01-01 07:00:00,44.46,40.831,60.018,28.853,300.616,12.126,31.814,57.24,92.035,23.014,52.97,23.912,711.652,112.335,35.6,60.018,45.519,148.389,10.593,112.074,11.282,56.856,36.582,18.474,28.05,10.044,47.492,105.175,30.853,151.829,12.359,145.102,20.872,21.144,25.822,70.512,136.675,54.464,15.849,1.376,1208.309,54.337,57.472,47.925,219.419,93.69,4.354,40.992,76.943,68.848,28.04,209.9,16.317,195.772,16.674,98.631,78.934,35.928,40.436,127.513,18.656,29.8,27.11,35.723,119.99,24.706,136.273,445.511,45.305,23.626,207.803,66.89
2018-01-01 08:00:00,46.72,42.607,66.393,29.127,314.131,11.914,32.479,62.771,101.755,26.282,54.473,24.053,749.899,116.507,36.807,64.237,49.852,158.62,10.301,116.085,11.647,55.752,38.392,18.805,29.942,10.064,49.013,109.586,31.69,163.647,13.632,153.006,23.083,22.306,28.227,72.775,149.014,56.331,18.084,2.119,1286.131,58.097,59.728,50.617,233.759,97.264,5.367,42.052,79.59,71.534,29.258,235.064,16.952,199.165,18.412,109.518,86.214,37.814,43.641,138.568,19.531,32.888,29.948,38.002,124.908,28.672,148.51,474.215,50.39,25.052,215.143,70.643
2018-01-01 09:00:00,44.655,43.606,64.76,29.668,320.578,12.156,34.113,61.712,101.24,26.085,55.128,23.224,760.523,116.331,39.507,65.551,52.977,163.756,8.928,119.329,11.294,54.626,36.755,18.532,31.395,10.877,48.548,107.513,32.57,166.746,13.355,149.959,22.619,22.726,29.329,72.628,150.65,55.707,17.563,1.952,1346.061,58.559,59.323,51.731,238.028,94.962,5.416,42.429,80.565,71.43,29.439,238.601,16.323,201.282,18.858,109.141,85.118,41.178,42.985,141.535,20.282,28.908,29.15,35.958,130.534,28.753,146.966,468.535,48.42,25.702,212.088,79.014
2018-01-01 10:00:00,42.33,42.866,64.27,27.378,322.685,12.917,33.179,60.112,99.853,26.698,51.489,23.609,788.198,119.992,36.669,63.528,51.885,173.789,8.928,122.571,10.812,53.111,33.946,19.52,31.758,10.502,47.551,109.788,32.288,169.042,14.412,144.389,24.587,23.444,27.739,70.613,148.561,54.526,16.907,1.928,1381.472,55.002,55.586,52.09,241.649,94.81,5.788,41.726,79.176,75.071,29.815,246.286,16.198,210.901,19.382,112.797,84.828,37.568,41.211,142.282,18.868,27.825,27.991,36.162,129.001,29.787,147.517,476.197,46.75,27.696,213.234,70.049
2018-01-01 11:00:00,42.571,42.714,65.269,28.71,318.806,11.854,30.086,58.176,96.822,24.55,51.054,21.612,786.793,121.899,35.735,61.9,51.28,180.214,9.074,117.783,11.64,53.78,31.842,18.715,32.376,11.722,46.464,109.239,30.573,170.166,14.743,138.972,20.615,20.413,26.02,72.364,140.325,52.87,17.613,1.783,1358.315,52.574,53.325,52.184,241.309,95.349,6.525,41.102,73.004,76.237,28.932,236.476,16.3,217.529,17.89,109.108,87.224,38.205,41.505,141.929,19.343,27.696,28.544,34.826,130.217,28.587,143.88,483.786,47.984,24.612,213.779,70.462
2018-01-01 12:00:00,38.706,40.486,62.484,26.121,305.109,11.018,28.567,53.405,95.524,23.988,49.392,21.124,756.978,118.749,35.14,57.834,50.375,181.511,9.182,109.411,11.594,51.116,34.159,17.647,31.77,10.14,46.34,96.434,29.963,166.942,12.079,139.441,19.469,20.008,25.517,70.422,134.3,51.238,17.151,1.852,1331.609,53.82,51.101,50.237,239.866,92.347,5.577,42.669,70.564,80.401,26.857,235.162,15.073,210.326,16.484,106.154,80.639,34.241,40.453,137.929,18.257,27.652,28.383,35.802,125.337,25.868,141.356,471.433,46.885,24.754,203.11,76.022
2018-01-01 13:00:00,39.637,37.081,57.533,24.703,296.359,11.019,26.76,51.552,94.993,22.735,50.104,21.173,731.448,111.301,34.939,52.84,47.276,169.334,8.27,104.734,9.941,48.309,33.002,18.514,29.3,9.375,41.347,97.201,28.724,162.348,12.612,138.232,19.602,21.823,22.862,68.193,132.325,50.293,16.624,2.034,1293.443,49.553,49.145,46.217,226.112,87.389,5.008,40.808,67.587,75.917,25.534,228.333,14.532,205.764,17.959,105.32,83.422,32.164,38.941,131.509,17.89,25.71,26.196,36.846,127.258,24.879,140.12,458.521,46.182,25.354,194.887,72.113
2018-01-01 14:00:00,38.275,33.86,54.368,23.546,286.8,10.898,24.304,50.018,88.419,23.034,49.961,18.201,707.307,108.764,33.36,50.227,44.549,157.023,7.174,100.407,9.808,46.021,29.663,17.162,26.807,9.247,39.169,92.629,26.229,160.011,12.022,122.882,18.906,19.784,21.431,62.103,127.331,46.766,17.222,1.95,1252.353,44.658,46.149,44.275,218.289,86.478,4.413,37.519,61.405,73.607,25.112,221.525,13.651,196.322,15.785,99.296,79.797,30.758,36.362,127.613,17.438,25.399,24.098,32.162,122.681,23.239,133.804,444.62,44.063,23.0,181.489,69.086
2018-01-01 15:00:00,37.214,31.991,54.748,23.098,277.951,10.825,25.662,45.876,86.761,23.341,44.302,17.629,679.976,103.106,34.515,48.246,42.594,154.237,8.404,98.251,8.624,45.121,30.317,15.413,25.316,8.749,38.971,89.329,24.55,159.661,13.818,115.919,21.057,17.582,21.778,60.349,125.197,45.674,14.68,2.125,1202.805,43.545,44.796,41.875,208.05,82.536,4.33,35.792,58.427,70.749,21.987,215.921,12.541,182.327,13.76,91.575,74.147,27.253,35.082,127.823,17.555,24.9,23.446,32.518,116.248,21.95,131.059,443.18,42.366,21.806,176.792,66.537
2018-01-01 16:00:00,37.971,29.256,52.751,23.103,282.366,14.043,23.789,47.414,85.764,22.958,46.651,19.043,685.83,104.769,34.678,47.788,42.953,148.352,9.553,99.185,9.486,46.163,33.459,15.047,24.888,8.983,40.987,94.019,25.727,159.891,10.821,118.568,21.159,17.44,21.086,63.74,128.476,45.566,14.787,3.214,1197.795,44.996,45.43,43.041,204.314,89.581,4.241,35.614,59.019,66.862,22.111,212.707,12.595,186.737,14.941,92.776,73.468,26.886,36.782,124.845,19.604,24.848,23.513,33.882,116.185,21.607,134.819,433.565,43.584,22.259,183.31,67.141
2018-01-01 17:00:00,39.135,32.778,58.278,24.631,297.832,17.056,23.339,51.493,92.335,27.851,49.211,20.976,713.95,111.281,37.135,53.495,46.945,150.845,9.012,107.86,9.679,48.975,37.27,17.845,27.508,8.716,43.05,100.28,27.022,167.846,12.763,130.278,20.611,18.589,22.262,72.972,141.189,54.57,15.128,1.798,1245.723,48.019,50.05,49.974,218.122,94.605,4.63,38.858,64.519,68.884,23.676,231.434,16.208,200.343,14.638,102.525,77.807,30.696,42.347,129.813,20.414,29.819,26.914,33.943,125.331,24.063,140.541,456.159,45.848,24.304,194.478,68.447
2018-01-01 18:00:00,41.491,33.277,60.971,27.382,309.634,15.939,29.623,57.691,96.75,28.286,50.668,23.146,754.154,119.343,39.958,56.549,50.348,152.294,9.946,116.333,10.933,53.586,40.357,20.882,29.29,9.849,48.504,107.405,29.518,178.79,14.852,149.248,22.914,20.689,25.552,81.306,151.364,58.899,16.987,2.108,1302.651,55.103,57.603,55.458,235.666,98.42,5.895,41.49,69.611,74.313,25.758,240.176,16.053,203.606,16.812,111.244,83.928,33.411,45.873,136.856,20.891,32.857,29.837,36.061,132.456,26.736,147.978,484.47,50.121,26.385,209.561,76.174
2018-01-01 19:00:00,40.678,36.34,63.488,28.001,321.717,12.702,29.467,62.552,94.538,31.349,52.841,27.301,757.953,121.819,42.0,59.492,51.136,154.118,11.024,123.763,13.43,57.502,41.99,19.243,29.061,11.015,52.142,112.011,31.605,183.361,16.433,152.082,24.143,20.788,29.268,82.51,154.575,62.099,18.626,2.419,1304.976,55.916,59.726,59.76,242.226,100.994,7.091,41.197,74.144,76.882,26.847,245.825,17.212,206.509,17.319,115.414,89.672,35.959,49.541,143.054,22.509,32.041,30.468,41.128,135.029,27.266,155.344,505.342,53.323,28.938,218.821,78.612
2018-01-01 20:00:00,43.287,32.949,64.516,27.589,319.811,13.514,29.043,62.024,91.763,36.012,53.723,25.632,739.207,121.723,44.493,58.28,51.275,154.284,10.045,124.166,13.438,56.967,42.193,19.236,28.635,10.737,51.049,114.36,33.188,182.485,15.359,152.609,23.556,23.528,27.939,78.921,160.811,60.132,18.268,2.558,1268.453,55.947,59.32,55.963,245.148,99.363,5.788,42.746,73.825,79.052,28.508,244.451,17.913,212.355,18.445,117.273,88.894,36.189,45.217,140.908,21.326,28.985,29.646,41.544,137.783,30.198,152.336,494.431,54.568,31.31,216.814,77.857
2018-01-01 21:00:00,43.093,31.626,62.394,26.877,314.911,13.471,28.401,64.748,92.375,26.733,54.955,23.95,722.325,118.956,47.596,56.411,48.217,153.045,9.298,115.274,12.227,58.594,40.756,18.687,29.07,10.163,49.105,108.869,31.225,175.874,14.775,151.885,23.11,22.301,27.749,79.597,153.278,58.827,20.867,2.471,1200.968,55.229,58.441,57.739,239.973,96.77,4.908,42.462,75.895,75.934,27.461,233.996,18.282,200.512,19.095,112.572,90.054,34.442,44.424,135.446,21.195,27.206,30.102,41.553,131.294,26.372,146.594,471.541,53.034,30.039,207.741,72.932
2018-01-01 22:00:00,42.949,32.461,57.299,25.805,299.674,11.831,27.523,59.559,90.736,24.876,52.41,22.86,693.676,109.177,41.793,51.726,48.643,147.335,9.447,111.197,10.552,57.038,37.078,18.3,28.951,9.952,49.696,106.089,30.01,165.425,14.244,141.875,21.556,19.907,27.131,73.563,143.152,56.407,17.69,2.125,1133.33,52.177,57.002,55.698,225.471,95.052,4.662,40.777,69.347,75.067,27.626,216.524,17.795,191.663,18.699,106.837,83.833,32.694,44.734,134.054,20.939,28.592,28.396,40.371,128.303,24.541,142.402,441.205,52.254,25.298,200.743,72.769
2018-01-01 23:00:00,38.893,33.391,55.093,24.604,280.048,11.165,26.63,58.828,82.881,22.992,50.303,23.033,661.649,103.781,37.32,46.04,46.207,137.129,9.288,100.133,10.085,52.248,35.263,17.524,26.396,9.29,49.656,100.111,29.13,148.924,13.331,137.742,20.071,19.078,24.358,71.133,130.747,51.584,16.432,1.848,1050.146,51.261,52.417,50.051,214.011,89.909,4.381,37.779,63.125,71.214,25.194,199.673,16.428,178.083,16.348,98.25,80.103,31.738,41.893,122.906,20.079,24.393,25.947,36.493,119.217,23.693,129.119,414.429,48.286,22.169,188.667,64.781
2018-01-02 00:00:00,37.208,31.614,50.025,23.235,249.839,9.542,25.825,52.608,79.138,21.899,46.344,21.413,615.709,100.363,33.163,43.013,40.687,130.833,8.733,91.328,9.36,47.449,32.768,15.549,24.645,8.496,45.78,94.604,26.286,134.526,12.652,129.937,18.3,17.244,23.306,62.842,118.506,45.906,15.025,1.73,963.423,46.934,49.329,44.785,194.26,79.614,3.998,35.032,58.291,63.475,23.171,180.763,16.796,167.031,15.831,92.322,72.311,29.607,37.335,116.121,16.921,21.609,25.059,33.461,105.479,22.912,121.171,379.782,42.029,20.237,173.47,60.723
2018-01-02 01:00:00,36.545,29.323,49.407,21.129,237.533,8.816,23.714,48.672,72.648,20.047,42.667,19.082,583.228,92.576,31.909,40.687,37.226,125.265,8.381,87.256,9.481,45.97,30.109,12.843,23.656,7.957,41.467,86.847,25.062,123.973,11.803,122.823,17.895,15.327,22.627,57.499,110.438,44.086,14.5,1.126,914.839,46.225,48.241,42.191,182.84,74.032,3.583,33.887,57.897,61.024,22.386,174.678,13.746,155.976,15.175,85.672,69.088,26.897,35.291,110.119,16.06,21.041,23.616,31.237,98.299,20.628,114.004,357.002,39.277,18.635,161.374,55.813
2018-01-02 02:00:00,34.753,28.451,46.862,20.248,227.344,9.984,22.554,45.999,69.908,18.56,40.747,18.782,562.574,91.657,30.64,39.701,35.092,117.572,7.478,83.605,9.173,44.514,29.223,12.635,23.37,7.589,40.128,85.04,25.127,120.692,9.925,120.356,17.137,15.203,21.268,55.25,105.35,42.771,14.037,1.162,895.758,43.533,48.256,37.699,176.303,70.949,3.467,33.373,57.474,57.691,22.015,167.566,12.484,152.202,15.02,81.942,68.421,26.506,33.85,102.23,15.079,20.29,22.801,28.911,95.884,20.309,108.388,340.61,35.668,18.32,156.946,54.171
2018-01-02 03:00:00,34.359,28.89,45.988,21.448,220.085,10.352,22.742,45.696,71.628,17.639,41.728,18.941,557.23,92.092,29.781,39.567,34.85,118.635,7.316,83.729,8.944,43.751,29.137,12.678,23.176,7.626,40.741,84.118,23.842,122.15,9.974,119.54,16.949,15.423,20.871,54.318,103.912,42.612,13.839,1.077,893.068,44.737,46.718,36.912,172.553,71.184,3.406,33.226,56.343,51.534,21.231,167.682,12.777,154.485,13.434,80.549,68.414,26.015,33.072,99.072,15.155,20.577,22.557,27.752,94.956,19.723,107.338,336.103,34.053,17.801,160.917,51.929
2018-01-02 04:00:00,34.235,30.061,46.007,21.818,225.939,8.864,22.724,44.795,76.812,18.036,43.306,18.641,568.072,93.763,30.943,40.482,36.343,121.758,7.169,85.217,8.964,45.179,29.857,13.026,22.742,7.499,41.48,84.419,24.527,123.581,10.591,120.199,16.942,15.81,20.92,54.123,103.833,43.101,13.88,1.096,911.266,43.344,47.369,37.435,172.089,72.208,4.015,34.098,55.311,52.194,21.282,169.843,12.769,156.977,12.826,77.759,68.444,25.363,33.562,99.544,15.332,21.213,22.394,28.91,95.689,19.833,107.226,333.443,34.409,17.831,160.954,51.581
2018-01-02 05:00:00,34.251,32.347,46.82,20.704,227.007,8.855,25.052,46.386,83.948,18.105,42.638,19.263,575.727,95.916,31.104,41.9,35.757,122.975,7.502,86.517,8.944,45.485,29.026,13.381,23.546,8.199,42.002,87.219,24.93,126.004,13.741,119.035,17.297,15.06,20.767,58.922,108.356,43.44,14.668,0.986,930.944,44.041,46.997,37.941,175.788,74.049,4.124,34.152,59.631,53.799,21.75,172.247,13.218,161.158,13.546,80.854,69.576,26.625,33.421,102.25,16.285,25.18,22.454,28.927,97.878,20.32,110.105,339.313,34.307,19.091,163.336,52.045
2018-01-02 06:00:00,37.484,33.242,50.075,22.89,238.535,9.146,25.721,51.868,87.722,20.548,43.606,20.113,612.896,99.467,33.621,46.676,39.636,128.283,8.507,94.643,9.329,49.72,31.178,14.275,24.264,7.747,43.072,91.629,27.277,132.73,10.865,125.546,18.208,16.497,21.852,61.876,111.996,45.989,15.215,1.011,988.901,47.38,48.277,42.171,183.669,78.069,4.045,37.206,61.223,59.614,22.255,180.661,14.125,173.029,14.123,85.775,71.967,27.734,32.659,109.797,16.43,27.426,23.942,31.111,103.276,21.41,117.237,359.582,37.085,21.521,167.288,58.024
2018-01-02 07:00:00,41.599,36.75,55.17,25.95,265.906,11.081,26.973,53.61,89.118,22.247,48.019,22.142,660.645,109.314,36.577,55.155,45.226,142.137,8.762,107.515,10.344,57.481,35.764,16.209,26.561,9.418,44.833,101.043,31.061,146.921,11.851,136.513,20.428,18.643,23.883,66.692,126.659,51.075,15.674,1.602,1102.913,52.11,52.345,46.043,204.425,85.871,4.298,40.084,70.967,65.6,24.278,204.639,15.307,186.732,16.038,93.977,77.52,30.665,37.467,120.353,17.639,29.857,27.443,35.667,114.202,23.535,124.598,402.208,41.255,25.573,179.702,66.076
2018-01-02 08:00:00,42.224,39.093,58.904,26.311,283.283,11.25,28.642,55.112,90.927,23.157,51.399,23.62,706.714,115.535,36.127,60.003,49.956,151.937,7.718,110.001,11.585,58.955,38.143,19.594,29.05,10.205,45.407,108.597,31.931,157.308,11.527,144.153,20.344,20.528,25.409,69.906,138.394,51.27,15.976,1.965,1204.782,55.668,54.755,50.015,219.565,91.744,5.191,42.056,74.514,74.339,26.042,218.818,19.367,202.595,17.681,101.629,79.634,33.685,41.731,125.742,20.176,29.598,28.261,36.59,121.596,25.286,135.343,433.887,43.536,27.549,193.454,72.57
2018-01-02 09:00:00,42.611,39.517,58.992,25.264,296.543,14.922,30.155,56.563,90.422,22.399,55.02,23.706,704.785,120.698,36.013,59.132,50.769,156.608,8.06,113.486,10.05,57.456,34.307,18.83,29.972,8.824,46.691,104.449,30.934,161.075,10.851,137.989,22.161,23.484,24.605,66.617,140.625,49.742,16.065,2.023,1247.223,53.229,54.094,51.133,228.142,88.913,5.333,42.248,73.262,70.949,25.954,219.81,18.514,204.786,17.956,102.977,80.386,35.394,43.124,128.246,19.694,28.16,27.736,34.839,124.873,25.79,140.595,439.603,43.786,25.739,189.06,73.252
2018-01-02 10:00:00,41.442,39.694,58.3,25.884,301.749,11.74,28.433,53.231,91.291,23.86,52.356,21.507,709.65,115.135,37.264,59.421,49.03,162.789,8.442,111.786,10.075,52.929,33.25,17.568,31.85,8.707,49.228,102.112,31.344,158.097,11.259,133.589,20.902,24.622,24.988,61.838,141.891,50.601,15.826,2.027,1275.706,52.393,51.829,51.458,233.061,89.679,5.606,39.196,72.847,70.017,26.346,222.462,17.334,202.714,16.605,105.48,79.381,33.725,38.158,130.208,18.471,27.873,29.122,36.706,124.744,25.606,131.55,447.748,44.235,24.726,187.347,73.917
2018-01-02 11:00:00,40.272,34.322,58.071,25.151,291.253,11.164,27.829,53.536,88.538,21.505,48.085,21.108,702.843,111.246,37.423,57.192,48.918,166.783,8.455,109.151,11.899,50.633,31.05,17.225,31.949,9.032,41.19,97.126,30.776,159.071,13.243,129.819,19.528,20.454,23.908,61.049,136.899,48.359,13.914,1.669,1261.765,48.839,47.592,52.132,227.578,87.592,4.986,37.694,67.484,74.516,25.409,221.631,15.61,200.85,16.135,103.84,77.765,30.757,37.572,133.403,18.051,26.036,27.414,34.718,119.505,24.516,130.232,455.665,46.987,25.008,181.379,72.075
2018-01-02 12:00:00,35.266,31.993,51.76,23.934,280.147,11.149,26.349,49.569,83.249,21.266,43.84,19.363,690.046,109.328,35.431,57.711,48.87,161.248,7.774,100.899,9.347,49.106,29.547,15.245,29.654,8.544,40.202,88.743,30.45,160.812,15.721,128.687,19.076,19.845,23.248,63.271,127.601,54.02,13.932,1.749,1244.145,46.622,46.173,47.503,217.59,84.189,4.272,37.518,64.072,76.543,25.277,217.712,13.401,205.073,14.474,104.231,76.366,31.679,39.129,129.429,18.978,28.298,26.624,34.983,116.146,23.622,127.806,437.09,45.987,22.054,172.976,68.192
2018-01-02 13:00:00,34.994,30.373,51.809,24.595,278.579,10.347,25.409,49.764,79.919,21.035,45.355,18.057,665.835,105.748,34.224,54.408,44.62,151.774,7.019,94.322,9.744,50.434,31.875,14.915,27.798,8.569,36.139,87.619,28.902,158.118,12.129,124.007,19.26,19.166,22.574,59.073,119.368,49.72,13.514,1.688,1240.579,44.388,44.926,43.451,205.615,82.718,4.48,36.508,63.784,70.086,23.321,208.137,13.103,194.784,13.404,96.205,75.616,30.879,37.274,125.585,17.016,23.242,25.4,33.274,114.671,23.591,122.788,428.793,44.145,20.514,168.648,66.028
2018-01-02 14:00:00,35.949,30.082,50.439,24.83,263.105,9.159,24.296,45.594,77.64,23.197,42.22,16.857,639.966,100.829,31.062,52.472,40.465,143.735,6.441,91.301,9.53,46.073,30.938,15.268,25.973,8.299,33.737,85.889,26.728,153.262,10.917,113.828,17.8,18.263,22.64,55.551,114.649,47.288,12.418,1.272,1195.149,40.927,40.983,40.359,202.366,78.71,4.221,35.871,59.779,64.351,22.177,202.544,11.87,188.165,14.182,91.084,72.569,28.541,32.358,119.461,16.468,21.848,25.16,31.21,107.767,22.354,117.828,404.709,41.09,18.636,160.958,65.368
2018-01-02 15:00:00,29.193,29.97,46.812,24.367,245.775,10.647,23.498,42.726,75.823,19.845,42.818,15.866,633.356,98.453,31.374,50.231,37.629,132.804,7.079,89.969,8.881,42.04,30.625,15.014,25.979,7.722,34.655,85.689,22.878,150.186,10.258,114.291,18.868,18.189,21.49,53.261,114.056,43.469,12.238,1.418,1165.499,39.064,36.597,42.027,190.298,73.402,3.998,31.453,60.117,60.852,22.397,194.793,11.402,187.83,13.443,92.38,68.746,26.803,31.439,115.909,16.543,20.717,22.874,30.025,100.052,20.901,113.61,387.136,38.337,19.488,157.454,62.891
2018-01-02 16:00:00,31.536,29.818,47.32,25.077,249.829,10.294,22.855,45.69,77.205,18.791,44.893,17.032,640.923,103.247,35.452,53.289,38.987,134.377,7.817,94.084,9.408,43.691,31.721,14.554,26.439,7.193,33.57,90.574,26.684,152.476,10.349,117.266,18.384,17.184,21.135,58.415,119.475,44.559,12.537,1.238,1154.841,38.155,40.358,44.143,190.622,77.387,4.459,34.449,59.259,61.009,21.739,197.406,11.869,183.14,14.957,92.651,69.183,28.604,32.204,113.349,18.12,22.037,22.585,32.826,110.745,20.877,117.465,402.375,37.612,20.843,164.482,61.441
2018-01-02 17:00:00,37.015,31.026,53.568,23.684,258.674,9.95,24.665,47.29,83.87,21.654,47.822,17.599,672.834,108.842,36.024,54.651,43.712,138.174,9.47,100.96,9.867,46.379,38.718,15.314,27.29,7.576,36.786,98.352,27.067,161.823,12.669,124.705,19.47,16.641,22.904,64.632,127.429,51.77,14.353,1.557,1214.838,41.846,41.153,47.558,206.78,88.51,5.008,37.249,61.576,63.863,23.797,224.26,14.688,190.624,17.074,98.134,74.089,30.616,36.327,118.367,19.588,24.683,23.403,33.352,115.41,21.753,126.327,437.174,42.56,24.523,181.625,63.94
2018-01-02 18:00:00,37.119,30.579,57.531,24.794,271.896,11.02,24.528,53.073,88.591,23.969,47.924,18.998,711.565,114.169,36.568,54.022,47.76,140.319,10.55,112.404,10.089,51.219,38.519,19.126,32.339,8.796,42.004,106.947,29.328,172.376,15.65,137.603,21.414,18.267,25.247,69.518,134.025,55.181,15.938,1.966,1271.021,44.202,47.294,51.984,213.829,90.441,4.717,36.619,64.489,67.682,24.965,231.316,16.199,205.497,17.237,101.073,82.631,31.38,40.904,130.033,21.034,25.467,26.986,34.852,129.82,23.232,136.839,470.376,49.154,25.639,195.604,72.084
2018-01-02 19:00:00,38.094,29.06,55.578,27.596,284.358,12.185,26.027,56.092,81.903,28.819,48.478,19.635,718.6,116.312,37.105,55.666,47.858,141.791,9.687,120.17,11.329,53.601,39.714,18.661,32.581,8.759,42.501,108.537,29.719,180.041,14.656,140.824,22.296,18.71,25.905,72.316,138.64,55.105,16.369,2.111,1307.814,50.912,51.46,50.745,222.57,95.856,5.053,36.094,65.492,70.863,27.459,234.958,16.321,210.659,16.612,108.649,87.462,30.647,41.952,135.621,19.795,27.391,28.729,36.677,132.608,23.214,146.175,486.289,47.64,27.695,204.271,74.609
