timestamp,c27ern,c2hwsr,c25nbr,c2d0r0,c0xcsy,c20uku,c2hpkg,c20yb3,c26zs7,c2eey8,c272wp,c2k2jk,c27h96,c0run2,c28cbw,c22pvn,c23q5t,c22z10,c26hjf,c24hgw,c22bzp,c27y9q,c22mmh,c2du5j,c0rbz7,c2sshm,c235sm,c287yw,c297u5,c21mbf,c2933q,c2kwbm,c2s5q0,c22ehb,c20pr7,c25xpu,c29mge,c2k6v6,c260k3
2018-01-01 00:00:00,0.001,0.021,0.231,0.06,0.011,0.32,0.0,0.029,0.011,0.0,0.093,0.0,0.02,0.067,0.076,0.012,7.709,0.129,0.001,0.021,0.032,0.0,0.008,0.022,0.015,0.0,1.113,0.002,0.022,0.009,0.447,0.391,0.006,0.164,0.004,0.055,0.123,0.048,0.102
2018-01-01 01:00:00,0.002,0.004,0.231,0.062,0.019,0.469,0.0,0.033,0.036,0.001,0.12,0.0,0.031,0.092,0.069,0.006,9.956,0.169,0.001,0.019,0.057,0.0,0.013,0.028,0.004,0.014,1.405,0.004,0.024,0.002,0.621,0.566,0.007,0.225,0.001,0.053,0.143,0.04,0.133
2018-01-01 02:00:00,0.002,0.004,0.223,0.059,0.011,0.346,0.0,0.024,0.008,0.001,0.124,0.0,0.028,0.067,0.07,0.0,9.593,0.246,0.001,0.013,0.058,0.0,0.015,0.022,0.005,0.001,1.327,0.002,0.012,0.0,0.509,0.517,0.008,0.183,0.0,0.049,0.101,0.007,0.098
2018-01-01 03:00:00,0.002,0.004,0.175,0.039,0.01,0.362,0.0,0.034,0.015,0.001,0.088,0.0,0.023,0.041,0.037,0.001,8.736,0.199,0.001,0.014,0.07,0.0,0.007,0.024,0.002,0.0,1.172,0.001,0.022,0.0,0.403,0.502,0.031,0.184,0.0,0.174,0.067,0.0,0.11
2018-01-01 04:00:00,0.002,0.004,0.101,0.03,0.013,0.256,0.0,0.035,0.003,0.001,0.073,0.0,0.033,0.032,0.017,0.0,8.201,0.101,0.011,0.011,0.056,0.0,0.004,0.022,0.001,0.0,0.906,0.0,0.02,0.0,0.38,0.356,0.009,0.198,0.0,0.279,0.047,0.0,0.182
2018-01-01 05:00:00,0.002,0.005,0.112,0.029,0.009,0.278,0.0,0.018,0.002,0.001,0.073,0.0,0.02,0.023,0.02,0.0,8.111,0.122,0.0,0.002,0.025,0.0,0.021,0.019,0.002,0.0,0.882,0.0,0.023,0.0,0.348,0.393,0.009,0.196,0.0,0.12,0.044,0.0,0.119
2018-01-01 06:00:00,0.002,0.004,0.186,0.03,0.024,0.216,0.0,0.017,0.002,0.001,0.073,0.0,0.02,0.02,0.039,0.0,7.97,0.096,0.0,0.003,0.029,0.0,0.02,0.024,0.001,0.0,0.912,0.0,0.027,0.0,0.309,0.285,0.009,0.171,0.0,0.013,0.039,0.0,0.131
2018-01-01 07:00:00,0.002,0.004,0.163,0.031,0.008,0.193,0.0,0.018,0.016,0.0,0.073,0.0,0.032,0.021,0.064,0.0,7.953,0.153,0.0,0.001,0.032,0.0,0.016,0.009,0.005,0.0,0.876,0.0,0.023,0.0,0.285,0.296,0.009,0.151,0.0,0.035,0.053,0.018,0.16
2018-01-01 08:00:00,0.002,0.003,0.142,0.036,0.031,0.206,0.0,0.03,0.013,0.0,0.073,0.0,0.018,0.036,0.052,0.0,8.887,0.206,0.0,0.001,0.033,0.0,0.019,0.003,0.077,0.0,0.992,0.0,0.025,0.012,0.295,0.334,0.008,0.14,0.0,0.067,0.058,0.01,0.13
2018-01-01 09:00:00,0.002,0.003,0.214,0.048,0.018,0.242,0.0,0.058,0.012,0.0,0.078,0.0,0.049,0.031,0.045,0.0,10.536,0.221,0.016,0.006,0.029,0.0,0.02,0.005,0.007,0.0,1.215,0.0,0.024,0.027,0.274,0.451,0.02,0.154,0.0,0.019,0.071,0.006,0.153
2018-01-01 10:00:00,0.003,0.004,0.167,0.033,0.031,0.289,0.0,0.078,0.01,0.0,0.096,0.0,0.044,0.063,0.06,0.0,11.863,0.203,0.0,0.014,0.03,0.0,0.022,0.007,0.028,0.0,1.509,0.001,0.025,0.003,0.465,0.536,0.009,0.141,0.0,0.033,0.092,0.006,0.154
2018-01-01 11:00:00,0.003,0.002,0.149,0.075,0.01,0.303,0.0,0.082,0.01,0.0,0.087,0.0,0.022,0.034,0.054,0.0,13.06,0.403,0.0,0.001,0.041,0.0,0.022,0.012,0.0,0.0,1.675,0.0,0.029,0.0,0.766,0.649,0.008,0.153,0.0,0.052,0.1,0.0,0.148
2018-01-01 12:00:00,0.003,0.023,0.12,0.132,0.004,0.429,0.0,0.081,0.0,0.0,0.135,0.0,0.054,0.041,0.049,0.0,15.521,0.356,0.004,0.001,0.03,0.0,0.008,0.004,0.002,0.0,1.952,0.017,0.03,0.0,1.461,0.82,0.012,0.137,0.0,0.071,0.1,0.032,0.152
2018-01-01 13:00:00,0.003,0.001,0.162,0.082,0.002,0.558,0.0,0.097,0.0,0.0,0.159,0.0,0.079,0.044,0.059,0.0,17.008,0.402,0.001,0.0,0.029,0.0,0.003,0.002,0.0,0.004,2.014,0.028,0.018,0.001,1.963,1.033,0.015,0.154,0.0,0.195,0.085,0.014,0.236
2018-01-01 14:00:00,0.002,0.0,0.127,0.056,0.001,0.648,0.0,0.142,0.0,0.0,0.19,0.0,0.074,0.046,0.078,0.0,18.305,0.425,0.0,0.0,0.021,0.0,0.002,0.015,0.012,0.0,2.173,0.031,0.034,0.0,2.255,1.115,0.019,0.2,0.0,0.133,0.093,0.0,0.225
2018-01-01 15:00:00,0.002,0.009,0.102,0.057,0.004,0.844,0.0,0.139,0.0,0.0,0.207,0.0,0.081,0.062,0.079,0.006,18.793,0.366,0.0,0.0,0.03,0.0,0.008,0.015,0.042,0.003,2.215,0.03,0.016,0.0,2.523,1.043,0.027,0.23,0.0,0.074,0.092,0.0,0.195
2018-01-01 16:00:00,0.002,0.004,0.102,0.058,0.003,1.163,0.0,0.169,0.0,0.0,0.214,0.0,0.072,0.076,0.086,0.0,18.878,0.377,0.0,0.002,0.045,0.0,0.023,0.009,0.05,0.0,2.439,0.031,0.017,0.0,2.084,0.973,0.029,0.266,0.007,0.077,0.099,0.0,0.211
2018-01-01 17:00:00,0.002,0.0,0.131,0.055,0.002,1.232,0.0,0.23,0.028,0.0,0.208,0.0,0.061,0.066,0.073,0.0,19.319,0.549,0.0,0.004,0.081,0.0,0.058,0.005,0.073,0.0,2.754,0.032,0.011,0.004,1.967,1.014,0.02,0.404,0.016,0.071,0.084,0.0,0.188
2018-01-01 18:00:00,0.001,0.0,0.088,0.061,0.001,0.779,0.0,0.209,0.009,0.0,0.156,0.0,0.057,0.047,0.07,0.0,18.312,0.395,0.0,0.002,0.078,0.0,0.036,0.004,0.081,0.0,2.372,0.032,0.016,0.001,1.548,0.932,0.012,0.402,0.012,0.117,0.081,0.009,0.199
2018-01-01 19:00:00,0.0,0.001,0.082,0.051,0.0,0.567,0.0,0.138,0.0,0.0,0.131,0.0,0.059,0.044,0.113,0.0,16.254,0.292,0.0,0.003,0.039,0.0,0.008,0.008,0.064,0.0,1.904,0.03,0.017,0.001,1.417,0.887,0.01,0.239,0.013,0.063,0.083,0.0,0.159
2018-01-01 20:00:00,0.0,0.0,0.091,0.036,0.013,0.515,0.0,0.083,0.003,0.0,0.099,0.0,0.028,0.105,0.166,0.0,13.331,0.262,0.004,0.012,0.031,0.0,0.005,0.016,0.049,0.0,1.605,0.012,0.018,0.003,1.094,0.759,0.003,0.207,0.008,0.033,0.081,0.001,0.146
2018-01-01 21:00:00,0.0,0.003,0.105,0.03,0.004,0.583,0.0,0.058,0.01,0.0,0.091,0.0,0.013,0.057,0.104,0.0,11.138,0.301,0.001,0.001,0.037,0.0,0.0,0.018,0.061,0.0,1.285,0.004,0.02,0.01,0.914,0.615,0.001,0.213,0.004,0.029,0.074,0.013,0.161
2018-01-01 22:00:00,0.001,0.004,0.149,0.028,0.001,0.627,0.0,0.045,0.006,0.0,0.092,0.0,0.013,0.05,0.07,0.0,10.086,0.179,0.0,0.018,0.06,0.0,0.01,0.029,0.066,0.0,1.16,0.009,0.046,0.024,0.715,0.504,0.003,0.242,0.021,0.028,0.066,0.029,0.216
2018-01-01 23:00:00,0.001,0.009,0.131,0.034,0.004,0.524,0.0,0.064,0.009,0.0,0.114,0.0,0.031,0.053,0.06,0.001,9.947,0.14,0.002,0.047,0.04,0.0,0.003,0.032,0.056,0.0,1.278,0.005,0.018,0.027,0.681,0.476,0.005,0.238,0.018,0.033,0.056,0.072,0.208
2018-01-02 00:00:00,0.001,0.012,0.187,0.05,0.012,0.504,0.0,0.035,0.023,0.001,0.098,0.0,0.024,0.09,0.048,0.01,9.67,0.168,0.002,0.067,0.037,0.0,0.003,0.029,0.023,0.0,1.273,0.003,0.022,0.025,0.533,0.471,0.007,0.222,0.007,0.07,0.082,0.063,0.226
2018-01-02 01:00:00,0.001,0.004,0.138,0.042,0.005,0.443,0.0,0.031,0.011,0.001,0.116,0.0,0.021,0.07,0.036,0.006,9.368,0.122,0.001,0.039,0.039,0.0,0.003,0.025,0.017,0.012,1.219,0.007,0.021,0.001,0.586,0.526,0.006,0.271,0.001,0.053,0.09,0.039,0.142
2018-01-02 02:00:00,0.002,0.004,0.125,0.038,0.004,0.334,0.0,0.021,0.007,0.001,0.122,0.0,0.033,0.031,0.041,0.0,9.199,0.116,0.001,0.062,0.035,0.0,0.003,0.025,0.005,0.019,1.089,0.001,0.011,0.001,0.478,0.457,0.006,0.181,0.0,0.038,0.058,0.008,0.111
2018-01-02 03:00:00,0.002,0.004,0.151,0.05,0.01,0.313,0.0,0.032,0.008,0.001,0.082,0.0,0.021,0.055,0.031,0.0,8.655,0.114,0.001,0.02,0.034,0.0,0.004,0.026,0.002,0.0,0.963,0.001,0.009,0.0,0.318,0.496,0.007,0.153,0.0,0.038,0.058,0.0,0.113
2018-01-02 04:00:00,0.002,0.004,0.081,0.048,0.011,0.24,0.0,0.029,0.003,0.001,0.076,0.0,0.045,0.034,0.014,0.0,8.207,0.19,0.01,0.011,0.037,0.0,0.004,0.021,0.001,0.0,0.864,0.0,0.019,0.0,0.263,0.357,0.008,0.18,0.0,0.019,0.048,0.0,0.139
2018-01-02 05:00:00,0.002,0.005,0.107,0.035,0.009,0.242,0.0,0.017,0.002,0.001,0.076,0.0,0.021,0.019,0.017,0.0,8.096,0.312,0.0,0.003,0.026,0.0,0.018,0.019,0.002,0.0,0.865,0.0,0.023,0.0,0.311,0.359,0.008,0.165,0.0,0.055,0.046,0.0,0.143
2018-01-02 06:00:00,0.002,0.004,0.166,0.035,0.023,0.215,0.0,0.015,0.002,0.001,0.075,0.0,0.02,0.022,0.032,0.0,7.98,0.307,0.0,0.003,0.026,0.0,0.021,0.026,0.002,0.0,0.89,0.0,0.027,0.0,0.285,0.299,0.009,0.154,0.0,0.103,0.042,0.0,0.111
2018-01-02 07:00:00,0.002,0.004,0.151,0.034,0.005,0.206,0.0,0.018,0.007,0.0,0.082,0.0,0.028,0.025,0.064,0.0,7.984,0.265,0.0,0.001,0.025,0.0,0.019,0.009,0.002,0.0,0.936,0.0,0.022,0.0,0.29,0.279,0.009,0.142,0.0,0.081,0.063,0.006,0.087
2018-01-02 08:00:00,0.002,0.003,0.143,0.025,0.007,0.22,0.005,0.03,0.002,0.0,0.076,0.0,0.02,0.035,0.036,0.0,8.77,0.426,0.0,0.003,0.03,0.0,0.021,0.004,0.095,0.0,1.935,0.0,0.025,0.006,0.313,0.375,0.008,0.13,0.0,0.117,0.072,0.001,0.101
2018-01-02 09:00:00,0.002,0.004,0.159,0.028,0.006,0.264,0.0,0.057,0.017,0.0,0.079,0.0,0.024,0.04,0.032,0.0,10.99,0.207,0.02,0.017,0.027,0.0,0.022,0.005,0.023,0.0,2.05,0.0,0.029,0.048,0.578,0.436,0.056,0.131,0.0,0.076,0.093,0.0,0.106
2018-01-02 10:00:00,0.003,0.004,0.26,0.04,0.027,0.278,0.0,0.072,0.033,0.0,0.086,0.0,0.045,0.047,0.021,0.0,12.827,0.236,0.005,0.013,0.025,0.0,0.022,0.005,0.006,0.0,1.602,0.001,0.024,0.006,0.719,0.521,0.023,0.135,0.0,0.172,0.087,0.0,0.117
2018-01-02 11:00:00,0.003,0.028,0.214,0.063,0.011,0.255,0.0,0.074,0.021,0.0,0.089,0.0,0.025,0.055,0.018,0.0,13.796,0.343,0.0,0.001,0.024,0.0,0.018,0.009,0.003,0.0,1.498,0.001,0.027,0.0,0.9,0.581,0.008,0.142,0.0,0.082,0.079,0.0,0.134
2018-01-02 12:00:00,0.003,0.005,0.189,0.074,0.01,0.356,0.0,0.079,0.0,0.0,0.137,0.0,0.06,0.043,0.034,0.0,15.963,0.398,0.007,0.027,0.023,0.0,0.007,0.01,0.0,0.0,1.805,0.018,0.027,0.0,1.524,0.821,0.012,0.132,0.0,0.066,0.087,0.004,0.137
2018-01-02 13:00:00,0.003,0.0,0.158,0.067,0.002,0.405,0.0,0.088,0.0,0.0,0.162,0.0,0.078,0.044,0.049,0.0,18.099,0.386,0.0,0.058,0.026,0.0,0.003,0.009,0.0,0.004,2.206,0.028,0.017,0.0,1.792,0.959,0.014,0.119,0.0,0.165,0.093,0.0,0.15
2018-01-02 14:00:00,0.002,0.016,0.118,0.055,0.001,0.47,0.0,0.101,0.0,0.0,0.193,0.0,0.076,0.047,0.072,0.0,19.413,0.378,0.0,0.012,0.01,0.0,0.002,0.017,0.005,0.0,2.455,0.032,0.017,0.0,1.991,1.256,0.017,0.13,0.0,0.229,0.079,0.001,0.18
2018-01-02 15:00:00,0.002,0.001,0.115,0.05,0.003,0.541,0.0,0.108,0.0,0.0,0.205,0.0,0.079,0.05,0.077,0.0,19.266,0.252,0.0,0.0,0.005,0.0,0.002,0.014,0.015,0.003,2.187,0.031,0.015,0.0,2.288,1.288,0.026,0.157,0.0,0.137,0.095,0.002,0.168
2018-01-02 16:00:00,0.002,0.0,0.092,0.05,0.003,0.516,0.0,0.116,0.0,0.0,0.216,0.0,0.08,0.05,0.086,0.004,19.518,0.357,0.0,0.0,0.01,0.0,0.003,0.009,0.024,0.0,2.191,0.031,0.012,0.0,2.053,1.34,0.028,0.145,0.004,0.104,0.1,0.005,0.173
2018-01-02 17:00:00,0.002,0.0,0.076,0.054,0.002,0.495,0.001,0.123,0.0,0.0,0.204,0.0,0.06,0.048,0.078,0.0,18.458,0.367,0.0,0.0,0.007,0.0,0.009,0.005,0.04,0.0,2.193,0.032,0.011,0.004,1.862,1.2,0.019,0.154,0.013,0.075,0.09,0.003,0.173
2018-01-02 18:00:00,0.001,0.0,0.079,0.035,0.006,0.458,0.0,0.132,0.0,0.0,0.158,0.0,0.075,0.046,0.098,0.0,17.168,0.247,0.0,0.004,0.01,0.0,0.001,0.006,0.042,0.0,1.788,0.032,0.011,0.001,1.775,0.991,0.011,0.172,0.008,0.087,0.084,0.027,0.174
2018-01-02 19:00:00,0.0,0.0,0.118,0.051,0.0,0.423,0.0,0.121,0.001,0.0,0.13,0.0,0.082,0.05,0.119,0.0,15.568,0.181,0.0,0.004,0.011,0.0,0.0,0.008,0.035,0.0,1.607,0.03,0.017,0.006,1.307,0.874,0.009,0.151,0.007,0.13,0.108,0.012,0.14
2018-01-02 20:00:00,0.0,0.0,0.15,0.035,0.0,0.437,0.0,0.086,0.001,0.0,0.09,0.0,0.036,0.129,0.197,0.0,13.398,0.277,0.0,0.012,0.014,0.0,0.0,0.042,0.028,0.0,1.47,0.012,0.022,0.01,0.997,0.698,0.003,0.162,0.004,0.046,0.079,0.003,0.126
2018-01-02 21:00:00,0.0,0.003,0.129,0.026,0.0,0.361,0.0,0.08,0.005,0.0,0.088,0.0,0.016,0.074,0.114,0.0,11.627,0.249,0.0,0.001,0.024,0.0,0.0,0.019,0.051,0.0,1.137,0.004,0.021,0.01,0.871,0.576,0.001,0.196,0.003,0.044,0.098,0.02,0.125
2018-01-02 22:00:00,0.001,0.041,0.205,0.038,0.001,0.416,0.0,0.055,0.013,0.0,0.094,0.0,0.033,0.063,0.095,0.0,10.743,0.401,0.0,0.015,0.019,0.0,0.001,0.05,0.065,0.0,1.131,0.009,0.03,0.01,0.651,0.505,0.003,0.248,0.02,0.028,0.08,0.011,0.143
2018-01-02 23:00:00,0.001,0.014,0.162,0.049,0.005,0.406,0.0,0.044,0.008,0.0,0.125,0.0,0.028,0.053,0.068,0.001,10.677,0.43,0.001,0.042,0.022,0.0,0.003,0.031,0.04,0.0,1.166,0.006,0.019,0.013,0.835,0.49,0.014,0.219,0.019,0.025,0.092,0.057,0.146
2018-01-03 00:00:00,0.001,0.004,0.215,0.06,0.013,0.366,0.0,0.049,0.012,0.001,0.092,0.0,0.019,0.073,0.065,0.009,10.328,0.265,0.017,0.045,0.024,0.0,0.003,0.027,0.065,0.0,1.236,0.004,0.037,0.001,0.829,0.437,0.007,0.249,0.009,0.04,0.119,0.046,0.133
2018-01-03 01:00:00,0.001,0.004,0.173,0.043,0.012,0.463,0.0,0.038,0.036,0.001,0.09,0.0,0.02,0.061,0.037,0.0,9.984,0.167,0.018,0.042,0.027,0.0,0.007,0.024,0.08,0.012,1.127,0.011,0.025,0.0,0.641,0.517,0.006,0.235,0.005,0.034,0.093,0.039,0.112
2018-01-03 02:00:00,0.002,0.004,0.169,0.041,0.008,0.286,0.0,0.025,0.016,0.001,0.079,0.0,0.026,0.031,0.045,0.0,9.574,0.138,0.001,0.034,0.045,0.0,0.004,0.022,0.013,0.0,1.027,0.002,0.014,0.0,0.456,0.461,0.006,0.156,0.001,0.03,0.079,0.003,0.096
2018-01-03 03:00:00,0.002,0.004,0.156,0.04,0.01,0.272,0.0,0.038,0.007,0.001,0.075,0.0,0.022,0.034,0.032,0.0,8.879,0.13,0.001,0.027,0.032,0.0,0.005,0.021,0.002,0.0,0.965,0.001,0.01,0.0,0.296,0.55,0.008,0.156,0.0,0.031,0.076,0.0,0.121
2018-01-03 04:00:00,0.002,0.004,0.086,0.038,0.011,0.224,0.0,0.032,0.021,0.001,0.075,0.0,0.042,0.03,0.011,0.0,8.335,0.153,0.01,0.027,0.034,0.0,0.004,0.017,0.001,0.0,0.849,0.001,0.017,0.0,0.244,0.416,0.009,0.172,0.0,0.016,0.053,0.0,0.258
2018-01-03 05:00:00,0.002,0.004,0.121,0.038,0.009,0.23,0.0,0.02,0.007,0.001,0.075,0.0,0.045,0.015,0.014,0.0,8.165,0.407,0.0,0.014,0.018,0.0,0.009,0.017,0.01,0.0,0.85,0.0,0.022,0.0,0.312,0.453,0.009,0.163,0.0,0.018,0.049,0.0,0.285
2018-01-03 06:00:00,0.002,0.004,0.164,0.037,0.019,0.201,0.0,0.02,0.005,0.001,0.074,0.0,0.021,0.009,0.031,0.0,7.992,0.173,0.0,0.024,0.017,0.0,0.006,0.018,0.009,0.0,0.878,0.0,0.044,0.0,0.293,0.324,0.009,0.153,0.0,0.012,0.045,0.0,0.116
2018-01-03 07:00:00,0.002,0.004,0.162,0.036,0.0,0.187,0.0,0.022,0.007,0.0,0.074,0.0,0.029,0.019,0.045,0.0,8.026,0.096,0.0,0.005,0.023,0.0,0.004,0.007,0.004,0.0,0.826,0.0,0.03,0.0,0.255,0.292,0.009,0.141,0.0,0.011,0.053,0.0,0.19
2018-01-03 08:00:00,0.002,0.004,0.149,0.029,0.003,0.209,0.0,0.033,0.001,0.0,0.074,0.0,0.022,0.035,0.031,0.0,8.954,0.299,0.012,0.003,0.027,0.0,0.014,0.005,0.044,0.0,0.911,0.0,0.021,0.006,0.328,0.324,0.008,0.128,0.0,0.023,0.07,0.001,0.16
2018-01-03 09:00:00,0.002,0.004,0.122,0.028,0.003,0.265,0.005,0.062,0.01,0.0,0.086,0.0,0.027,0.032,0.021,0.0,10.848,0.622,0.0,0.001,0.023,0.0,0.017,0.006,0.003,0.0,1.293,0.0,0.019,0.009,0.281,0.496,0.008,0.118,0.0,0.015,0.065,0.006,0.103
2018-01-03 10:00:00,0.003,0.03,0.181,0.024,0.013,0.327,0.009,0.078,0.014,0.0,0.105,0.0,0.023,0.035,0.018,0.0,12.455,0.318,0.0,0.001,0.023,0.0,0.019,0.005,0.001,0.0,1.517,0.001,0.02,0.003,0.436,0.634,0.008,0.124,0.0,0.015,0.072,0.013,0.112
2018-01-03 11:00:00,0.003,0.009,0.144,0.026,0.003,0.315,0.0,0.081,0.0,0.004,0.101,0.0,0.025,0.032,0.017,0.0,13.897,0.381,0.0,0.001,0.024,0.0,0.008,0.006,0.0,0.0,1.619,0.001,0.024,0.0,0.605,0.793,0.013,0.133,0.0,0.034,0.067,0.007,0.116
2018-01-03 12:00:00,0.003,0.01,0.155,0.092,0.027,0.41,0.0,0.086,0.0,0.0,0.143,0.0,0.098,0.045,0.027,0.0,18.138,0.561,0.004,0.001,0.022,0.0,0.007,0.002,0.0,0.0,2.038,0.028,0.024,0.0,1.553,0.939,0.012,0.137,0.0,0.056,0.067,0.02,0.176
2018-01-03 13:00:00,0.004,0.001,0.142,0.059,0.002,0.48,0.0,0.096,0.004,0.0,0.19,0.0,0.087,0.045,0.047,0.0,23.11,0.47,0.001,0.0,0.023,0.0,0.006,0.003,0.0,0.004,2.822,0.049,0.019,0.0,2.54,1.199,0.015,0.133,0.0,0.125,0.079,0.0,0.209
2018-01-03 14:00:00,0.01,0.001,0.193,0.061,0.002,0.527,0.002,0.106,0.004,0.0,0.247,0.0,0.078,0.05,0.074,0.001,28.026,0.464,0.012,0.0,0.008,0.0,0.011,0.028,0.003,0.0,3.651,0.042,0.056,0.0,2.909,1.586,0.021,0.139,0.0,0.141,0.12,0.017,0.288
2018-01-03 15:00:00,0.015,0.001,0.198,0.095,0.003,0.582,0.005,0.11,0.007,0.0,0.261,0.0,0.103,0.053,0.089,0.005,32.89,0.524,0.023,0.0,0.003,0.0,0.044,0.038,0.015,0.024,3.924,0.038,0.112,0.0,3.121,1.856,0.036,0.196,0.0,0.12,0.15,0.015,0.313
2018-01-03 16:00:00,0.016,0.0,0.189,0.155,0.003,0.51,0.0,0.114,0.01,0.0,0.243,0.0,0.112,0.075,0.088,0.009,34.92,0.646,0.044,0.005,0.015,0.0,0.087,0.037,0.02,0.001,4.276,0.033,0.176,0.0,3.306,1.889,0.046,0.229,0.003,0.079,0.139,0.023,0.335
2018-01-03 17:00:00,0.015,0.0,0.179,0.137,0.002,0.462,0.0,0.117,0.02,0.0,0.232,0.0,0.097,0.057,0.082,0.01,33.501,0.859,0.025,0.004,0.057,0.0,0.079,0.028,0.031,0.001,4.217,0.033,0.194,0.004,3.181,1.929,0.035,0.381,0.014,0.072,0.128,0.003,0.343
2018-01-03 18:00:00,0.009,0.0,0.121,0.065,0.001,0.454,0.0,0.129,0.048,0.0,0.173,0.0,0.082,0.059,0.102,0.033,29.297,0.527,0.003,0.002,0.058,0.0,0.053,0.011,0.052,0.001,2.805,0.037,0.162,0.001,2.495,1.599,0.023,0.418,0.009,0.073,0.112,0.017,0.397
2018-01-03 19:00:00,0.001,0.0,0.115,0.071,0.0,0.446,0.0,0.125,0.006,0.0,0.181,0.0,0.066,0.08,0.112,0.001,20.544,0.297,0.0,0.005,0.061,0.0,0.005,0.002,0.066,0.001,2.167,0.052,0.072,0.007,1.861,1.069,0.011,0.245,0.008,0.077,0.111,0.01,0.223
2018-01-03 20:00:00,0.0,0.0,0.126,0.055,0.008,0.41,0.0,0.098,0.008,0.0,0.104,0.0,0.031,0.111,0.18,0.0,15.49,0.322,0.001,0.023,0.033,0.0,0.0,0.013,0.05,0.0,1.92,0.026,0.032,0.01,1.193,0.844,0.004,0.238,0.005,0.052,0.11,0.003,0.183
2018-01-03 21:00:00,0.0,0.003,0.095,0.07,0.0,0.371,0.0,0.067,0.026,0.0,0.11,0.0,0.014,0.074,0.133,0.0,13.013,0.24,0.005,0.017,0.027,0.0,0.0,0.016,0.058,0.0,1.501,0.02,0.027,0.003,1.038,0.869,0.001,0.218,0.003,0.033,0.089,0.026,0.145
2018-01-03 22:00:00,0.001,0.004,0.157,0.056,0.001,0.415,0.0,0.054,0.006,0.0,0.107,0.0,0.015,0.068,0.09,0.0,11.797,0.263,0.0,0.036,0.031,0.0,0.003,0.032,0.084,0.001,1.314,0.014,0.033,0.0,0.893,0.599,0.003,0.284,0.018,0.042,0.109,0.011,0.155
2018-01-03 23:00:00,0.001,0.012,0.158,0.027,0.008,0.415,0.0,0.043,0.016,0.0,0.133,0.0,0.027,0.054,0.107,0.008,11.546,0.208,0.003,0.033,0.031,0.0,0.003,0.035,0.068,0.0,1.257,0.006,0.02,0.01,0.766,0.639,0.006,0.211,0.022,0.031,0.118,0.053,0.171
2018-01-04 00:00:00,0.001,0.016,0.204,0.076,0.017,0.384,0.0,0.041,0.013,0.001,0.104,0.0,0.031,0.085,0.096,0.02,10.764,0.222,0.001,0.042,0.03,0.0,0.004,0.031,0.032,0.0,1.311,0.004,0.027,0.005,0.582,0.472,0.007,0.211,0.01,0.044,0.127,0.048,0.168
2018-01-04 01:00:00,0.002,0.004,0.141,0.056,0.009,0.433,0.0,0.044,0.024,0.001,0.088,0.0,0.022,0.086,0.049,0.006,10.34,0.234,0.001,0.04,0.033,0.0,0.006,0.028,0.055,0.014,1.237,0.016,0.025,0.001,0.607,0.567,0.006,0.232,0.006,0.028,0.108,0.033,0.143
2018-01-04 02:00:00,0.001,0.008,0.144,0.044,0.012,0.358,0.0,0.034,0.015,0.001,0.085,0.0,0.029,0.062,0.036,0.0,9.887,0.212,0.001,0.053,0.026,0.0,0.004,0.027,0.007,0.0,1.114,0.006,0.013,0.0,0.552,0.462,0.01,0.19,0.001,0.028,0.1,0.002,0.126
2018-01-04 03:00:00,0.002,0.004,0.158,0.044,0.012,0.298,0.0,0.038,0.017,0.001,0.078,0.0,0.022,0.053,0.032,0.001,9.228,0.232,0.001,0.043,0.029,0.0,0.005,0.029,0.004,0.0,1.064,0.001,0.011,0.0,0.489,0.561,0.007,0.166,0.001,0.028,0.113,0.01,0.126
2018-01-04 04:00:00,0.002,0.004,0.089,0.041,0.009,0.217,0.0,0.036,0.003,0.001,0.078,0.0,0.045,0.02,0.01,0.0,8.596,0.124,0.01,0.046,0.03,0.0,0.004,0.025,0.009,0.0,0.917,0.001,0.019,0.0,0.299,0.424,0.008,0.197,0.0,0.015,0.103,0.001,0.152
2018-01-04 05:00:00,0.002,0.005,0.114,0.04,0.005,0.225,0.0,0.02,0.002,0.001,0.076,0.0,0.021,0.012,0.011,0.0,8.417,0.138,0.0,0.003,0.019,0.0,0.006,0.022,0.006,0.0,0.96,0.0,0.023,0.0,0.331,0.478,0.009,0.182,0.0,0.016,0.071,0.0,0.12
2018-01-04 06:00:00,0.002,0.004,0.161,0.04,0.019,0.187,0.0,0.021,0.001,0.001,0.075,0.0,0.021,0.012,0.027,0.0,8.332,0.269,0.0,0.003,0.021,0.0,0.005,0.025,0.013,0.0,1.175,0.0,0.027,0.0,0.643,0.34,0.01,0.162,0.0,0.011,0.057,0.0,0.112
2018-01-04 07:00:00,0.002,0.004,0.143,0.038,0.001,0.172,0.0,0.025,0.007,0.0,0.079,0.0,0.055,0.012,0.03,0.0,8.352,0.355,0.0,0.008,0.022,0.0,0.006,0.009,0.021,0.0,0.977,0.0,0.016,0.014,0.906,0.284,0.01,0.148,0.0,0.012,0.073,0.0,0.094
2018-01-04 08:00:00,0.002,0.011,0.137,0.029,0.003,0.208,0.0,0.036,0.015,0.0,0.078,0.0,0.033,0.048,0.023,0.0,9.248,0.39,0.0,0.013,0.021,0.0,0.011,0.003,0.133,0.0,2.248,0.006,0.016,0.028,0.901,0.306,0.018,0.138,0.0,0.021,0.08,0.014,0.095
