timestamp,c27ern,c2hwsr,c25nbr,c2d0r0,c0xcsy,c20uku,c2hpkg,c20yb3,c26zs7,c2eey8,c272wp,c2k2jk,c27h96,c0run2,c28cbw,c22pvn,c23q5t,c22z10,c26hjf,c24hgw,c22bzp,c27y9q,c22mmh,c2du5j,c0rbz7,c2sshm,c235sm,c287yw,c297u5,c21mbf,c2933q,c2kwbm,c2s5q0,c22ehb,c20pr7,c25xpu,c29mge,c2k6v6,c260k3
2018-01-01 00:00:00,13.572,16.837,236.588,133.009,97.916,423.272,4.311,138.67,50.175,17.45,87.283,3.774,98.922,89.136,72.79,46.125,1779.956,264.962,75.669,22.681,112.984,17.599,73.381,64.751,45.386,22.371,797.984,23.598,109.868,10.705,778.367,540.074,57.747,277.519,8.307,72.908,159.788,58.028,297.68
2018-01-01 01:00:00,18.742,22.257,310.897,183.417,131.064,566.154,5.379,182.263,73.311,21.765,112.105,5.27,134.226,112.766,91.724,55.102,2296.614,363.293,106.365,32.069,150.473,20.061,105.971,84.525,55.397,28.998,1048.252,29.14,145.07,14.848,1013.934,724.944,76.321,360.075,10.575,95.88,211.668,74.939,410.308
2018-01-01 02:00:00,19.115,21.374,306.933,183.759,119.826,538.131,5.041,179.704,71.515,18.841,112.699,5.302,137.663,115.191,86.021,52.797,2107.405,323.664,107.059,33.597,151.542,18.601,102.619,74.684,48.559,27.608,980.526,24.924,137.986,14.598,963.979,663.917,68.037,347.602,9.183,92.658,187.406,72.326,396.561
2018-01-01 03:00:00,15.463,16.609,260.454,155.763,95.058,455.673,3.41,157.471,62.29,20.156,96.156,4.401,119.08,86.3,70.257,43.043,1761.62,240.025,91.676,27.667,131.632,15.972,78.639,74.437,31.571,25.453,793.886,21.069,115.018,12.413,811.288,625.536,69.522,294.478,6.237,82.401,176.145,58.286,294.668
2018-01-01 04:00:00,16.013,15.942,259.476,151.069,84.259,420.454,3.809,142.86,61.765,19.976,101.595,4.178,117.298,77.542,68.127,43.644,1662.31,222.247,88.785,26.501,121.733,17.479,73.822,75.656,28.846,27.003,743.819,21.231,107.774,12.405,758.202,668.231,72.306,273.816,5.933,74.07,179.818,53.121,262.185
2018-01-01 05:00:00,17.631,16.349,245.42,156.009,85.38,428.137,3.764,144.776,63.628,21.252,100.949,6.012,132.185,82.166,68.562,39.84,1631.323,228.117,86.22,28.617,121.16,15.992,79.924,72.995,29.748,27.86,751.784,22.626,110.538,12.936,787.595,676.555,72.744,279.516,5.21,76.597,182.526,55.328,263.893
2018-01-01 06:00:00,17.908,16.879,250.602,170.643,92.038,454.189,4.011,151.701,64.535,20.517,101.778,6.312,144.468,85.043,71.905,42.963,1690.263,248.17,90.048,29.727,120.095,16.84,77.006,73.026,32.412,30.041,783.381,22.046,119.416,13.466,817.758,704.337,73.556,288.564,5.747,77.81,189.858,57.404,269.291
2018-01-01 07:00:00,17.89,18.227,255.226,173.202,96.007,487.858,4.503,161.593,67.279,18.873,105.453,5.98,144.788,91.426,78.455,46.905,1837.359,271.829,89.94,30.092,128.059,18.107,77.82,71.567,34.25,31.31,835.234,23.689,126.524,11.907,866.432,753.294,69.835,317.953,6.15,84.726,201.589,58.08,278.421
2018-01-01 08:00:00,18.549,20.222,279.574,180.226,100.161,534.803,4.512,174.883,66.637,18.974,109.035,6.703,151.143,102.506,85.913,52.088,2066.914,279.832,86.941,33.707,139.003,19.014,88.998,74.397,38.856,33.731,958.04,28.289,138.76,13.893,962.003,830.334,70.222,352.019,6.418,93.232,221.527,59.668,298.751
2018-01-01 09:00:00,21.932,24.345,314.223,196.637,108.901,604.106,5.573,189.638,77.504,19.423,119.358,6.569,173.823,119.945,97.549,62.013,2525.353,331.187,98.276,36.741,164.2,21.836,99.175,83.698,44.132,37.977,1137.998,29.646,154.385,20.591,1053.069,932.551,81.843,409.969,7.099,100.248,274.755,66.485,341.359
2018-01-01 10:00:00,23.471,24.119,342.755,203.245,113.379,636.916,5.79,209.064,78.601,21.461,128.694,6.747,181.687,138.676,107.275,69.221,2827.834,375.78,103.407,36.712,180.245,22.57,109.408,89.676,50.357,38.949,1224.168,31.218,161.958,22.961,1141.696,966.3,88.495,448.011,8.482,106.876,284.725,72.378,367.436
2018-01-01 11:00:00,24.529,23.998,364.489,199.387,120.169,625.912,4.855,217.145,80.465,22.292,128.317,6.777,174.975,136.849,108.851,68.535,2909.017,375.481,101.239,35.595,173.191,22.215,108.073,91.974,52.954,39.94,1253.679,32.914,166.625,21.93,1166.602,935.895,90.55,434.488,11.527,107.508,277.427,75.475,379.633
2018-01-01 12:00:00,25.442,25.698,364.995,206.067,127.842,585.593,5.422,210.916,83.181,21.686,120.682,6.294,162.178,136.098,107.361,70.4,2874.74,367.336,100.151,34.985,160.924,22.763,101.684,89.826,47.162,38.68,1246.966,31.034,164.065,19.036,1146.929,870.911,88.728,406.973,9.461,106.354,284.386,73.973,357.383
2018-01-01 13:00:00,23.439,26.002,353.751,206.748,125.463,558.129,5.236,193.69,83.147,21.449,117.717,7.21,158.358,128.304,107.085,66.811,2717.879,357.222,100.803,36.355,151.332,23.31,90.034,85.834,39.192,34.261,1230.306,27.187,153.837,19.439,1137.727,832.731,79.584,388.393,5.287,105.184,280.44,73.397,347.959
2018-01-01 14:00:00,22.455,25.362,360.228,205.22,121.396,523.185,5.431,167.039,80.468,20.871,115.673,6.89,156.326,111.711,103.731,59.692,2610.925,334.084,94.436,35.201,141.357,22.334,85.938,88.906,35.028,31.206,1209.839,25.541,143.442,19.071,1094.026,817.662,77.239,370.596,5.868,100.541,283.003,76.034,343.333
2018-01-01 15:00:00,23.226,23.926,366.206,204.628,114.69,494.984,5.483,158.313,79.232,24.476,109.682,7.555,153.561,92.658,94.952,49.396,2461.058,306.653,98.273,31.925,132.618,20.23,78.105,93.575,28.704,30.638,1151.993,24.98,133.115,19.827,1057.115,796.324,83.963,346.529,5.279,104.945,269.761,73.034,336.734
2018-01-01 16:00:00,21.594,22.845,345.409,203.091,108.277,410.643,5.161,142.075,76.479,24.959,105.656,8.139,149.978,81.235,87.287,39.958,2258.029,276.414,100.45,31.196,117.592,18.791,63.187,90.2,24.183,29.751,1001.457,23.451,119.944,19.345,962.751,756.482,85.868,308.786,3.668,100.638,248.929,69.395,315.72
2018-01-01 17:00:00,20.922,23.069,345.856,193.608,98.363,365.302,4.41,114.978,78.726,24.944,107.958,7.952,148.362,72.73,81.94,36.738,2052.817,244.253,100.498,30.217,97.208,16.91,55.118,88.837,24.677,26.897,886.215,23.681,114.385,18.889,916.973,693.359,84.566,272.396,3.343,98.745,235.605,67.819,301.774
2018-01-01 18:00:00,20.703,24.829,351.393,204.411,96.746,361.924,4.869,108.25,84.379,23.194,107.743,7.321,156.925,75.401,82.642,33.686,1985.669,237.398,100.802,32.583,90.118,18.493,49.961,88.662,24.207,28.146,843.203,23.897,118.354,19.005,908.707,674.905,82.921,256.677,2.912,99.824,244.514,69.817,314.024
2018-01-01 19:00:00,21.651,26.015,336.094,220.6,100.006,395.07,6.276,123.966,86.035,24.38,111.39,6.53,167.736,83.66,91.297,33.862,2087.657,276.725,112.003,34.348,103.591,20.806,57.712,93.141,25.44,29.634,921.913,23.734,131.51,20.185,983.32,736.944,89.307,279.689,3.028,107.2,274.575,72.185,339.582
2018-01-01 20:00:00,22.109,27.04,357.437,218.801,111.179,469.819,6.484,150.864,84.777,24.361,118.235,5.167,165.685,101.499,100.474,42.153,2268.722,326.774,116.153,33.917,119.71,21.386,63.788,96.133,30.872,31.489,1067.816,27.464,149.458,20.623,1064.03,789.198,96.301,317.212,4.066,103.523,291.317,70.407,365.286
2018-01-01 21:00:00,22.022,27.915,417.089,214.308,119.488,509.616,6.488,160.916,83.667,23.13,117.689,5.067,161.647,110.458,105.555,53.104,2448.561,338.954,111.861,32.44,129.183,22.359,70.296,98.212,35.883,31.317,1136.741,32.242,156.471,22.008,1095.006,805.185,96.356,340.575,5.418,104.53,295.226,71.781,382.379
2018-01-01 22:00:00,25.187,28.609,408.74,211.441,129.259,523.84,6.288,171.552,83.344,22.814,114.126,5.195,160.169,113.5,108.817,60.38,2493.55,328.677,115.46,35.058,137.577,24.619,76.142,97.747,38.647,32.123,1124.378,36.497,157.627,22.926,1095.454,793.619,97.683,359.067,6.048,104.64,282.249,72.486,375.58
2018-01-01 23:00:00,23.951,26.459,399.959,204.739,134.581,541.058,7.012,192.21,80.431,22.978,115.256,4.822,157.085,115.071,105.236,60.174,2424.502,329.584,112.424,33.995,144.558,25.598,80.094,92.539,43.2,31.891,1107.144,33.711,151.612,20.988,1061.108,767.423,92.969,359.338,6.922,100.937,276.436,72.233,368.355
2018-01-02 00:00:00,21.383,24.511,390.265,196.71,130.623,537.107,6.333,198.037,72.762,23.981,107.584,4.96,145.032,109.568,99.481,54.085,2267.975,318.098,104.192,32.806,142.118,22.906,79.005,94.454,46.162,31.674,1062.081,28.159,151.088,15.477,1055.187,720.838,91.287,351.81,8.286,98.155,255.59,70.206,361.587
2018-01-02 01:00:00,18.644,21.191,357.525,192.947,130.419,541.283,5.544,189.365,72.285,23.288,102.39,4.854,136.536,103.152,92.543,54.39,2136.714,297.861,106.533,31.357,144.669,20.515,89.597,92.657,43.611,29.061,980.185,28.051,144.048,15.953,1027.094,707.484,87.108,346.047,8.505,94.659,239.481,68.573,337.347
2018-01-02 02:00:00,18.64,19.481,310.983,191.473,120.311,521.282,5.4,183.266,74.5,22.797,99.875,4.892,126.012,95.921,84.884,51.73,1967.089,280.734,106.728,30.496,140.217,20.547,90.468,87.476,35.592,28.475,911.292,24.903,138.815,13.323,966.313,689.517,85.413,334.237,7.559,97.396,213.447,64.859,313.366
2018-01-02 03:00:00,16.796,19.427,270.642,175.921,115.115,505.174,4.442,179.363,69.445,22.9,95.937,5.245,123.206,91.868,81.316,45.662,1857.915,263.958,103.503,30.292,140.586,17.624,86.331,85.507,33.609,27.965,865.29,22.604,131.995,13.784,902.7,681.975,79.985,326.4,6.88,93.72,194.316,63.708,297.121
2018-01-02 04:00:00,15.321,17.998,258.431,173.042,108.284,500.277,4.429,167.096,65.291,22.87,90.534,5.02,119.044,88.641,74.888,43.727,1733.211,250.448,102.368,27.85,137.951,16.401,82.46,84.401,32.261,28.942,809.036,21.967,124.985,14.899,858.99,714.337,79.088,316.489,6.843,85.479,184.746,59.837,287.523
2018-01-02 05:00:00,16.622,17.237,267.306,174.752,107.986,498.617,4.461,165.794,65.911,24.778,91.968,6.566,128.402,89.692,73.426,43.091,1721.224,251.169,101.633,28.365,138.917,15.387,84.383,83.368,32.305,29.443,783.604,22.365,123.297,14.006,860.313,714.522,82.627,320.674,5.697,86.643,187.973,61.193,289.953
2018-01-02 06:00:00,16.717,17.385,283.09,186.571,113.961,501.509,4.302,168.409,67.663,23.786,91.652,7.371,136.863,96.651,77.04,45.364,1745.933,258.648,105.403,30.758,136.882,15.732,86.548,82.913,34.982,31.114,802.683,22.101,129.274,14.603,879.328,744.361,84.816,321.835,6.117,84.802,190.611,64.73,292.872
2018-01-02 07:00:00,16.541,18.652,273.407,192.358,115.565,530.823,4.681,170.12,71.181,21.828,92.608,6.744,135.773,109.318,83.821,49.367,1844.0,274.317,103.498,30.562,139.899,16.546,89.963,82.171,37.656,31.813,851.368,21.642,136.128,13.128,916.473,776.958,82.78,341.476,6.597,90.298,195.545,64.564,305.508
2018-01-02 08:00:00,16.79,22.178,348.952,202.698,119.97,579.599,4.898,183.38,73.764,21.521,95.873,7.584,140.461,119.79,91.075,51.07,1978.665,285.692,100.977,35.387,149.195,17.644,97.363,87.042,39.43,34.525,916.239,24.103,144.925,14.149,983.907,827.316,88.384,374.609,6.601,96.33,209.63,67.321,319.01
2018-01-02 09:00:00,20.546,26.973,386.446,220.168,131.581,649.363,5.511,208.434,86.585,22.456,107.277,7.58,164.953,131.524,98.219,60.598,2344.474,324.732,111.874,38.565,167.967,20.152,106.343,94.152,41.965,37.575,1065.813,25.841,155.795,20.753,1047.063,929.554,94.997,418.6,7.091,102.359,251.672,73.859,359.576
2018-01-02 10:00:00,21.491,26.158,367.265,223.995,133.908,682.327,5.428,223.039,86.913,23.92,117.321,7.692,175.616,139.879,110.222,65.949,2568.298,353.574,115.864,38.11,180.897,21.528,113.418,97.123,44.656,39.318,1164.667,27.169,160.782,23.184,1108.914,1017.029,98.699,447.669,6.56,110.967,257.254,83.367,393.252
2018-01-02 11:00:00,22.208,25.684,341.296,225.533,136.834,691.118,4.945,232.792,88.468,25.636,115.968,7.278,179.018,135.566,108.334,63.629,2639.549,351.461,113.103,36.619,181.441,20.576,114.25,103.691,47.265,39.113,1202.54,28.621,163.652,21.467,1145.265,1011.219,100.368,453.203,9.046,108.665,260.772,83.788,407.426
2018-01-02 12:00:00,25.844,28.152,342.42,232.275,140.296,666.325,5.887,237.008,93.043,25.011,116.178,7.021,169.094,134.923,107.651,63.974,2658.653,350.619,108.887,36.913,178.063,22.396,110.931,105.322,45.891,37.705,1197.659,27.681,165.773,20.176,1140.087,929.634,100.784,440.741,8.166,113.603,255.101,79.695,398.49
2018-01-02 13:00:00,23.537,27.116,341.213,232.183,133.91,614.277,5.465,216.025,92.628,25.681,119.154,7.051,167.122,125.612,109.67,60.783,2616.909,337.786,108.523,38.271,167.351,23.905,103.533,106.36,40.12,34.562,1198.489,24.186,163.41,20.705,1169.686,824.386,97.403,428.699,6.404,111.078,255.758,75.264,395.058
2018-01-02 14:00:00,23.104,26.729,347.782,219.956,126.241,549.543,4.801,179.283,89.484,25.202,115.435,6.09,167.648,105.849,100.786,42.394,2432.577,323.602,105.585,39.216,153.588,22.516,101.12,102.053,34.676,29.2,1209.99,21.052,157.086,20.405,1172.238,756.185,94.662,398.68,6.57,108.355,251.721,69.695,382.983
2018-01-02 15:00:00,20.806,25.204,349.828,222.67,117.088,501.486,4.447,165.161,85.51,26.393,110.822,5.45,161.7,97.11,93.243,37.096,2268.838,292.478,110.759,37.206,150.901,18.671,96.41,102.459,32.073,28.302,1190.302,21.741,152.792,23.152,1124.169,720.337,96.28,367.77,6.651,108.272,244.859,64.148,374.133
2018-01-02 16:00:00,20.819,23.589,330.196,219.949,104.942,456.966,4.528,148.799,83.989,27.27,107.502,6.408,158.55,89.611,87.905,36.768,2117.689,277.261,109.778,34.006,136.88,16.783,86.236,96.585,28.996,28.651,1117.961,20.499,135.749,21.212,1048.371,672.441,96.329,347.24,4.348,100.395,229.903,58.26,362.498
2018-01-02 17:00:00,21.921,22.298,313.885,212.175,99.21,414.362,3.902,131.843,81.851,26.445,106.914,5.397,154.963,86.144,89.87,33.417,2030.189,262.857,107.064,34.236,123.645,16.292,78.481,94.199,27.937,24.385,1073.405,20.212,130.689,20.565,1011.942,638.492,92.422,330.187,3.895,95.082,220.586,56.247,358.213
2018-01-02 18:00:00,21.73,26.1,315.49,218.339,98.839,416.299,3.949,131.638,87.036,25.483,107.836,5.304,159.551,86.22,87.196,33.96,2029.428,263.493,110.93,35.861,122.55,18.464,77.869,95.133,29.298,24.919,1074.214,21.455,139.088,21.224,1007.627,662.403,93.794,326.347,4.106,93.491,225.198,54.329,364.481
2018-01-02 19:00:00,23.155,27.157,332.497,232.689,110.804,470.128,5.65,141.376,89.409,26.003,118.601,6.814,170.892,95.466,94.237,36.37,2170.422,293.4,122.426,38.663,131.569,21.017,81.675,103.108,33.37,26.869,1123.043,24.81,143.675,22.923,1041.401,732.786,101.923,344.984,4.586,99.924,241.606,62.31,382.304
2018-01-02 20:00:00,22.901,28.904,346.161,237.935,116.738,519.794,7.094,158.81,90.753,25.719,124.545,5.289,169.794,100.815,102.585,43.789,2302.214,321.835,126.075,38.42,138.995,20.585,86.233,104.079,35.371,29.331,1184.75,27.638,147.359,23.986,1055.237,796.603,104.597,367.696,5.88,100.944,254.829,63.915,399.767
2018-01-02 21:00:00,27.173,28.877,348.281,234.049,116.909,557.047,6.104,171.131,94.123,26.095,125.194,4.327,168.717,106.688,105.171,42.978,2316.58,335.996,126.44,37.431,139.29,21.386,83.99,102.887,40.739,28.598,1178.426,30.825,148.856,23.367,1061.285,802.835,103.107,370.095,6.114,103.281,254.8,63.733,399.98
2018-01-02 22:00:00,27.525,27.891,352.888,236.317,125.929,548.585,5.632,184.568,96.922,24.639,126.218,4.602,170.881,111.506,102.276,42.705,2233.694,327.752,127.042,38.251,131.862,23.091,80.973,100.104,37.275,31.899,1151.181,33.679,152.348,22.279,1044.135,787.443,101.263,356.855,6.274,99.403,247.209,65.456,407.602
2018-01-02 23:00:00,28.512,24.691,340.815,231.228,132.34,526.434,6.12,191.075,89.589,25.455,123.499,4.439,172.813,104.831,97.993,41.332,2158.347,313.921,120.501,34.421,131.37,24.757,84.762,98.024,37.691,30.387,1101.315,30.146,142.903,19.272,978.571,753.74,96.328,338.523,6.116,99.546,240.651,65.061,392.884
2018-01-03 00:00:00,23.689,22.422,327.663,215.076,132.091,487.343,5.544,178.1,83.235,25.301,116.95,4.231,158.276,108.871,94.112,40.024,2037.63,310.702,110.662,33.356,127.897,23.383,81.706,98.157,41.131,29.217,1044.672,28.49,135.503,17.161,958.948,710.999,94.878,322.107,7.696,99.979,224.391,66.808,385.597
2018-01-03 01:00:00,19.522,21.909,313.238,211.078,123.867,458.854,5.413,172.242,85.034,24.601,113.107,4.399,149.209,101.116,86.821,37.597,1884.327,308.872,111.334,34.732,126.529,21.181,81.452,92.988,34.619,28.031,1013.402,29.205,126.689,15.833,899.918,680.484,88.896,305.934,7.428,95.542,216.55,66.687,368.11
2018-01-03 02:00:00,19.913,20.634,292.706,206.168,111.59,424.619,5.461,160.113,79.637,23.492,106.2,5.066,133.587,90.244,78.206,40.2,1749.344,297.023,106.69,33.674,125.706,20.599,76.717,88.316,30.724,27.653,952.288,26.145,121.548,15.321,867.738,638.994,83.847,301.316,6.506,92.685,195.553,61.555,339.866
2018-01-03 03:00:00,17.449,19.555,280.696,193.954,113.661,398.266,4.524,145.568,76.296,22.739,99.847,4.935,125.891,88.698,73.303,41.385,1700.886,291.333,104.556,34.166,124.774,16.869,71.873,83.457,27.601,25.7,897.583,23.139,113.613,15.244,821.771,588.688,77.211,298.238,6.079,90.323,181.872,61.632,322.031
2018-01-03 04:00:00,16.355,18.406,268.812,194.122,103.46,380.063,4.635,131.762,73.928,21.012,93.846,4.914,122.026,88.192,69.731,42.451,1645.122,272.132,103.581,31.224,128.213,15.76,78.624,78.892,26.707,23.915,863.395,22.042,109.961,14.383,782.025,554.008,74.931,297.412,5.82,85.75,171.554,59.104,308.954
2018-01-03 05:00:00,17.169,17.927,284.867,197.684,93.571,384.015,4.268,131.619,75.251,23.279,94.205,6.682,131.462,92.387,68.125,44.857,1682.663,253.069,109.02,30.507,131.241,15.325,81.546,76.773,26.952,23.231,865.192,23.033,113.564,14.461,808.621,540.726,76.127,301.596,4.736,86.559,171.395,60.015,306.697
2018-01-03 06:00:00,16.84,17.605,306.275,208.988,101.08,398.93,4.373,139.344,76.631,22.22,95.917,7.211,139.166,97.258,71.463,48.07,1773.617,271.544,120.171,33.542,127.819,15.921,75.787,76.175,28.287,23.455,902.221,21.43,124.925,15.863,847.718,541.2,76.845,305.287,5.113,85.621,174.093,63.41,305.025
2018-01-03 07:00:00,16.909,18.764,289.898,216.175,107.98,431.418,5.053,152.574,79.74,20.481,96.686,6.972,135.139,105.905,76.309,50.504,1907.472,319.775,124.361,33.609,130.028,16.357,75.042,77.692,30.56,23.512,977.761,22.528,134.658,13.516,903.594,553.161,78.56,323.287,5.496,93.148,184.862,63.348,309.996
2018-01-03 08:00:00,18.421,20.897,370.662,237.976,113.976,486.367,4.934,171.967,86.827,21.304,102.106,7.418,145.056,119.183,82.949,54.147,2112.234,332.381,125.162,36.868,140.247,16.716,92.161,87.061,31.978,23.697,1082.35,24.249,144.62,14.969,976.082,595.416,84.717,358.271,5.728,100.324,202.852,63.585,335.877
2018-01-03 09:00:00,22.49,24.699,392.926,258.649,130.083,560.372,5.855,186.711,102.438,22.808,114.601,7.305,177.362,136.99,93.221,62.661,2493.25,344.393,139.262,39.098,159.151,18.833,101.705,95.967,38.06,26.021,1211.186,26.09,156.148,21.319,1070.134,676.753,94.254,390.663,6.168,106.897,244.465,71.51,386.111
2018-01-03 10:00:00,24.822,25.493,358.05,268.575,140.868,584.472,6.001,198.66,107.027,24.799,122.884,6.786,189.033,150.769,102.079,69.425,2726.828,370.495,145.265,40.037,171.327,19.144,109.123,102.042,41.571,27.862,1268.862,27.317,163.516,24.666,1153.36,738.577,101.192,416.907,6.951,112.554,261.186,73.06,416.682
2018-01-03 11:00:00,24.221,25.064,358.683,268.843,138.751,575.2,5.27,207.641,109.52,24.294,117.894,6.792,185.907,142.407,104.139,71.255,2804.676,368.981,139.88,39.413,172.358,18.992,101.583,101.063,44.459,28.528,1288.795,30.858,170.709,23.127,1170.583,766.577,101.975,420.768,9.021,112.079,260.009,71.171,419.829
2018-01-03 12:00:00,24.575,26.644,338.936,261.678,136.095,579.675,6.135,207.764,106.858,24.445,112.309,6.58,163.398,128.984,107.185,63.368,2676.818,348.549,123.551,38.654,159.784,20.497,85.766,100.609,41.92,29.445,1197.566,28.706,152.776,21.32,1079.927,738.75,94.194,404.728,7.684,113.357,251.105,71.173,373.185
2018-01-03 13:00:00,20.689,25.208,321.886,233.573,133.413,567.518,6.056,199.234,98.649,21.965,106.673,7.366,142.433,116.581,99.424,46.858,2401.028,301.378,100.355,42.543,147.065,21.342,84.043,90.593,41.509,27.428,1117.409,25.256,127.279,21.169,943.208,669.742,84.029,392.639,5.536,109.611,243.504,70.481,341.264
2018-01-03 14:00:00,17.294,23.78,306.527,205.473,122.856,526.777,4.821,174.582,84.214,21.124,102.332,7.24,129.324,101.589,86.626,32.228,2180.556,267.077,88.28,38.894,141.308,21.251,67.279,86.559,38.124,23.469,1025.864,20.781,110.85,20.747,868.561,638.798,77.141,375.885,6.163,105.065,223.689,67.193,320.869
2018-01-03 15:00:00,15.442,21.68,294.595,192.254,117.125,510.004,4.14,172.27,76.508,20.931,93.285,5.64,121.024,93.683,80.065,31.879,2051.062,241.889,81.585,36.007,144.252,16.566,61.002,84.229,32.512,22.435,941.943,19.812,100.096,22.027,822.972,612.995,75.422,356.025,5.693,106.715,209.043,63.025,298.163
2018-01-03 16:00:00,14.089,22.037,262.31,179.894,110.672,466.546,4.739,159.894,68.218,19.745,89.829,5.679,106.151,82.871,67.798,27.97,1905.507,221.47,78.324,33.675,128.904,14.753,49.409,76.157,29.197,21.309,845.115,18.006,88.652,20.661,719.34,565.155,69.699,316.267,4.513,100.959,193.807,57.977,267.58
2018-01-03 17:00:00,12.097,19.079,252.884,163.996,99.491,427.376,4.669,141.611,64.022,17.72,86.616,4.801,98.474,71.596,64.097,25.054,1766.035,212.576,74.521,32.967,100.949,13.329,44.88,67.871,25.024,20.634,770.058,17.141,84.199,19.068,663.638,534.818,60.975,270.873,4.488,101.034,194.087,51.597,244.308
2018-01-03 18:00:00,12.259,20.217,263.064,162.908,96.744,414.511,4.525,131.869,63.533,17.366,83.975,7.381,102.07,64.501,67.608,24.703,1743.136,213.478,74.901,34.269,92.361,13.352,42.838,68.08,24.231,19.829,761.251,18.218,87.963,19.682,654.942,546.587,60.615,259.758,3.914,101.103,209.0,48.779,245.304
2018-01-03 19:00:00,15.208,23.982,281.865,191.227,107.038,437.703,6.382,136.66,71.687,21.064,93.957,7.402,118.675,73.464,76.93,27.231,1890.864,242.372,87.701,35.892,104.896,16.55,48.262,79.706,26.889,22.705,850.612,21.839,101.616,23.078,758.934,612.488,75.335,287.819,3.845,102.021,231.756,54.037,273.834
2018-01-03 20:00:00,18.104,27.172,322.561,213.136,119.128,489.249,5.954,152.068,81.848,22.951,108.006,6.066,132.198,87.173,89.203,34.549,2045.017,283.965,102.906,36.608,124.368,19.924,57.772,90.129,31.169,24.39,961.724,27.998,121.807,25.544,849.634,686.521,89.601,326.457,4.422,107.794,254.469,56.826,325.411
2018-01-03 21:00:00,20.174,24.798,363.718,221.971,130.143,512.685,5.915,170.568,87.445,22.716,111.622,4.381,142.283,92.757,95.276,39.795,2122.761,294.017,104.36,35.852,131.892,21.073,63.538,96.241,33.235,26.282,1007.56,29.01,132.424,22.39,938.728,717.019,96.612,356.748,5.17,107.513,263.741,63.577,353.063
2018-01-03 22:00:00,22.681,25.848,361.402,232.114,122.499,501.222,5.884,189.432,90.238,24.257,120.587,4.534,145.095,94.504,96.478,41.443,2133.257,287.29,116.48,36.125,143.116,23.792,69.667,99.685,32.154,31.005,1004.338,30.931,139.687,22.174,967.905,708.252,104.094,362.675,6.093,107.469,263.51,64.618,380.26
2018-01-03 23:00:00,23.796,23.865,339.414,231.833,120.965,502.39,6.236,190.503,91.302,25.744,123.055,4.594,143.858,97.219,93.203,41.76,2099.885,284.195,121.298,35.588,143.501,26.589,77.066,99.919,31.098,28.489,1012.589,29.241,135.197,19.89,963.724,693.452,101.707,372.201,5.928,107.804,259.235,68.149,378.708
2018-01-04 00:00:00,23.087,20.71,340.152,216.833,110.173,490.808,5.863,183.416,83.477,27.913,116.536,4.263,135.573,98.169,88.304,48.481,2109.785,268.63,119.887,36.384,136.139,22.441,79.709,99.511,32.173,27.529,980.429,27.515,135.728,16.484,981.956,667.929,100.581,356.406,6.51,101.887,240.39,68.781,368.123
2018-01-04 01:00:00,21.537,21.083,342.058,222.6,103.79,442.521,5.841,169.561,85.199,25.722,109.353,4.907,134.003,90.217,83.052,48.869,1989.926,261.638,126.2,33.589,135.361,19.839,81.367,101.883,30.222,25.784,926.388,25.885,136.053,16.854,965.906,646.789,97.008,331.466,6.894,96.126,228.352,66.721,353.149
2018-01-04 02:00:00,22.646,21.936,327.542,223.101,97.563,406.59,5.463,156.159,85.01,25.035,107.182,5.25,126.72,84.602,75.71,44.113,1817.44,242.276,122.52,31.268,128.487,19.276,80.638,98.251,29.258,25.21,850.019,23.279,129.348,16.024,890.17,595.609,93.941,304.216,5.531,94.46,207.91,62.431,328.404
2018-01-04 03:00:00,19.971,19.323,355.781,217.022,89.78,389.517,3.992,145.511,82.25,25.465,101.061,4.972,122.913,74.354,70.579,41.3,1674.18,245.893,116.253,30.308,120.388,17.237,78.337,92.939,23.294,24.156,812.367,21.72,115.89,14.847,828.298,559.083,90.47,288.541,5.107,91.688,179.059,61.643,318.78
2018-01-04 04:00:00,18.39,17.973,325.702,207.74,81.363,376.69,4.119,132.362,80.702,24.085,97.074,5.173,119.226,70.054,64.69,41.26,1594.393,243.535,111.263,28.444,115.95,16.2,74.218,90.416,22.061,23.205,785.883,20.925,113.998,14.111,806.751,537.791,87.94,271.68,4.99,87.621,149.874,57.906,304.16
2018-01-04 05:00:00,18.693,17.677,296.629,209.527,82.646,347.309,4.43,120.082,80.511,25.07,97.804,7.143,129.966,70.089,61.417,41.806,1624.765,252.194,111.734,29.443,113.366,15.72,74.956,85.002,21.511,21.835,773.449,21.279,116.126,13.966,830.415,531.973,87.606,264.011,3.992,87.436,182.049,62.773,306.056
2018-01-04 06:00:00,18.033,18.319,316.194,220.416,90.59,353.106,4.43,122.55,82.004,24.013,102.284,7.653,135.462,71.615,61.062,44.996,1689.669,262.025,116.258,32.72,112.328,15.707,75.058,84.665,22.901,23.163,767.288,20.025,121.162,14.898,815.027,536.017,88.318,270.42,4.401,85.25,187.529,66.935,307.692
2018-01-04 07:00:00,17.31,19.734,309.958,221.828,94.472,370.826,5.042,126.659,83.186,21.542,109.892,7.248,134.616,76.472,60.049,47.663,1767.45,280.844,113.201,31.822,113.231,16.999,78.608,84.394,25.569,23.299,820.184,21.305,119.815,13.598,815.059,557.107,85.681,293.535,4.496,89.606,192.374,66.33,308.523
