timestamp,9yspx2,9yu1rs,9zh0zh,9y9gf2,9ycfbm,9ysx3e,9zh496,9yenuk,9yg3cu,9yee3g,9yse3w,9xpdm5,9y95bd,9yfzuf,9z48dh,9ygct8,9y97t2,9ye5u6,9yst3e,9z0d3f,9yfvj5,9zh66g,9yujr8,9y9rs2,9yet1f,9ycm7u,9yfhjm,9yb27w,9y8yrh,9yu5rg,9ygjvu,9ybt3k,9ybzzh,9wxvwg,9y8wdp,9wzdgm,9yex3z,9wz85s,9yd783,9yf8qy,9y8m8k,9ybbwv,9z5bhn,9yupjx,9z44kc,9yut4q,9wzbns,9ydjws,9y9mst,9ys5x6,9ybdcv,9yuqvq,9yfnjh,9yu93v,9ybj65,9ygdgb,9yfd3v,9yffnr,9z567d,9y8euk,9yue6h,9z40j5,9yegt6,9ygk0d,9wxee3,9z5dr7,9ysjxn,9ybfyt,9z0fqd,9yggyh,9yczb7,9yfw9u,9yc3jy,9z1676,9z52pc,9y9y1j,9z047f,9ydrbh,9z4d9f,9yf4jk,9ygpwb,9ycrgf,9yc7hj,9ycv2k,9yfs9v,9yb4zv,9ydwq5,9y878b,9ygyj5,9ybxf7,9wzxv7,9z1f24,9ycb3s,9wxtew,9wxgwk,9ydev6,9ybpgu,9ybvrt,9ygtdg,9wztkn,9z4fq9,9wzfvv,9yevtm,9yezsc,9yuwe8
2018-02-28 06:00:00,4.619,0.614,1.212,0.204,1.632,0.672,0.854,6.27,0.649,0.23,2.874,3.245,0.499,2.718,1.516,4.55,0.057,6.011,4.228,0.051,0.449,0.31,9.932,0.036,0.779,4.581,0.568,6.574,4.338,9.947,2.944,1.801,1.644,0.633,1.23,3.093,0.083,0.026,0.091,2.777,0.761,0.01,0.552,0.435,0.923,55.238,0.085,1.098,1.048,6.056,1.181,9.875,0.306,1.642,4.113,3.561,2.483,1.321,2.652,2.313,4.617,0.746,4.342,0.138,0.015,0.812,2.99,0.015,0.4,2.159,0.022,0.244,0.635,2.044,3.507,0.17,0.516,3.13,4.024,1.317,4.882,1.573,0.052,1.184,2.923,0.688,46.484,3.295,13.72,0.019,2.316,1.17,0.099,0.334,0.509,1.44,2.042,0.078,0.715,0.019,0.875,0.03,0.511,0.438,9.799
2018-02-28 07:00:00,6.577,0.571,1.023,0.487,2.376,0.66,0.978,5.736,0.565,0.256,2.141,3.507,0.612,3.032,1.37,3.837,0.016,6.118,5.357,0.05,0.852,0.33,10.039,0.041,0.714,6.195,0.708,7.119,5.475,10.175,2.816,1.635,1.932,0.706,1.32,3.142,0.149,0.028,0.104,3.183,0.824,0.012,0.873,0.397,0.963,56.041,0.116,1.223,1.812,5.871,1.13,12.853,0.332,1.798,4.408,3.675,4.39,1.504,2.806,2.561,6.748,2.68,4.31,0.158,0.018,0.784,3.256,0.014,0.505,3.231,0.052,0.452,0.798,2.098,5.23,0.159,0.531,3.149,4.007,0.696,4.22,2.647,0.051,1.401,2.701,2.538,51.126,3.575,17.273,0.018,2.334,1.086,0.05,0.412,0.614,1.427,2.359,0.086,0.641,0.019,0.922,0.029,0.496,0.444,9.873
2018-02-28 08:00:00,6.644,0.83,0.974,0.552,2.443,0.533,0.792,5.008,0.601,0.151,1.955,3.681,0.617,2.912,1.219,3.768,0.017,5.464,6.008,0.047,0.86,0.357,9.538,0.04,0.653,6.709,0.861,8.478,6.04,11.983,2.747,1.822,1.876,1.011,1.862,3.152,0.177,0.029,0.112,3.175,0.893,0.013,0.976,0.429,0.999,52.194,0.118,1.273,1.913,5.986,1.098,13.295,0.345,1.205,4.555,3.414,3.943,1.398,3.183,2.679,6.537,2.488,4.049,0.163,0.019,0.938,4.057,0.017,0.494,3.168,0.101,0.503,0.584,2.005,5.229,0.178,0.525,3.6,4.23,0.614,4.581,3.151,0.052,1.529,2.992,2.825,52.445,4.068,18.218,0.018,2.34,1.093,0.016,0.519,0.716,1.284,2.609,0.077,0.793,0.018,0.884,0.028,0.76,0.62,11.485
2018-02-28 09:00:00,5.896,0.905,1.033,0.499,2.637,0.501,0.923,4.805,0.456,0.149,1.597,3.787,0.639,2.682,1.287,3.778,0.017,5.235,5.197,0.043,0.609,0.418,9.42,0.041,0.671,6.013,0.999,9.166,6.046,11.664,3.534,1.433,1.678,2.711,1.849,2.783,0.162,0.02,0.122,2.354,0.778,0.013,0.891,0.429,1.092,49.431,0.1,1.064,1.916,5.485,0.991,13.929,0.397,1.071,4.751,3.593,2.972,1.017,3.401,3.231,6.869,2.202,3.287,0.15,0.021,0.977,3.35,0.016,0.497,3.119,0.247,0.475,0.607,1.593,3.873,0.22,0.504,4.695,4.193,0.647,4.334,2.814,0.05,1.615,3.741,1.137,49.305,4.144,18.929,0.016,2.158,1.05,0.02,0.563,0.971,1.225,2.324,0.067,0.925,0.017,0.831,0.029,0.777,0.503,12.203
2018-02-28 10:00:00,4.973,0.784,0.978,0.327,2.739,0.292,1.116,4.372,0.405,0.121,1.282,3.576,0.588,2.435,1.199,3.594,0.014,4.18,4.098,0.035,0.46,0.47,9.253,0.04,0.575,6.864,1.098,10.925,5.065,10.48,3.51,1.51,1.518,2.425,1.531,2.069,0.128,0.024,0.06,2.046,0.748,0.012,0.786,0.415,1.105,48.69,0.082,0.907,1.735,5.029,0.94,13.926,0.5,1.238,4.389,2.879,2.437,0.687,3.15,2.709,6.035,1.99,2.758,0.111,0.019,1.327,2.83,0.018,0.473,2.609,0.308,0.551,1.044,3.122,3.611,0.17,0.396,4.002,4.211,0.644,4.23,2.756,0.05,1.772,5.079,0.675,45.139,3.566,16.505,0.013,1.81,0.932,0.023,0.377,0.773,1.217,2.055,0.061,0.838,0.014,0.751,0.026,0.665,0.568,11.357
2018-02-28 11:00:00,4.096,0.748,0.799,0.384,2.475,0.134,1.28,3.24,0.26,0.072,1.097,4.608,0.511,2.058,1.173,3.229,0.013,3.417,3.38,0.027,0.279,0.4,8.249,0.036,0.948,7.563,1.096,9.679,4.756,8.955,2.721,1.45,1.451,1.288,1.313,1.253,0.09,0.011,0.047,1.587,0.665,0.014,0.607,0.351,1.075,48.734,0.065,0.604,1.539,4.258,0.906,12.035,0.515,1.061,3.722,2.111,1.603,0.414,3.052,2.039,5.184,1.897,2.568,0.069,0.017,1.679,2.226,0.019,0.449,2.091,0.324,0.629,1.004,3.774,3.588,0.141,0.273,2.993,4.461,0.511,3.671,2.743,0.054,1.769,5.624,0.5,33.798,3.762,13.838,0.015,1.328,0.811,0.019,0.125,0.834,0.881,1.651,0.061,0.784,0.011,0.509,0.02,0.541,0.508,11.524
2018-02-28 12:00:00,3.227,0.582,0.789,0.255,2.214,0.049,1.258,2.348,0.157,0.039,0.804,3.433,0.854,1.634,1.149,2.745,0.012,2.32,2.398,0.021,0.108,0.266,7.398,0.03,0.949,7.439,0.96,6.794,4.694,7.459,1.692,1.318,1.366,0.575,0.574,0.661,0.051,0.004,0.021,1.66,0.565,0.014,0.345,0.253,1.079,40.566,0.046,0.253,1.329,3.498,0.86,10.009,0.484,0.853,2.743,1.564,1.066,0.129,2.897,1.167,3.806,1.876,1.803,0.03,0.016,1.239,1.74,0.019,0.449,1.97,0.288,0.595,0.904,1.95,2.714,0.075,0.157,1.538,4.412,0.16,2.64,2.836,0.058,1.635,4.917,0.382,17.846,2.232,11.291,0.015,0.917,0.684,0.018,0.01,0.402,0.474,0.807,0.056,0.652,0.008,0.435,0.015,0.465,0.863,10.033
2018-02-28 13:00:00,4.055,1.189,0.585,0.097,1.726,0.019,1.102,1.349,0.056,0.009,0.649,2.215,0.661,1.354,1.08,2.611,0.012,1.257,1.404,0.018,0.1,0.203,7.106,0.028,0.735,7.131,0.755,4.074,4.503,5.929,1.195,1.03,1.456,0.395,0.272,0.291,0.219,0.001,0.007,0.976,0.463,0.012,0.128,0.136,1.102,30.366,0.032,0.047,0.959,2.941,0.82,8.554,0.444,0.68,2.066,1.046,0.721,0.005,3.517,1.089,3.316,1.721,1.151,0.005,0.013,0.918,1.148,0.019,0.418,1.278,0.424,0.47,0.722,1.269,1.991,0.011,0.087,0.519,4.299,0.06,2.296,2.953,0.055,1.398,4.107,0.304,8.973,1.473,8.365,0.012,0.61,0.598,0.016,0.006,0.141,0.198,1.147,0.042,0.471,0.007,0.388,0.011,0.297,0.744,7.275
2018-02-28 14:00:00,2.855,0.871,0.395,0.008,1.232,0.009,1.048,0.375,0.041,0.001,0.548,1.38,0.251,1.284,1.008,2.364,0.19,0.497,0.57,0.015,0.088,0.162,5.657,0.023,0.373,6.827,0.714,3.77,3.684,4.474,1.029,0.7,1.194,0.253,0.185,0.023,0.122,0.0,0.002,0.815,0.459,0.014,0.054,0.227,1.072,23.023,0.023,0.003,0.622,1.739,0.836,7.056,0.381,0.579,1.84,0.556,0.467,0.002,3.379,0.755,2.792,1.531,0.82,0.002,0.008,0.894,0.558,0.018,0.369,0.629,0.406,0.292,0.635,1.06,2.126,0.003,0.05,0.164,4.137,0.03,2.123,3.244,0.049,1.387,3.356,0.283,4.677,0.888,5.821,0.008,0.299,0.519,0.015,0.004,0.009,0.029,1.065,0.03,0.293,0.006,0.315,0.008,0.145,0.211,4.891
2018-02-28 15:00:00,1.137,0.231,0.458,0.0,1.044,0.005,1.161,0.103,0.037,0.002,0.307,0.712,0.205,1.435,0.915,0.795,0.253,0.224,0.404,0.011,0.085,0.114,4.428,0.02,0.026,6.587,0.825,2.564,3.025,3.546,1.055,0.449,1.089,0.097,0.13,0.0,0.008,0.0,0.001,0.285,0.385,0.012,0.02,0.15,0.995,20.847,0.015,0.003,0.563,0.773,0.648,5.323,0.442,0.559,1.475,0.275,0.392,0.0,2.947,0.379,3.005,1.353,0.441,0.005,0.004,0.917,0.248,0.018,0.319,0.48,0.171,0.244,0.668,0.742,2.351,0.0,0.112,0.038,3.784,0.01,2.267,2.831,0.047,1.481,3.493,0.222,1.911,0.314,3.593,0.006,0.096,0.484,0.015,0.002,0.009,0.001,0.267,0.018,0.184,0.004,0.28,0.007,0.019,0.054,4.507
2018-02-28 16:00:00,0.433,0.092,0.344,0.0,1.111,0.002,1.295,0.056,0.03,0.057,0.077,0.254,0.231,1.75,0.887,0.159,0.151,0.074,0.233,0.009,0.185,0.131,3.911,0.019,0.0,6.159,0.757,1.575,3.033,2.889,1.974,0.329,0.968,0.092,0.087,0.0,0.001,0.0,0.0,0.043,0.326,0.011,0.017,0.063,0.957,20.332,0.011,0.01,0.527,0.671,0.504,4.099,0.485,0.543,1.175,0.117,0.826,0.0,2.745,0.144,3.075,1.395,0.401,0.039,0.001,0.956,0.068,0.017,0.303,0.373,0.119,0.317,0.96,0.696,3.591,0.0,0.042,0.025,3.78,0.04,3.489,2.417,0.04,1.41,4.433,0.144,0.976,0.117,2.496,0.005,0.011,0.451,0.018,0.001,0.007,0.0,0.144,0.014,0.082,0.003,0.404,0.005,0.002,0.046,3.364
2018-02-28 17:00:00,0.241,0.065,0.209,0.0,1.652,0.001,1.504,0.012,0.023,0.062,0.08,0.066,0.245,2.389,0.889,0.113,0.128,0.037,0.108,0.011,0.383,0.234,3.483,0.019,0.0,7.141,0.658,1.382,3.147,2.301,2.911,0.246,0.855,0.069,0.079,0.0,0.001,0.0,0.0,0.083,0.359,0.011,0.016,0.052,0.95,19.137,0.018,0.117,0.519,0.537,0.417,3.7,0.554,0.567,0.957,0.065,1.067,0.001,2.61,0.051,2.95,1.489,0.345,0.089,0.001,0.999,0.017,0.015,0.295,0.324,0.039,0.418,1.12,0.59,4.862,0.0,0.019,0.08,3.587,0.267,4.379,2.352,0.034,1.338,5.592,0.421,0.956,0.132,3.302,0.005,0.013,0.363,0.042,0.001,0.005,0.0,0.091,0.013,0.046,0.004,0.508,0.003,0.0,0.037,2.61
2018-02-28 18:00:00,0.298,0.058,0.225,0.003,1.772,0.001,1.438,0.111,0.018,0.036,0.081,0.034,0.245,2.893,0.835,0.115,0.087,0.071,0.109,0.009,0.331,0.367,3.74,0.019,0.0,6.652,0.485,1.462,3.157,1.798,4.094,0.182,0.872,0.095,0.096,0.001,0.001,0.0,0.002,1.05,0.359,0.012,0.042,0.184,0.922,16.674,0.019,0.358,0.524,0.464,0.304,3.333,0.56,0.467,1.009,0.139,1.74,0.007,1.937,0.123,2.674,1.458,0.289,0.128,0.0,1.019,0.027,0.013,0.193,0.375,0.076,0.495,0.863,0.758,5.886,0.003,0.017,0.368,2.931,0.912,5.482,1.328,0.031,1.236,6.024,0.522,1.379,0.191,7.192,0.004,0.079,0.388,0.113,0.002,0.072,0.001,0.101,0.01,0.143,0.005,0.613,0.003,0.0,0.027,2.551
2018-02-28 19:00:00,0.364,0.066,0.162,0.083,2.25,0.004,1.313,1.265,0.013,0.024,0.121,0.139,0.25,1.454,0.959,0.041,0.098,0.261,0.144,0.009,0.467,0.45,5.94,0.019,0.0,5.581,0.479,1.499,2.95,2.807,4.943,0.322,0.891,0.463,0.094,0.013,0.001,0.003,0.005,1.932,0.291,0.011,0.102,0.498,0.906,17.592,0.02,0.656,0.535,0.272,0.271,4.695,0.54,0.554,1.041,0.341,2.271,0.02,1.903,0.344,2.813,1.71,0.192,0.142,0.001,1.006,0.053,0.012,0.217,0.948,0.051,0.428,1.006,0.464,6.653,0.013,0.049,0.632,1.93,1.225,6.878,0.978,0.029,1.102,5.913,0.44,9.594,0.484,14.001,0.007,0.211,0.414,0.168,0.002,0.329,0.112,0.121,0.012,0.275,0.006,0.811,0.005,0.0,0.018,2.737
2018-02-28 20:00:00,0.62,0.08,0.181,0.322,2.546,0.01,1.294,2.888,0.016,0.022,0.095,0.436,0.279,1.059,0.352,0.265,0.138,1.907,0.199,0.012,0.827,0.465,8.252,0.02,0.0,5.147,0.524,1.678,3.214,4.376,5.244,0.544,0.834,0.523,0.336,0.436,0.033,0.01,0.011,3.145,0.278,0.011,0.121,0.666,0.956,18.424,0.021,1.022,0.553,0.223,0.086,6.841,0.608,0.745,1.18,1.278,2.739,0.288,2.415,0.542,3.527,1.613,0.239,0.163,0.002,1.22,0.15,0.011,0.23,1.584,0.079,0.493,1.024,1.079,6.938,0.021,0.168,1.191,1.636,0.974,6.866,1.083,0.038,1.137,7.088,0.35,24.959,0.976,15.892,0.007,0.555,0.456,0.209,0.003,0.359,0.329,0.118,0.015,0.506,0.008,0.918,0.006,0.0,0.014,3.568
2018-02-28 21:00:00,1.161,0.101,0.257,0.446,2.747,0.014,1.179,4.347,0.218,0.005,0.138,0.721,0.309,1.246,0.194,0.528,0.146,4.178,0.389,0.012,1.019,0.489,7.478,0.021,0.0,5.402,0.623,2.166,2.496,5.181,5.576,0.77,0.889,0.798,0.412,1.038,0.114,0.006,0.016,4.655,0.342,0.012,0.15,0.833,1.038,21.914,0.023,1.113,0.537,0.402,0.009,9.144,0.595,0.806,1.609,1.95,3.044,0.856,3.075,0.783,4.103,2.094,0.407,0.187,0.004,1.355,0.261,0.013,0.427,1.844,0.132,0.593,0.863,1.519,6.742,0.035,0.249,2.596,2.248,1.02,6.881,1.045,0.048,1.445,8.68,0.483,43.997,1.623,19.734,0.008,0.924,0.558,0.253,0.006,0.452,0.469,0.232,0.016,0.703,0.01,0.731,0.008,0.001,0.088,6.035
2018-02-28 22:00:00,1.352,0.115,0.333,0.405,3.574,0.047,1.488,6.765,0.442,0.0,0.266,1.17,0.648,1.078,0.268,0.681,0.166,6.158,0.359,0.017,1.091,0.573,7.843,0.023,0.015,5.456,0.786,2.642,2.568,5.342,6.033,1.107,0.931,1.116,0.584,1.396,0.163,0.013,0.021,5.296,0.516,0.013,0.073,0.945,1.076,31.89,0.028,1.323,0.655,0.887,0.106,9.816,0.65,0.853,2.408,3.014,2.815,1.125,3.516,1.25,4.021,1.0,0.312,0.213,0.005,1.248,0.357,0.016,0.418,1.662,0.184,0.588,1.132,1.922,6.07,0.069,0.328,5.176,2.908,1.421,7.269,1.309,0.063,1.776,9.597,0.405,60.268,2.634,21.297,0.011,1.197,0.603,0.384,0.007,0.632,0.613,0.453,0.022,0.749,0.012,0.799,0.012,0.039,0.33,8.659
2018-02-28 23:00:00,3.64,0.466,0.649,0.5,4.608,0.033,1.883,8.422,0.381,0.0,0.558,1.719,0.611,1.634,0.549,6.475,0.189,7.899,0.611,0.022,1.316,0.7,10.108,0.027,0.205,6.239,0.85,3.929,2.982,5.551,7.457,1.397,1.034,1.662,0.675,1.799,0.475,0.02,0.027,6.007,0.651,0.015,0.074,1.074,1.202,48.444,0.033,1.987,0.747,1.155,0.255,10.517,0.824,1.982,2.971,4.241,3.271,1.588,3.98,2.098,5.091,0.852,0.593,0.285,0.012,1.325,0.614,0.019,0.438,1.966,0.436,0.664,1.542,2.231,6.992,0.141,0.394,6.446,3.509,1.721,10.06,1.733,0.074,1.702,11.418,0.451,74.609,3.643,24.779,0.014,1.468,0.658,0.521,0.024,0.771,1.132,1.888,0.028,0.848,0.013,0.869,0.019,0.078,0.617,11.21
2018-03-01 00:00:00,5.077,0.753,0.822,0.517,5.266,0.04,2.21,9.25,0.774,0.004,0.854,2.316,0.808,2.216,0.652,7.257,0.22,9.332,1.123,0.026,1.682,0.964,13.304,0.033,0.484,7.205,1.126,5.48,3.33,6.578,8.375,1.589,1.242,1.348,1.274,2.274,0.699,0.028,0.038,6.901,0.845,0.017,0.275,0.951,1.304,57.885,0.038,2.136,1.021,1.894,0.364,13.205,1.089,2.38,3.746,5.0,3.671,2.057,4.279,2.702,5.665,1.222,1.462,0.43,0.017,1.59,1.45,0.022,0.468,2.983,0.569,0.791,1.692,2.443,8.779,0.177,0.411,7.191,3.932,2.031,12.78,2.312,0.084,1.894,12.903,0.543,84.476,4.512,31.496,0.015,1.778,0.726,0.598,0.225,0.99,1.401,2.431,0.033,1.03,0.015,1.329,0.021,0.224,0.77,13.702
2018-03-01 01:00:00,6.749,1.147,1.002,0.723,5.697,0.064,2.598,10.623,0.943,0.016,1.05,2.77,0.933,2.972,0.755,7.21,0.364,11.464,1.398,0.029,2.183,1.414,14.29,0.038,0.832,6.968,1.303,5.886,4.326,7.377,10.335,1.806,1.378,1.187,1.508,2.636,0.9,0.037,0.159,7.475,0.895,0.02,0.425,1.182,1.375,60.256,0.045,2.48,1.286,3.115,0.523,16.366,1.176,2.296,4.375,6.407,5.289,2.621,4.591,3.229,5.88,1.418,2.559,0.692,0.021,1.399,2.431,0.024,0.497,3.751,0.615,0.894,1.372,1.801,9.518,0.243,0.444,9.053,4.389,2.689,13.83,2.592,0.091,2.157,14.072,0.608,100.448,4.997,33.175,0.017,2.025,0.83,0.687,0.457,1.182,1.685,2.476,0.04,1.171,0.017,1.491,0.024,0.44,1.059,16.83
2018-03-01 02:00:00,7.62,1.338,1.382,1.003,6.462,0.094,2.858,14.153,1.119,0.019,1.247,1.855,0.994,3.502,0.845,7.523,0.329,12.308,1.953,0.033,2.588,1.463,17.687,0.041,0.867,7.264,1.448,6.496,4.712,9.753,11.545,2.003,1.514,1.08,1.699,2.823,1.116,0.046,0.315,8.86,0.982,0.018,0.624,1.349,1.433,65.771,0.049,2.845,1.449,4.144,0.636,19.676,1.211,2.459,4.989,8.191,6.673,2.966,4.687,3.604,6.649,1.631,4.03,0.947,0.024,1.352,3.096,0.026,0.531,4.806,0.649,0.942,1.603,1.653,9.889,0.342,0.469,10.613,4.613,3.322,15.626,3.017,0.098,2.289,13.622,0.67,126.955,4.529,37.466,0.019,2.091,0.905,0.811,0.659,1.044,2.315,2.946,0.045,1.351,0.017,1.659,0.027,0.64,1.199,18.334
2018-03-01 03:00:00,7.82,1.517,1.895,1.075,6.546,0.193,3.013,15.024,1.2,0.133,1.629,2.199,0.699,3.788,0.928,8.064,0.313,13.609,2.698,0.044,2.75,1.508,20.922,0.047,0.851,7.869,1.499,7.373,5.001,13.36,12.115,2.105,1.642,1.207,1.748,2.999,1.225,0.049,0.386,9.814,0.941,0.018,1.533,1.544,1.484,80.121,0.053,3.056,1.626,4.781,0.718,25.013,1.305,2.865,5.173,8.767,7.376,3.619,5.466,6.43,9.059,1.675,5.794,1.182,0.024,1.45,3.602,0.028,0.554,7.03,0.675,1.058,1.865,1.72,10.63,0.37,0.578,12.356,5.441,3.556,17.498,4.724,0.099,2.337,15.064,0.702,148.806,5.393,43.574,0.019,2.209,1.016,0.869,0.807,1.09,3.674,2.964,0.047,1.521,0.018,1.81,0.028,0.721,0.89,22.565
2018-03-01 04:00:00,6.977,1.064,2.289,1.269,6.725,0.543,2.741,16.879,1.277,0.234,2.677,3.337,0.668,7.857,0.981,9.238,0.347,13.589,4.108,0.046,2.945,1.655,23.339,0.05,0.941,8.669,2.055,8.978,5.68,15.135,12.725,2.223,1.934,1.503,1.744,3.176,1.285,0.053,0.472,12.379,0.939,0.019,2.702,1.75,1.529,92.191,0.055,3.166,1.779,5.687,0.801,28.083,1.436,3.361,5.416,9.055,7.688,4.221,5.534,7.269,10.865,1.764,6.503,1.292,0.027,1.565,4.404,0.031,0.583,8.17,0.449,1.185,1.828,2.396,11.276,0.631,0.52,14.677,7.685,3.676,19.453,4.945,0.106,2.379,17.263,1.011,172.541,6.662,48.961,0.022,2.34,1.026,0.89,0.938,1.178,4.06,2.215,0.049,1.829,0.019,1.941,0.029,0.9,0.823,25.149
2018-03-01 05:00:00,7.84,1.385,3.987,1.356,7.334,0.854,2.632,17.803,1.417,0.32,3.765,3.7,0.742,8.156,2.417,10.059,0.361,15.438,5.421,0.046,3.292,1.681,28.824,0.052,1.014,8.664,2.108,9.91,5.903,21.341,13.578,2.342,2.1,1.875,1.912,3.273,1.13,0.057,0.747,12.609,0.84,0.02,2.728,1.858,1.555,102.82,0.091,3.111,1.94,9.114,1.527,29.009,1.648,3.207,4.698,10.686,7.934,4.659,4.916,5.056,10.651,1.852,7.361,1.391,0.031,1.634,5.462,0.03,0.667,8.472,0.471,1.292,1.936,2.449,12.477,0.68,0.517,15.258,7.556,4.485,22.583,4.091,0.1,2.525,17.811,0.807,183.142,7.021,50.474,0.024,2.409,1.044,0.969,1.052,1.297,4.278,2.19,0.102,1.938,0.019,2.091,0.031,1.125,0.915,30.273
2018-03-01 06:00:00,10.059,2.17,4.513,1.468,8.317,1.266,2.858,22.138,1.511,0.644,4.399,3.751,0.982,7.669,2.345,9.454,0.112,15.926,6.329,0.052,3.796,1.753,34.896,0.054,1.306,8.553,2.077,9.944,7.104,24.003,14.244,2.428,2.13,2.076,2.25,3.441,1.216,0.06,0.872,13.672,0.827,0.016,2.916,1.51,1.558,119.191,0.103,3.228,2.175,10.224,1.426,32.649,1.909,3.609,4.454,12.241,10.43,5.693,5.156,5.008,13.733,1.934,8.629,1.506,0.034,1.487,6.821,0.028,0.649,9.522,0.564,1.404,2.923,2.334,13.352,0.694,0.543,15.55,7.167,4.841,25.248,4.02,0.089,2.608,19.065,0.736,205.181,6.943,54.875,0.024,2.538,1.195,1.15,1.111,1.397,4.382,2.23,0.099,1.978,0.02,2.772,0.031,1.385,1.098,34.077
2018-03-01 07:00:00,15.711,2.825,3.892,2.485,8.719,1.787,2.998,22.571,1.703,0.51,4.609,3.96,1.245,8.004,1.977,9.749,0.021,16.382,9.9,0.051,4.7,1.704,35.027,0.057,1.426,9.941,2.106,10.869,7.508,25.5,14.659,2.439,2.422,2.413,2.349,3.487,1.44,0.063,0.947,18.15,0.864,0.018,3.793,1.434,1.647,144.753,0.137,3.845,2.642,10.703,1.189,37.788,2.164,3.984,4.664,12.737,13.385,6.086,5.508,5.704,16.669,3.995,8.877,1.602,0.035,1.751,8.037,0.028,0.728,12.676,0.615,2.436,3.312,2.506,18.64,0.658,0.55,15.959,7.004,4.18,24.698,5.504,0.083,2.747,20.043,2.925,227.816,7.763,61.068,0.023,2.553,1.053,0.595,1.182,1.423,4.893,2.534,0.112,2.929,0.02,2.921,0.028,1.653,1.229,38.278
2018-03-01 08:00:00,17.181,2.937,3.473,2.204,8.473,1.887,2.999,20.73,1.66,0.593,4.944,4.101,1.282,7.952,1.804,9.755,0.023,16.653,12.019,0.048,4.841,1.64,33.538,0.057,1.607,10.914,1.987,10.972,8.75,27.56,14.749,2.615,2.54,2.584,2.555,3.458,1.517,0.056,0.871,17.055,0.905,0.018,3.574,1.432,1.667,143.617,0.135,3.759,2.921,11.121,1.281,37.387,1.867,3.24,5.05,12.7,11.501,5.908,5.684,6.477,19.954,3.791,8.424,1.68,0.035,1.849,9.985,0.027,0.659,13.469,0.566,2.383,2.977,2.545,18.317,0.596,0.53,17.95,6.952,3.818,22.318,6.008,0.093,2.73,19.221,3.225,226.026,8.458,62.597,0.023,2.539,1.08,0.586,1.221,1.462,4.822,2.576,0.097,2.833,0.019,2.703,0.03,1.848,1.417,41.116
2018-03-01 09:00:00,15.691,2.113,3.039,1.711,7.544,1.917,2.69,17.851,1.376,0.72,5.026,4.163,0.875,7.4,1.544,8.645,0.034,14.846,11.491,0.047,4.521,1.512,30.084,0.054,1.557,10.504,1.48,10.418,7.88,25.011,15.896,2.327,2.334,3.789,2.087,3.057,1.31,0.039,0.654,13.928,0.833,0.016,2.791,1.257,1.492,130.203,0.1,3.318,2.418,9.718,1.144,33.431,1.45,3.092,5.059,11.608,9.023,5.208,5.424,4.925,19.598,3.234,8.5,1.695,0.032,1.671,10.031,0.027,0.619,11.54,0.506,2.246,2.387,2.33,12.679,0.546,0.491,17.019,6.414,3.749,18.126,5.113,0.088,2.337,17.098,1.242,190.17,6.399,51.556,0.019,2.317,0.998,0.564,1.041,1.163,4.04,2.55,0.087,2.492,0.017,1.91,0.031,1.879,1.401,39.779
2018-03-01 10:00:00,11.508,1.444,2.105,1.337,5.429,1.467,2.066,13.609,0.822,0.536,3.875,3.908,0.582,6.216,1.32,6.963,0.03,11.138,8.79,0.036,3.235,1.183,20.534,0.045,1.17,8.961,1.03,9.92,5.54,18.991,12.694,1.504,1.618,3.002,1.18,2.202,0.913,0.051,0.401,10.907,0.624,0.013,1.562,0.878,1.278,100.664,0.063,2.537,1.451,7.945,0.915,27.361,1.081,2.755,4.485,8.322,6.314,4.026,4.217,2.831,14.766,2.37,6.858,0.918,0.026,2.331,7.75,0.019,0.48,8.954,0.377,1.65,2.294,3.621,9.541,0.387,0.393,13.33,5.378,3.037,12.746,3.337,0.057,1.792,12.547,0.679,142.808,4.132,35.139,0.014,1.846,0.847,0.226,0.6,0.775,3.425,2.361,0.058,1.873,0.012,1.091,0.026,1.26,1.17,29.892
2018-03-01 11:00:00,7.453,0.859,1.007,0.849,3.487,0.829,1.514,9.101,0.327,0.291,2.979,4.854,0.392,4.932,0.715,5.056,0.026,7.061,5.572,0.024,1.931,0.743,16.065,0.034,1.577,6.525,0.795,6.09,4.479,14.149,8.255,0.725,1.109,1.547,0.677,1.339,0.42,0.029,0.114,8.127,0.354,0.013,0.761,0.678,0.96,77.101,0.037,1.792,0.788,6.558,0.7,18.595,0.757,1.667,3.506,4.667,4.454,2.712,3.244,1.877,10.89,1.473,4.645,0.441,0.02,1.771,4.423,0.011,0.359,5.991,0.223,1.047,1.303,3.213,7.752,0.221,0.229,9.027,3.775,2.209,8.206,2.039,0.029,1.242,9.069,0.506,102.353,3.891,24.497,0.006,1.369,0.682,0.024,0.179,0.71,2.233,1.663,0.027,1.334,0.009,0.42,0.018,0.892,0.841,22.973
