timestamp,dnusum,dphpyn,dpm2rg,dpqw6s,dnvxv0,dphner,dpn7ts,dnum7x,dp5b7e,dpnqfe,dphkmc,dph7j6,dnunjj,dph2m4,dpnxcv,dpjtpx,dpm03h,dpmvs6,dp5u63,dp7gj6,dphvph,dpmk6h,dpj4pg,dph9hb,dphgrh,dpkhts,dnvkz4,dpqk0f,dph3fb,dpn5ck,dngyup,dpk90p,dphx24,dpnm4w,dpk5nu,dnuwct,dpj2eh,dpjwz8,dpm60d,dnvmbn,dpntf4,dpjmu7,dpqneb,dnv7d7,dpjk54,dphmvb,dpme9z,dpkths,dphdyn,dpq961,dphygk,dpmcbk,dnvwmk,dp5yd5,dph5g7,dpn3fx,dph41u,dpjc3j,dpjnec,dpjer7,dpn44x,dpkur5,dp7cgm,dpjd0e,dphcw1,dnuyq0,dpq60q,dp5f1f,dpk1ms,dpjrcw,dnuzty,dpkgk0,dnuuz6,dpkcum,dphj7z,dpq0hm,dpq1bw,dpqdfp,dpnn45,dphtnz,dp7b7j,dnvr6c,dph0k9,dpn03t,dpmb28,dp7u7n,dpke31,dpkb24
2018-01-01 10:00:00,52.065,114.651,35.473,52.677,100.288,43.205,65.196,103.909,416.626,21.073,27.842,113.263,354.403,90.021,98.067,30.34,30.348,618.451,61.525,30.225,112.748,69.559,143.717,74.965,889.836,24.488,64.681,61.725,180.439,39.169,900.937,129.017,50.136,15.525,36.657,92.207,56.776,17.491,53.086,42.707,82.695,44.125,106.78,103.763,96.187,50.447,167.219,245.8,42.251,112.067,59.169,95.612,27.646,51.38,134.908,6.836,663.506,18.777,20.997,61.21,12.142,27.729,9.269,52.198,50.779,46.272,116.247,63.78,32.353,105.19,122.615,47.592,137.511,58.713,87.977,203.901,172.351,88.681,58.264,40.828,31.742,25.178,248.685,48.9,75.569,38.776,51.02,12.174
2018-01-01 11:00:00,48.291,109.704,32.479,53.8,97.911,41.601,63.467,94.068,396.945,18.582,25.002,104.01,325.665,83.597,87.627,28.847,29.885,618.915,59.811,29.762,107.684,68.328,137.701,72.357,846.653,23.192,61.2,66.325,164.441,35.441,835.813,119.691,50.033,13.454,35.598,88.349,53.91,16.622,49.71,40.353,79.77,42.166,106.757,96.333,92.167,48.6,163.583,232.219,41.747,103.144,56.531,95.593,25.662,48.058,127.626,6.586,624.22,17.836,18.924,59.223,11.372,27.897,8.721,49.61,51.936,45.267,109.304,57.728,30.892,101.753,128.326,45.527,127.781,54.057,81.114,185.076,162.335,80.427,51.999,39.072,30.412,23.462,239.039,47.838,70.94,38.126,47.687,11.795
2018-01-01 12:00:00,46.613,109.499,31.338,48.881,92.615,39.286,60.973,92.206,370.413,17.181,25.091,100.829,302.597,76.805,82.175,28.547,29.509,642.871,56.115,28.67,99.445,69.423,134.924,68.327,812.605,24.827,57.88,70.179,159.041,36.007,780.282,117.247,49.305,12.845,33.61,86.105,52.692,16.63,50.245,38.87,77.533,43.22,108.07,91.597,90.404,49.543,163.553,234.356,38.218,101.947,56.39,87.186,24.537,46.169,120.052,5.942,578.606,17.313,17.499,58.235,10.751,27.551,8.127,47.471,51.112,43.411,107.881,53.729,29.955,100.59,123.129,45.764,120.777,53.816,79.077,179.743,159.965,75.661,49.104,37.674,29.694,21.817,222.792,46.956,67.665,35.627,48.981,11.645
2018-01-01 13:00:00,43.939,106.241,31.499,46.009,84.005,36.894,57.268,87.007,340.437,17.062,24.197,96.249,281.85,70.594,81.559,27.38,28.336,663.032,53.108,28.142,94.888,67.653,131.582,64.778,779.188,23.635,52.585,68.135,152.983,34.789,737.916,113.263,48.101,12.295,32.061,81.99,51.021,16.375,48.769,39.22,75.445,47.978,108.622,85.371,90.197,49.037,165.321,237.549,35.499,99.036,53.605,82.013,24.533,46.461,114.9,5.998,549.32,16.791,16.737,53.799,10.662,25.711,8.083,43.04,48.082,41.512,108.35,49.342,29.072,93.236,117.388,45.439,111.177,54.008,76.337,183.795,159.435,74.702,48.019,35.736,28.937,21.986,203.138,45.733,67.024,33.808,48.83,11.375
2018-01-01 14:00:00,39.545,105.117,30.715,48.008,81.141,37.369,57.226,80.545,322.046,16.319,23.317,90.612,263.96,68.029,79.916,24.852,27.526,654.312,50.008,27.928,91.999,68.032,125.806,61.923,757.97,21.289,46.639,67.958,147.281,32.049,692.254,113.128,47.724,11.619,32.158,78.375,48.974,16.506,46.058,38.399,77.592,46.715,107.249,76.818,86.444,49.339,160.996,227.509,33.167,96.986,49.197,80.58,22.234,46.238,111.118,5.458,522.399,15.42,15.391,52.966,9.775,25.659,8.009,40.218,45.381,40.082,108.848,46.164,28.916,88.567,112.764,42.583,99.925,54.733,70.845,186.308,162.465,73.987,45.012,34.739,29.082,21.212,198.508,41.721,66.235,33.5,43.426,9.292
2018-01-01 15:00:00,38.389,110.121,32.584,49.645,78.249,37.745,58.147,78.185,326.08,17.089,22.551,89.065,259.467,72.394,82.493,24.718,27.311,644.609,48.799,28.052,92.969,65.871,126.399,60.854,765.796,21.925,42.476,67.432,141.348,31.116,676.549,115.112,47.971,11.205,31.623,76.992,47.096,16.85,46.004,37.517,79.33,45.129,105.209,69.454,85.737,50.12,157.086,222.892,33.328,102.182,50.803,81.157,21.486,46.051,115.082,4.911,511.373,15.128,16.311,52.946,9.476,25.541,7.815,39.263,42.951,39.936,111.845,46.378,29.087,91.805,112.984,40.073,91.724,54.517,69.24,190.49,166.963,77.084,43.547,35.182,28.865,20.54,200.775,39.791,66.539,33.657,42.233,9.13
2018-01-01 16:00:00,38.699,114.987,33.312,51.04,80.473,40.767,56.36,80.812,344.178,17.504,22.654,92.013,270.901,75.969,87.465,26.118,29.445,636.791,50.64,29.316,95.951,65.997,127.774,64.193,785.764,23.047,42.801,66.072,149.301,33.503,703.048,119.994,49.327,11.131,32.645,79.889,48.105,17.9,47.637,37.412,76.914,46.516,103.682,68.987,86.397,52.287,161.919,231.759,33.96,106.131,53.52,85.355,21.753,49.426,118.388,5.019,520.053,15.446,16.151,53.903,9.612,25.405,7.955,40.62,43.566,40.306,112.129,50.759,28.654,96.252,113.898,40.314,94.212,56.645,72.015,192.122,168.26,82.076,48.826,35.279,28.992,20.944,213.448,38.878,66.527,34.207,43.796,10.799
2018-01-01 17:00:00,42.748,116.356,34.568,50.86,84.963,42.519,54.817,82.671,366.195,17.461,22.984,97.039,289.091,77.955,90.438,27.615,30.991,614.871,55.002,30.935,102.812,64.384,130.294,69.143,816.651,22.364,44.642,63.772,164.441,32.604,740.276,123.221,53.166,11.214,38.076,88.624,50.465,17.325,48.436,37.382,77.425,47.842,101.098,74.799,88.194,52.713,174.654,228.417,35.169,106.982,54.459,84.532,22.38,49.951,124.05,4.702,549.876,12.489,17.405,56.884,9.194,25.114,8.991,41.697,45.049,43.902,112.6,55.838,29.186,99.109,115.717,41.012,101.19,59.952,75.235,185.743,161.598,83.54,49.548,37.145,30.155,21.469,222.686,39.631,66.206,35.203,44.889,12.603
2018-01-01 18:00:00,47.116,117.044,35.443,50.469,86.541,43.114,56.828,90.636,388.909,18.815,25.787,102.649,317.039,82.318,91.003,28.459,32.27,601.429,60.32,32.586,102.497,66.644,135.249,71.101,823.07,22.045,50.896,62.901,173.668,32.631,794.138,121.898,52.958,11.392,39.142,92.878,50.579,18.148,48.447,35.922,77.513,44.28,96.728,84.705,93.959,57.876,173.766,226.01,36.122,111.026,56.712,85.029,23.567,50.115,133.041,4.741,613.198,12.428,18.069,57.292,9.929,25.669,9.342,41.064,46.943,48.146,113.168,60.944,29.324,103.125,120.342,41.312,110.837,57.89,80.678,189.275,160.819,85.866,49.208,39.526,30.994,21.276,227.107,38.48,68.06,36.756,48.633,11.797
2018-01-01 19:00:00,50.289,119.336,36.498,49.952,84.693,44.956,57.195,95.832,402.713,19.418,27.618,106.918,335.139,84.726,92.56,27.732,33.258,607.531,61.882,34.555,103.803,68.853,138.725,72.363,852.29,20.937,54.077,61.728,181.297,34.132,858.401,127.841,53.636,11.742,41.116,91.855,51.366,18.14,51.257,35.732,78.727,43.074,95.048,87.507,92.531,57.91,169.897,227.653,36.318,110.159,58.499,84.113,23.138,52.82,138.074,4.986,651.602,13.588,19.37,54.01,10.35,26.052,10.28,41.033,47.961,50.132,114.281,61.004,32.373,107.03,123.193,42.082,116.554,60.621,85.587,192.908,157.628,83.846,50.088,40.973,33.18,22.362,227.861,38.984,70.976,40.049,48.123,10.898
