timestamp,9yp50d,9vyszd,9yqq6u,9ykyxp,9ymy9b,9vyqqs,9vynyv,9ymqxr,9vzj62,9yj9xx,9yrwyk,9yqd34,9yn2y4,9vvtn2,9yq0dg,9yrecd,9ykfrt,9yrb2f,9yr2wx,9yn15x,9yp07w,9vyz0f,9ynrfy,9ym4p8,9yqwyx,9yju8q,9yn70c,9yrt7p,9vvrut,9yjgjn,9yj1vh,9yqgk9,9yqtk6,9yr4s0,9yndup,9ymd35,9vvmjg,9yrjnc,9ypmy7,9ync0t,9vuzxw,9ym277,9yntsy,9ymkg7,9yqn74,9vvjrp,9yrgqz,9ypjk9,9yjks8,9vvxsb,9ymsqc,9vvzne,9yjyv3,9yp7ud,9yj6kd,9yrd2e,9yhupw,9ymcen,9ynyhs,9ynmg3,9yrq8x,9yprnz,9ynj55,9yjn79,9yqh4w,9ykbnx,9yhcrk,9yqvy9,9yq7zr,9vyhsy,9yq4qt,9ymh8j,9yqb81,9yr05w,9yjx47
2018-01-01 00:00:00,11.927,7.599,24.46,143.751,22.672,6.14,2.24,19.277,4.965,16.332,12.51,22.343,7.013,12.467,16.262,52.845,41.339,24.123,10.778,5.871,7.237,6.78,83.508,11.599,6.477,90.953,13.88,20.639,13.192,19.367,8.317,18.471,8.277,10.148,40.142,21.502,4.749,10.759,4.32,6.119,10.519,12.301,44.861,9.029,12.041,22.024,21.188,8.375,8.348,4.277,4.085,14.575,10.337,17.752,9.586,10.641,17.964,43.716,6.412,277.632,9.473,10.727,74.542,7.885,6.726,91.991,10.809,11.397,7.103,22.728,10.827,113.422,54.426,5.757,15.503
2018-01-01 01:00:00,37.77,26.679,79.731,340.962,73.62,16.365,4.54,63.119,21.973,39.812,48.236,79.149,20.13,32.018,49.552,153.671,96.823,78.369,33.149,16.036,16.915,26.525,246.03,26.501,16.724,215.443,50.417,74.91,33.955,47.572,18.656,50.655,29.118,33.247,102.396,55.131,14.774,34.161,14.788,19.831,27.083,32.59,137.765,28.752,38.729,58.581,70.731,29.584,19.009,10.864,14.148,36.574,26.607,50.493,21.973,39.118,39.117,122.525,23.466,655.584,29.655,42.985,193.589,22.051,17.701,209.752,24.964,30.672,28.97,60.382,41.54,275.017,150.07,19.536,44.933
2018-01-01 02:00:00,47.383,30.489,98.61,409.607,91.408,19.308,4.68,78.411,26.536,44.398,64.047,103.366,23.035,36.723,60.767,181.588,116.189,98.655,40.291,19.042,21.05,31.908,290.997,33.08,20.227,244.013,60.498,93.463,39.44,56.356,22.265,62.449,36.08,43.941,123.161,67.941,17.879,42.819,19.646,24.751,31.578,39.937,165.183,36.561,46.286,66.983,86.019,36.049,22.291,12.861,18.141,38.646,32.641,62.413,25.356,48.698,46.14,152.059,30.191,739.969,38.141,54.549,240.37,28.452,22.493,249.546,29.609,39.498,36.036,70.119,50.731,327.662,174.516,24.989,53.273
2018-01-01 03:00:00,48.367,31.606,100.842,415.478,95.04,20.268,4.748,86.195,28.001,47.788,68.762,107.733,24.025,36.448,62.197,189.482,122.328,97.75,42.66,18.831,19.458,33.353,292.253,33.405,21.702,252.954,61.988,97.825,41.68,56.361,23.622,64.599,36.637,46.935,127.486,72.709,19.038,45.015,19.667,26.128,30.63,41.743,171.791,37.36,47.28,69.187,91.422,36.887,21.711,13.933,18.605,40.956,34.646,62.197,26.122,51.457,47.383,153.499,31.964,739.486,40.799,55.015,246.39,33.524,19.398,268.008,32.056,41.63,38.564,70.412,51.512,325.573,179.151,26.924,52.234
2018-01-01 04:00:00,49.732,33.082,104.027,433.854,102.358,21.059,4.925,90.626,28.372,49.654,68.714,117.146,24.68,38.673,64.947,203.253,129.612,100.454,43.604,19.887,19.809,34.457,305.553,35.228,21.828,266.631,63.369,105.194,41.445,57.826,24.979,65.556,35.702,47.682,132.431,72.944,18.934,46.526,21.831,25.628,31.869,43.926,181.808,38.213,48.347,70.616,97.007,37.482,23.64,14.218,21.247,43.965,34.672,64.2,27.409,55.167,49.202,162.352,32.819,780.383,43.073,60.063,249.424,36.083,19.719,280.922,32.739,44.561,39.76,75.656,51.203,343.072,188.385,29.339,54.203
2018-01-01 05:00:00,51.725,36.011,107.189,452.625,106.124,22.641,5.196,94.127,30.87,51.433,69.95,122.878,25.288,42.168,66.743,209.56,135.002,103.307,45.76,19.719,21.081,39.034,316.764,37.265,23.158,279.257,66.236,109.936,43.784,61.422,28.664,70.911,38.832,50.019,139.689,74.479,19.749,44.928,23.935,26.232,35.343,45.969,186.3,39.595,51.617,78.415,100.51,37.935,25.71,14.446,23.16,44.483,36.318,67.248,28.38,56.815,51.058,170.929,33.473,838.272,45.735,62.645,254.259,37.317,21.91,292.82,33.679,50.529,41.13,76.151,54.127,366.03,199.823,29.099,56.639
2018-01-01 06:00:00,57.329,42.477,113.647,488.835,112.5,23.813,5.613,99.892,32.737,57.053,77.554,130.385,26.495,46.147,71.952,224.343,145.986,108.944,48.014,20.248,22.064,40.821,335.601,42.595,24.078,300.013,65.4,114.549,45.907,65.509,31.231,76.903,40.942,52.754,145.478,81.175,21.303,47.409,23.486,26.759,38.102,49.105,196.1,42.171,56.428,84.912,101.68,40.289,26.157,15.389,22.174,47.384,38.593,70.157,30.538,59.229,54.556,185.342,36.099,910.921,50.382,60.847,259.394,39.93,24.133,318.495,35.278,52.798,42.026,79.98,57.365,387.336,214.748,29.412,63.138
2018-01-01 07:00:00,62.892,49.672,121.722,524.168,121.232,25.987,6.297,102.269,34.011,59.297,81.66,144.886,26.81,49.372,75.322,237.667,151.582,120.276,49.466,21.761,25.783,41.241,364.241,46.967,28.386,327.04,71.961,123.135,48.716,75.438,31.679,81.787,42.557,64.022,155.299,84.254,23.335,51.384,25.374,27.504,39.795,53.554,210.96,46.893,65.82,92.394,103.749,42.475,27.69,16.831,23.076,51.798,40.158,75.575,33.582,62.937,62.307,198.876,36.657,1000.02,52.781,67.077,263.52,41.242,31.304,339.136,42.116,56.235,44.897,82.615,61.427,431.998,238.656,30.906,68.144
2018-01-01 08:00:00,64.579,51.694,127.424,550.298,127.121,28.548,6.687,104.308,36.981,63.823,80.81,147.4,29.104,52.502,82.841,248.647,161.912,122.807,50.52,23.007,28.21,45.418,381.269,48.776,30.369,346.674,75.589,127.602,50.819,80.256,34.647,86.855,44.616,65.555,163.418,89.227,24.282,52.768,26.6,28.796,42.911,58.68,212.277,47.033,68.878,100.019,108.939,43.828,28.809,18.747,24.804,56.09,43.396,78.361,35.327,65.885,64.273,214.433,38.514,1053.205,52.014,63.765,256.589,47.143,32.717,356.643,47.327,59.145,49.039,89.021,62.81,451.623,253.339,31.414,71.181
2018-01-01 09:00:00,63.72,50.353,130.393,540.96,126.138,29.239,6.843,102.662,35.551,62.735,78.103,143.728,29.631,52.88,84.215,249.282,154.377,125.368,49.107,23.129,26.603,44.686,358.971,50.425,29.044,346.461,75.696,125.971,49.414,80.098,33.069,84.976,43.349,64.8,164.903,92.33,23.959,52.526,26.838,29.71,42.258,54.267,206.736,44.441,66.548,93.888,112.243,43.68,28.342,18.228,25.486,54.74,41.071,82.04,31.602,63.374,60.754,210.02,37.679,1039.48,48.113,62.035,245.604,44.544,31.759,353.107,45.085,58.597,48.569,91.762,59.584,448.069,247.755,30.214,69.669
2018-01-01 10:00:00,63.56,46.353,121.249,510.785,114.743,26.638,6.862,93.719,32.238,57.826,72.329,133.782,29.234,50.437,76.149,239.595,148.056,121.932,45.566,19.916,25.493,40.965,334.525,46.771,28.65,330.214,72.173,117.441,42.429,74.014,30.74,81.312,38.068,60.427,162.516,83.629,22.672,49.449,27.871,28.248,40.617,44.836,192.969,43.456,62.164,83.371,104.635,43.208,27.106,15.698,23.537,49.984,39.313,78.767,29.43,60.467,55.187,191.362,34.867,1017.564,44.525,62.922,223.916,42.244,29.537,327.463,40.869,53.686,41.719,84.799,53.932,431.056,235.033,27.679,66.177
2018-01-01 11:00:00,59.074,41.064,110.681,471.261,105.366,27.692,7.101,86.021,28.215,57.416,67.519,121.69,27.96,45.985,69.252,227.995,134.358,112.471,43.566,17.975,22.198,38.701,310.693,41.906,26.557,312.336,67.002,107.065,39.271,72.398,29.21,74.091,37.68,54.644,149.938,76.431,19.719,47.576,27.793,25.237,37.654,40.221,183.68,39.035,56.114,84.013,94.638,41.42,24.064,13.921,21.27,48.479,35.738,74.387,26.916,57.612,51.03,167.288,33.364,979.857,39.734,57.173,208.031,37.426,26.145,293.718,37.94,50.424,38.36,79.432,49.511,416.114,223.69,25.178,58.986
2018-01-01 12:00:00,51.405,40.865,102.802,442.481,95.78,25.652,7.642,77.756,26.679,54.146,60.25,110.335,25.727,44.057,65.306,214.767,121.816,106.162,36.725,17.576,20.658,34.752,292.827,37.868,22.583,285.656,63.125,97.174,35.526,63.673,25.654,67.398,34.814,48.625,139.883,69.272,17.46,43.123,21.794,23.405,40.302,36.017,161.706,34.072,50.004,73.305,85.476,35.596,26.504,15.73,19.792,45.915,32.319,67.723,23.286,53.007,48.583,151.628,28.427,937.289,37.427,52.867,194.488,30.972,26.103,266.602,33.797,43.298,34.642,72.569,48.311,382.412,203.323,22.998,50.883
2018-01-01 13:00:00,46.584,42.729,93.047,400.637,85.908,21.982,7.511,73.351,24.766,51.098,53.543,98.239,22.71,40.763,58.932,201.004,113.779,97.505,32.782,16.641,20.22,32.85,264.833,36.415,21.078,264.048,60.239,92.216,34.471,59.066,23.122,59.727,34.911,45.096,131.365,63.04,15.279,43.239,18.01,23.109,36.438,35.976,146.67,30.328,46.838,66.609,80.83,29.911,25.04,13.701,18.029,42.63,31.143,61.593,21.518,52.37,45.045,135.151,24.191,844.807,34.938,47.324,190.063,26.33,26.093,250.863,31.234,39.835,32.623,70.594,43.823,351.292,184.394,19.899,49.007
2018-01-01 14:00:00,44.069,35.638,82.612,370.694,78.69,22.4,7.181,64.694,21.126,46.287,48.778,88.722,21.806,36.403,53.699,185.834,103.307,89.113,29.787,16.193,18.543,30.258,240.609,32.081,20.661,240.807,58.482,86.436,33.028,58.974,22.859,56.542,30.334,40.875,122.328,55.973,15.246,39.72,18.788,22.992,32.433,33.238,133.518,27.994,43.191,64.748,77.047,27.029,21.407,10.89,17.659,38.881,28.889,59.738,19.964,47.879,39.637,122.122,22.646,773.565,31.063,47.325,192.478,23.756,21.649,232.691,29.463,34.481,28.345,62.026,35.253,323.179,166.896,19.507,42.561
2018-01-01 15:00:00,41.251,33.231,74.733,359.514,73.761,19.604,6.319,57.735,18.394,40.662,46.852,82.964,21.06,34.301,47.306,173.401,96.118,82.206,28.031,16.743,16.302,25.752,221.636,30.813,18.073,223.657,56.149,81.808,30.773,46.829,21.097,50.86,25.177,36.576,112.798,51.032,13.296,34.847,18.525,22.95,28.922,29.382,122.65,24.861,37.534,55.513,72.192,25.827,17.696,9.773,15.935,34.371,27.34,59.687,19.771,43.606,35.703,109.961,22.685,723.216,29.252,45.507,194.851,20.525,18.432,213.484,25.661,32.653,25.585,56.902,31.614,300.096,151.906,18.647,35.744
2018-01-01 16:00:00,42.329,30.329,74.982,343.689,67.98,17.48,6.336,54.81,18.296,40.513,45.644,81.547,17.949,33.153,44.279,173.433,96.881,78.712,29.011,14.597,15.385,25.93,210.805,29.521,18.075,213.328,53.08,78.701,28.017,48.09,19.904,48.382,25.682,34.944,109.473,48.87,11.048,33.17,17.193,22.059,27.131,28.268,119.122,25.31,35.195,52.237,70.31,24.946,16.189,11.139,14.699,33.707,22.425,56.865,19.754,41.716,34.596,105.238,23.002,702.546,28.447,41.973,210.372,19.343,16.787,211.529,26.596,30.964,24.353,52.965,30.111,296.794,146.071,17.923,34.461
2018-01-01 17:00:00,42.604,29.905,72.226,361.001,67.206,19.677,5.973,56.506,21.122,42.415,45.977,81.478,19.495,32.875,45.696,174.812,98.48,82.69,31.723,15.404,17.012,25.006,220.294,27.143,18.806,211.493,53.834,80.296,28.551,49.702,18.045,53.336,24.465,38.607,114.271,49.83,11.331,33.651,17.431,21.783,28.046,32.022,126.449,25.99,36.176,57.693,76.13,25.789,15.822,12.975,15.396,35.079,21.572,58.449,18.852,42.8,35.386,110.275,23.095,715.941,30.702,46.039,231.643,20.03,16.487,218.157,25.99,31.727,25.096,57.07,32.847,300.52,147.791,18.261,34.419
2018-01-01 18:00:00,47.063,34.117,81.992,399.7,77.398,21.413,6.53,63.336,23.321,45.748,50.904,89.907,20.669,38.565,50.969,191.934,109.994,98.347,34.224,18.448,18.756,33.137,256.406,30.952,22.215,239.127,58.848,88.975,33.281,56.193,20.789,63.152,28.03,41.545,128.218,55.798,12.71,37.631,19.922,23.115,29.387,36.022,144.513,29.525,41.887,64.407,84.84,28.294,18.169,11.279,17.754,39.197,23.639,63.496,22.537,49.453,38.862,125.497,25.076,793.919,33.471,51.789,250.569,23.067,19.071,233.379,30.123,37.803,29.312,65.177,40.587,340.868,161.39,20.365,39.834
2018-01-01 19:00:00,51.592,37.365,88.701,430.31,86.626,22.791,7.059,71.63,27.852,49.427,55.936,98.664,23.158,41.79,56.971,201.027,121.179,109.663,36.801,20.519,24.659,34.059,291.855,33.208,23.869,264.448,64.325,93.52,38.165,65.432,24.151,69.057,30.885,45.464,141.108,62.63,15.184,40.447,19.605,23.996,32.315,38.294,161.193,31.693,47.35,72.033,91.551,31.686,19.502,11.894,17.157,44.09,27.928,67.138,24.106,49.033,43.174,142.524,27.369,858.616,35.377,52.426,269.219,23.719,22.534,254.595,36.85,41.153,32.021,72.04,43.64,363.918,180.119,21.715,47.477
2018-01-01 20:00:00,52.37,38.102,95.739,452.857,90.35,23.206,7.649,74.46,29.537,52.302,61.2,103.659,25.785,44.979,63.962,208.991,128.471,114.162,41.87,20.648,26.239,35.068,309.624,32.734,26.335,281.453,67.6,97.609,39.334,67.831,23.256,72.908,32.219,49.533,142.178,66.857,16.919,43.04,21.927,25.164,33.21,36.687,179.049,33.544,53.016,76.775,92.932,33.355,21.173,12.484,17.306,48.905,29.804,69.09,26.491,52.572,46.693,152.547,27.57,880.152,37.541,55.673,288.09,29.068,23.388,262.796,38.363,40.258,32.234,76.664,46.474,372.766,190.638,23.007,51.06
2018-01-01 21:00:00,52.423,39.385,101.167,461.517,92.699,24.862,9.56,74.862,33.759,51.3,67.976,108.882,25.835,44.652,62.819,214.371,127.07,115.595,44.238,21.251,27.189,34.515,327.781,31.518,27.407,281.924,68.996,105.201,42.15,63.876,23.548,75.633,33.515,49.39,145.745,68.106,17.452,45.387,23.186,25.846,33.967,39.224,186.735,35.188,53.688,81.948,96.562,34.696,23.765,14.816,19.413,50.214,31.61,69.626,28.745,54.345,51.979,156.008,30.991,914.133,38.388,58.106,285.379,30.593,23.858,268.936,37.01,40.038,35.446,82.395,51.574,377.147,209.484,25.044,51.84
2018-01-01 22:00:00,50.591,36.172,106.438,453.964,95.954,25.164,6.602,77.398,34.001,51.157,67.584,103.215,27.089,44.99,62.022,214.878,123.567,111.958,43.795,20.365,25.424,34.37,337.314,31.292,29.462,280.351,64.801,102.372,42.153,65.019,24.625,75.438,34.65,48.756,146.795,70.994,18.638,45.618,21.722,25.184,34.404,40.588,186.081,36.322,50.631,80.116,97.694,35.594,27.653,13.629,19.92,50.338,32.499,66.175,28.971,56.936,51.89,153.097,31.876,919.851,39.036,58.566,268.833,31.674,24.892,265.938,32.541,41.985,36.025,90.919,56.078,369.468,216.562,26.311,55.15
2018-01-01 23:00:00,51.287,38.149,106.316,443.876,92.702,22.703,6.212,76.547,33.001,51.668,68.724,99.315,26.551,44.473,62.691,215.585,124.198,111.012,44.671,20.708,24.799,36.104,333.903,31.041,26.366,280.97,66.681,99.192,45.904,63.355,23.45,70.495,35.359,48.494,138.056,73.855,21.231,43.51,23.099,24.877,34.005,41.436,184.377,35.394,54.069,78.165,96.267,37.072,27.853,13.642,19.922,49.487,34.811,64.398,29.827,53.622,49.544,157.983,32.143,881.706,39.068,58.069,257.199,32.476,25.605,264.965,30.104,41.665,36.121,86.894,56.46,352.833,207.833,26.427,55.667
2018-01-02 00:00:00,51.122,40.302,103.207,418.081,93.146,23.891,5.709,76.79,32.837,52.263,66.237,103.836,27.432,43.691,62.53,210.408,123.846,106.39,44.731,20.126,24.126,38.305,323.872,31.937,25.798,282.748,67.176,99.59,44.934,61.717,23.34,69.548,36.672,46.623,136.792,73.298,20.893,44.221,23.516,24.888,33.792,42.664,193.348,34.297,53.061,78.441,91.334,36.059,26.311,13.33,20.891,49.062,36.523,62.289,28.614,54.68,50.471,161.726,30.673,850.054,39.656,56.983,250.825,33.245,23.326,255.785,31.244,43.394,36.161,81.197,57.117,334.875,203.651,27.115,56.65
2018-01-02 01:00:00,49.807,40.191,101.863,394.418,93.202,24.192,5.328,77.188,33.557,52.416,66.314,106.134,25.743,43.823,62.519,208.741,117.791,104.355,44.396,20.922,22.506,39.069,322.861,32.006,24.648,281.44,66.942,98.666,45.67,60.688,24.279,65.958,37.258,45.146,130.634,71.755,20.111,45.521,19.227,24.677,35.541,41.588,187.443,34.615,51.447,78.126,91.477,36.022,26.576,13.703,19.167,48.816,34.681,61.497,28.257,54.56,50.417,158.668,30.186,838.476,39.969,55.982,241.782,30.274,22.722,248.651,32.263,43.328,37.911,77.133,60.556,321.861,203.693,27.446,56.357
2018-01-02 02:00:00,49.007,40.372,103.73,382.467,91.613,23.834,5.443,76.715,34.419,50.472,69.134,110.733,24.997,45.46,63.217,205.044,115.815,100.347,44.528,20.042,22.222,39.891,321.674,33.292,23.636,280.556,65.465,99.291,44.874,61.059,25.773,68.053,37.302,47.306,127.823,71.911,20.858,45.094,19.757,24.815,36.254,41.027,185.931,34.688,50.339,76.926,92.055,35.285,26.534,14.997,19.523,47.14,33.372,60.349,27.194,54.869,51.665,155.105,31.215,811.429,40.375,55.156,240.338,30.05,22.49,247.111,33.963,44.859,40.158,78.867,60.794,313.153,200.826,28.431,54.023
2018-01-02 03:00:00,50.508,42.02,103.122,378.592,91.741,24.788,5.319,79.946,35.6,52.069,70.114,117.295,25.374,45.311,63.402,208.167,118.989,99.217,45.958,20.892,22.869,41.779,313.088,33.03,24.454,278.337,66.084,103.034,46.263,61.845,26.844,69.727,38.81,50.54,130.836,74.961,21.939,44.485,20.257,25.38,34.781,40.977,189.119,35.681,49.965,79.129,97.441,37.249,23.679,15.786,19.321,51.233,34.167,62.874,27.227,55.596,52.369,155.486,33.178,801.066,40.298,56.02,246.725,33.514,20.596,256.41,35.115,46.521,42.447,81.799,57.893,314.565,197.56,29.858,53.094
2018-01-02 04:00:00,51.613,42.676,105.154,383.869,96.903,24.9,5.233,82.861,35.792,54.118,70.711,125.597,25.803,46.567,65.862,213.789,121.779,101.934,45.594,21.185,23.728,41.423,318.073,34.294,23.839,286.451,66.623,108.356,46.388,63.164,28.292,69.574,37.436,50.099,136.296,75.909,21.905,45.571,21.926,24.7,36.072,41.795,191.951,34.985,49.592,82.347,101.701,37.895,24.81,15.118,21.132,52.746,34.722,64.971,28.412,57.172,54.165,163.847,33.635,816.665,41.714,60.49,249.935,34.06,21.031,263.25,35.696,48.192,42.571,84.683,54.51,324.966,199.722,31.631,55.051
2018-01-02 05:00:00,52.301,44.576,107.89,392.889,98.817,26.3,5.471,85.368,36.111,56.015,72.778,128.627,25.578,49.102,65.047,218.221,124.669,105.217,47.421,20.194,23.781,43.486,321.999,36.121,25.711,294.732,68.157,110.743,47.758,65.578,32.029,73.83,39.652,51.414,139.468,73.652,22.43,44.417,23.786,25.201,39.345,42.056,191.297,35.193,51.923,88.99,104.086,37.348,26.118,15.59,22.437,52.115,34.897,67.118,28.601,58.236,58.832,169.15,33.55,842.445,44.896,63.886,253.953,34.794,22.549,270.64,37.727,52.219,43.846,84.635,55.321,336.814,204.981,30.943,56.548
2018-01-02 06:00:00,57.13,45.345,112.786,422.96,104.019,26.718,6.199,92.323,36.515,60.1,79.566,133.756,26.065,54.035,68.909,231.474,133.192,110.915,49.541,20.312,24.217,45.452,328.208,40.986,26.938,314.727,65.203,115.114,49.669,67.691,34.215,79.455,41.029,54.078,145.939,77.248,23.404,46.073,22.77,26.82,42.419,44.723,193.842,36.965,55.713,96.741,106.606,39.422,26.649,16.177,21.903,54.397,36.439,68.349,30.011,60.625,62.804,174.385,34.848,889.243,48.939,63.146,255.854,36.35,23.441,285.788,40.161,54.664,42.979,87.594,57.032,354.0,214.689,30.359,61.212
2018-01-02 07:00:00,59.55,54.036,121.14,460.532,110.337,28.867,7.042,92.2,38.075,63.915,82.725,143.209,26.009,57.055,72.078,247.933,140.486,120.816,50.432,22.356,27.622,45.584,353.219,44.41,30.072,333.66,71.689,126.345,52.589,77.187,34.727,80.788,41.891,60.869,149.755,79.944,26.583,48.438,23.649,26.789,43.825,47.919,208.332,39.801,64.12,101.206,110.151,39.278,27.704,17.341,22.17,59.942,36.865,73.26,32.592,66.585,68.957,188.045,34.466,962.767,50.593,64.722,260.143,37.781,27.741,304.579,46.567,56.538,43.868,92.798,60.466,391.536,235.152,30.859,65.271
2018-01-02 08:00:00,60.122,54.838,127.822,488.477,119.442,30.484,8.754,95.389,39.274,65.26,80.165,147.151,27.034,59.367,77.638,257.603,148.07,128.942,51.603,22.6,28.509,48.98,365.647,46.828,31.158,339.59,73.683,132.993,54.691,79.117,37.063,85.261,43.472,62.18,156.778,83.09,27.278,50.64,24.041,27.342,46.372,51.218,210.959,38.921,67.25,105.205,117.203,39.817,28.589,17.794,22.868,62.901,37.804,74.629,33.642,69.175,67.719,196.064,35.329,1022.485,49.508,64.7,260.467,40.184,30.173,320.945,49.3,60.814,48.423,95.755,62.055,406.379,248.273,31.447,64.901
2018-01-02 09:00:00,60.689,53.322,127.789,482.274,122.356,33.419,6.818,95.6,40.116,66.32,79.184,143.739,27.035,57.047,83.323,264.486,149.669,126.426,51.79,23.455,28.938,50.063,365.16,47.263,30.257,347.31,74.135,130.15,53.085,79.709,36.187,86.884,43.637,62.648,160.446,85.536,26.71,53.415,24.215,27.269,46.77,48.109,209.651,38.049,65.219,100.135,120.375,39.17,31.917,18.071,24.339,59.84,38.624,77.643,33.984,70.654,64.94,196.825,35.494,1060.12,47.757,63.462,252.866,39.943,30.276,326.245,47.987,58.448,48.119,96.349,60.685,403.527,247.238,31.89,66.999
2018-01-02 10:00:00,63.489,48.448,119.118,467.122,110.95,29.066,6.934,91.827,37.671,64.383,76.02,142.025,28.224,54.091,83.425,255.512,146.365,122.501,53.246,22.157,28.042,45.267,360.004,46.586,27.079,349.454,71.755,122.048,49.11,81.876,33.905,86.669,41.669,62.299,159.294,87.219,26.118,52.382,26.622,26.582,44.835,44.844,206.047,35.961,58.492,93.961,107.489,38.169,30.587,18.248,24.129,55.135,40.154,73.005,31.633,67.004,60.598,195.732,33.953,1074.362,47.769,62.309,248.22,41.272,29.116,325.718,43.331,57.582,44.069,91.297,58.785,400.358,245.524,31.527,66.206
2018-01-02 11:00:00,62.062,44.385,106.652,432.221,102.627,27.667,7.103,86.933,32.224,63.775,69.657,137.305,26.905,49.706,76.528,252.623,140.676,119.416,49.428,21.328,23.655,40.669,353.962,43.911,23.463,339.589,68.195,117.528,45.453,78.743,31.201,84.05,42.143,60.56,150.946,82.968,24.559,50.185,25.52,25.906,42.95,43.113,198.945,32.72,53.425,93.07,96.657,36.454,26.91,16.015,20.902,52.116,38.92,71.581,30.486,62.381,55.855,184.299,31.822,1045.473,43.017,57.795,236.704,40.553,27.43,310.483,40.711,53.263,41.098,84.57,55.077,394.707,239.417,32.365,61.89
2018-01-02 12:00:00,54.16,41.488,100.734,415.95,94.984,25.111,6.415,76.646,28.153,60.155,61.606,127.812,24.032,48.578,72.535,245.16,134.633,107.656,41.921,19.457,22.367,36.631,329.591,43.292,20.341,318.706,64.38,110.885,43.635,70.269,29.541,76.5,38.522,53.907,149.024,78.155,21.107,45.819,21.648,24.22,42.44,42.369,177.462,30.921,47.902,84.767,88.986,33.562,28.836,14.933,19.786,48.422,34.829,68.197,27.314,60.021,52.619,170.925,29.371,981.72,38.784,54.203,224.618,34.987,28.566,294.049,38.008,49.426,39.075,78.818,53.282,372.373,222.007,31.164,58.029
2018-01-02 13:00:00,49.477,38.938,88.758,394.516,84.183,22.741,6.52,70.666,24.376,56.46,56.877,116.76,24.14,45.588,67.325,227.889,131.899,94.198,38.147,19.187,21.29,33.431,293.464,41.116,19.055,295.939,61.586,102.777,40.666,65.725,26.471,69.743,35.936,50.359,134.959,76.636,18.043,45.447,19.041,22.894,40.444,44.073,163.593,28.921,44.94,74.259,80.297,30.058,27.189,13.973,19.754,45.98,34.046,61.653,25.286,55.303,49.103,158.388,24.406,912.995,38.479,46.503,213.425,31.609,28.136,278.903,36.905,44.196,36.839,75.721,51.026,352.678,207.612,25.612,54.646
2018-01-02 14:00:00,45.261,35.653,77.762,381.396,78.207,22.177,6.049,66.452,20.994,53.812,53.427,104.893,23.046,42.487,64.178,209.363,127.536,84.669,35.687,18.489,20.171,31.063,269.182,38.818,16.042,276.746,62.056,91.186,38.388,60.154,31.578,63.789,31.85,47.614,130.801,69.302,16.667,40.257,20.828,23.337,36.874,42.424,149.068,27.889,41.558,70.545,73.125,26.762,24.071,13.371,18.147,44.93,31.687,56.823,24.384,51.501,46.019,149.502,22.992,837.051,33.463,44.307,208.258,28.786,24.826,267.326,33.768,39.519,34.011,67.81,41.787,333.506,188.284,22.931,50.09
2018-01-02 15:00:00,43.941,33.873,69.623,367.816,75.335,20.346,6.28,61.762,20.7,48.256,50.31,94.536,22.266,41.569,61.118,193.59,117.38,76.71,32.189,17.043,19.676,29.308,255.556,37.505,14.961,254.803,59.974,84.884,36.664,57.137,24.198,60.457,29.304,42.933,123.307,66.661,15.727,36.632,18.753,21.892,34.695,37.628,143.085,26.226,36.381,67.657,68.287,24.709,22.645,13.654,16.479,42.839,30.11,55.997,22.729,47.203,44.663,140.354,23.548,807.688,31.02,42.106,206.768,26.632,23.206,258.191,32.035,35.251,30.855,64.977,42.045,318.721,178.854,20.978,47.468
2018-01-02 16:00:00,47.115,32.002,68.197,369.36,71.196,19.404,7.585,58.466,20.83,46.057,48.348,95.892,20.575,41.768,60.842,187.049,115.492,76.081,30.58,17.651,17.332,28.631,261.333,36.597,15.178,252.599,59.622,82.476,36.577,54.903,23.853,58.909,30.338,40.911,121.404,69.431,16.13,34.143,18.066,22.08,37.498,35.974,148.905,27.735,35.942,71.052,64.201,24.475,21.835,13.346,15.703,42.458,28.941,55.832,22.848,42.99,43.5,139.604,21.801,800.475,32.652,39.275,208.02,25.331,23.58,257.459,32.259,35.258,28.828,64.172,40.925,327.479,181.677,20.862,46.96
2018-01-02 17:00:00,44.962,33.706,71.292,380.945,72.413,20.087,7.676,60.621,23.145,47.462,46.732,95.863,22.879,42.925,61.451,186.042,113.506,83.198,31.81,17.858,17.947,28.786,271.779,37.019,16.452,253.553,59.648,84.702,37.188,57.593,23.888,62.564,30.381,40.092,123.948,68.68,18.247,34.796,19.835,23.011,38.498,38.177,155.139,29.734,37.412,78.069,69.112,26.408,21.954,14.096,17.567,43.948,29.46,60.122,24.086,42.393,44.717,144.483,23.729,815.089,32.176,42.614,223.055,25.346,21.509,254.965,35.259,36.09,30.003,69.693,42.061,338.88,181.633,20.957,47.912
2018-01-02 18:00:00,47.971,39.369,78.864,399.032,77.398,22.395,6.375,61.336,26.374,47.406,53.107,96.293,22.031,43.814,63.189,200.917,120.592,92.233,34.786,18.711,19.784,31.257,290.224,40.913,18.212,267.829,61.968,91.086,39.547,60.242,25.951,66.28,32.277,42.228,133.801,69.254,18.709,39.171,20.249,23.769,36.061,43.823,163.492,30.338,40.001,83.155,77.343,28.436,23.334,14.296,17.366,43.83,30.19,62.387,25.476,47.504,46.82,151.438,25.705,850.566,35.997,45.786,249.059,24.058,23.885,262.476,42.327,40.396,31.285,69.483,43.78,356.351,180.221,23.015,49.877
