timestamp,drmm3b,drmj54,drmk1g,drmn5n,drm5d0
2018-01-01 00:00:00,0.106,0.175,0.083,0.733,0.24
2018-01-01 01:00:00,0.113,0.203,0.112,0.947,0.299
2018-01-01 02:00:00,0.113,0.206,0.107,0.93,0.295
2018-01-01 03:00:00,0.116,0.183,0.108,0.92,0.307
2018-01-01 04:00:00,0.117,0.138,0.111,0.907,0.333
2018-01-01 05:00:00,0.117,0.138,0.113,0.904,0.314
2018-01-01 06:00:00,0.116,0.14,0.104,1.047,0.313
2018-01-01 07:00:00,0.117,0.18,0.129,1.084,0.525
2018-01-01 08:00:00,0.112,0.183,0.146,1.255,0.6
2018-01-01 09:00:00,0.093,0.279,0.313,1.417,0.722
2018-01-01 10:00:00,0.097,0.327,0.416,1.583,0.875
2018-01-01 11:00:00,0.119,0.379,0.448,1.705,0.967
2018-01-01 12:00:00,0.125,0.466,0.476,1.522,1.027
2018-01-01 13:00:00,0.126,0.456,0.494,1.586,0.691
2018-01-01 14:00:00,0.125,0.415,0.488,1.472,0.799
2018-01-01 15:00:00,0.124,0.407,0.479,1.306,0.531
2018-01-01 16:00:00,0.149,0.434,0.428,1.309,0.429
2018-01-01 17:00:00,0.141,0.429,0.248,1.264,0.413
2018-01-01 18:00:00,0.123,0.435,0.176,1.285,0.337
2018-01-01 19:00:00,0.115,0.368,0.208,1.198,0.336
2018-01-01 20:00:00,0.12,0.385,0.172,1.205,0.334
2018-01-01 21:00:00,0.117,0.305,0.165,1.176,0.33
2018-01-01 22:00:00,0.119,0.287,0.159,1.102,0.325
2018-01-01 23:00:00,0.117,0.249,0.157,0.998,0.322
2018-01-02 00:00:00,0.144,0.223,0.123,0.985,0.32
2018-01-02 01:00:00,0.115,0.186,0.114,0.946,0.314
2018-01-02 02:00:00,0.113,0.189,0.106,0.931,0.318
2018-01-02 03:00:00,0.117,0.16,0.11,0.903,0.335
2018-01-02 04:00:00,0.117,0.128,0.11,0.869,0.398
2018-01-02 05:00:00,0.118,0.137,0.112,0.874,0.351
2018-01-02 06:00:00,0.117,0.129,0.103,1.034,0.362
2018-01-02 07:00:00,0.119,0.163,0.132,1.096,0.645
2018-01-02 08:00:00,0.118,0.176,0.149,1.301,0.707
2018-01-02 09:00:00,0.108,0.277,0.318,1.445,0.878
2018-01-02 10:00:00,0.114,0.323,0.423,1.647,1.054
2018-01-02 11:00:00,0.121,0.345,0.453,1.767,1.102
2018-01-02 12:00:00,0.122,0.456,0.472,1.5,1.137
2018-01-02 13:00:00,0.115,0.476,0.484,1.566,0.781
2018-01-02 14:00:00,0.111,0.385,0.433,1.389,0.837
2018-01-02 15:00:00,0.112,0.378,0.429,1.247,0.581
2018-01-02 16:00:00,0.12,0.425,0.423,1.219,0.491
2018-01-02 17:00:00,0.13,0.422,0.244,1.195,0.525
2018-01-02 18:00:00,0.123,0.399,0.171,1.155,0.422
2018-01-02 19:00:00,0.117,0.338,0.182,1.172,0.393
2018-01-02 20:00:00,0.118,0.307,0.183,1.154,0.403
2018-01-02 21:00:00,0.12,0.271,0.174,1.14,0.387
2018-01-02 22:00:00,0.112,0.234,0.146,1.078,0.369
2018-01-02 23:00:00,0.113,0.198,0.146,0.886,0.363
2018-01-03 00:00:00,0.139,0.177,0.113,0.878,0.352
2018-01-03 01:00:00,0.111,0.153,0.1,0.829,0.335
2018-01-03 02:00:00,0.11,0.154,0.094,0.816,0.33
2018-01-03 03:00:00,0.112,0.134,0.104,0.793,0.339
2018-01-03 04:00:00,0.113,0.113,0.099,0.786,0.395
2018-01-03 05:00:00,0.115,0.123,0.103,0.816,0.36
2018-01-03 06:00:00,0.114,0.138,0.088,0.996,0.389
2018-01-03 07:00:00,0.116,0.166,0.141,1.089,0.76
2018-01-03 08:00:00,0.116,0.182,0.153,1.285,0.965
2018-01-03 09:00:00,0.101,0.293,0.335,1.54,1.339
2018-01-03 10:00:00,0.093,0.367,0.467,1.958,1.467
2018-01-03 11:00:00,0.088,0.442,0.511,2.34,1.552
2018-01-03 12:00:00,0.072,0.531,0.552,2.201,1.683
2018-01-03 13:00:00,0.06,0.552,0.578,2.451,1.13
2018-01-03 14:00:00,0.073,0.431,0.513,2.209,1.172
2018-01-03 15:00:00,0.074,0.421,0.49,1.715,0.82
2018-01-03 16:00:00,0.093,0.458,0.447,1.361,0.601
2018-01-03 17:00:00,0.107,0.447,0.26,1.191,0.543
2018-01-03 18:00:00,0.112,0.416,0.177,1.156,0.423
2018-01-03 19:00:00,0.098,0.351,0.188,1.156,0.4
2018-01-03 20:00:00,0.11,0.323,0.169,1.188,0.423
2018-01-03 21:00:00,0.13,0.276,0.185,1.175,0.418
2018-01-03 22:00:00,0.111,0.239,0.174,1.111,0.391
2018-01-03 23:00:00,0.104,0.206,0.141,0.882,0.452
2018-01-04 00:00:00,0.144,0.166,0.106,0.832,0.406
2018-01-04 01:00:00,0.101,0.144,0.087,0.778,0.369
2018-01-04 02:00:00,0.099,0.162,0.076,0.743,0.358
2018-01-04 03:00:00,0.107,0.133,0.084,0.736,0.352
2018-01-04 04:00:00,0.11,0.115,0.078,0.734,0.42
2018-01-04 05:00:00,0.108,0.127,0.081,0.78,0.429
2018-01-04 06:00:00,0.108,0.137,0.072,1.015,0.467
2018-01-04 07:00:00,0.114,0.186,0.133,1.152,0.934
2018-01-04 08:00:00,0.113,0.203,0.147,1.446,1.036
2018-01-04 09:00:00,0.094,0.331,0.304,1.67,1.165
2018-01-04 10:00:00,0.105,0.392,0.469,1.831,1.172
2018-01-04 11:00:00,0.125,0.404,0.459,1.944,1.163
2018-01-04 12:00:00,0.122,0.489,0.466,1.545,1.132
2018-01-04 13:00:00,0.124,0.499,0.504,1.605,0.785
2018-01-04 14:00:00,0.123,0.437,0.476,1.519,0.842
2018-01-04 15:00:00,0.12,0.436,0.465,1.398,0.633
2018-01-04 16:00:00,0.118,0.474,0.446,1.386,0.551
2018-01-04 17:00:00,0.122,0.441,0.268,1.313,0.544
2018-01-04 18:00:00,0.125,0.41,0.187,1.248,0.436
2018-01-04 19:00:00,0.12,0.359,0.193,1.196,0.412
2018-01-04 20:00:00,0.119,0.328,0.167,1.204,0.422
2018-01-04 21:00:00,0.115,0.289,0.164,1.212,0.393
2018-01-04 22:00:00,0.115,0.242,0.158,1.137,0.386
2018-01-04 23:00:00,0.134,0.207,0.149,0.923,0.373
2018-01-05 00:00:00,0.139,0.186,0.11,0.863,0.358
2018-01-05 01:00:00,0.109,0.157,0.099,0.818,0.339
2018-01-05 02:00:00,0.11,0.165,0.094,0.79,0.339
2018-01-05 03:00:00,0.112,0.137,0.102,0.762,0.361
2018-01-05 04:00:00,0.113,0.122,0.092,0.771,0.444
2018-01-05 05:00:00,0.117,0.141,0.096,0.846,0.388
2018-01-05 06:00:00,0.118,0.149,0.097,1.107,0.407
2018-01-05 07:00:00,0.12,0.195,0.143,1.153,0.713
2018-01-05 08:00:00,0.121,0.199,0.157,1.376,0.748
2018-01-05 09:00:00,0.119,0.305,0.318,1.542,0.858
2018-01-05 10:00:00,0.122,0.377,0.417,1.695,0.951
2018-01-05 11:00:00,0.127,0.378,0.45,1.795,0.973
2018-01-05 12:00:00,0.128,0.47,0.456,1.532,0.923
2018-01-05 13:00:00,0.129,0.473,0.474,1.61,0.629
2018-01-05 14:00:00,0.129,0.423,0.476,1.531,0.682
2018-01-05 15:00:00,0.128,0.424,0.469,1.373,0.503
2018-01-05 16:00:00,0.13,0.456,0.434,1.361,0.437
2018-01-05 17:00:00,0.131,0.425,0.255,1.298,0.414
2018-01-05 18:00:00,0.127,0.387,0.182,1.256,0.333
2018-01-05 19:00:00,0.12,0.334,0.173,1.238,0.329
2018-01-05 20:00:00,0.123,0.309,0.168,1.222,0.322
2018-01-05 21:00:00,0.12,0.261,0.164,1.208,0.317
2018-01-05 22:00:00,0.118,0.255,0.159,1.109,0.314
2018-01-05 23:00:00,0.118,0.221,0.158,0.984,0.309
2018-01-06 00:00:00,0.137,0.183,0.124,0.972,0.302
2018-01-06 01:00:00,0.114,0.145,0.112,0.951,0.289
2018-01-06 02:00:00,0.113,0.154,0.108,1.041,0.289
2018-01-06 03:00:00,0.116,0.136,0.106,0.998,0.306
2018-01-06 04:00:00,0.116,0.132,0.106,0.981,0.312
2018-01-06 05:00:00,0.117,0.162,0.111,1.002,0.304
2018-01-06 06:00:00,0.117,0.161,0.102,0.99,0.242
2018-01-06 07:00:00,0.118,0.174,0.142,1.041,0.152
2018-01-06 08:00:00,0.119,0.178,0.165,1.057,0.319
2018-01-06 09:00:00,0.119,0.277,0.34,1.156,0.451
2018-01-06 10:00:00,0.119,0.302,0.438,1.189,0.539
2018-01-06 11:00:00,0.119,0.322,0.441,1.244,0.579
2018-01-06 12:00:00,0.124,0.374,0.461,1.292,0.566
2018-01-06 13:00:00,0.12,0.402,0.475,1.326,0.546
2018-01-06 14:00:00,0.12,0.402,0.467,1.307,0.573
2018-01-06 15:00:00,0.121,0.416,0.45,1.23,0.497
2018-01-06 16:00:00,0.122,0.426,0.417,1.23,0.405
2018-01-06 17:00:00,0.131,0.408,0.252,1.226,0.428
2018-01-06 18:00:00,0.13,0.317,0.173,1.174,0.359
2018-01-06 19:00:00,0.127,0.286,0.174,1.152,0.339
2018-01-06 20:00:00,0.13,0.283,0.169,1.152,0.345
2018-01-06 21:00:00,0.125,0.286,0.164,1.078,0.329
2018-01-06 22:00:00,0.122,0.259,0.162,1.053,0.317
2018-01-06 23:00:00,0.119,0.22,0.158,1.033,0.306
2018-01-07 00:00:00,0.137,0.192,0.13,0.959,0.283
2018-01-07 01:00:00,0.114,0.16,0.131,0.902,0.26
2018-01-07 02:00:00,0.113,0.158,0.128,0.886,0.251
2018-01-07 03:00:00,0.115,0.135,0.123,0.842,0.268
2018-01-07 04:00:00,0.114,0.127,0.108,0.817,0.267
2018-01-07 05:00:00,0.114,0.132,0.109,0.813,0.159
2018-01-07 06:00:00,0.113,0.113,0.101,0.793,0.116
2018-01-07 07:00:00,0.112,0.124,0.121,0.76,0.126
2018-01-07 08:00:00,0.113,0.137,0.135,0.803,0.14
2018-01-07 09:00:00,0.11,0.234,0.303,0.9,0.257
2018-01-07 10:00:00,0.111,0.286,0.397,0.979,0.452
2018-01-07 11:00:00,0.113,0.284,0.429,1.019,0.507
2018-01-07 12:00:00,0.114,0.34,0.458,1.019,0.527
2018-01-07 13:00:00,0.115,0.353,0.501,1.084,0.617
2018-01-07 14:00:00,0.11,0.357,0.522,1.092,0.661
2018-01-07 15:00:00,0.103,0.375,0.507,0.914,0.496
2018-01-07 16:00:00,0.106,0.384,0.429,0.872,0.377
2018-01-07 17:00:00,0.123,0.326,0.235,0.871,0.433
2018-01-07 18:00:00,0.122,0.22,0.184,0.875,0.359
2018-01-07 19:00:00,0.115,0.203,0.186,0.915,0.323
2018-01-07 20:00:00,0.118,0.186,0.152,0.963,0.351
2018-01-07 21:00:00,0.113,0.189,0.151,0.919,0.347
2018-01-07 22:00:00,0.113,0.184,0.153,0.905,0.332
2018-01-07 23:00:00,0.113,0.159,0.161,0.839,0.331
2018-01-08 00:00:00,0.136,0.146,0.113,0.805,0.335
2018-01-08 01:00:00,0.112,0.146,0.088,0.734,0.336
2018-01-08 02:00:00,0.111,0.148,0.082,0.715,0.343
2018-01-08 03:00:00,0.112,0.121,0.089,0.663,0.353
2018-01-08 04:00:00,0.112,0.097,0.07,0.648,0.395
2018-01-08 05:00:00,0.112,0.098,0.072,0.669,0.383
2018-01-08 06:00:00,0.112,0.102,0.058,0.887,0.421
2018-01-08 07:00:00,0.112,0.16,0.108,0.958,0.858
2018-01-08 08:00:00,0.105,0.158,0.123,1.297,0.988
2018-01-08 09:00:00,0.092,0.271,0.292,1.546,1.26
2018-01-08 10:00:00,0.08,0.366,0.4,1.827,1.463
2018-01-08 11:00:00,0.085,0.387,0.424,1.976,1.565
2018-01-08 12:00:00,0.068,0.502,0.432,1.643,1.485
2018-01-08 13:00:00,0.064,0.522,0.442,1.734,0.954
2018-01-08 14:00:00,0.067,0.444,0.466,1.603,0.976
2018-01-08 15:00:00,0.072,0.453,0.446,1.362,0.693
2018-01-08 16:00:00,0.104,0.483,0.439,1.27,0.613
2018-01-08 17:00:00,0.115,0.471,0.265,1.194,0.591
2018-01-08 18:00:00,0.081,0.435,0.178,1.113,0.471
2018-01-08 19:00:00,0.072,0.355,0.19,1.106,0.42
2018-01-08 20:00:00,0.103,0.338,0.166,1.184,0.46
2018-01-08 21:00:00,0.094,0.287,0.183,1.143,0.448
2018-01-08 22:00:00,0.132,0.269,0.142,1.06,0.415
2018-01-08 23:00:00,0.066,0.219,0.125,0.749,0.379
2018-01-09 00:00:00,0.116,0.157,0.083,0.722,0.367
2018-01-09 01:00:00,0.07,0.128,0.089,0.664,0.353
2018-01-09 02:00:00,0.069,0.15,0.055,0.607,0.337
2018-01-09 03:00:00,0.085,0.136,0.056,0.603,0.32
2018-01-09 04:00:00,0.095,0.084,0.047,0.657,0.419
2018-01-09 05:00:00,0.092,0.109,0.047,0.671,0.386
2018-01-09 06:00:00,0.089,0.124,0.036,0.937,0.441
2018-01-09 07:00:00,0.093,0.216,0.119,1.091,0.951
2018-01-09 08:00:00,0.077,0.2,0.122,1.465,1.135
2018-01-09 09:00:00,0.042,0.344,0.292,1.968,1.516
2018-01-09 10:00:00,0.056,0.464,0.445,2.294,1.636
2018-01-09 11:00:00,0.049,0.488,0.584,2.577,1.835
2018-01-09 12:00:00,0.043,0.642,0.617,2.138,1.846
2018-01-09 13:00:00,0.046,0.677,0.616,2.413,1.197
2018-01-09 14:00:00,0.06,0.567,0.624,2.159,1.393
2018-01-09 15:00:00,0.068,0.555,0.631,2.053,1.192
2018-01-09 16:00:00,0.09,0.543,0.557,1.666,0.775
2018-01-09 17:00:00,0.1,0.468,0.305,1.475,0.643
2018-01-09 18:00:00,0.073,0.463,0.201,1.322,0.56
2018-01-09 19:00:00,0.074,0.402,0.201,1.229,0.485
2018-01-09 20:00:00,0.118,0.393,0.174,1.221,0.549
2018-01-09 21:00:00,0.101,0.341,0.185,1.249,0.497
2018-01-09 22:00:00,0.079,0.273,0.158,1.113,0.438
2018-01-09 23:00:00,0.086,0.213,0.169,0.834,0.392
2018-01-10 00:00:00,0.138,0.194,0.108,0.785,0.373
2018-01-10 01:00:00,0.095,0.137,0.089,0.749,0.356
2018-01-10 02:00:00,0.093,0.147,0.082,0.704,0.35
2018-01-10 03:00:00,0.104,0.121,0.091,0.679,0.322
2018-01-10 04:00:00,0.112,0.094,0.084,0.71,0.444
2018-01-10 05:00:00,0.116,0.113,0.084,0.823,0.4
2018-01-10 06:00:00,0.117,0.108,0.082,0.969,0.417
2018-01-10 07:00:00,0.115,0.166,0.141,1.147,0.875
2018-01-10 08:00:00,0.107,0.181,0.173,1.438,1.149
2018-01-10 09:00:00,0.083,0.348,0.378,1.804,1.603
2018-01-10 10:00:00,0.047,0.502,0.501,2.437,1.875
2018-01-10 11:00:00,0.067,0.513,0.557,3.114,2.047
2018-01-10 12:00:00,0.058,0.735,0.615,3.085,2.225
2018-01-10 13:00:00,0.054,0.736,0.667,3.794,1.602
2018-01-10 14:00:00,0.06,0.61,0.683,3.842,1.698
2018-01-10 15:00:00,0.05,0.607,0.689,3.141,1.229
2018-01-10 16:00:00,0.079,0.525,0.557,2.061,0.834
2018-01-10 17:00:00,0.115,0.484,0.301,1.549,0.688
2018-01-10 18:00:00,0.103,0.466,0.203,1.363,0.607
2018-01-10 19:00:00,0.094,0.411,0.207,1.357,0.518
2018-01-10 20:00:00,0.104,0.36,0.175,1.306,0.612
2018-01-10 21:00:00,0.107,0.352,0.178,1.382,0.531
2018-01-10 22:00:00,0.091,0.309,0.164,1.291,0.496
2018-01-10 23:00:00,0.085,0.235,0.146,0.926,0.447
2018-01-11 00:00:00,0.131,0.191,0.094,0.823,0.417
2018-01-11 01:00:00,0.089,0.142,0.075,0.75,0.394
2018-01-11 02:00:00,0.088,0.16,0.065,0.676,0.389
2018-01-11 03:00:00,0.096,0.181,0.053,0.684,0.377
2018-01-11 04:00:00,0.095,0.088,0.045,0.683,0.509
2018-01-11 05:00:00,0.099,0.113,0.047,0.725,0.507
2018-01-11 06:00:00,0.161,0.121,0.041,1.078,0.605
2018-01-11 07:00:00,0.1,0.162,0.154,1.374,1.222
2018-01-11 08:00:00,0.092,0.203,0.189,1.885,1.618
2018-01-11 09:00:00,0.049,0.388,0.422,2.366,2.032
2018-01-11 10:00:00,0.051,0.631,0.523,2.825,2.136
2018-01-11 11:00:00,0.087,0.721,0.565,3.218,2.127
2018-01-11 12:00:00,0.071,0.963,0.518,2.975,2.142
2018-01-11 13:00:00,0.084,0.947,0.514,3.275,1.386
2018-01-11 14:00:00,0.086,0.777,0.504,3.312,1.411
2018-01-11 15:00:00,0.082,0.751,0.505,2.813,1.002
2018-01-11 16:00:00,0.137,0.8,0.491,2.689,0.825
2018-01-11 17:00:00,0.058,0.752,0.309,2.582,0.853
2018-01-11 18:00:00,0.066,0.769,0.243,2.494,0.795
2018-01-11 19:00:00,0.098,0.674,0.254,2.318,0.753
2018-01-11 20:00:00,0.105,0.551,0.286,2.156,0.774
2018-01-11 21:00:00,0.122,0.523,0.247,2.177,0.707
2018-01-11 22:00:00,0.087,0.428,0.252,1.824,0.621
2018-01-11 23:00:00,0.117,0.333,0.191,1.326,0.558
2018-01-12 00:00:00,0.163,0.274,0.114,1.293,0.509
2018-01-12 01:00:00,0.046,0.194,0.102,1.022,0.463
2018-01-12 02:00:00,0.041,0.238,0.089,0.943,0.466
2018-01-12 03:00:00,0.055,0.261,0.076,0.884,0.458
2018-01-12 04:00:00,0.063,0.105,0.069,0.858,0.648
2018-01-12 05:00:00,0.067,0.204,0.063,1.342,0.585
2018-01-12 06:00:00,0.094,0.168,0.109,2.086,0.74
2018-01-12 07:00:00,0.171,0.475,0.237,2.232,1.656
2018-01-12 08:00:00,0.084,0.62,0.229,3.097,2.057
2018-01-12 09:00:00,0.097,0.859,0.381,4.648,2.584
2018-01-12 10:00:00,0.11,1.337,0.539,5.945,2.871
2018-01-12 11:00:00,0.13,1.547,0.572,6.877,2.876
2018-01-12 12:00:00,0.178,2.1,0.577,8.475,2.798
2018-01-12 13:00:00,0.2,2.139,0.578,10.185,1.864
2018-01-12 14:00:00,0.22,1.973,0.551,12.136,1.766
2018-01-12 15:00:00,0.21,1.851,0.55,11.824,1.258
2018-01-12 16:00:00,0.258,2.042,0.617,10.98,1.11
2018-01-12 17:00:00,0.33,2.196,0.579,8.531,1.192
2018-01-12 18:00:00,0.255,1.985,0.305,8.371,1.187
2018-01-12 19:00:00,0.243,1.967,0.216,13.634,1.166
2018-01-12 20:00:00,0.318,1.904,0.209,12.769,1.128
2018-01-12 21:00:00,0.4,2.044,0.205,9.37,1.071
2018-01-12 22:00:00,0.429,1.519,0.189,7.406,1.126
2018-01-12 23:00:00,0.371,1.143,0.187,6.577,0.894
2018-01-13 00:00:00,0.465,1.068,0.209,7.623,0.873
2018-01-13 01:00:00,0.205,0.854,0.185,8.098,0.767
2018-01-13 02:00:00,0.148,0.869,0.139,7.413,0.693
2018-01-13 03:00:00,0.184,1.068,0.178,6.484,0.726
2018-01-13 04:00:00,0.113,1.013,0.137,4.902,0.698
2018-01-13 05:00:00,0.131,0.846,0.142,8.516,0.761
2018-01-13 06:00:00,0.182,1.028,0.205,7.06,0.883
2018-01-13 07:00:00,0.278,1.189,0.438,4.603,0.969
2018-01-13 08:00:00,0.187,1.249,0.468,4.852,1.101
2018-01-13 09:00:00,0.274,1.564,0.747,5.122,1.294
2018-01-13 10:00:00,0.155,1.104,0.882,4.385,1.307
2018-01-13 11:00:00,0.098,0.878,0.85,2.818,1.271
2018-01-13 12:00:00,0.082,0.773,0.844,2.742,1.296
2018-01-13 13:00:00,0.084,0.629,0.757,2.766,1.316
2018-01-13 14:00:00,0.11,0.605,0.794,2.842,1.338
2018-01-13 15:00:00,0.06,0.635,0.796,2.549,1.166
2018-01-13 16:00:00,0.096,0.639,0.63,1.722,0.84
2018-01-13 17:00:00,0.164,0.558,0.396,1.518,0.754
2018-01-13 18:00:00,0.182,0.475,0.273,1.479,0.649
2018-01-13 19:00:00,0.168,0.39,0.278,1.483,0.538
2018-01-13 20:00:00,0.184,0.331,0.234,1.435,0.592
2018-01-13 21:00:00,0.167,0.306,0.217,1.337,0.572
2018-01-13 22:00:00,0.157,0.3,0.207,1.255,0.484
2018-01-13 23:00:00,0.149,0.297,0.199,1.155,0.439
2018-01-14 00:00:00,0.195,0.215,0.161,1.07,0.418
2018-01-14 01:00:00,0.138,0.193,0.168,1.022,0.373
2018-01-14 02:00:00,0.136,0.214,0.168,0.963,0.369
2018-01-14 03:00:00,0.14,0.184,0.168,0.915,0.359
2018-01-14 04:00:00,0.141,0.182,0.151,0.92,0.356
2018-01-14 05:00:00,0.142,0.204,0.155,0.954,0.356
2018-01-14 06:00:00,0.14,0.193,0.144,0.957,0.336
2018-01-14 07:00:00,0.14,0.206,0.196,1.02,0.336
2018-01-14 08:00:00,0.14,0.213,0.21,1.03,0.37
2018-01-14 09:00:00,0.139,0.284,0.381,1.053,0.488
2018-01-14 10:00:00,0.143,0.342,0.443,1.082,0.68
2018-01-14 11:00:00,0.14,0.317,0.471,1.08,0.661
2018-01-14 12:00:00,0.135,0.363,0.503,1.179,0.684
2018-01-14 13:00:00,0.127,0.38,0.536,1.16,0.696
2018-01-14 14:00:00,0.111,0.402,0.557,1.189,0.756
2018-01-14 15:00:00,0.112,0.414,0.588,1.205,0.638
2018-01-14 16:00:00,0.121,0.418,0.489,1.114,0.499
2018-01-14 17:00:00,0.144,0.339,0.267,1.063,0.625
2018-01-14 18:00:00,0.141,0.234,0.187,1.022,0.452
2018-01-14 19:00:00,0.132,0.222,0.198,1.027,0.395
2018-01-14 20:00:00,0.155,0.232,0.175,1.042,0.444
2018-01-14 21:00:00,0.14,0.236,0.175,1.051,0.378
2018-01-14 22:00:00,0.128,0.258,0.183,0.993,0.365
2018-01-14 23:00:00,0.128,0.235,0.192,0.955,0.349
2018-01-15 00:00:00,0.161,0.207,0.141,0.931,0.341
2018-01-15 01:00:00,0.128,0.186,0.129,0.907,0.337
2018-01-15 02:00:00,0.127,0.189,0.122,0.887,0.337
2018-01-15 03:00:00,0.13,0.171,0.124,0.846,0.337
2018-01-15 04:00:00,0.131,0.149,0.122,0.824,0.477
2018-01-15 05:00:00,0.131,0.137,0.123,0.835,0.4
2018-01-15 06:00:00,0.131,0.143,0.111,1.079,0.408
2018-01-15 07:00:00,0.149,0.178,0.158,1.188,0.798
2018-01-15 08:00:00,0.134,0.201,0.172,1.53,0.864
2018-01-15 09:00:00,0.135,0.306,0.331,1.759,0.959
2018-01-15 10:00:00,0.136,0.371,0.42,1.902,0.987
2018-01-15 11:00:00,0.136,0.383,0.435,1.929,0.969
2018-01-15 12:00:00,0.136,0.468,0.439,1.568,0.925
2018-01-15 13:00:00,0.137,0.466,0.448,1.646,0.629
2018-01-15 14:00:00,0.136,0.407,0.447,1.523,0.681
2018-01-15 15:00:00,0.134,0.402,0.453,1.367,0.535
2018-01-15 16:00:00,0.139,0.443,0.436,1.322,0.482
2018-01-15 17:00:00,0.158,0.419,0.265,1.274,0.542
2018-01-15 18:00:00,0.148,0.391,0.187,1.225,0.428
2018-01-15 19:00:00,0.134,0.347,0.188,1.228,0.378
2018-01-15 20:00:00,0.131,0.294,0.176,1.193,0.446
2018-01-15 21:00:00,0.122,0.254,0.174,1.199,0.402
2018-01-15 22:00:00,0.123,0.225,0.164,1.088,0.367
2018-01-15 23:00:00,0.117,0.196,0.156,0.823,0.361
2018-01-16 00:00:00,0.16,0.188,0.122,0.794,0.354
2018-01-16 01:00:00,0.114,0.143,0.11,0.741,0.342
2018-01-16 02:00:00,0.111,0.162,0.099,0.71,0.341
2018-01-16 03:00:00,0.117,0.119,0.104,0.686,0.324
2018-01-16 04:00:00,0.119,0.099,0.092,0.68,0.502
2018-01-16 05:00:00,0.118,0.107,0.097,0.69,0.398
2018-01-16 06:00:00,0.114,0.111,0.094,0.912,0.404
2018-01-16 07:00:00,0.119,0.165,0.135,1.069,0.868
2018-01-16 08:00:00,0.102,0.21,0.141,1.467,1.052
2018-01-16 09:00:00,0.093,0.299,0.329,1.808,1.331
2018-01-16 10:00:00,0.079,0.415,0.45,2.026,1.464
2018-01-16 11:00:00,0.082,0.478,0.491,2.244,1.581
2018-01-16 12:00:00,0.059,0.573,0.541,1.87,1.77
2018-01-16 13:00:00,0.057,0.568,0.547,1.978,1.072
2018-01-16 14:00:00,0.065,0.484,0.547,1.787,1.044
2018-01-16 15:00:00,0.077,0.46,0.516,1.604,0.786
2018-01-16 16:00:00,0.095,0.517,0.449,1.449,0.656
2018-01-16 17:00:00,0.104,0.464,0.273,1.359,0.719
2018-01-16 18:00:00,0.11,0.445,0.204,1.228,0.532
2018-01-16 19:00:00,0.09,0.395,0.207,1.227,0.501
2018-01-16 20:00:00,0.099,0.383,0.177,1.265,0.608
2018-01-16 21:00:00,0.09,0.336,0.172,1.391,0.542
2018-01-16 22:00:00,0.067,0.28,0.155,1.273,0.441
2018-01-16 23:00:00,0.069,0.223,0.152,0.91,0.411
2018-01-17 00:00:00,0.122,0.172,0.103,0.84,0.39
2018-01-17 01:00:00,0.081,0.161,0.077,0.713,0.374
2018-01-17 02:00:00,0.077,0.187,0.066,0.642,0.355
2018-01-17 03:00:00,0.089,0.173,0.067,0.633,0.337
2018-01-17 04:00:00,0.123,0.083,0.058,0.617,0.51
2018-01-17 05:00:00,0.093,0.107,0.065,0.725,0.43
2018-01-17 06:00:00,0.119,0.11,0.075,1.059,0.474
2018-01-17 07:00:00,0.104,0.182,0.158,1.181,1.022
2018-01-17 08:00:00,0.104,0.231,0.141,1.66,1.136
2018-01-17 09:00:00,0.074,0.343,0.3,1.982,1.301
2018-01-17 10:00:00,0.052,0.418,0.409,2.26,1.378
2018-01-17 11:00:00,0.073,0.412,0.44,2.362,1.41
2018-01-17 12:00:00,0.098,0.516,0.444,1.882,1.38
2018-01-17 13:00:00,0.064,0.521,0.436,1.937,0.92
2018-01-17 14:00:00,0.072,0.421,0.423,1.791,0.951
2018-01-17 15:00:00,0.079,0.427,0.436,1.553,0.668
2018-01-17 16:00:00,0.106,0.504,0.452,1.457,0.58
2018-01-17 17:00:00,0.106,0.482,0.321,1.442,0.703
2018-01-17 18:00:00,0.115,0.467,0.199,1.292,0.617
2018-01-17 19:00:00,0.091,0.432,0.236,1.265,0.511
2018-01-17 20:00:00,0.094,0.404,0.255,1.282,0.565
2018-01-17 21:00:00,0.086,0.319,0.185,1.373,0.512
2018-01-17 22:00:00,0.098,0.29,0.183,1.271,0.427
2018-01-17 23:00:00,0.083,0.228,0.146,0.858,0.382
2018-01-18 00:00:00,0.147,0.192,0.104,0.856,0.406
2018-01-18 01:00:00,0.094,0.16,0.088,0.741,0.354
2018-01-18 02:00:00,0.096,0.16,0.08,0.688,0.341
2018-01-18 03:00:00,0.113,0.133,0.089,0.712,0.327
2018-01-18 04:00:00,0.122,0.105,0.083,0.734,0.504
2018-01-18 05:00:00,0.121,0.14,0.093,0.77,0.402
2018-01-18 06:00:00,0.125,0.14,0.078,1.046,0.389
2018-01-18 07:00:00,0.126,0.16,0.169,1.094,0.79
2018-01-18 08:00:00,0.113,0.181,0.16,1.415,0.896
2018-01-18 09:00:00,0.09,0.332,0.329,1.789,1.215
2018-01-18 10:00:00,0.061,0.435,0.452,2.244,1.446
2018-01-18 11:00:00,0.096,0.525,0.503,2.686,1.65
2018-01-18 12:00:00,0.06,0.644,0.577,2.567,1.85
2018-01-18 13:00:00,0.066,0.605,0.648,2.86,1.315
2018-01-18 14:00:00,0.053,0.514,0.677,2.76,1.45
