timestamp,8e3rmr,87zdcb,87ymjz,8e8wsk
2018-01-01 00:00:00,26.336,285.883,10.473,52.489
2018-01-01 01:00:00,30.411,352.147,12.194,62.859
2018-01-01 02:00:00,26.377,331.553,10.415,56.362
2018-01-01 03:00:00,23.369,310.134,9.499,53.802
2018-01-01 04:00:00,21.583,281.771,9.103,51.627
2018-01-01 05:00:00,19.075,229.645,8.368,44.11
2018-01-01 06:00:00,18.094,191.907,8.073,37.672
2018-01-01 07:00:00,17.538,165.174,8.091,35.089
2018-01-01 08:00:00,17.123,159.164,7.464,33.472
2018-01-01 09:00:00,17.184,164.888,7.096,33.352
2018-01-01 10:00:00,18.437,182.612,7.426,34.873
2018-01-01 11:00:00,23.466,223.373,9.422,43.6
2018-01-01 12:00:00,25.645,257.59,10.762,48.639
2018-01-01 13:00:00,29.268,321.336,12.326,59.13
2018-01-01 14:00:00,35.814,395.286,15.453,72.366
2018-01-01 15:00:00,43.503,460.842,20.12,85.461
2018-01-01 16:00:00,48.113,490.518,22.51,90.572
2018-01-01 17:00:00,50.183,504.462,23.454,92.198
2018-01-01 18:00:00,50.553,503.906,23.462,91.761
2018-01-01 19:00:00,49.179,495.5,22.306,90.102
2018-01-01 20:00:00,46.635,483.473,20.874,87.262
2018-01-01 21:00:00,43.605,456.882,18.665,80.72
2018-01-01 22:00:00,38.567,412.7,16.031,72.887
2018-01-01 23:00:00,37.053,384.948,14.883,70.809
2018-01-02 00:00:00,33.364,359.414,13.273,66.321
2018-01-02 01:00:00,28.429,327.276,11.216,59.226
2018-01-02 02:00:00,24.807,307.667,9.681,53.004
2018-01-02 03:00:00,21.998,286.004,8.876,50.513
2018-01-02 04:00:00,20.399,260.64,8.589,48.635
2018-01-02 05:00:00,18.934,225.664,8.291,43.63
2018-01-02 06:00:00,18.272,193.356,8.178,37.962
2018-01-02 07:00:00,17.706,166.215,8.139,35.31
2018-01-02 08:00:00,17.285,160.258,7.5,33.543
2018-01-02 09:00:00,17.27,165.565,7.138,33.583
2018-01-02 10:00:00,18.5,183.845,7.485,35.025
2018-01-02 11:00:00,23.418,224.631,9.441,43.814
2018-01-02 12:00:00,25.119,259.123,10.62,48.696
2018-01-02 13:00:00,29.217,323.535,12.338,59.504
2018-01-02 14:00:00,35.671,392.996,15.374,72.061
2018-01-02 15:00:00,42.443,450.536,19.434,83.66
2018-01-02 16:00:00,47.435,486.239,22.076,89.35
2018-01-02 17:00:00,48.697,490.923,22.849,89.653
2018-01-02 18:00:00,48.574,486.76,22.504,88.29
2018-01-02 19:00:00,47.385,479.077,21.361,86.702
2018-01-02 20:00:00,43.74,457.704,19.4,82.168
2018-01-02 21:00:00,39.906,422.471,16.841,74.362
2018-01-02 22:00:00,35.788,386.104,14.717,68.12
2018-01-02 23:00:00,35.178,368.367,14.073,68.048
2018-01-03 00:00:00,31.876,344.403,12.611,63.903
2018-01-03 01:00:00,27.597,316.382,10.837,57.665
2018-01-03 02:00:00,24.382,300.987,9.501,52.25
2018-01-03 03:00:00,21.861,280.749,8.834,50.119
2018-01-03 04:00:00,20.309,257.188,8.53,48.346
2018-01-03 05:00:00,18.975,225.237,8.304,43.63
2018-01-03 06:00:00,18.418,195.243,8.165,38.307
2018-01-03 07:00:00,17.862,171.032,8.282,36.159
2018-01-03 08:00:00,17.483,167.648,7.62,34.563
2018-01-03 09:00:00,17.547,173.737,7.198,34.66
2018-01-03 10:00:00,18.834,193.159,7.552,36.129
2018-01-03 11:00:00,22.408,233.399,9.032,44.572
2018-01-03 12:00:00,24.669,271.377,10.612,51.545
2018-01-03 13:00:00,30.393,338.344,12.741,63.273
2018-01-03 14:00:00,37.453,405.252,16.007,74.757
2018-01-03 15:00:00,43.067,454.656,19.822,84.773
2018-01-03 16:00:00,47.358,481.592,22.239,89.097
2018-01-03 17:00:00,48.761,488.287,22.892,89.568
2018-01-03 18:00:00,47.827,477.98,22.171,86.869
2018-01-03 19:00:00,46.251,468.17,20.83,84.637
2018-01-03 20:00:00,43.765,456.357,19.483,81.948
2018-01-03 21:00:00,39.867,422.042,16.937,74.34
2018-01-03 22:00:00,34.994,379.326,14.459,66.977
2018-01-03 23:00:00,34.43,360.087,13.763,66.55
2018-01-04 00:00:00,31.277,338.461,12.374,62.543
2018-01-04 01:00:00,27.354,312.915,10.755,56.933
2018-01-04 02:00:00,24.432,300.535,9.551,52.324
2018-01-04 03:00:00,22.077,283.302,8.875,50.355
2018-01-04 04:00:00,20.561,259.991,8.631,48.972
2018-01-04 05:00:00,18.993,224.517,8.305,43.524
2018-01-04 06:00:00,18.046,190.237,8.079,37.404
2018-01-04 07:00:00,17.47,163.285,8.075,34.664
2018-01-04 08:00:00,17.136,157.56,7.501,32.844
2018-01-04 09:00:00,17.219,163.166,7.129,32.806
2018-01-04 10:00:00,18.51,181.265,7.472,34.685
2018-01-04 11:00:00,24.273,221.085,9.621,43.702
2018-01-04 12:00:00,27.146,254.079,11.046,48.589
2018-01-04 13:00:00,29.421,311.157,12.186,57.767
2018-01-04 14:00:00,34.69,380.807,14.967,69.762
2018-01-04 15:00:00,41.611,439.28,19.236,82.171
2018-01-04 16:00:00,46.56,473.126,21.793,87.647
2018-01-04 17:00:00,48.911,489.075,22.924,89.923
2018-01-04 18:00:00,48.724,486.439,22.635,88.643
2018-01-04 19:00:00,46.87,474.866,21.17,86.092
2018-01-04 20:00:00,44.536,465.519,19.891,83.637
2018-01-04 21:00:00,41.577,439.201,17.753,77.467
2018-01-04 22:00:00,37.119,400.737,15.417,70.501
2018-01-04 23:00:00,35.611,374.305,14.277,68.867
2018-01-05 00:00:00,32.231,349.343,12.727,64.488
2018-01-05 01:00:00,27.986,321.656,10.999,58.254
2018-01-05 02:00:00,24.739,305.752,9.62,52.735
2018-01-05 03:00:00,22.028,285.034,8.88,50.481
2018-01-05 04:00:00,20.396,260.026,8.61,48.598
2018-01-05 05:00:00,19.072,227.291,8.316,43.913
2018-01-05 06:00:00,18.482,196.178,8.207,38.482
2018-01-05 07:00:00,17.92,172.322,8.3,36.319
2018-01-05 08:00:00,17.568,168.983,7.622,34.833
2018-01-05 09:00:00,17.565,174.046,7.204,34.889
2018-01-05 10:00:00,18.879,194.192,7.601,36.287
2018-01-05 11:00:00,22.608,236.039,9.111,43.454
2018-01-05 12:00:00,24.668,271.334,10.615,51.254
2018-01-05 13:00:00,29.486,329.325,12.418,60.688
2018-01-05 14:00:00,36.271,396.365,15.583,72.758
2018-01-05 15:00:00,42.747,452.526,19.587,84.13
2018-01-05 16:00:00,46.317,477.928,21.471,87.548
2018-01-05 17:00:00,48.113,486.851,22.437,88.534
2018-01-05 18:00:00,48.682,488.472,22.527,88.484
2018-01-05 19:00:00,47.377,480.421,21.336,86.721
2018-01-05 20:00:00,44.857,468.589,19.983,84.1
2018-01-05 21:00:00,41.556,440.557,17.719,77.442
2018-01-05 22:00:00,36.778,397.325,15.238,69.83
2018-01-05 23:00:00,35.558,371.653,14.27,68.555
2018-01-06 00:00:00,32.118,347.015,12.731,64.457
2018-01-06 01:00:00,27.968,320.514,10.998,58.285
2018-01-06 02:00:00,24.574,303.299,9.604,52.606
2018-01-06 03:00:00,21.994,283.706,8.87,50.403
2018-01-06 04:00:00,20.587,261.714,8.662,48.989
2018-01-06 05:00:00,18.021,222.594,8.128,42.233
2018-01-06 06:00:00,16.692,208.875,7.755,39.707
2018-01-06 07:00:00,16.374,200.626,7.732,37.436
2018-01-06 08:00:00,16.613,196.735,7.632,37.155
2018-01-06 09:00:00,16.594,190.174,7.524,36.346
2018-01-06 10:00:00,16.533,192.455,7.652,35.975
2018-01-06 11:00:00,19.16,210.551,7.961,40.691
2018-01-06 12:00:00,18.747,241.071,7.763,44.493
2018-01-06 13:00:00,20.994,287.114,8.807,52.366
2018-01-06 14:00:00,25.152,330.366,10.413,57.043
2018-01-06 15:00:00,28.806,378.626,12.543,66.558
2018-01-06 16:00:00,32.024,415.627,14.208,72.812
2018-01-06 17:00:00,33.329,431.852,14.938,75.755
2018-01-06 18:00:00,34.149,437.102,15.172,77.895
2018-01-06 19:00:00,34.242,438.906,14.979,78.611
2018-01-06 20:00:00,33.88,439.676,14.433,76.91
2018-01-06 21:00:00,32.675,420.841,13.383,72.401
2018-01-06 22:00:00,30.175,388.7,11.552,66.369
2018-01-06 23:00:00,30.616,373.113,11.997,64.583
2018-01-07 00:00:00,29.051,346.815,11.696,61.469
2018-01-07 01:00:00,27.128,325.618,11.491,60.458
2018-01-07 02:00:00,24.328,306.286,10.684,58.348
2018-01-07 03:00:00,21.376,283.613,9.72,52.836
2018-01-07 04:00:00,18.839,251.255,9.23,46.807
2018-01-07 05:00:00,17.379,219.52,8.189,41.693
2018-01-07 06:00:00,16.666,211.381,7.836,40.843
2018-01-07 07:00:00,16.283,205.479,7.777,39.068
2018-01-07 08:00:00,16.259,198.911,7.664,37.646
2018-01-07 09:00:00,16.378,193.401,7.569,37.102
2018-01-07 10:00:00,16.747,200.69,7.894,38.782
2018-01-07 11:00:00,19.443,208.406,8.144,41.166
2018-01-07 12:00:00,18.194,213.283,7.393,40.267
2018-01-07 13:00:00,19.4,250.309,7.992,46.788
2018-01-07 14:00:00,22.158,292.445,9.516,53.116
2018-01-07 15:00:00,25.685,329.326,10.956,60.239
2018-01-07 16:00:00,28.149,361.986,12.459,65.175
2018-01-07 17:00:00,30.304,391.71,13.807,70.171
2018-01-07 18:00:00,31.997,405.291,14.337,72.986
2018-01-07 19:00:00,32.0,406.525,14.051,74.004
2018-01-07 20:00:00,30.953,402.743,13.384,71.564
2018-01-07 21:00:00,29.232,380.331,12.354,66.346
2018-01-07 22:00:00,26.783,348.407,10.815,60.956
2018-01-07 23:00:00,27.208,334.522,10.869,60.042
2018-01-08 00:00:00,25.177,309.927,10.246,57.168
2018-01-08 01:00:00,22.925,292.128,10.11,55.198
2018-01-08 02:00:00,20.73,281.296,9.747,53.423
2018-01-08 03:00:00,19.247,267.548,9.207,49.766
2018-01-08 04:00:00,18.348,247.005,8.833,46.301
2018-01-08 05:00:00,18.829,226.94,8.397,43.756
2018-01-08 06:00:00,18.83,201.529,8.304,39.339
2018-01-08 07:00:00,18.18,176.883,8.395,37.03
2018-01-08 08:00:00,17.874,172.307,7.694,35.603
2018-01-08 09:00:00,17.945,179.078,7.308,35.608
2018-01-08 10:00:00,19.319,200.19,7.685,37.233
2018-01-08 11:00:00,23.179,241.644,9.279,44.0
2018-01-08 12:00:00,25.85,289.973,11.089,55.388
2018-01-08 13:00:00,32.314,364.807,13.65,67.759
2018-01-08 14:00:00,39.074,425.677,16.941,78.035
2018-01-08 15:00:00,45.686,482.221,21.228,89.176
2018-01-08 16:00:00,49.598,505.98,23.298,93.271
2018-01-08 17:00:00,50.568,509.366,23.809,93.198
2018-01-08 18:00:00,50.305,504.738,23.439,91.76
2018-01-08 19:00:00,49.054,496.579,22.24,89.986
2018-01-08 20:00:00,47.017,489.656,21.083,88.198
2018-01-08 21:00:00,43.713,460.864,18.751,81.303
2018-01-08 22:00:00,38.827,417.237,16.191,73.306
2018-01-08 23:00:00,36.607,382.788,14.771,70.437
2018-01-09 00:00:00,32.788,354.008,13.039,65.489
2018-01-09 01:00:00,28.086,323.163,11.064,58.725
2018-01-09 02:00:00,24.316,300.775,9.522,52.221
2018-01-09 03:00:00,21.539,276.447,8.72,49.463
2018-01-09 04:00:00,19.876,250.918,8.402,47.708
2018-01-09 05:00:00,18.609,220.745,8.174,43.122
2018-01-09 06:00:00,18.415,190.969,8.067,37.751
2018-01-09 07:00:00,18.14,166.769,8.152,35.674
2018-01-09 08:00:00,17.48,160.615,7.536,33.952
2018-01-09 09:00:00,17.35,165.305,7.126,33.738
2018-01-09 10:00:00,18.505,184.426,7.455,35.275
2018-01-09 11:00:00,23.15,225.3,9.389,43.77
2018-01-09 12:00:00,24.888,260.917,10.638,49.175
2018-01-09 13:00:00,29.398,329.863,12.497,60.702
2018-01-09 14:00:00,36.718,405.378,15.814,74.283
2018-01-09 15:00:00,44.309,468.555,20.601,86.822
2018-01-09 16:00:00,49.61,502.613,23.499,93.466
2018-01-09 17:00:00,51.94,514.428,24.591,95.255
2018-01-09 18:00:00,52.54,517.473,24.574,95.4
2018-01-09 19:00:00,51.289,513.198,23.421,94.12
2018-01-09 20:00:00,48.537,499.542,21.909,90.929
2018-01-09 21:00:00,45.436,473.812,19.642,84.422
2018-01-09 22:00:00,41.1,436.821,17.237,77.45
2018-01-09 23:00:00,38.729,402.406,15.668,73.993
2018-01-10 00:00:00,34.276,369.56,13.687,67.885
2018-01-10 01:00:00,28.577,329.914,11.269,59.416
2018-01-10 02:00:00,24.711,307.543,9.657,53.043
2018-01-10 03:00:00,22.028,285.921,8.882,50.564
2018-01-10 04:00:00,20.087,255.118,8.472,48.144
2018-01-10 05:00:00,18.722,223.133,8.23,43.328
2018-01-10 06:00:00,18.379,192.172,8.097,38.012
2018-01-10 07:00:00,18.217,167.8,8.151,35.793
2018-01-10 08:00:00,17.792,162.176,7.544,34.157
2018-01-10 09:00:00,17.325,166.618,7.152,33.899
2018-01-10 10:00:00,18.947,186.408,7.494,35.498
2018-01-10 11:00:00,23.437,230.549,9.412,44.563
2018-01-10 12:00:00,24.53,266.066,10.725,50.131
2018-01-10 13:00:00,29.584,332.981,12.56,61.174
2018-01-10 14:00:00,37.034,406.102,15.939,74.564
2018-01-10 15:00:00,45.498,478.253,20.984,88.758
2018-01-10 16:00:00,51.233,519.254,24.128,96.07
2018-01-10 17:00:00,53.185,527.848,25.068,97.426
2018-01-10 18:00:00,53.499,529.672,24.889,97.115
2018-01-10 19:00:00,51.581,518.917,23.455,94.569
2018-01-10 20:00:00,48.589,503.997,21.824,90.923
2018-01-10 21:00:00,44.893,472.113,19.27,83.519
2018-01-10 22:00:00,39.772,425.966,16.608,75.042
2018-01-10 23:00:00,37.479,390.514,15.102,71.68
2018-01-11 00:00:00,33.107,357.262,13.15,65.915
2018-01-11 01:00:00,28.321,326.72,11.158,58.962
2018-01-11 02:00:00,24.748,306.986,9.651,52.968
2018-01-11 03:00:00,21.941,283.019,8.839,50.349
2018-01-11 04:00:00,20.123,255.53,8.489,48.03
2018-01-11 05:00:00,18.717,223.423,8.219,43.338
2018-01-11 06:00:00,18.316,192.256,8.101,38.013
2018-01-11 07:00:00,17.995,167.339,8.157,35.652
2018-01-11 08:00:00,17.918,161.162,7.53,33.97
2018-01-11 09:00:00,17.8,166.267,7.146,33.819
2018-01-11 10:00:00,18.728,184.814,7.476,35.26
2018-01-11 11:00:00,23.275,227.376,9.458,44.085
2018-01-11 12:00:00,24.869,275.827,10.846,52.857
2018-01-11 13:00:00,31.032,348.589,13.095,65.262
2018-01-11 14:00:00,37.01,402.179,15.909,74.194
2018-01-11 15:00:00,44.699,469.232,20.663,87.243
2018-01-11 16:00:00,49.275,497.951,23.275,92.603
2018-01-11 17:00:00,51.831,514.623,24.447,95.088
2018-01-11 18:00:00,51.476,508.815,24.077,93.571
2018-01-11 19:00:00,51.074,511.276,23.357,93.786
2018-01-11 20:00:00,49.467,507.17,22.389,92.75
2018-01-11 21:00:00,46.118,478.367,19.93,85.589
2018-01-11 22:00:00,41.581,440.906,17.447,78.235
2018-01-11 23:00:00,39.632,411.767,16.086,75.72
2018-01-12 00:00:00,35.329,380.471,14.104,69.824
2018-01-12 01:00:00,30.082,348.592,11.923,62.383
2018-01-12 02:00:00,25.58,321.052,9.993,54.683
2018-01-12 03:00:00,22.273,290.079,8.963,51.045
2018-01-12 04:00:00,20.255,257.941,8.541,48.21
2018-01-12 05:00:00,18.805,224.851,8.246,43.533
2018-01-12 06:00:00,18.247,194.469,8.127,38.222
2018-01-12 07:00:00,18.223,169.095,8.195,36.091
2018-01-12 08:00:00,17.981,163.215,7.538,34.491
2018-01-12 09:00:00,17.977,167.721,7.16,34.321
2018-01-12 10:00:00,18.771,186.641,7.478,35.808
2018-01-12 11:00:00,23.066,226.917,9.3,43.884
2018-01-12 12:00:00,25.094,261.485,10.634,49.185
2018-01-12 13:00:00,29.574,332.19,12.554,61.232
2018-01-12 14:00:00,37.67,415.483,16.248,75.824
2018-01-12 15:00:00,46.272,488.207,21.583,90.671
2018-01-12 16:00:00,51.562,522.404,24.524,97.06
2018-01-12 17:00:00,53.642,533.066,25.476,98.632
2018-01-12 18:00:00,53.79,532.146,25.265,98.046
2018-01-12 19:00:00,52.249,523.33,24.009,96.056
2018-01-12 20:00:00,49.488,510.467,22.533,92.971
2018-01-12 21:00:00,45.861,480.19,20.012,85.532
2018-01-12 22:00:00,41.852,445.825,17.644,79.04
2018-01-12 23:00:00,39.567,412.238,16.074,75.844
2018-01-13 00:00:00,34.638,375.244,13.857,69.015
2018-01-13 01:00:00,29.193,339.347,11.512,60.496
2018-01-13 02:00:00,25.246,317.209,9.845,54.209
2018-01-13 03:00:00,22.376,292.095,9.004,51.243
2018-01-13 04:00:00,20.394,260.736,8.586,48.751
2018-01-13 05:00:00,17.684,217.84,7.968,41.532
2018-01-13 06:00:00,16.267,202.316,7.521,38.973
2018-01-13 07:00:00,16.141,192.775,7.452,36.548
2018-01-13 08:00:00,16.189,187.738,7.325,36.203
2018-01-13 09:00:00,16.284,180.407,7.243,34.913
2018-01-13 10:00:00,16.285,181.557,7.499,34.632
2018-01-13 11:00:00,19.886,200.204,8.356,41.935
2018-01-13 12:00:00,19.193,225.448,7.961,45.01
2018-01-13 13:00:00,20.558,278.626,8.74,51.0
2018-01-13 14:00:00,25.772,340.194,10.814,58.261
2018-01-13 15:00:00,30.882,401.926,13.625,70.495
2018-01-13 16:00:00,33.914,436.019,15.129,76.344
2018-01-13 17:00:00,34.866,450.125,15.679,78.618
2018-01-13 18:00:00,36.403,460.45,16.404,81.977
2018-01-13 19:00:00,36.83,462.601,16.452,83.253
2018-01-13 20:00:00,36.558,463.013,16.089,81.949
2018-01-13 21:00:00,35.349,445.681,14.917,77.289
2018-01-13 22:00:00,32.998,418.718,12.963,71.467
2018-01-13 23:00:00,32.289,393.451,12.752,67.743
2018-01-14 00:00:00,29.853,359.162,12.045,63.372
2018-01-14 01:00:00,27.074,325.913,11.473,60.282
2018-01-14 02:00:00,23.687,296.338,10.421,56.352
2018-01-14 03:00:00,20.906,276.676,9.458,51.509
2018-01-14 04:00:00,18.691,250.529,9.145,46.498
2018-01-14 05:00:00,17.372,220.58,8.171,41.638
2018-01-14 06:00:00,16.566,211.255,7.736,40.671
2018-01-14 07:00:00,16.189,200.795,7.61,38.427
2018-01-14 08:00:00,16.293,190.788,7.369,36.731
2018-01-14 09:00:00,16.035,184.134,7.254,35.876
2018-01-14 10:00:00,16.53,189.247,7.62,37.36
2018-01-14 11:00:00,20.613,199.795,8.533,43.166
2018-01-14 12:00:00,18.923,204.009,7.774,41.231
2018-01-14 13:00:00,19.428,245.761,8.181,45.884
2018-01-14 14:00:00,22.681,298.651,9.961,54.05
2018-01-14 15:00:00,27.586,347.095,12.128,63.773
2018-01-14 16:00:00,30.506,382.873,13.866,69.66
2018-01-14 17:00:00,32.44,408.923,15.194,74.144
2018-01-14 18:00:00,33.845,418.722,15.623,76.459
2018-01-14 19:00:00,33.983,421.062,15.352,77.577
2018-01-14 20:00:00,33.362,423.675,14.859,75.994
2018-01-14 21:00:00,31.801,406.073,13.848,71.079
2018-01-14 22:00:00,29.059,373.38,12.094,65.445
2018-01-14 23:00:00,27.815,347.887,11.36,62.123
2018-01-15 00:00:00,26.262,325.485,10.754,59.764
2018-01-15 01:00:00,23.615,303.536,10.447,56.88
2018-01-15 02:00:00,21.168,289.514,9.911,54.579
2018-01-15 03:00:00,19.652,275.653,9.416,50.841
2018-01-15 04:00:00,18.557,252.643,8.908,46.941
2018-01-15 05:00:00,18.582,223.61,8.324,43.241
2018-01-15 06:00:00,18.252,191.649,8.103,37.86
2018-01-15 07:00:00,17.671,166.863,8.154,35.345
2018-01-15 08:00:00,17.321,160.863,7.518,33.923
2018-01-15 09:00:00,17.327,165.645,7.123,33.671
2018-01-15 10:00:00,18.636,185.371,7.483,35.382
2018-01-15 11:00:00,23.945,228.852,9.648,44.722
2018-01-15 12:00:00,24.998,275.534,10.922,52.948
2018-01-15 13:00:00,30.769,350.627,12.955,65.417
2018-01-15 14:00:00,38.087,414.203,16.031,76.203
2018-01-15 15:00:00,44.598,475.554,20.296,87.624
2018-01-15 16:00:00,48.762,503.872,22.654,92.094
2018-01-15 17:00:00,50.304,512.326,23.52,92.677
2018-01-15 18:00:00,50.082,507.305,22.985,91.173
2018-01-15 19:00:00,48.031,493.382,21.431,88.194
2018-01-15 20:00:00,44.782,472.596,19.678,84.269
2018-01-15 21:00:00,41.883,445.717,17.58,78.187
2018-01-15 22:00:00,38.311,414.193,15.804,72.752
2018-01-15 23:00:00,36.246,382.509,14.516,70.134
2018-01-16 00:00:00,33.765,364.763,13.394,67.032
2018-01-16 01:00:00,29.244,338.666,11.522,60.771
2018-01-16 02:00:00,25.782,324.024,10.124,55.182
2018-01-16 03:00:00,22.989,304.058,9.344,52.964
2018-01-16 04:00:00,21.325,277.481,8.987,50.973
2018-01-16 05:00:00,19.699,237.177,8.57,45.148
2018-01-16 06:00:00,18.915,202.949,8.335,39.367
2018-01-16 07:00:00,18.17,177.278,8.402,37.055
2018-01-16 08:00:00,17.572,170.377,7.644,35.135
2018-01-16 09:00:00,17.662,176.067,7.257,35.183
2018-01-16 10:00:00,19.207,200.478,7.656,37.133
2018-01-16 11:00:00,23.168,243.724,9.312,46.888
2018-01-16 12:00:00,26.274,294.909,11.273,55.738
2018-01-16 13:00:00,34.071,379.506,14.389,69.876
2018-01-16 14:00:00,41.456,447.95,17.897,81.809
2018-01-16 15:00:00,46.206,488.406,21.277,90.122
2018-01-16 16:00:00,48.555,501.083,22.773,91.632
2018-01-16 17:00:00,50.013,508.428,23.38,92.147
2018-01-16 18:00:00,50.509,511.025,23.315,92.0
2018-01-16 19:00:00,48.613,497.995,21.75,89.092
2018-01-16 20:00:00,46.335,487.551,20.607,86.978
2018-01-16 21:00:00,42.913,456.268,18.338,80.066
2018-01-16 22:00:00,37.943,410.368,15.717,71.984
2018-01-16 23:00:00,36.711,386.782,14.745,70.801
2018-01-17 00:00:00,34.154,368.135,13.586,67.626
2018-01-17 01:00:00,29.496,340.677,11.678,61.014
2018-01-17 02:00:00,25.797,323.845,10.113,55.219
2018-01-17 03:00:00,22.923,302.269,9.291,52.602
2018-01-17 04:00:00,21.328,277.659,8.964,51.04
2018-01-17 05:00:00,19.895,239.801,8.613,45.486
2018-01-17 06:00:00,19.009,204.32,8.379,39.524
2018-01-17 07:00:00,18.287,178.518,8.427,37.205
2018-01-17 08:00:00,17.947,176.049,7.766,35.871
2018-01-17 09:00:00,18.088,182.41,7.381,36.055
2018-01-17 10:00:00,19.592,205.166,7.807,37.767
2018-01-17 11:00:00,23.661,248.034,9.5,45.245
2018-01-17 12:00:00,26.834,296.792,11.434,56.325
2018-01-17 13:00:00,34.139,378.36,14.39,69.936
2018-01-17 14:00:00,41.105,442.259,17.725,80.903
2018-01-17 15:00:00,46.13,485.504,21.266,89.545
2018-01-17 16:00:00,47.888,493.048,22.2,90.175
2018-01-17 17:00:00,48.917,497.253,22.95,90.273
2018-01-17 18:00:00,49.181,495.481,22.823,89.607
2018-01-17 19:00:00,47.179,481.244,21.335,86.727
2018-01-17 20:00:00,44.813,471.139,19.824,84.258
2018-01-17 21:00:00,41.296,438.889,17.352,77.189
2018-01-17 22:00:00,37.749,406.95,15.623,71.453
2018-01-17 23:00:00,36.226,381.737,14.539,69.872
2018-01-18 00:00:00,33.826,364.71,13.438,67.086
2018-01-18 01:00:00,29.24,336.67,11.566,60.656
2018-01-18 02:00:00,25.773,321.0,10.09,54.869
2018-01-18 03:00:00,23.024,301.367,9.306,52.739
2018-01-18 04:00:00,21.206,273.39,8.932,50.528
2018-01-18 05:00:00,19.605,235.42,8.506,45.035
2018-01-18 06:00:00,19.051,204.248,8.4,39.581
2018-01-18 07:00:00,18.381,180.313,8.441,37.333
2018-01-18 08:00:00,17.959,175.03,7.78,35.816
2018-01-18 09:00:00,17.816,179.262,7.305,35.377
2018-01-18 10:00:00,19.273,200.72,7.71,37.075
2018-01-18 11:00:00,23.126,242.539,9.339,44.118
2018-01-18 12:00:00,26.462,292.897,11.305,55.695
2018-01-18 13:00:00,33.527,369.424,14.106,68.841
2018-01-18 14:00:00,40.112,430.568,17.311,79.207
2018-01-18 15:00:00,45.678,478.721,21.078,88.724
2018-01-18 16:00:00,49.125,502.389,22.996,92.241
2018-01-18 17:00:00,50.045,504.217,23.425,91.946
2018-01-18 18:00:00,49.694,499.681,22.989,90.622
2018-01-18 19:00:00,48.291,493.022,21.776,88.566
2018-01-18 20:00:00,45.41,478.439,20.231,85.501
2018-01-18 21:00:00,42.243,449.524,18.0,78.966
2018-01-18 22:00:00,37.72,408.803,15.67,71.727
2018-01-18 23:00:00,35.927,380.41,14.422,69.592
2018-01-19 00:00:00,33.413,362.718,13.246,66.584
2018-01-19 01:00:00,29.285,338.982,11.515,60.603
2018-01-19 02:00:00,25.995,326.901,10.192,55.592
2018-01-19 03:00:00,23.099,304.544,9.354,52.887
2018-01-19 04:00:00,21.361,278.277,9.005,51.055
2018-01-19 05:00:00,19.878,239.856,8.606,45.423
2018-01-19 06:00:00,19.223,206.499,8.432,39.792
2018-01-19 07:00:00,18.405,181.046,8.464,37.555
2018-01-19 08:00:00,18.03,176.997,7.802,35.943
2018-01-19 09:00:00,17.947,180.371,7.361,35.764
2018-01-19 10:00:00,19.115,198.984,7.654,37.061
2018-01-19 11:00:00,22.788,240.23,9.188,43.948
2018-01-19 12:00:00,25.25,281.926,10.838,53.882
2018-01-19 13:00:00,30.858,348.876,12.995,64.579
2018-01-19 14:00:00,39.307,425.962,16.916,78.04
2018-01-19 15:00:00,46.915,492.668,21.654,91.144
2018-01-19 16:00:00,52.315,529.678,24.758,98.03
2018-01-19 17:00:00,55.05,546.601,25.951,100.75
2018-01-19 18:00:00,55.294,550.588,25.588,100.329
2018-01-19 19:00:00,54.087,544.98,24.491,99.013
2018-01-19 20:00:00,51.405,532.212,23.105,96.163
2018-01-19 21:00:00,47.733,498.575,20.426,88.488
2018-01-19 22:00:00,42.623,453.237,17.871,80.111
2018-01-19 23:00:00,39.301,410.614,15.948,75.29
2018-01-20 00:00:00,35.334,378.975,14.172,69.492
2018-01-20 01:00:00,29.831,344.696,11.905,61.72
2018-01-20 02:00:00,25.55,319.786,10.03,54.649
2018-01-20 03:00:00,22.473,293.654,9.09,51.512
2018-01-20 04:00:00,20.563,263.624,8.656,48.98
2018-01-20 05:00:00,17.788,219.821,8.003,41.822
2018-01-20 06:00:00,16.399,204.046,7.589,39.092
2018-01-20 07:00:00,16.042,195.369,7.508,36.851
2018-01-20 08:00:00,16.176,190.671,7.367,36.559
2018-01-20 09:00:00,16.345,184.08,7.284,35.549
2018-01-20 10:00:00,16.387,185.757,7.528,35.337
2018-01-20 11:00:00,19.897,204.07,8.242,42.097
2018-01-20 12:00:00,18.889,226.917,7.931,45.072
2018-01-20 13:00:00,20.175,272.15,8.609,50.303
2018-01-20 14:00:00,24.834,327.476,10.374,56.166
2018-01-20 15:00:00,29.852,389.162,13.221,68.501
2018-01-20 16:00:00,34.431,437.397,15.727,77.377
2018-01-20 17:00:00,36.058,456.841,16.335,80.775
2018-01-20 18:00:00,37.211,470.1,16.667,83.444
2018-01-20 19:00:00,37.743,476.524,16.721,84.976
2018-01-20 20:00:00,35.947,462.801,15.379,80.874
2018-01-20 21:00:00,32.119,416.465,12.795,71.697
2018-01-20 22:00:00,30.033,389.472,11.246,66.56
2018-01-20 23:00:00,30.804,381.461,11.964,65.169
2018-01-21 00:00:00,30.177,362.289,12.018,63.793
