timestamp,9zcbsz,9zfhew,9xxtwm,9zdks9,9zghmq,cb453g,9zc8c0,9zc6wd,9xyrkv,cb0ukr,9z9vu3,9zfx0j,9zeh1h,9zfzu1,cb05cs,9xy2t8,9zf0qr,cb4d52,9zgnxg,cb02c6,9zdncg,cb16qd,9xwmus,cb12re,cb50vz,9z9mw7,9xzgbj,9zfyht,9zct7j,9zf2qx,c8n7mk,9zbukz,9zdqx9,9zcm27,9xz8rr,9zcfev,9zb6hc,9zfsmk,9zffmz,9xyhmc,9zenpn,9zc18n,9zfb2x,cb1kqq,cb4s5q,9xyvy8,9z8rgn,9zfd6v,9zg0mm,9zg62h,9xxnd0,9xyfk4,c8p4sr,cb0bm3,cb559c,9zf4rv,9zfpd4,9zbkem,9zby3m,9z8mu3,9z8yx7,9zdymk,9ze78t,cb0f7v,9zdsxv,9xzxyw
2018-06-30 18:00:00,28.0,89.0,11.0,168.5,86.0,266.0,71.5,71.5,34.0,200.5,28.0,138.0,168.5,138.0,105.5,33.5,28.0,138.0,86.0,105.5,28.0,266.0,33.5,266.0,89.0,136.5,21.0,138.0,89.0,28.0,177.0,117.0,28.0,71.5,21.0,89.0,117.0,86.0,86.0,33.5,90.5,71.5,90.5,266.0,253.5,34.0,98.5,28.0,90.5,86.0,15.5,28.5,151.5,200.5,145.5,28.0,266.0,117.0,117.0,98.5,136.5,90.5,152.0,200.5,168.5,21.0
2018-06-30 19:00:00,16.5,10.0,2.5,55.5,11.0,85.0,65.5,65.5,9.5,105.5,16.5,46.5,55.5,46.5,14.5,5.0,16.5,46.5,11.0,14.5,16.5,85.0,5.0,85.0,57.0,13.0,6.0,46.5,10.0,16.5,46.0,15.5,16.5,65.5,6.0,10.0,15.5,11.0,11.0,5.0,48.0,65.5,48.0,85.0,110.0,9.5,11.0,16.5,48.0,11.0,4.0,6.0,33.5,105.5,35.5,16.5,85.0,15.5,15.5,11.0,13.0,48.0,48.5,105.5,55.5,6.0
2018-06-30 20:00:00,2.0,2.0,0.0,4.5,1.5,14.0,8.0,8.0,0.0,14.5,2.0,5.0,4.5,5.0,0.0,0.0,2.0,5.0,1.5,0.0,2.0,14.0,0.0,14.0,5.5,2.5,0.0,5.0,2.0,2.0,0.0,3.0,2.0,8.0,0.0,2.0,3.0,1.5,1.5,0.0,4.0,8.0,4.0,14.0,12.5,0.0,2.5,2.0,4.0,1.5,0.0,0.0,0.0,14.5,5.0,2.0,14.0,3.0,3.0,2.5,2.5,4.0,2.5,14.5,4.5,0.0
2018-06-30 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-30 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-30 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-01 04:00:00,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,25.5,8.0,0.0,0.0,0.0,25.5,0.0,0.0,8.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,10.0,10.5,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
2018-07-01 05:00:00,20.0,15.5,136.5,29.0,3.0,17.0,23.5,23.5,101.5,25.5,20.0,12.5,29.0,12.5,152.0,75.0,20.0,12.5,3.0,152.0,20.0,17.0,75.0,17.0,3.5,20.0,133.0,12.5,15.5,20.0,22.0,21.0,20.0,23.5,133.0,15.5,21.0,3.0,3.0,75.0,10.5,23.5,10.5,17.0,12.5,101.5,15.0,20.0,10.5,3.0,120.0,100.0,105.0,25.5,12.5,20.0,17.0,21.0,21.0,15.0,20.0,10.5,10.0,25.5,29.0,133.0
2018-07-01 06:00:00,161.0,101.0,315.0,163.0,12.0,55.0,149.5,149.5,196.0,152.0,161.0,32.0,163.0,32.0,324.0,147.5,161.0,32.0,12.0,324.0,161.0,55.0,147.5,55.0,23.0,144.0,306.5,32.0,101.0,161.0,96.5,145.5,161.0,149.5,306.5,101.0,145.5,12.0,12.0,147.5,64.5,149.5,64.5,55.0,42.0,196.0,136.5,161.0,64.5,12.0,296.0,245.5,161.0,152.0,29.5,161.0,55.0,145.5,145.5,136.5,144.0,64.5,75.0,152.0,163.0,306.5
2018-07-01 07:00:00,336.5,265.0,503.0,343.0,45.5,250.0,325.5,325.5,343.5,324.0,336.5,46.5,343.0,46.5,502.5,358.5,336.5,46.5,45.5,502.5,336.5,250.0,358.5,250.0,26.5,321.5,486.0,46.5,265.0,336.5,332.0,320.0,336.5,325.5,486.0,265.0,320.0,45.5,45.5,358.5,195.5,325.5,195.5,250.0,102.0,343.5,315.0,336.5,195.5,45.5,484.0,345.0,328.0,324.0,49.5,336.5,250.0,320.0,320.0,315.0,321.5,195.5,124.5,324.0,343.0,486.0
2018-07-01 08:00:00,517.0,514.0,677.5,527.0,348.5,514.0,510.0,510.0,641.5,502.5,517.0,233.5,527.0,233.5,661.5,643.0,517.0,233.5,348.5,661.5,517.0,514.0,643.0,514.0,53.5,507.5,596.0,233.5,514.0,517.0,345.0,502.0,517.0,510.0,596.0,514.0,502.0,348.5,348.5,643.0,532.0,510.0,532.0,514.0,258.5,641.5,503.0,517.0,532.0,348.5,659.5,631.0,464.0,502.5,221.0,517.0,514.0,502.0,502.0,503.0,507.5,532.0,516.5,502.5,527.0,596.0
2018-07-01 09:00:00,683.0,680.0,822.0,678.0,698.5,678.5,679.5,679.5,789.0,661.5,683.0,580.5,678.0,580.5,717.5,799.0,683.0,580.5,698.5,717.5,683.0,678.5,799.0,678.5,212.5,678.5,795.0,580.5,680.0,683.0,422.5,668.0,683.0,679.5,795.0,680.0,668.0,698.5,698.5,799.0,699.5,679.5,699.5,678.5,553.5,789.0,677.5,683.0,699.5,698.5,809.0,791.0,463.0,661.5,569.0,683.0,678.5,668.0,668.0,677.5,678.5,699.5,707.0,661.5,678.0,795.0
2018-07-01 10:00:00,819.0,815.0,925.5,833.0,830.5,784.5,819.0,819.0,896.5,717.5,819.0,824.5,833.0,824.5,892.5,911.0,819.0,824.5,830.5,892.5,819.0,784.5,911.0,784.5,749.5,819.0,904.0,824.5,815.0,819.0,662.0,785.0,819.0,819.0,904.0,815.0,785.0,830.5,830.5,911.0,833.5,819.0,833.5,784.5,799.0,896.5,822.0,819.0,833.5,830.5,918.5,898.5,509.0,717.5,817.0,819.0,784.5,785.0,785.0,822.0,819.0,833.5,841.0,717.5,833.0,904.0
