timestamp,9zcbsz,9zfhew,9xxtwm,9zdks9,9zghmq,cb453g,9zc8c0,9zc6wd,9xyrkv,cb0ukr,9z9vu3,9zfx0j,9zeh1h,9zfzu1,cb05cs,9xy2t8,9zf0qr,cb4d52,9zgnxg,cb02c6,9zdncg,cb16qd,9xwmus,cb12re,cb50vz,9z9mw7,9xzgbj,9zfyht,9zct7j,9zf2qx,c8n7mk,9zbukz,9zdqx9,9zcm27,9xz8rr,9zcfev,9zb6hc,9zfsmk,9zffmz,9xyhmc,9zenpn,9zc18n,9zfb2x,cb1kqq,cb4s5q,9xyvy8,9z8rgn,9zfd6v,9zg0mm,9zg62h,9xxnd0,9xyfk4,c8p4sr,cb0bm3,cb559c,9zf4rv,9zfpd4,9zbkem,9zby3m,9z8mu3,9z8yx7,9zdymk,9ze78t,cb0f7v,9zdsxv,9xzxyw
2018-01-01 00:00:00,3.764,29.719,1.028,7.373,36.429,58.168,1.815,0.021,7.283,2.168,15.502,5.939,20.111,41.501,6.214,5.463,28.983,11.44,2.08,5.468,3.822,9.021,3.9,0.314,18.989,5.251,0.013,8.206,5.22,4.371,2.829,21.878,10.121,2.129,5.941,0.102,0.542,11.825,23.62,18.866,33.876,1.61,1.654,4.754,6.281,9.55,0.033,1.175,119.07,9.847,9.704,82.932,3.015,3.441,15.448,0.264,11.322,4.576,4.136,8.592,9.347,6.425,7.994,2.426,23.812,1.853
2018-01-01 01:00:00,4.913,43.819,1.967,9.82,52.261,82.862,3.562,0.032,9.53,2.84,22.415,8.333,30.646,57.914,9.076,7.146,42.946,15.696,2.956,7.712,4.995,13.019,5.35,0.477,24.412,5.997,0.024,11.256,7.923,5.692,1.558,32.45,14.769,3.202,10.626,0.123,0.689,17.02,31.979,25.198,59.151,2.044,3.055,7.042,8.936,12.358,0.047,1.897,192.999,13.61,12.95,114.572,4.8,5.468,17.457,0.348,15.875,6.658,5.895,11.05,13.057,9.965,14.433,3.664,33.866,3.202
2018-01-01 02:00:00,5.061,47.505,2.763,10.275,53.395,84.973,4.22,0.034,10.163,3.119,24.057,8.414,32.721,57.691,9.627,6.381,46.011,16.624,3.101,8.768,5.08,13.644,4.242,0.181,24.629,7.567,0.031,11.196,8.38,5.691,1.18,33.863,15.718,3.484,11.946,0.133,0.841,18.202,33.498,23.751,63.683,2.178,3.457,7.25,9.393,14.071,0.058,2.085,205.43,13.763,13.604,134.409,5.577,5.91,17.126,0.396,15.984,6.692,6.047,12.423,15.838,7.468,15.976,3.921,35.604,3.856
2018-01-01 03:00:00,5.087,48.039,2.971,10.347,53.13,84.289,4.317,0.034,11.161,2.534,24.44,9.01,32.501,58.921,9.782,6.222,47.358,18.122,2.751,9.384,5.231,13.766,4.98,0.075,25.17,8.035,0.034,11.525,8.369,5.742,2.221,32.884,15.974,3.54,12.018,0.133,0.853,18.574,34.449,27.527,66.034,2.243,3.638,7.244,9.347,16.106,0.06,2.12,214.517,12.941,11.859,152.11,6.738,6.058,17.772,0.432,16.057,6.746,6.121,11.345,16.341,8.154,16.467,4.039,36.313,4.033
2018-01-01 04:00:00,5.117,50.068,3.798,10.209,55.3,86.938,4.432,0.035,11.276,2.876,24.706,9.166,33.958,60.92,9.928,5.691,47.504,18.1,2.847,9.81,5.34,13.763,5.458,0.099,25.721,8.419,0.035,11.826,8.509,5.87,2.805,33.387,16.154,3.641,12.031,0.134,0.878,19.01,35.213,29.666,66.872,2.411,3.721,7.273,9.13,16.404,0.061,2.145,217.233,12.681,11.066,157.781,7.045,6.141,18.286,0.466,16.325,6.945,6.28,11.93,16.983,8.697,16.375,4.062,36.92,4.139
2018-01-01 05:00:00,5.151,52.303,5.592,10.276,58.235,88.947,4.538,0.035,10.477,3.668,26.453,8.888,36.618,60.334,10.351,6.132,49.739,16.529,3.63,9.737,5.359,13.84,5.614,0.149,25.853,8.959,0.036,11.489,8.353,5.929,3.177,34.157,16.388,3.704,12.046,0.129,0.902,21.41,36.049,31.494,68.588,2.338,3.787,7.312,9.331,15.247,0.062,2.159,221.201,12.951,11.089,165.955,7.274,6.082,18.563,0.472,16.37,7.126,6.543,12.646,17.954,9.17,16.724,4.269,38.02,4.191
2018-01-01 06:00:00,5.405,51.888,6.282,10.353,60.053,90.778,5.407,0.036,10.504,3.733,27.341,9.705,36.629,63.384,10.425,6.543,50.631,16.683,3.557,9.98,5.371,13.976,5.584,0.234,26.232,9.879,0.036,11.61,8.251,6.377,2.958,34.542,16.894,3.74,12.057,0.118,0.911,20.01,36.049,34.955,70.036,2.168,4.586,7.371,9.26,14.915,0.062,2.162,230.261,13.717,11.121,164.245,7.299,6.492,19.924,0.455,16.633,7.677,6.765,13.147,17.353,9.79,16.854,4.329,38.079,4.256
2018-01-01 07:00:00,5.281,49.249,7.422,10.251,59.67,90.69,5.681,0.036,10.933,3.045,25.777,9.572,36.563,64.672,10.369,6.636,50.815,17.189,3.288,9.997,5.452,14.502,5.534,0.305,24.759,10.561,0.036,11.968,8.358,6.575,3.079,35.584,17.26,3.829,12.171,0.139,0.911,19.495,36.18,35.13,69.435,2.432,4.985,7.195,8.935,14.694,0.063,2.177,235.372,13.262,10.817,155.837,7.269,6.509,20.534,1.188,17.283,9.741,6.659,13.427,17.333,10.197,22.406,4.73,40.789,4.153
2018-01-01 08:00:00,5.244,50.783,7.139,10.757,59.548,91.415,4.331,0.037,10.693,3.453,25.963,8.758,37.254,64.156,10.353,7.262,51.54,18.226,3.282,10.191,5.298,14.299,7.431,0.334,24.398,10.627,0.036,11.913,8.445,6.595,3.158,34.579,17.677,3.881,12.106,0.178,0.925,19.365,35.385,32.998,70.463,2.462,4.856,7.133,9.678,14.874,0.224,2.06,234.197,13.157,10.648,152.889,7.372,6.607,21.199,1.312,17.115,9.442,6.46,13.437,17.923,10.311,23.887,4.774,39.857,3.783
2018-01-01 09:00:00,5.313,50.774,6.466,10.805,59.592,94.912,4.329,0.037,10.35,3.314,26.55,8.785,36.417,65.683,10.355,6.666,50.949,18.0,3.343,9.954,5.414,14.16,8.259,0.352,25.098,10.38,0.037,12.08,8.725,6.406,3.208,35.043,18.088,3.962,12.232,0.179,0.931,19.299,35.624,29.839,70.104,2.476,4.61,7.144,10.148,14.603,0.077,1.882,240.29,13.466,10.197,148.572,7.464,6.724,21.068,1.478,16.975,8.462,6.469,13.597,18.177,9.6,23.899,4.678,39.857,4.013
2018-01-01 10:00:00,5.244,49.574,6.175,10.589,56.868,94.27,4.415,0.037,9.943,3.163,26.564,8.548,34.345,62.903,10.262,5.884,49.317,16.688,3.202,8.856,5.17,14.216,7.757,0.311,23.767,9.591,0.037,11.945,8.434,6.266,5.367,33.759,17.881,3.822,12.18,0.175,0.775,17.425,36.188,26.93,68.25,2.555,4.348,7.089,9.544,13.461,0.06,1.639,235.468,13.337,9.58,146.309,7.438,6.508,20.114,1.443,16.35,8.274,6.064,12.598,17.763,9.139,23.059,4.515,37.954,3.845
2018-01-01 11:00:00,5.089,45.561,5.275,10.264,52.28,89.878,4.24,0.037,10.081,2.951,25.59,8.224,31.536,57.755,10.037,5.037,45.466,15.113,2.534,9.049,4.137,13.971,7.003,0.624,21.171,8.238,0.035,10.888,7.839,5.594,5.958,32.607,16.71,3.538,11.484,0.162,0.611,15.704,33.321,21.61,64.808,2.517,3.98,6.833,8.92,12.655,0.055,1.32,219.862,12.873,8.868,140.901,7.403,6.084,18.03,1.333,16.457,8.215,5.694,12.119,15.806,11.184,22.678,4.159,36.164,3.551
2018-01-01 12:00:00,4.787,40.318,4.565,10.134,49.803,85.537,4.156,0.037,10.334,3.809,23.222,7.613,30.63,54.015,9.792,5.57,41.484,13.987,2.676,8.327,3.614,13.373,6.356,0.703,19.754,7.326,0.032,10.631,7.154,5.168,5.496,30.872,15.598,3.289,10.87,0.146,0.571,14.138,28.179,18.937,60.71,2.505,4.068,6.528,8.159,12.376,0.049,1.0,206.443,13.191,10.868,132.084,6.901,5.902,16.039,1.206,16.018,7.627,5.209,12.549,15.01,11.74,21.265,4.051,34.063,3.404
2018-01-01 13:00:00,4.371,38.236,3.634,9.838,46.89,79.087,4.041,0.036,9.431,3.557,19.827,6.689,30.054,49.394,9.553,5.546,36.486,13.37,2.814,7.58,3.097,12.385,4.539,0.6,18.06,6.572,0.03,10.087,6.994,4.619,4.633,29.422,14.257,3.263,10.402,0.14,0.589,13.653,25.641,16.11,58.999,2.416,3.698,6.305,7.433,10.972,0.044,0.803,199.956,13.189,10.601,121.937,5.988,5.538,14.376,1.088,15.068,6.904,4.767,11.481,13.032,10.874,19.591,3.818,32.116,4.009
2018-01-01 14:00:00,3.86,37.537,2.373,9.486,42.901,73.962,3.737,0.034,10.167,3.194,17.398,6.735,26.896,46.642,8.95,4.472,32.969,12.728,2.306,7.239,2.743,11.267,3.803,0.389,17.207,6.289,0.028,9.353,6.485,4.201,4.321,26.541,12.96,3.024,9.625,0.137,0.899,13.852,26.117,12.279,56.241,2.238,3.254,5.972,7.269,10.865,0.039,0.734,184.765,11.586,9.518,112.741,5.614,5.384,13.079,1.003,14.216,6.391,4.635,7.986,12.628,9.864,18.719,3.574,30.323,3.48
2018-01-01 15:00:00,3.557,38.549,2.166,9.534,40.292,69.417,3.512,0.033,9.472,3.595,18.604,6.08,25.567,44.508,8.291,2.993,31.79,12.09,1.959,6.714,2.549,10.396,3.587,0.633,17.483,5.991,0.028,8.652,6.171,4.007,3.97,25.044,12.367,2.873,9.149,0.142,0.632,13.718,25.743,10.097,54.25,2.127,2.851,6.033,7.118,10.603,0.028,0.668,169.51,10.827,8.897,108.065,5.371,5.307,12.13,0.978,13.294,6.218,4.377,6.298,12.66,9.047,17.289,3.269,28.196,3.006
2018-01-01 16:00:00,3.391,36.96,1.813,9.34,39.9,66.244,4.74,0.033,8.175,3.188,17.997,6.557,25.484,41.689,8.36,2.575,30.86,11.915,1.88,6.851,2.736,9.635,3.008,0.443,16.315,5.638,0.026,8.415,6.361,3.922,3.624,24.798,12.374,2.693,9.265,0.142,0.504,13.313,26.035,8.436,52.575,2.309,2.681,5.955,6.771,8.834,0.026,0.672,166.813,10.616,8.756,102.734,5.198,4.716,11.88,0.952,12.751,6.256,4.252,5.971,12.626,8.778,16.87,2.958,28.644,3.234
2018-01-01 17:00:00,3.692,37.918,1.574,9.33,42.809,69.095,4.85,0.031,7.904,2.85,17.499,7.251,26.872,44.523,9.403,2.463,31.945,12.025,2.278,7.366,2.658,9.998,2.85,0.276,16.495,5.997,0.026,8.314,6.217,4.087,3.779,25.863,12.251,2.837,9.618,0.144,0.528,14.347,27.043,7.614,53.962,2.091,2.573,6.119,7.025,9.134,0.025,0.762,174.556,10.819,8.796,102.164,5.021,4.644,12.299,0.928,13.762,7.502,4.561,5.884,12.14,9.87,17.098,2.946,28.525,3.058
2018-01-01 18:00:00,3.911,39.632,1.92,9.681,47.332,76.264,4.481,0.032,8.105,3.04,18.915,7.504,28.326,49.02,9.87,3.083,34.556,12.619,2.168,7.548,3.449,10.902,3.726,0.319,17.62,6.379,0.026,9.102,6.478,4.599,3.833,28.075,13.451,2.528,9.921,0.151,0.645,15.617,28.568,10.012,56.9,1.982,2.651,6.531,7.315,9.464,0.033,1.05,177.321,11.258,9.411,114.538,5.02,4.708,13.717,0.99,14.262,7.461,4.631,6.72,12.633,9.917,18.019,3.411,30.868,3.091
2018-01-01 19:00:00,4.076,40.162,2.071,9.816,46.734,78.423,4.63,0.032,8.477,3.201,21.978,7.719,28.51,51.606,9.84,3.908,38.385,13.97,2.553,7.333,3.776,11.448,4.727,0.689,19.118,6.705,0.026,9.918,6.693,4.631,3.641,29.629,14.412,2.658,10.396,0.154,0.76,15.471,28.666,13.245,57.594,2.042,3.152,7.201,8.348,9.765,0.041,1.312,182.016,10.981,10.572,120.386,6.026,5.37,14.633,0.872,14.579,6.359,5.533,7.29,13.535,9.871,19.509,3.652,31.277,3.273
2018-01-01 20:00:00,4.359,40.502,2.152,10.119,44.468,80.951,4.262,0.033,8.638,2.851,19.796,8.152,27.222,53.585,9.194,3.687,39.053,14.573,2.481,7.275,3.874,11.672,5.115,0.291,19.791,7.034,0.027,10.498,6.944,4.752,3.631,30.075,14.613,2.695,10.24,0.139,1.108,14.638,31.018,14.949,59.415,1.957,3.068,6.713,8.58,10.914,0.037,1.415,194.282,11.198,12.205,120.921,5.851,5.4,15.189,0.862,15.223,6.614,5.721,7.881,13.207,10.508,19.54,3.665,30.74,3.37
2018-01-01 21:00:00,4.654,40.917,2.689,10.165,45.903,83.484,2.21,0.033,9.314,2.709,21.057,7.931,28.981,54.349,9.145,3.763,41.248,15.261,2.414,7.184,4.131,11.951,5.145,0.327,21.078,6.224,0.028,10.736,7.46,4.279,3.73,30.999,14.703,2.815,10.595,0.09,0.904,15.947,32.173,15.754,62.37,1.979,2.366,6.838,8.529,12.198,0.037,1.583,198.614,11.172,13.407,130.994,5.649,4.944,14.17,0.873,16.07,6.788,5.858,8.088,13.489,10.565,18.132,3.457,32.261,3.445
2018-01-01 22:00:00,4.742,40.576,1.822,10.122,48.897,88.302,2.247,0.034,9.81,2.702,23.199,8.008,30.79,55.15,8.506,3.895,43.857,15.693,2.424,8.008,4.806,12.798,4.312,0.368,21.735,6.272,0.031,11.04,7.289,4.76,4.137,32.474,15.364,2.982,11.094,0.107,0.81,16.084,32.729,16.293,62.352,2.06,2.282,7.257,8.841,13.298,0.039,1.816,192.925,12.954,14.047,136.537,5.843,4.937,14.828,0.272,16.392,7.192,6.035,10.718,12.164,9.516,15.242,3.505,33.816,3.513
2018-01-01 23:00:00,4.709,42.794,1.763,10.055,53.181,90.722,2.942,0.031,10.145,2.851,24.347,8.25,31.755,56.906,8.959,5.311,44.628,16.129,2.864,8.127,4.771,13.671,3.779,0.393,22.407,6.623,0.032,11.334,7.417,4.969,4.176,33.41,15.885,3.078,11.455,0.111,0.728,17.39,35.178,18.31,62.395,2.025,2.642,7.316,8.672,13.563,0.043,1.909,202.741,13.793,14.734,140.69,5.849,5.092,15.106,0.175,16.56,7.234,6.381,10.998,12.275,10.38,14.661,3.587,34.226,3.649
2018-01-02 00:00:00,4.8,43.701,1.631,10.151,55.097,89.461,2.959,0.031,11.25,3.13,23.439,8.341,31.43,58.985,9.118,5.758,44.455,16.725,3.01,7.62,4.748,13.616,4.024,0.444,23.654,5.891,0.031,11.829,7.554,5.128,4.066,33.774,15.476,3.218,11.494,0.103,0.852,17.893,35.814,19.668,64.458,2.246,3.067,7.429,8.9,14.925,0.045,1.921,206.569,14.018,15.292,140.003,5.156,5.46,14.963,0.253,16.708,7.282,6.504,11.344,11.877,10.746,15.227,3.779,35.238,3.726
2018-01-02 01:00:00,4.866,46.268,1.863,10.111,56.18,88.605,3.403,0.032,11.398,3.21,22.851,8.676,31.872,60.918,9.433,5.879,44.865,17.341,3.151,7.992,4.964,13.923,4.333,0.471,24.175,5.427,0.031,12.168,7.832,5.553,1.742,34.23,15.686,3.253,11.551,0.108,0.872,18.589,35.09,19.955,66.118,2.158,3.358,7.45,9.405,14.953,0.046,1.92,210.406,13.985,15.481,139.403,5.356,5.546,15.652,0.314,16.673,7.502,6.517,10.766,11.509,11.123,15.915,3.788,35.586,3.823
2018-01-02 02:00:00,4.91,46.45,2.209,10.539,56.038,86.932,3.219,0.031,10.777,3.282,22.851,8.724,32.414,58.434,9.676,5.899,44.974,17.263,3.191,8.425,4.866,13.982,4.258,0.174,24.174,5.419,0.032,11.797,7.817,5.434,1.199,34.597,15.756,3.073,11.467,0.126,0.893,19.189,35.631,21.247,66.987,2.057,3.588,7.432,9.861,14.911,0.047,1.871,214.234,13.927,15.505,138.643,5.472,5.648,14.978,0.327,16.2,7.209,6.574,11.149,11.279,8.233,16.36,3.84,35.993,3.871
2018-01-02 03:00:00,4.927,45.56,2.401,10.585,53.764,85.852,3.106,0.03,10.853,2.424,23.267,9.014,31.925,58.845,9.774,4.995,45.826,18.356,2.713,8.719,5.015,14.049,4.39,0.071,24.151,5.993,0.032,11.765,7.632,5.481,1.769,33.882,15.94,2.968,11.502,0.138,0.914,18.449,34.942,21.643,68.46,2.031,3.752,7.431,9.822,15.56,0.05,1.893,219.941,12.907,13.072,138.287,5.609,5.721,14.803,0.35,16.296,7.217,6.652,10.238,11.789,8.751,16.584,3.901,36.377,3.84
2018-01-02 04:00:00,4.973,44.814,3.062,10.397,54.689,88.059,3.372,0.031,11.096,2.794,23.687,8.648,33.154,58.109,9.782,4.021,46.293,17.255,2.752,8.983,5.139,14.067,4.453,0.095,24.308,6.576,0.031,11.381,7.386,5.61,2.086,34.46,16.189,3.039,11.526,0.13,0.878,18.643,35.297,22.042,68.292,2.164,3.781,7.463,9.801,16.199,0.053,1.937,219.734,12.523,12.351,138.259,5.54,5.69,14.476,0.375,16.495,7.385,6.771,10.819,12.846,9.09,16.689,3.885,36.6,3.708
2018-01-02 05:00:00,4.78,45.066,4.314,10.213,55.851,89.025,3.359,0.031,9.937,3.489,25.177,8.778,34.25,57.911,10.129,4.003,47.674,15.709,3.381,8.921,5.042,14.052,4.219,0.12,24.029,6.892,0.031,11.028,6.92,5.578,2.265,34.953,16.125,3.05,11.275,0.117,0.946,20.082,35.198,20.822,67.245,2.132,3.729,7.458,10.078,14.661,0.052,1.893,215.273,12.774,13.053,141.215,5.421,5.672,14.24,0.363,16.488,7.412,6.885,11.064,13.792,9.007,17.109,3.919,36.678,3.685
2018-01-02 06:00:00,4.917,44.664,4.633,10.051,56.94,89.41,4.663,0.031,9.638,3.477,25.298,9.544,32.978,58.603,10.189,4.177,47.248,15.266,3.347,8.842,4.889,14.062,4.132,0.203,23.503,7.717,0.03,10.683,6.917,5.972,2.128,34.497,16.254,3.084,11.248,0.113,0.941,18.869,33.959,22.453,64.504,2.073,4.657,7.395,10.194,14.059,0.05,1.8,209.306,13.607,13.311,140.152,5.438,5.872,15.888,0.344,16.539,7.792,6.981,10.961,12.811,8.902,17.062,3.964,35.952,3.629
2018-01-02 07:00:00,4.831,44.41,5.889,9.911,54.366,88.618,5.09,0.031,9.761,2.565,21.409,9.469,31.585,57.31,10.128,4.331,44.883,14.773,3.005,8.415,4.625,14.609,4.203,0.281,21.359,7.973,0.031,10.485,7.468,5.988,2.154,35.415,15.465,3.107,10.974,0.134,0.828,17.772,32.749,22.826,62.081,2.047,4.874,7.254,10.318,13.013,0.047,1.641,211.492,12.894,12.708,142.773,5.373,5.916,17.142,1.032,16.788,9.685,6.781,10.733,13.366,9.778,22.074,4.336,37.335,3.692
2018-01-02 08:00:00,4.682,44.026,5.858,10.101,51.089,87.19,2.758,0.035,9.721,3.147,19.052,8.343,29.372,56.234,9.933,4.924,41.519,14.839,2.647,7.819,4.103,13.918,5.894,0.3,20.559,7.691,0.028,10.205,7.32,5.727,1.96,34.367,13.995,3.085,10.662,0.171,0.824,15.94,29.716,21.124,63.329,2.169,4.452,7.111,10.423,12.821,0.162,1.251,208.784,11.686,12.033,137.558,5.557,5.605,16.141,1.057,16.552,9.336,6.379,10.821,13.438,9.851,23.149,4.318,33.373,3.659
2018-01-02 09:00:00,4.508,41.876,5.22,9.896,47.993,87.38,3.119,0.035,9.377,2.911,18.561,8.106,26.725,57.207,9.512,4.788,38.739,14.511,2.678,7.696,4.04,13.857,7.098,0.301,20.327,7.31,0.03,10.06,7.317,5.221,2.143,33.848,13.614,3.113,10.616,0.17,0.801,15.151,28.126,21.986,58.2,2.167,4.0,6.985,10.477,11.951,0.054,0.961,201.889,11.324,11.495,133.042,6.18,5.392,15.259,1.167,16.159,8.163,6.343,11.089,14.025,8.21,22.978,4.109,29.259,3.449
2018-01-02 10:00:00,4.145,35.879,4.162,9.245,44.925,87.895,2.974,0.034,8.382,2.742,17.864,7.503,25.028,55.504,8.34,4.823,35.733,14.326,2.592,7.361,3.526,13.906,7.464,0.307,19.243,6.769,0.027,10.416,6.398,4.861,4.814,31.49,13.078,2.992,9.552,0.163,0.834,13.613,28.826,21.952,52.109,2.216,3.633,6.974,10.444,10.615,0.045,0.846,184.618,10.532,10.497,125.354,5.665,5.297,16.247,1.116,15.809,7.661,5.877,9.797,13.149,7.228,20.652,3.966,28.013,2.653
2018-01-02 11:00:00,3.708,27.495,3.424,8.841,42.627,86.943,2.557,0.032,7.261,2.481,14.989,7.288,21.557,51.942,7.684,3.13,31.053,13.27,2.092,7.093,2.849,13.2,5.631,0.628,17.853,6.088,0.021,10.056,5.081,4.186,5.206,28.835,11.652,2.715,8.682,0.138,0.738,12.493,27.533,14.632,47.482,2.072,3.334,6.822,10.485,8.515,0.038,0.727,165.665,10.073,8.574,106.128,4.094,4.751,16.772,0.998,16.037,7.255,5.276,8.994,11.499,9.888,18.879,3.606,25.155,1.908
2018-01-02 12:00:00,3.346,22.118,2.896,8.669,40.728,82.977,2.238,0.031,6.904,3.088,13.039,6.862,20.141,48.827,6.716,3.756,28.043,12.16,2.269,5.877,2.381,12.292,4.535,0.729,16.914,5.296,0.02,9.509,3.611,4.05,4.009,27.503,10.45,2.414,7.894,0.107,0.602,11.638,22.707,11.081,44.944,2.013,3.025,6.415,10.007,7.782,0.031,0.643,152.583,10.962,10.174,83.219,3.693,4.496,15.867,0.912,15.055,6.419,4.646,8.882,10.525,9.711,16.646,3.231,22.336,1.623
2018-01-02 13:00:00,3.046,22.003,2.507,8.286,39.232,73.545,2.064,0.03,5.018,2.549,10.978,6.021,18.619,46.476,5.711,4.024,24.466,11.824,2.333,4.548,2.32,10.816,3.43,0.727,16.311,4.245,0.019,9.036,3.682,3.727,3.308,26.335,9.512,2.245,6.608,0.102,0.636,11.532,20.901,9.593,40.845,1.9,2.61,5.223,9.227,5.827,0.027,0.597,138.812,11.349,9.937,63.844,3.19,3.908,13.214,0.842,13.15,5.846,4.43,7.666,8.215,8.256,14.585,2.499,20.284,1.746
2018-01-02 14:00:00,2.943,23.229,1.682,7.672,37.231,61.237,1.779,0.028,5.775,1.995,9.574,6.462,15.16,44.459,5.382,3.337,23.131,11.322,2.031,4.01,2.047,9.106,2.875,0.564,15.07,3.544,0.016,8.511,3.866,3.582,3.259,21.891,9.016,2.08,5.398,0.108,0.804,12.393,21.976,7.899,38.981,1.735,2.447,4.084,7.596,4.6,0.024,0.576,131.361,9.381,8.596,52.636,2.801,3.196,12.246,0.787,11.261,5.131,4.07,5.401,7.488,7.821,13.594,1.818,18.55,1.22
2018-01-02 15:00:00,2.959,27.767,1.583,6.879,35.129,44.533,1.457,0.027,5.235,2.501,11.177,5.97,14.475,41.994,5.013,2.104,22.794,10.522,1.809,3.788,2.063,6.747,2.266,0.569,15.462,3.115,0.015,7.779,4.473,3.579,2.88,18.482,8.278,1.756,4.636,0.132,0.555,12.123,21.493,6.255,38.286,1.602,2.357,3.778,6.073,4.327,0.021,0.535,125.846,8.278,7.745,48.936,2.621,2.979,11.458,0.747,8.886,4.318,3.583,4.48,7.168,7.417,12.485,1.578,17.544,0.797
2018-01-02 16:00:00,2.961,26.087,1.307,6.361,34.225,37.094,3.241,0.023,4.562,2.24,10.999,5.825,14.048,37.124,5.005,1.675,22.838,9.956,1.748,3.856,2.6,5.768,2.007,0.25,14.907,3.074,0.014,7.185,4.225,3.597,2.476,16.472,8.475,1.71,4.708,0.124,0.397,11.64,21.505,5.431,36.324,1.659,2.258,3.073,5.094,4.092,0.02,0.534,120.675,8.095,6.904,45.927,2.598,2.608,11.194,0.717,7.703,3.593,3.287,4.09,6.734,7.44,12.435,1.362,17.698,0.755
2018-01-02 17:00:00,2.921,25.015,1.051,5.963,33.592,36.273,2.773,0.02,3.901,1.852,9.804,5.926,13.826,34.705,5.927,1.842,22.055,9.031,1.816,4.029,2.307,5.51,2.153,0.1,14.024,3.347,0.013,6.519,3.86,3.509,2.419,16.482,8.045,1.886,4.653,0.113,0.179,11.461,20.736,5.851,35.4,1.283,2.123,2.794,5.148,3.696,0.02,0.546,114.827,7.976,6.638,42.782,2.664,2.544,10.607,0.676,7.896,4.277,3.159,4.346,6.204,8.302,12.442,1.35,16.314,0.687
2018-01-02 18:00:00,3.003,23.408,1.115,5.513,33.266,41.962,2.154,0.018,4.037,1.979,9.915,5.237,12.477,32.283,5.88,2.543,21.885,7.878,1.562,3.832,2.282,6.141,2.764,0.151,13.618,3.391,0.012,5.937,3.564,3.789,2.496,16.414,8.158,1.521,4.601,0.109,0.286,11.257,19.563,7.524,33.159,1.231,2.055,3.006,5.16,3.886,0.022,0.582,105.031,7.777,6.711,42.508,2.581,2.618,10.136,0.671,8.602,3.89,3.15,4.21,6.371,7.556,12.468,1.671,14.821,0.701
2018-01-02 19:00:00,3.04,21.601,1.158,5.61,30.432,48.325,1.931,0.018,4.81,1.942,10.59,5.007,12.064,30.49,5.761,3.152,22.029,7.634,2.021,3.415,2.351,7.377,3.442,0.175,13.297,3.582,0.011,5.892,3.468,3.763,2.54,16.599,8.479,1.275,4.615,0.107,0.289,10.817,18.521,9.97,31.316,1.237,1.918,3.58,5.698,4.052,0.023,0.608,101.892,7.442,6.465,44.728,3.495,2.79,10.707,0.551,9.979,3.231,3.196,4.162,6.896,6.898,12.076,1.761,14.346,0.769
2018-01-02 20:00:00,3.054,20.346,1.249,6.27,27.367,47.578,1.614,0.018,5.282,1.293,8.286,5.114,10.897,29.924,5.364,2.781,21.43,8.075,1.883,3.66,2.38,7.233,3.299,0.154,15.192,3.698,0.012,6.225,3.518,3.722,2.422,16.398,8.03,1.358,4.65,0.097,0.512,9.169,19.202,10.456,29.843,1.111,1.575,2.734,5.565,5.199,0.022,0.581,99.09,7.318,6.428,47.17,3.416,2.631,11.921,0.529,9.778,3.134,3.143,4.643,6.615,6.616,10.16,1.719,14.196,0.807
2018-01-02 21:00:00,3.18,20.889,1.281,6.944,27.58,47.989,0.679,0.017,5.632,1.373,8.358,5.245,12.162,31.377,5.263,2.557,21.383,8.688,1.649,3.637,2.485,6.595,2.9,0.171,17.215,2.918,0.012,6.78,3.829,3.177,2.483,15.97,7.637,1.417,4.707,0.065,0.453,9.402,18.949,9.4,30.215,1.164,0.884,2.596,5.568,5.862,0.022,0.474,96.853,7.182,6.583,53.631,2.957,2.473,10.458,0.502,10.357,3.062,3.019,4.685,6.34,6.647,8.077,1.738,15.032,0.732
2018-01-02 22:00:00,3.293,22.22,0.562,6.784,30.173,47.541,0.407,0.018,5.481,1.399,9.268,5.389,14.853,35.177,4.148,2.64,21.94,9.376,1.735,3.846,2.801,6.644,2.222,0.168,16.005,2.904,0.012,7.609,4.144,3.079,2.498,16.881,7.688,1.512,4.629,0.082,0.239,9.805,18.674,9.743,29.233,1.192,0.923,2.91,5.625,6.117,0.024,0.501,97.214,9.076,6.96,51.465,3.083,2.538,11.324,0.149,10.473,3.05,2.984,6.054,5.256,5.556,6.923,1.749,15.509,0.689
2018-01-02 23:00:00,3.046,24.839,0.566,6.945,31.863,49.855,0.512,0.015,6.201,1.328,10.243,5.898,15.347,36.921,4.082,3.685,22.479,9.931,1.572,3.953,2.763,7.291,1.614,0.209,16.143,3.195,0.012,7.898,4.54,3.736,2.344,16.823,8.298,1.541,4.633,0.076,0.429,10.378,20.006,10.557,28.112,1.216,1.097,3.466,5.655,6.828,0.023,0.511,101.14,9.843,7.686,54.694,3.159,2.443,12.692,0.09,10.722,2.98,3.026,5.716,5.467,5.666,6.763,1.629,16.15,0.742
