timestamp,dry562,f2r1wx,drvcpx,drvzve,drzms0,dryksm,dryfsc,dryd61,drvtn7,f2p4m6,f2nv5w,dry3fd,f2n6b5,dryv4w,drzzv9,drtxpc
2018-01-01 00:00:00,0.086,0.08,0.752,0.029,0.03,0.102,0.013,0.004,0.0,0.181,0.005,0.034,0.09,0.096,0.001,0.052
2018-01-01 01:00:00,0.113,0.106,1.024,0.039,0.042,0.13,0.015,0.006,0.0,0.232,0.007,0.044,0.125,0.137,0.0,0.049
2018-01-01 02:00:00,0.12,0.105,1.055,0.039,0.038,0.132,0.014,0.007,0.0,0.226,0.007,0.043,0.119,0.139,0.0,0.0
2018-01-01 03:00:00,0.117,0.103,1.002,0.04,0.034,0.133,0.015,0.006,0.0,0.23,0.006,0.014,0.119,0.144,0.0,0.156
2018-01-01 04:00:00,0.114,0.103,0.966,0.038,0.032,0.132,0.015,0.0,0.0,0.221,0.007,0.0,0.119,0.09,0.0,0.19
2018-01-01 05:00:00,0.125,0.11,0.648,0.039,0.031,0.136,0.007,0.0,0.0,0.224,0.007,0.0,0.119,0.107,0.0,0.188
2018-01-01 06:00:00,0.0,0.115,0.31,0.04,0.027,0.069,0.0,0.0,0.0,0.221,0.008,0.0,0.058,0.096,0.0,0.0
2018-01-01 07:00:00,0.0,0.117,0.277,0.04,0.028,0.051,0.0,0.0,0.0,0.223,0.011,0.0,0.049,0.103,0.0,0.003
2018-01-01 08:00:00,0.081,0.119,0.926,0.04,0.033,0.171,0.011,0.008,0.0,0.2,0.014,0.018,0.167,0.11,0.0,0.006
2018-01-01 09:00:00,0.107,0.125,1.688,0.04,0.04,0.129,0.024,0.011,0.016,0.193,0.01,0.031,0.142,0.095,0.0,0.16
2018-01-01 10:00:00,0.117,0.127,1.563,0.039,0.041,0.121,0.025,0.014,0.052,0.187,0.0,0.021,0.137,0.079,0.0,0.175
2018-01-01 11:00:00,0.134,0.126,1.739,0.037,0.051,0.122,0.022,0.018,0.02,0.186,0.0,0.026,0.142,0.084,0.0,0.151
2018-01-01 12:00:00,0.115,0.125,1.918,0.037,0.06,0.116,0.015,0.023,0.007,0.198,0.007,0.04,0.137,0.075,0.0,0.136
2018-01-01 13:00:00,0.069,0.124,1.468,0.037,0.053,0.116,0.015,0.014,0.009,0.203,0.017,0.044,0.131,0.066,0.0,0.133
2018-01-01 14:00:00,0.081,0.126,1.354,0.037,0.049,0.118,0.015,0.013,0.011,0.203,0.013,0.022,0.12,0.098,0.0,0.134
2018-01-01 15:00:00,0.09,0.128,1.298,0.036,0.034,0.12,0.014,0.011,0.016,0.202,0.009,0.023,0.121,0.116,0.0,0.144
2018-01-01 16:00:00,0.124,0.129,1.29,0.036,0.045,0.118,0.016,0.008,0.021,0.202,0.008,0.02,0.126,0.117,0.0,0.158
2018-01-01 17:00:00,0.135,0.12,1.158,0.036,0.049,0.154,0.015,0.004,0.02,0.184,0.007,0.039,0.14,0.122,0.0,0.157
2018-01-01 18:00:00,0.129,0.115,1.077,0.036,0.06,0.176,0.016,0.001,0.021,0.175,0.007,0.024,0.123,0.122,0.0,0.152
2018-01-01 19:00:00,0.119,0.117,1.049,0.036,0.058,0.18,0.027,0.002,0.026,0.181,0.007,0.028,0.116,0.126,0.0,0.162
2018-01-01 20:00:00,0.096,0.115,1.046,0.039,0.058,0.176,0.025,0.002,0.037,0.209,0.007,0.032,0.117,0.116,0.0,0.183
2018-01-01 21:00:00,0.096,0.11,1.031,0.04,0.057,0.165,0.016,0.002,0.0,0.222,0.007,0.021,0.116,0.119,0.0,0.182
2018-01-01 22:00:00,0.095,0.108,1.019,0.039,0.049,0.138,0.015,0.012,0.0,0.21,0.007,0.044,0.122,0.123,0.0,0.199
2018-01-01 23:00:00,0.107,0.108,0.998,0.039,0.043,0.131,0.015,0.002,0.0,0.213,0.007,0.047,0.12,0.123,0.0,0.192
2018-01-02 00:00:00,0.089,0.108,0.986,0.039,0.042,0.135,0.016,0.003,0.0,0.212,0.007,0.047,0.121,0.122,0.001,0.001
2018-01-02 01:00:00,0.0,0.109,1.004,0.039,0.039,0.067,0.016,0.004,0.0,0.198,0.007,0.046,0.067,0.126,0.0,0.0
2018-01-02 02:00:00,0.0,0.108,1.024,0.039,0.036,0.0,0.015,0.004,0.0,0.208,0.007,0.045,0.0,0.131,0.0,0.154
2018-01-02 03:00:00,0.0,0.106,0.986,0.039,0.045,0.0,0.015,0.003,0.0,0.268,0.007,0.025,0.0,0.136,0.0,0.189
2018-01-02 04:00:00,0.0,0.105,0.963,0.039,0.034,0.078,0.015,0.003,0.0,0.213,0.007,0.022,0.068,0.116,0.0,0.188
2018-01-02 05:00:00,0.0,0.109,0.966,0.04,0.033,0.146,0.015,0.005,0.0,0.214,0.007,0.025,0.129,0.129,0.0,0.18
2018-01-02 06:00:00,0.0,0.112,0.968,0.04,0.03,0.0,0.015,0.006,0.0,0.205,0.008,0.018,0.0,0.117,0.0,0.174
2018-01-02 07:00:00,0.0,0.115,0.968,0.039,0.032,0.0,0.015,0.004,0.0,0.204,0.011,0.021,0.0,0.116,0.0,0.168
2018-01-02 08:00:00,0.084,0.113,1.563,0.039,0.038,0.143,0.015,0.005,0.0,0.183,0.014,0.018,0.134,0.125,0.0,0.151
2018-01-02 09:00:00,0.112,0.117,1.783,0.038,0.044,0.141,0.014,0.01,0.016,0.173,0.011,0.025,0.144,0.109,0.0,0.153
2018-01-02 10:00:00,0.117,0.119,1.62,0.037,0.047,0.13,0.015,0.014,0.049,0.169,0.002,0.019,0.136,0.085,0.0,0.144
2018-01-02 11:00:00,0.135,0.121,1.801,0.036,0.062,0.126,0.015,0.017,0.019,0.166,0.001,0.022,0.137,0.075,0.0,0.124
2018-01-02 12:00:00,0.126,0.123,1.944,0.036,0.071,0.12,0.015,0.016,0.006,0.157,0.017,0.039,0.134,0.064,0.005,0.134
2018-01-02 13:00:00,0.083,0.122,1.747,0.036,0.065,0.117,0.015,0.017,0.004,0.178,0.022,0.044,0.134,0.053,0.0,0.111
2018-01-02 14:00:00,0.076,0.122,1.549,0.034,0.061,0.114,0.015,0.015,0.004,0.183,0.015,0.022,0.121,0.086,0.0,0.11
2018-01-02 15:00:00,0.07,0.121,1.308,0.028,0.045,0.112,0.015,0.013,0.007,0.183,0.009,0.016,0.117,0.092,0.0,0.119
2018-01-02 16:00:00,0.102,0.121,1.288,0.034,0.077,0.11,0.016,0.009,0.011,0.192,0.008,0.016,0.117,0.101,0.0,0.135
2018-01-02 17:00:00,0.117,0.116,1.168,0.036,0.058,0.141,0.015,0.004,0.009,0.18,0.007,0.018,0.129,0.106,0.0,0.132
2018-01-02 18:00:00,0.125,0.113,1.105,0.036,0.067,0.159,0.016,0.002,0.008,0.158,0.007,0.026,0.11,0.115,0.0,0.153
2018-01-02 19:00:00,0.116,0.114,1.059,0.036,0.064,0.158,0.016,0.002,0.017,0.166,0.007,0.031,0.097,0.123,0.0,0.161
2018-01-02 20:00:00,0.098,0.114,1.033,0.038,0.065,0.163,0.016,0.002,0.017,0.186,0.007,0.035,0.103,0.111,0.0,0.174
2018-01-02 21:00:00,0.094,0.111,1.034,0.038,0.066,0.148,0.016,0.002,0.008,0.204,0.007,0.038,0.108,0.114,0.001,0.178
2018-01-02 22:00:00,0.091,0.109,1.04,0.037,0.063,0.129,0.016,0.002,0.006,0.207,0.007,0.045,0.116,0.117,0.001,0.163
2018-01-02 23:00:00,0.102,0.109,1.032,0.037,0.06,0.119,0.016,0.002,0.013,0.206,0.007,0.047,0.107,0.118,0.0,0.167
2018-01-03 00:00:00,0.104,0.11,1.041,0.037,0.057,0.123,0.018,0.003,0.005,0.191,0.007,0.047,0.106,0.126,0.001,0.162
2018-01-03 01:00:00,0.103,0.11,1.036,0.037,0.052,0.12,0.016,0.003,0.003,0.186,0.007,0.046,0.115,0.13,0.0,0.151
2018-01-03 02:00:00,0.101,0.11,1.051,0.037,0.061,0.127,0.016,0.003,0.003,0.203,0.007,0.045,0.111,0.132,0.0,0.149
2018-01-03 03:00:00,0.098,0.109,1.02,0.037,0.06,0.125,0.016,0.003,0.002,0.266,0.007,0.029,0.112,0.135,0.0,0.147
2018-01-03 04:00:00,0.105,0.108,1.033,0.036,0.05,0.122,0.016,0.003,0.005,0.214,0.007,0.026,0.106,0.124,0.0,0.152
2018-01-03 05:00:00,0.125,0.111,1.035,0.037,0.05,0.126,0.017,0.005,0.009,0.214,0.006,0.031,0.111,0.137,0.0,0.158
2018-01-03 06:00:00,0.118,0.117,1.028,0.03,0.046,0.13,0.017,0.007,0.005,0.206,0.008,0.03,0.13,0.126,0.0,0.161
2018-01-03 07:00:00,0.099,0.094,1.116,0.036,0.045,0.159,0.017,0.005,0.007,0.212,0.011,0.027,0.141,0.125,0.0,0.151
2018-01-03 08:00:00,0.099,0.123,2.402,0.037,0.046,0.157,0.017,0.005,0.005,0.192,0.014,0.019,0.138,0.126,0.0,0.151
2018-01-03 09:00:00,0.118,0.103,2.769,0.035,0.055,0.118,0.017,0.01,0.001,0.176,0.016,0.02,0.13,0.112,0.0,0.135
2018-01-03 10:00:00,0.158,0.129,2.31,0.03,0.065,0.113,0.017,0.018,0.0,0.158,0.011,0.016,0.133,0.098,0.0,0.121
2018-01-03 11:00:00,0.208,0.124,2.682,0.029,0.089,0.113,0.016,0.025,0.002,0.145,0.016,0.015,0.133,0.072,0.0,0.114
2018-01-03 12:00:00,0.186,0.126,3.281,0.026,0.112,0.152,0.016,0.032,0.006,0.136,0.028,0.04,0.132,0.05,0.0,0.119
2018-01-03 13:00:00,0.111,0.124,2.775,0.023,0.104,0.334,0.035,0.035,0.006,0.135,0.035,0.042,0.125,0.025,0.0,0.116
2018-01-03 14:00:00,0.098,0.124,2.417,0.02,0.096,0.332,0.021,0.026,0.007,0.123,0.028,0.02,0.107,0.06,0.0,0.109
2018-01-03 15:00:00,0.079,0.124,2.108,0.017,0.074,0.261,0.015,0.019,0.005,0.117,0.014,0.014,0.106,0.047,0.0,0.096
2018-01-03 16:00:00,0.09,0.123,1.831,0.03,0.089,0.175,0.016,0.01,0.001,0.132,0.01,0.014,0.11,0.05,0.0,0.09
2018-01-03 17:00:00,0.09,0.113,1.619,0.025,0.097,0.17,0.029,0.004,0.002,0.143,0.008,0.014,0.093,0.062,0.0,0.072
2018-01-03 18:00:00,0.08,0.109,1.42,0.025,0.117,0.18,0.02,0.002,0.0,0.129,0.008,0.014,0.08,0.06,0.0,0.112
2018-01-03 19:00:00,0.08,0.109,1.358,0.016,0.108,0.188,0.023,0.003,0.0,0.133,0.007,0.016,0.078,0.099,0.0,0.131
2018-01-03 20:00:00,0.073,0.109,1.286,0.03,0.103,0.197,0.019,0.003,0.0,0.149,0.007,0.022,0.079,0.098,0.001,0.146
2018-01-03 21:00:00,0.078,0.114,1.255,0.029,0.099,0.191,0.018,0.002,0.001,0.167,0.007,0.029,0.08,0.105,0.001,0.154
2018-01-03 22:00:00,0.077,0.108,1.25,0.027,0.094,0.188,0.017,0.003,0.004,0.167,0.007,0.04,0.079,0.112,0.009,0.155
2018-01-03 23:00:00,0.078,0.108,1.229,0.028,0.085,0.187,0.017,0.003,0.011,0.177,0.007,0.051,0.079,0.112,0.006,0.161
2018-01-04 00:00:00,0.089,0.109,1.224,0.031,0.075,0.19,0.021,0.004,0.012,0.174,0.007,0.047,0.08,0.112,0.001,0.167
2018-01-04 01:00:00,0.093,0.109,1.222,0.033,0.066,0.185,0.018,0.004,0.015,0.175,0.007,0.045,0.087,0.112,0.0,0.162
2018-01-04 02:00:00,0.088,0.107,1.24,0.034,0.064,0.192,0.018,0.004,0.02,0.191,0.007,0.044,0.087,0.112,0.0,0.163
2018-01-04 03:00:00,0.083,0.104,1.221,0.036,0.076,0.195,0.018,0.004,0.027,0.261,0.007,0.022,0.087,0.113,0.0,0.153
2018-01-04 04:00:00,0.085,0.103,1.245,0.036,0.066,0.187,0.018,0.004,0.008,0.205,0.007,0.015,0.087,0.095,0.0,0.139
2018-01-04 05:00:00,0.103,0.105,1.285,0.029,0.068,0.189,0.017,0.005,0.005,0.202,0.007,0.016,0.087,0.113,0.0,0.143
2018-01-04 06:00:00,0.109,0.101,1.304,0.031,0.076,0.202,0.017,0.005,0.0,0.192,0.008,0.015,0.104,0.056,0.0,0.138
2018-01-04 07:00:00,0.108,0.1,1.467,0.033,0.08,0.205,0.017,0.006,0.0,0.186,0.011,0.021,0.118,0.037,0.0,0.125
2018-01-04 08:00:00,0.114,0.1,2.913,0.028,0.085,0.2,0.017,0.006,0.0,0.163,0.014,0.014,0.123,0.065,0.0,0.126
2018-01-04 09:00:00,0.121,0.113,3.063,0.025,0.088,0.187,0.017,0.011,0.0,0.138,0.017,0.017,0.125,0.059,0.0,0.131
2018-01-04 10:00:00,0.126,0.105,2.573,0.029,0.091,0.121,0.017,0.013,0.0,0.12,0.019,0.012,0.125,0.034,0.003,0.106
2018-01-04 11:00:00,0.133,0.113,2.764,0.026,0.097,0.139,0.017,0.013,0.0,0.12,0.022,0.013,0.126,0.04,0.0,0.108
2018-01-04 12:00:00,0.124,0.117,3.213,0.025,0.097,0.216,0.016,0.011,0.0,0.118,0.028,0.035,0.126,0.032,0.0,0.106
2018-01-04 13:00:00,0.108,0.111,2.663,0.024,0.082,0.302,0.024,0.012,0.0,0.125,0.033,0.038,0.126,0.04,0.0,0.101
2018-01-04 14:00:00,0.1,0.109,2.284,0.024,0.08,0.317,0.016,0.012,0.0,0.128,0.024,0.018,0.122,0.085,0.0,0.089
2018-01-04 15:00:00,0.095,0.111,2.071,0.023,0.066,0.272,0.015,0.013,0.0,0.133,0.013,0.013,0.12,0.096,0.0,0.094
2018-01-04 16:00:00,0.104,0.112,1.964,0.032,0.083,0.206,0.016,0.01,0.0,0.135,0.011,0.013,0.118,0.089,0.0,0.097
2018-01-04 17:00:00,0.1,0.103,1.827,0.032,0.092,0.191,0.017,0.004,0.002,0.125,0.009,0.013,0.092,0.081,0.0,0.079
2018-01-04 18:00:00,0.083,0.1,1.708,0.033,0.124,0.199,0.018,0.003,0.008,0.114,0.009,0.024,0.075,0.067,0.0,0.102
2018-01-04 19:00:00,0.075,0.098,1.606,0.033,0.11,0.201,0.023,0.003,0.008,0.11,0.009,0.014,0.071,0.092,0.0,0.107
2018-01-04 20:00:00,0.062,0.092,1.554,0.029,0.112,0.206,0.023,0.004,0.0,0.116,0.01,0.015,0.077,0.08,0.001,0.098
2018-01-04 21:00:00,0.075,0.108,1.474,0.026,0.127,0.193,0.023,0.004,0.001,0.115,0.01,0.015,0.078,0.082,0.005,0.101
2018-01-04 22:00:00,0.081,0.101,1.462,0.027,0.101,0.186,0.018,0.011,0.0,0.119,0.01,0.071,0.071,0.086,0.006,0.131
2018-01-04 23:00:00,0.087,0.101,1.42,0.025,0.095,0.189,0.018,0.004,0.0,0.12,0.01,0.043,0.069,0.081,0.001,0.125
2018-01-05 00:00:00,0.085,0.1,1.391,0.028,0.088,0.182,0.02,0.005,0.0,0.12,0.01,0.037,0.065,0.077,0.001,0.138
2018-01-05 01:00:00,0.088,0.101,1.38,0.029,0.079,0.176,0.018,0.005,0.0,0.108,0.009,0.036,0.068,0.076,0.0,0.131
2018-01-05 02:00:00,0.088,0.099,1.381,0.03,0.076,0.182,0.018,0.005,0.003,0.102,0.009,0.029,0.08,0.075,0.0,0.139
2018-01-05 03:00:00,0.088,0.102,1.311,0.03,0.085,0.181,0.018,0.005,0.0,0.169,0.009,0.018,0.083,0.074,0.0,0.133
2018-01-05 04:00:00,0.085,0.102,1.296,0.03,0.073,0.18,0.018,0.005,0.0,0.126,0.009,0.014,0.084,0.032,0.0,0.141
2018-01-05 05:00:00,0.106,0.105,1.317,0.02,0.071,0.184,0.019,0.005,0.0,0.129,0.009,0.015,0.084,0.02,0.0,0.167
2018-01-05 06:00:00,0.123,0.103,1.3,0.028,0.065,0.192,0.019,0.005,0.0,0.134,0.01,0.014,0.108,0.019,0.0,0.16
2018-01-05 07:00:00,0.128,0.103,1.366,0.034,0.084,0.191,0.021,0.006,0.0,0.139,0.012,0.014,0.12,0.012,0.0,0.14
2018-01-05 08:00:00,0.142,0.099,2.538,0.034,0.076,0.148,0.018,0.006,0.0,0.131,0.015,0.014,0.125,0.017,0.0,0.136
2018-01-05 09:00:00,0.141,0.108,2.662,0.032,0.082,0.099,0.017,0.011,0.0,0.134,0.013,0.014,0.129,0.021,0.0,0.161
2018-01-05 10:00:00,0.14,0.117,2.151,0.032,0.078,0.097,0.017,0.013,0.0,0.134,0.012,0.014,0.129,0.011,0.0,0.135
2018-01-05 11:00:00,0.139,0.121,2.223,0.033,0.105,0.096,0.022,0.013,0.0,0.143,0.014,0.014,0.127,0.01,0.0,0.129
2018-01-05 12:00:00,0.114,0.123,2.347,0.033,0.097,0.097,0.017,0.012,0.0,0.152,0.022,0.036,0.128,0.016,0.0,0.126
2018-01-05 13:00:00,0.077,0.122,1.804,0.035,0.082,0.098,0.017,0.011,0.0,0.174,0.026,0.047,0.127,0.029,0.0,0.126
2018-01-05 14:00:00,0.083,0.122,1.485,0.036,0.061,0.103,0.027,0.011,0.0,0.182,0.018,0.021,0.12,0.07,0.0,0.131
2018-01-05 15:00:00,0.091,0.124,1.269,0.035,0.061,0.107,0.016,0.011,0.013,0.193,0.01,0.018,0.118,0.083,0.0,0.145
2018-01-05 16:00:00,0.118,0.122,1.26,0.037,0.07,0.115,0.017,0.009,0.017,0.21,0.009,0.017,0.117,0.102,0.0,0.164
2018-01-05 17:00:00,0.131,0.113,1.148,0.038,0.058,0.122,0.017,0.004,0.014,0.198,0.008,0.016,0.119,0.111,0.0,0.154
2018-01-05 18:00:00,0.137,0.11,1.073,0.038,0.064,0.139,0.017,0.002,0.017,0.185,0.008,0.024,0.098,0.114,0.0,0.171
2018-01-05 19:00:00,0.135,0.111,1.033,0.038,0.058,0.14,0.016,0.002,0.019,0.177,0.008,0.029,0.093,0.123,0.0,0.172
2018-01-05 20:00:00,0.113,0.111,1.02,0.04,0.056,0.137,0.016,0.002,0.024,0.201,0.007,0.032,0.091,0.115,0.0,0.188
2018-01-05 21:00:00,0.105,0.111,1.049,0.04,0.054,0.127,0.017,0.002,0.023,0.218,0.008,0.032,0.095,0.115,0.0,0.182
2018-01-05 22:00:00,0.099,0.11,1.051,0.038,0.049,0.127,0.016,0.001,0.024,0.221,0.007,0.044,0.109,0.116,0.0,0.188
2018-01-05 23:00:00,0.103,0.11,1.027,0.036,0.044,0.128,0.017,0.001,0.021,0.218,0.007,0.047,0.107,0.116,0.0,0.183
2018-01-06 00:00:00,0.099,0.11,1.146,0.037,0.041,0.129,0.018,0.003,0.017,0.22,0.007,0.047,0.108,0.116,0.001,0.183
2018-01-06 01:00:00,0.095,0.11,1.186,0.038,0.036,0.129,0.016,0.003,0.024,0.214,0.007,0.046,0.12,0.116,0.0,0.181
2018-01-06 02:00:00,0.108,0.109,1.176,0.038,0.033,0.131,0.017,0.004,0.029,0.208,0.007,0.045,0.107,0.117,0.0,0.181
2018-01-06 03:00:00,0.105,0.109,1.171,0.038,0.037,0.128,0.017,0.004,0.033,0.266,0.007,0.033,0.106,0.118,0.0,0.177
2018-01-06 04:00:00,0.108,0.108,1.212,0.039,0.028,0.125,0.016,0.004,0.023,0.22,0.007,0.021,0.109,0.112,0.0,0.181
2018-01-06 05:00:00,0.104,0.109,1.205,0.04,0.026,0.133,0.017,0.003,0.024,0.228,0.007,0.026,0.111,0.13,0.0,0.176
2018-01-06 06:00:00,0.134,0.115,1.165,0.04,0.034,0.133,0.016,0.004,0.036,0.217,0.008,0.027,0.13,0.133,0.0,0.171
2018-01-06 07:00:00,0.133,0.117,1.14,0.04,0.028,0.157,0.017,0.004,0.034,0.227,0.011,0.028,0.136,0.136,0.0,0.167
2018-01-06 08:00:00,0.128,0.117,1.109,0.04,0.02,0.158,0.016,0.005,0.037,0.226,0.012,0.027,0.135,0.136,0.0,0.15
2018-01-06 09:00:00,0.126,0.126,1.315,0.04,0.038,0.145,0.016,0.009,0.032,0.219,0.011,0.033,0.13,0.134,0.0,0.149
2018-01-06 10:00:00,0.128,0.13,1.407,0.04,0.042,0.132,0.015,0.012,0.025,0.215,0.008,0.03,0.128,0.131,0.0,0.163
2018-01-06 11:00:00,0.129,0.131,1.401,0.039,0.036,0.136,0.015,0.011,0.018,0.216,0.009,0.038,0.134,0.127,0.0,0.173
2018-01-06 12:00:00,0.122,0.131,1.349,0.038,0.04,0.137,0.015,0.009,0.016,0.212,0.01,0.045,0.138,0.127,0.0,0.182
2018-01-06 13:00:00,0.121,0.13,1.329,0.038,0.041,0.129,0.015,0.008,0.007,0.204,0.015,0.046,0.132,0.124,0.0,0.189
2018-01-06 14:00:00,0.121,0.13,1.33,0.039,0.044,0.136,0.015,0.009,0.012,0.207,0.012,0.046,0.128,0.118,0.0,0.185
2018-01-06 15:00:00,0.127,0.132,1.371,0.038,0.045,0.139,0.015,0.011,0.018,0.215,0.009,0.046,0.13,0.122,0.0,0.194
2018-01-06 16:00:00,0.135,0.133,1.427,0.039,0.046,0.145,0.015,0.008,0.02,0.223,0.008,0.047,0.135,0.119,0.001,0.201
2018-01-06 17:00:00,0.134,0.126,1.309,0.039,0.045,0.157,0.015,0.004,0.014,0.221,0.007,0.047,0.145,0.128,0.001,0.186
2018-01-06 18:00:00,0.138,0.125,1.253,0.039,0.051,0.156,0.015,0.001,0.01,0.209,0.007,0.047,0.121,0.127,0.001,0.178
2018-01-06 19:00:00,0.126,0.128,1.252,0.039,0.05,0.153,0.016,0.002,0.012,0.21,0.007,0.048,0.105,0.131,0.002,0.176
2018-01-06 20:00:00,0.102,0.128,1.251,0.04,0.047,0.153,0.016,0.002,0.006,0.214,0.007,0.048,0.104,0.125,0.002,0.185
2018-01-06 21:00:00,0.107,0.118,1.273,0.04,0.045,0.146,0.017,0.002,0.018,0.22,0.007,0.048,0.107,0.13,0.002,0.184
2018-01-06 22:00:00,0.108,0.114,1.266,0.039,0.038,0.129,0.016,0.001,0.021,0.212,0.007,0.048,0.116,0.129,0.001,0.189
2018-01-06 23:00:00,0.116,0.113,1.237,0.04,0.033,0.124,0.016,0.002,0.025,0.207,0.007,0.048,0.11,0.13,0.001,0.188
2018-01-07 00:00:00,0.106,0.115,1.069,0.04,0.03,0.124,0.016,0.002,0.0,0.204,0.007,0.047,0.106,0.129,0.001,0.183
2018-01-07 01:00:00,0.11,0.117,0.992,0.04,0.026,0.12,0.015,0.003,0.0,0.203,0.007,0.046,0.113,0.131,0.0,0.179
2018-01-07 02:00:00,0.111,0.11,0.96,0.04,0.025,0.128,0.015,0.003,0.0,0.205,0.007,0.045,0.107,0.136,0.0,0.18
2018-01-07 03:00:00,0.099,0.0,0.966,0.04,0.031,0.126,0.015,0.003,0.0,0.25,0.007,0.028,0.109,0.136,0.0,0.177
2018-01-07 04:00:00,0.103,0.0,0.963,0.04,0.023,0.125,0.015,0.003,0.0,0.209,0.007,0.027,0.109,0.133,0.0,0.179
2018-01-07 05:00:00,0.123,0.0,0.945,0.04,0.024,0.13,0.015,0.003,0.0,0.211,0.007,0.031,0.109,0.138,0.0,0.172
2018-01-07 06:00:00,0.127,0.0,0.877,0.041,0.021,0.131,0.015,0.004,0.0,0.201,0.008,0.031,0.111,0.136,0.0,0.168
2018-01-07 07:00:00,0.125,0.099,0.751,0.041,0.028,0.156,0.015,0.004,0.0,0.205,0.011,0.033,0.108,0.137,0.0,0.149
2018-01-07 08:00:00,0.101,0.124,0.544,0.04,0.039,0.146,0.015,0.004,0.0,0.203,0.013,0.03,0.102,0.131,0.0,0.144
2018-01-07 09:00:00,0.085,0.126,0.963,0.039,0.038,0.118,0.022,0.01,0.013,0.19,0.013,0.031,0.092,0.126,0.0,0.147
2018-01-07 10:00:00,0.088,0.124,1.04,0.038,0.046,0.116,0.015,0.013,0.033,0.189,0.012,0.022,0.092,0.122,0.0,0.151
2018-01-07 11:00:00,0.088,0.121,1.168,0.036,0.048,0.113,0.014,0.012,0.016,0.193,0.012,0.028,0.092,0.121,0.0,0.138
2018-01-07 12:00:00,0.081,0.122,1.245,0.032,0.054,0.104,0.015,0.01,0.0,0.185,0.013,0.041,0.089,0.118,0.0,0.128
2018-01-07 13:00:00,0.079,0.123,1.336,0.033,0.06,0.093,0.015,0.011,0.002,0.181,0.018,0.045,0.089,0.112,0.0,0.119
2018-01-07 14:00:00,0.079,0.123,1.255,0.03,0.067,0.102,0.015,0.013,0.001,0.196,0.014,0.044,0.089,0.107,0.0,0.117
2018-01-07 15:00:00,0.078,0.123,1.213,0.027,0.073,0.097,0.014,0.013,0.0,0.207,0.01,0.04,0.089,0.105,0.0,0.115
2018-01-07 16:00:00,0.095,0.122,1.195,0.035,0.072,0.1,0.016,0.009,0.002,0.204,0.008,0.04,0.091,0.104,0.0,0.142
2018-01-07 17:00:00,0.098,0.112,1.098,0.036,0.068,0.102,0.015,0.004,0.005,0.186,0.007,0.043,0.082,0.117,0.0,0.158
2018-01-07 18:00:00,0.11,0.109,1.081,0.042,0.068,0.109,0.016,0.001,0.002,0.156,0.007,0.042,0.081,0.112,0.0,0.163
2018-01-07 19:00:00,0.096,0.132,1.04,0.034,0.066,0.114,0.016,0.002,0.001,0.139,0.007,0.042,0.081,0.118,0.0,0.148
2018-01-07 20:00:00,0.074,0.109,0.994,0.036,0.066,0.107,0.015,0.002,0.001,0.138,0.007,0.044,0.081,0.104,0.0,0.123
2018-01-07 21:00:00,0.068,0.109,1.008,0.033,0.066,0.097,0.016,0.002,0.0,0.138,0.007,0.045,0.081,0.104,0.0,0.114
2018-01-07 22:00:00,0.067,0.109,1.005,0.035,0.062,0.089,0.016,0.007,0.0,0.147,0.007,0.037,0.078,0.112,0.0,0.12
2018-01-07 23:00:00,0.072,0.108,1.017,0.033,0.06,0.091,0.016,0.002,0.001,0.134,0.007,0.046,0.077,0.105,0.0,0.122
2018-01-08 00:00:00,0.07,0.108,1.001,0.035,0.058,0.092,0.018,0.003,0.0,0.136,0.007,0.043,0.076,0.102,0.001,0.122
2018-01-08 01:00:00,0.072,0.109,1.0,0.034,0.055,0.088,0.016,0.004,0.0,0.131,0.007,0.043,0.082,0.102,0.0,0.117
2018-01-08 02:00:00,0.069,0.108,1.019,0.033,0.056,0.093,0.016,0.004,0.003,0.134,0.007,0.032,0.083,0.101,0.0,0.116
2018-01-08 03:00:00,0.068,0.105,0.985,0.033,0.068,0.089,0.017,0.004,0.0,0.213,0.007,0.018,0.082,0.101,0.0,0.111
2018-01-08 04:00:00,0.068,0.103,0.991,0.033,0.06,0.087,0.017,0.004,0.0,0.154,0.007,0.015,0.083,0.085,0.0,0.11
2018-01-08 05:00:00,0.087,0.105,1.017,0.033,0.061,0.091,0.017,0.004,0.002,0.16,0.007,0.016,0.082,0.098,0.0,0.123
2018-01-08 06:00:00,0.109,0.102,1.061,0.029,0.059,0.103,0.017,0.005,0.01,0.148,0.008,0.015,0.102,0.045,0.0,0.119
2018-01-08 07:00:00,0.122,0.104,1.201,0.019,0.065,0.097,0.017,0.006,0.0,0.136,0.012,0.015,0.115,0.032,0.0,0.11
2018-01-08 08:00:00,0.137,0.105,2.688,0.026,0.067,0.094,0.017,0.006,0.0,0.134,0.015,0.015,0.121,0.048,0.0,0.103
2018-01-08 09:00:00,0.147,0.114,2.828,0.023,0.072,0.093,0.017,0.011,0.0,0.123,0.017,0.015,0.123,0.037,0.0,0.115
2018-01-08 10:00:00,0.154,0.117,2.434,0.021,0.071,0.091,0.016,0.014,0.0,0.121,0.018,0.02,0.123,0.025,0.0,0.085
2018-01-08 11:00:00,0.158,0.118,2.762,0.02,0.079,0.09,0.016,0.014,0.0,0.126,0.02,0.014,0.122,0.024,0.0,0.072
