timestamp,c8pn4z,cb6703,cb937p,c8q7rv,cb8m9d,c8nqkd,c8xje1,cb2e3b,cb6ffy,cb9vrq,cb1yq9,c8wmsw,c8rj2u,cb3xmr,cb0xr1,cb3wn1,c8q5hb,cbd8wk,c8pxxp,cb6jux,c8r0ht,cb3548,cb3bmf,cb30re,cb86qh,cb1q39,c8qrx5,c8ryms,c8rt4s,c8rcwz,c8x4q8,cbd0t7,c8run1,cbdtkm,cb8fmj,cb9f94,cb681z,c8xtne,cb5p4n,cb9j2j,cb4w63,cb2wsv,cb0nk6,c8q2jx,c8qfrf,cb6tbq,cb3ehp,cb9kvw,cb6vuv,cbde0q,c8xf33,cb3net,c8w7hf
2018-01-01 00:00:00,5.098,21.744,12.559,1.489,12.069,2.791,0.974,89.32,274.283,18.136,20.822,3.088,8.105,7.493,3.133,9.0,1.813,119.138,8.254,22.6,3.516,4.48,14.36,8.781,8.476,5.998,13.866,26.697,28.126,34.873,13.235,7.625,4.497,11.604,10.846,22.378,10.102,12.261,30.354,20.66,12.438,3.441,5.902,1.803,42.281,6.747,49.202,7.836,12.02,18.153,111.032,16.879,46.742
2018-01-01 01:00:00,6.017,26.009,14.732,0.469,16.018,3.593,1.588,109.28,335.365,20.615,30.428,4.513,11.187,8.622,3.117,8.024,2.16,143.249,10.841,30.61,4.98,5.854,21.386,9.38,10.769,8.43,18.177,30.072,32.046,42.943,15.826,7.809,3.946,11.912,12.386,26.164,12.404,16.579,38.066,24.471,16.143,4.288,7.862,2.581,54.738,8.265,60.796,8.766,15.075,21.892,140.154,21.057,66.514
2018-01-01 02:00:00,5.931,24.542,14.941,0.314,16.936,4.693,1.42,117.713,331.123,20.638,31.505,4.609,12.869,8.628,3.197,8.139,2.419,143.791,11.689,31.185,5.39,5.918,20.076,9.009,11.313,8.69,18.032,32.566,34.251,47.024,16.77,7.851,3.992,12.983,12.968,25.513,12.328,18.091,37.247,25.738,15.926,4.199,9.09,2.4,52.9,8.411,61.121,8.709,15.122,21.978,147.306,21.271,72.058
2018-01-01 03:00:00,6.229,25.155,14.995,0.358,17.353,5.902,1.309,113.115,333.263,22.692,30.843,4.704,14.464,8.87,3.224,8.223,2.663,145.569,14.224,32.16,6.365,5.851,20.029,9.146,11.223,8.783,19.693,33.314,35.103,47.475,16.616,7.876,4.448,11.521,13.88,26.402,12.482,18.214,35.134,25.312,15.037,4.213,9.471,1.757,57.952,8.478,60.428,9.045,14.717,23.202,148.373,21.409,76.653
2018-01-01 04:00:00,6.386,24.86,15.199,0.358,17.631,4.744,1.614,116.349,339.863,23.732,27.56,4.597,13.908,9.532,3.249,8.552,2.737,147.709,14.649,32.866,6.548,6.294,20.36,9.462,11.302,8.879,19.679,34.777,35.755,47.268,17.467,7.846,4.792,11.805,13.434,26.302,11.918,18.169,34.011,26.718,14.814,4.355,10.567,2.018,57.203,8.516,64.341,9.051,14.973,23.952,153.668,21.267,75.399
2018-01-01 05:00:00,5.72,24.195,15.874,0.351,18.538,5.482,1.604,121.586,351.42,22.177,27.676,4.596,14.089,10.921,3.341,8.834,2.064,150.04,15.523,32.821,6.843,6.374,20.122,9.84,11.418,9.14,19.213,35.97,37.8,49.438,18.275,8.185,5.592,11.974,13.532,26.628,12.276,18.521,35.279,27.096,14.876,4.28,10.993,2.239,56.327,8.901,64.743,10.241,14.826,23.946,160.446,21.734,75.211
2018-01-01 06:00:00,5.883,25.716,17.988,0.347,20.438,5.856,1.461,127.756,370.647,22.742,28.977,4.599,14.234,11.093,3.481,9.361,2.119,154.43,16.213,33.135,6.673,6.425,20.74,10.155,11.486,9.388,19.661,40.431,38.658,50.954,18.965,9.094,6.209,13.26,13.642,26.827,13.101,18.693,37.243,26.994,15.699,4.373,10.974,2.328,58.428,8.951,67.579,10.642,15.101,25.671,163.591,22.101,77.803
2018-01-01 07:00:00,6.255,26.298,18.951,0.35,20.185,4.984,2.264,141.481,391.232,23.446,30.06,4.657,14.454,10.918,4.209,9.251,2.314,158.388,16.66,38.516,6.735,6.447,21.839,10.422,12.494,9.91,20.21,43.196,39.664,57.951,19.806,10.113,6.482,14.495,14.128,28.792,13.728,18.876,38.119,27.162,16.315,4.668,11.125,2.46,61.738,9.179,71.981,9.585,15.881,28.868,175.098,22.499,83.12
2018-01-01 08:00:00,6.277,27.415,17.537,0.571,19.947,5.279,2.219,151.593,407.474,23.233,31.482,4.881,14.866,11.048,4.33,10.487,2.487,166.204,16.821,38.587,7.655,7.683,23.481,10.701,13.087,10.255,21.172,42.47,41.059,61.727,21.022,11.004,6.755,14.21,14.927,31.771,14.166,20.099,40.949,29.557,17.13,4.738,12.13,2.449,66.292,9.099,72.434,9.854,16.205,29.107,185.161,24.61,86.814
2018-01-01 09:00:00,6.402,27.342,17.396,0.41,22.085,5.485,2.291,156.05,413.027,23.62,33.401,5.372,14.874,11.042,5.459,10.642,2.595,165.001,16.677,35.488,7.477,7.79,23.442,11.025,13.553,10.729,22.045,44.244,41.936,60.659,23.367,10.647,6.768,15.838,14.91,30.334,15.195,20.345,42.26,31.257,16.609,4.742,12.88,2.477,68.244,9.711,73.303,10.796,15.903,29.738,189.49,24.454,88.652
2018-01-01 10:00:00,7.481,27.02,16.594,0.623,21.097,5.74,2.382,153.906,412.846,25.175,32.159,5.138,14.873,10.478,5.907,10.927,2.713,159.306,16.304,32.906,7.539,7.576,21.983,11.243,13.034,11.576,22.214,43.701,44.501,60.559,21.399,8.917,7.62,16.245,14.775,29.26,14.884,19.034,43.327,27.389,16.099,4.889,11.373,2.456,71.325,10.454,72.108,10.232,15.593,28.323,185.973,23.006,87.332
2018-01-01 11:00:00,7.316,26.127,16.256,0.526,18.92,5.196,2.283,152.209,403.448,22.879,29.043,5.201,13.795,10.633,4.71,9.823,2.387,152.643,15.499,32.133,6.845,7.275,22.56,10.963,12.821,9.952,21.566,41.686,43.922,56.842,20.432,8.426,7.495,15.636,14.322,27.727,13.416,17.487,41.347,27.033,15.602,4.761,10.095,2.393,65.617,9.288,69.583,9.448,15.96,25.618,172.457,22.092,84.133
2018-01-01 12:00:00,6.378,24.321,15.352,0.309,17.021,4.696,1.575,149.39,383.485,21.854,28.785,5.254,13.545,10.843,5.014,8.51,2.194,142.588,14.25,29.565,6.125,6.636,21.312,10.698,12.609,9.735,21.571,36.55,38.809,51.051,21.225,7.972,5.39,15.171,15.413,25.033,13.11,16.182,41.469,26.454,16.092,4.575,9.156,2.807,61.936,8.341,68.061,9.096,15.177,23.719,163.388,22.177,78.625
2018-01-01 13:00:00,6.331,26.739,15.036,0.55,16.35,4.117,1.587,147.649,372.636,22.436,29.96,5.304,12.103,9.635,5.472,7.679,2.272,140.471,12.714,27.715,5.426,6.45,21.244,10.33,11.431,9.783,19.588,33.347,37.763,50.977,17.183,7.762,5.018,15.733,13.257,25.032,12.871,15.688,39.15,24.375,14.908,4.802,8.378,2.336,59.994,8.255,67.071,8.727,14.065,22.38,160.159,20.705,75.915
2018-01-01 14:00:00,7.413,24.211,14.067,0.526,15.187,3.425,1.489,136.333,360.797,20.435,27.314,5.234,10.696,9.381,4.196,6.729,2.91,135.409,12.707,25.566,4.958,6.514,19.895,8.963,11.11,10.086,18.009,31.734,35.508,49.619,16.211,7.96,4.644,14.037,11.692,24.133,12.655,14.715,36.226,21.735,14.476,4.674,7.754,1.168,58.729,8.632,61.821,8.502,13.123,23.312,155.438,19.584,73.385
2018-01-01 15:00:00,6.855,22.922,14.709,0.385,14.022,3.826,1.49,128.275,343.786,18.96,20.269,4.892,10.012,9.0,4.796,6.997,2.658,127.87,12.501,24.212,4.915,6.379,18.55,8.386,10.282,9.232,17.084,31.499,33.398,47.759,16.023,9.535,4.268,12.764,11.728,23.369,12.613,12.847,35.921,21.843,14.14,5.008,7.511,1.123,55.557,7.858,58.095,8.475,13.714,22.443,147.867,18.645,66.464
2018-01-01 16:00:00,5.592,22.146,15.802,0.262,16.934,3.693,1.557,127.448,340.631,19.525,20.583,4.686,9.922,8.695,4.742,7.099,2.485,125.274,11.803,23.05,4.978,6.137,18.352,8.295,9.776,9.276,15.707,32.27,32.828,47.119,14.998,8.199,4.279,12.673,11.449,23.459,11.65,12.665,35.833,22.815,16.265,5.823,7.124,1.226,50.451,7.638,58.61,8.51,12.612,20.559,143.578,17.674,66.417
2018-01-01 17:00:00,5.788,24.589,16.853,0.261,17.136,3.533,1.612,133.625,354.846,19.729,21.505,4.405,9.924,9.317,5.043,7.567,2.8,132.934,10.938,28.186,4.752,6.057,18.845,8.684,10.363,8.828,14.884,33.218,33.006,46.962,15.001,8.421,5.187,13.537,11.522,25.318,12.016,13.467,35.111,22.812,14.245,5.148,7.96,1.344,49.943,8.103,60.257,8.737,12.163,22.999,142.964,18.245,65.298
2018-01-01 18:00:00,6.717,25.171,16.581,0.306,19.036,4.285,3.067,141.435,377.105,19.359,23.307,4.777,10.34,9.489,4.382,7.537,2.755,147.022,10.595,31.089,4.302,7.112,19.885,9.314,11.723,10.171,16.336,35.259,35.756,52.86,16.742,8.571,6.454,14.862,10.779,25.534,12.612,15.576,39.509,25.297,15.72,5.151,8.939,1.516,52.308,8.759,66.269,8.956,14.055,23.798,154.72,19.093,66.068
2018-01-01 19:00:00,6.358,26.187,16.983,0.365,20.158,4.304,4.712,145.931,376.656,20.731,25.477,5.44,10.98,9.713,4.834,8.621,3.034,153.29,10.708,31.157,4.655,7.194,21.125,9.883,12.827,9.993,18.193,38.35,37.09,54.872,18.164,9.107,5.363,16.404,11.554,26.243,13.763,16.972,40.93,26.135,16.104,5.321,9.511,2.12,52.164,9.406,65.76,9.332,15.05,25.349,157.784,19.674,72.036
2018-01-01 20:00:00,6.096,27.15,17.784,0.488,20.332,4.065,2.121,148.937,385.801,25.213,27.729,5.493,10.44,8.634,4.771,9.584,3.128,154.431,10.698,31.492,4.516,6.942,22.319,10.304,13.441,9.781,18.15,38.532,39.711,57.031,17.835,9.15,5.89,16.142,13.378,27.95,14.979,17.9,43.485,27.25,16.422,5.918,10.438,1.653,53.637,8.546,66.119,8.983,15.564,26.117,159.355,21.74,74.553
2018-01-01 21:00:00,6.57,26.467,16.768,0.63,20.518,3.735,1.802,147.465,383.673,23.449,28.57,5.397,11.213,8.487,4.941,10.216,3.244,152.646,10.519,31.2,4.929,7.205,22.349,10.431,13.028,9.959,16.366,32.835,41.45,57.951,18.763,9.541,5.687,15.74,13.004,31.405,14.74,17.589,43.598,27.076,16.629,6.624,10.22,1.669,53.803,8.49,64.53,9.931,15.524,27.232,162.527,21.143,75.615
2018-01-01 22:00:00,5.796,27.012,17.061,0.497,19.359,4.15,1.527,140.587,374.47,21.644,31.069,5.171,11.957,8.472,4.613,10.134,3.106,148.319,10.298,27.643,4.993,7.354,22.193,10.784,11.698,9.479,16.52,30.437,41.182,54.512,17.959,9.276,5.765,15.477,12.805,31.305,14.135,16.723,42.545,27.676,16.704,5.875,9.605,2.546,56.557,8.204,64.059,11.145,15.389,21.295,159.908,21.524,74.378
2018-01-01 23:00:00,5.754,26.65,15.465,0.692,19.021,4.95,1.339,132.899,364.739,21.887,35.823,4.877,12.168,8.696,3.84,9.532,3.035,145.243,10.525,28.439,4.636,6.743,22.181,10.933,10.408,8.937,17.135,30.881,37.358,49.36,16.912,8.841,5.689,14.592,12.936,32.41,13.192,15.992,41.609,27.331,16.767,5.077,7.844,2.496,55.137,8.253,64.097,9.378,14.9,22.936,150.972,21.512,74.575
2018-01-02 00:00:00,6.552,26.682,13.911,0.442,15.844,4.621,1.248,115.48,354.417,21.452,33.018,4.743,11.385,8.657,3.287,9.545,2.939,146.175,10.561,29.438,4.562,6.251,22.157,10.258,10.636,8.944,17.752,29.909,34.73,43.238,16.377,8.438,5.394,13.03,12.139,27.609,13.377,16.448,41.56,26.349,17.092,4.793,7.345,2.384,53.306,7.938,63.298,9.089,14.085,22.11,146.426,20.518,72.378
2018-01-02 01:00:00,6.441,25.486,13.737,0.452,15.754,4.288,1.863,111.843,346.199,20.585,32.594,4.598,11.225,8.05,2.892,8.215,2.864,141.337,10.673,28.942,4.778,6.112,21.701,9.964,11.028,8.735,19.392,27.552,31.147,40.682,15.916,8.475,3.917,12.179,11.862,25.792,13.041,16.371,40.894,24.623,16.577,4.419,7.059,2.497,52.333,8.328,60.735,8.953,13.587,22.293,140.65,20.273,71.575
2018-01-02 02:00:00,6.037,22.911,14.032,0.302,16.218,3.854,1.625,103.192,342.125,20.378,32.037,4.693,11.748,8.156,2.873,7.757,2.702,141.583,10.689,27.622,5.108,5.7,19.703,9.684,11.057,8.934,18.425,27.721,30.934,41.294,14.964,8.335,3.676,11.712,11.798,25.124,12.993,16.53,38.271,24.028,16.752,4.408,6.974,2.442,53.618,8.478,56.503,8.948,13.415,21.981,141.628,20.129,71.547
2018-01-02 03:00:00,5.862,21.927,14.126,0.315,16.222,4.081,1.306,101.573,336.778,21.192,31.492,4.571,11.904,7.8,2.942,6.725,2.581,133.419,9.782,26.386,5.156,5.549,19.706,9.896,11.383,8.838,18.92,28.315,32.318,42.56,14.906,8.077,4.079,11.657,13.061,26.509,12.999,16.216,36.544,23.923,15.506,4.454,7.479,1.632,54.223,7.782,51.712,8.893,13.391,21.929,140.531,19.56,71.274
2018-01-02 04:00:00,6.054,21.258,13.263,0.312,17.009,4.289,1.532,103.405,332.842,20.802,27.995,4.571,11.506,7.786,3.002,6.736,2.547,126.521,9.547,26.685,5.167,5.621,19.877,10.078,11.27,8.82,18.947,29.551,32.374,42.293,15.561,7.786,4.336,11.926,12.197,25.706,12.775,16.744,36.796,23.978,15.581,4.467,8.309,1.795,51.897,7.357,54.358,8.404,12.927,21.736,152.829,18.999,70.876
2018-01-02 05:00:00,5.189,21.512,14.012,0.296,17.906,4.825,1.472,103.339,334.879,19.511,27.882,4.581,11.175,9.161,3.001,7.184,1.789,128.022,9.623,27.374,5.155,5.775,19.254,10.089,10.324,8.859,17.895,30.963,33.764,41.373,16.006,8.392,4.366,11.873,12.415,24.736,13.036,17.089,37.955,24.31,15.891,4.431,7.839,1.989,49.774,7.868,56.934,9.478,12.463,21.519,157.577,19.476,70.897
2018-01-02 06:00:00,5.082,23.09,17.355,0.288,16.205,4.748,1.386,109.954,349.058,20.127,28.574,4.596,10.92,9.481,3.154,8.001,1.781,127.289,10.102,28.607,4.904,6.02,20.143,10.274,9.337,9.252,17.223,34.732,33.918,41.747,16.105,8.061,5.42,12.315,12.375,24.965,13.793,14.557,39.463,24.579,16.608,4.589,9.123,1.95,49.551,7.837,62.308,9.672,13.85,21.286,139.361,20.327,69.012
2018-01-02 07:00:00,5.175,23.936,17.58,0.468,15.364,3.931,1.567,119.055,374.215,20.382,29.942,4.481,10.727,9.009,3.782,7.951,1.976,133.243,10.219,33.038,4.805,6.945,20.728,11.123,9.747,9.302,16.951,34.345,32.955,46.654,15.562,8.435,5.538,13.135,12.583,26.41,14.333,14.269,41.284,24.449,17.211,4.789,8.86,1.858,49.388,9.08,63.827,8.74,13.987,23.325,144.245,20.451,72.62
2018-01-02 08:00:00,5.587,24.996,16.322,0.383,17.678,3.949,2.248,128.243,389.221,20.011,30.111,4.683,10.396,9.042,4.136,8.793,2.252,145.776,9.181,33.007,5.646,6.874,21.407,10.668,11.844,9.66,17.604,33.226,34.778,49.477,15.648,8.762,4.83,14.824,14.13,28.575,14.529,16.986,42.988,25.698,17.272,5.016,8.874,1.579,53.733,10.29,63.851,8.892,13.581,26.32,166.842,23.058,72.814
2018-01-02 09:00:00,5.478,25.736,17.141,0.328,16.751,4.005,1.994,131.567,400.853,20.401,31.639,4.37,10.03,9.105,3.991,8.748,2.277,153.306,9.641,28.504,5.28,6.486,20.442,10.335,11.269,9.895,17.813,33.105,32.921,47.965,15.323,8.732,4.502,14.687,16.876,28.503,14.485,15.267,43.975,26.325,17.451,4.973,7.774,1.452,53.481,11.101,65.311,9.373,13.556,28.163,154.922,21.788,75.842
2018-01-02 10:00:00,5.492,23.976,14.882,0.39,15.413,4.499,1.746,125.311,409.076,19.658,30.823,4.281,9.428,8.102,3.973,8.988,1.952,145.783,9.022,25.921,4.549,5.954,19.981,9.625,11.236,10.139,17.245,33.355,32.229,42.375,15.57,8.088,5.845,14.747,14.183,27.275,14.67,12.429,45.921,24.078,17.639,4.949,5.92,1.268,47.882,9.64,63.54,8.775,12.434,25.974,144.09,19.322,70.102
2018-01-02 11:00:00,5.482,23.067,13.571,0.288,14.475,5.49,1.474,119.169,400.493,17.636,28.012,3.96,9.594,8.648,4.178,8.79,1.716,133.413,8.632,25.498,4.514,5.568,20.776,8.755,10.368,9.405,16.169,30.896,28.486,39.22,14.9,7.975,5.61,14.58,12.087,25.358,15.539,10.983,44.235,23.184,18.187,5.225,5.009,1.067,43.935,8.547,62.451,8.007,11.31,22.516,135.481,17.537,67.235
2018-01-02 12:00:00,5.039,23.404,13.558,0.241,13.173,4.018,1.287,109.755,377.375,17.387,26.961,3.754,9.889,7.777,3.446,7.11,1.714,123.09,9.698,24.253,4.405,5.232,20.844,7.897,9.426,8.838,14.784,27.232,23.847,35.395,13.701,8.095,3.618,12.633,11.495,22.6,15.836,9.84,44.823,21.896,19.191,5.775,4.974,1.584,41.626,7.538,59.78,7.64,10.847,20.107,129.105,16.673,63.001
2018-01-02 13:00:00,4.846,20.122,13.023,0.237,12.629,4.203,1.294,107.333,355.827,18.336,28.708,3.309,8.14,7.594,3.113,5.785,1.763,120.956,9.26,21.41,3.631,4.93,18.302,7.809,9.489,7.622,13.841,25.484,24.45,35.458,12.268,7.582,3.128,12.043,11.037,21.857,14.524,10.362,43.475,20.066,17.56,4.215,4.095,1.274,42.128,7.271,55.096,7.263,10.422,19.748,126.407,15.815,60.131
2018-01-02 14:00:00,5.568,20.693,11.203,0.332,12.478,3.546,1.383,103.57,322.004,15.961,23.179,3.246,7.153,6.66,3.272,5.969,2.229,121.387,8.915,19.747,3.617,4.558,16.008,8.793,8.769,6.354,14.239,25.391,24.671,35.277,12.355,7.789,2.625,11.947,9.234,20.519,12.761,11.233,39.291,19.961,15.054,3.956,3.626,0.648,43.045,7.513,49.988,6.344,10.152,20.055,131.313,14.927,53.57
2018-01-02 15:00:00,5.421,20.961,12.181,0.229,11.407,3.796,1.537,102.542,279.459,16.644,14.107,2.67,6.664,6.965,3.334,6.201,2.153,119.051,8.375,18.782,3.076,5.894,12.307,7.423,8.049,6.466,14.115,26.975,22.385,36.285,11.57,8.403,2.787,12.146,9.078,22.262,12.397,9.969,34.99,20.561,12.857,3.897,4.367,0.623,40.403,7.51,47.453,8.77,10.576,20.336,121.859,15.361,45.072
2018-01-02 16:00:00,4.235,19.665,16.437,0.235,11.749,3.211,1.286,102.949,280.762,17.922,11.43,2.543,6.569,7.794,3.633,6.173,2.006,121.922,8.349,18.269,3.096,5.345,11.933,6.952,8.297,6.949,11.677,27.807,22.334,36.039,12.205,7.349,2.907,12.777,10.184,23.137,11.27,8.763,30.579,21.835,11.616,3.987,4.425,0.666,37.656,7.412,48.151,8.601,9.923,19.977,113.494,15.504,45.504
2018-01-02 17:00:00,4.288,20.42,17.191,0.328,12.47,3.049,1.441,106.514,304.706,18.019,11.767,2.877,6.704,8.036,3.548,6.632,2.026,119.834,7.661,23.279,2.774,5.287,11.746,6.842,8.723,5.828,10.526,29.162,23.744,37.785,12.114,8.202,3.079,12.678,10.955,23.972,13.658,8.921,30.151,22.024,11.436,3.946,5.156,0.712,36.284,7.205,49.326,7.735,10.427,20.085,113.179,16.194,46.094
2018-01-02 18:00:00,4.906,20.718,15.502,0.354,13.626,3.166,1.45,109.009,316.702,15.623,13.543,2.986,8.112,8.534,3.936,6.524,2.287,130.451,7.594,24.422,2.92,5.061,13.045,6.355,9.069,6.318,11.554,28.119,22.981,39.675,12.521,8.606,3.185,14.253,11.126,23.026,11.982,9.876,31.208,22.837,11.697,3.728,4.74,0.714,37.511,7.644,57.807,7.508,11.334,20.264,117.015,15.254,47.045
2018-01-02 19:00:00,4.08,23.082,14.459,0.288,13.206,3.938,1.672,107.064,317.538,16.065,15.012,3.349,9.034,7.808,4.364,7.293,2.728,138.843,8.138,25.563,3.114,4.78,14.369,6.439,9.416,6.32,12.758,26.67,22.487,38.374,12.081,7.614,2.852,14.668,10.861,24.648,11.63,10.768,32.875,22.734,13.785,3.428,4.614,1.077,39.681,8.665,58.71,7.597,13.183,23.216,116.824,15.342,48.802
2018-01-02 20:00:00,3.981,23.965,14.689,0.307,14.652,3.07,1.812,109.878,340.285,17.24,15.669,3.264,7.457,7.72,4.438,9.067,2.212,142.525,8.672,25.929,3.278,4.538,14.598,6.333,10.503,6.342,13.301,28.159,23.887,43.389,13.403,8.937,4.469,13.816,10.465,26.684,12.342,11.85,34.719,23.713,12.566,4.604,4.612,1.106,40.667,8.516,57.251,7.096,14.287,24.765,117.997,16.489,45.839
2018-01-02 21:00:00,4.114,23.59,13.296,0.448,15.959,3.589,1.71,111.711,368.746,16.723,15.898,3.088,7.511,7.358,3.573,9.068,2.457,140.636,7.948,25.786,3.168,5.438,13.884,6.746,10.4,6.278,13.123,26.146,25.936,40.026,15.578,11.19,3.803,14.56,11.83,26.973,11.9,12.173,33.717,23.197,12.662,5.173,4.638,0.914,42.017,8.369,55.505,7.452,19.999,25.137,123.631,17.629,44.548
2018-01-02 22:00:00,4.028,22.191,12.938,0.489,16.467,2.899,1.506,106.251,353.483,18.471,16.045,2.949,8.052,7.223,3.772,8.718,2.441,145.534,7.693,22.101,3.159,5.172,13.7,7.229,10.278,6.241,12.588,25.826,25.07,38.666,13.981,9.964,3.357,15.34,11.624,27.487,11.016,13.442,32.435,23.07,12.927,4.495,4.862,1.523,40.09,8.135,51.871,8.15,16.491,21.996,129.323,18.411,44.109
2018-01-02 23:00:00,4.051,21.12,12.31,0.598,16.529,2.84,1.35,99.8,336.063,17.938,20.207,2.499,8.1,6.94,2.956,7.419,2.443,145.475,7.441,22.137,2.546,5.02,13.705,7.634,10.611,6.302,12.736,26.835,23.97,36.353,15.211,8.459,3.484,13.661,11.67,25.814,9.49,13.932,31.948,21.971,12.253,3.77,4.482,1.35,37.812,8.618,50.664,8.09,14.449,22.047,131.022,17.231,46.175
2018-01-03 00:00:00,4.452,20.459,11.975,0.509,15.555,3.502,1.175,90.552,316.39,18.327,19.895,2.509,6.597,7.175,2.446,7.525,1.979,137.357,7.035,23.227,2.404,5.057,13.845,7.587,10.618,5.651,12.504,25.001,24.873,34.993,13.078,8.154,3.742,11.652,10.658,25.149,10.135,14.929,32.333,21.846,13.109,3.968,4.359,1.28,36.749,7.783,50.067,8.297,13.054,21.619,129.259,18.307,45.281
2018-01-03 01:00:00,4.458,20.774,12.584,0.404,14.73,3.08,1.465,85.178,294.541,18.105,19.459,2.471,6.535,7.265,2.504,5.872,1.676,135.619,6.686,23.456,2.415,5.09,13.686,9.436,9.592,5.398,11.968,23.033,22.785,31.875,12.801,7.806,2.767,10.89,10.311,23.222,10.544,14.712,30.873,21.664,13.016,3.841,4.704,1.289,34.291,7.689,49.097,8.219,12.792,21.811,126.73,18.301,42.91
2018-01-03 02:00:00,4.13,20.782,12.575,0.223,14.947,2.896,1.279,85.931,299.283,18.47,19.38,2.641,6.44,7.425,2.452,6.268,1.584,133.91,6.201,24.059,2.589,5.11,12.414,8.148,8.24,5.654,11.34,22.788,23.881,32.98,11.817,7.736,2.507,10.438,10.604,22.978,10.454,14.924,30.236,22.028,12.966,3.882,5.131,1.157,34.034,7.941,49.428,8.362,12.531,20.726,127.249,18.411,43.832
2018-01-03 03:00:00,3.727,21.031,13.151,0.229,15.526,2.535,1.218,88.246,298.52,20.244,20.114,2.746,6.463,7.911,2.592,6.477,1.691,130.174,5.335,25.461,2.491,5.301,13.253,8.667,8.276,5.92,11.46,23.175,26.885,36.109,11.488,7.593,2.798,10.726,12.209,25.213,9.925,15.638,29.247,22.827,11.999,4.207,6.306,0.652,32.716,7.854,49.896,8.68,12.66,21.307,132.294,18.783,45.457
2018-01-03 04:00:00,4.371,20.799,13.313,0.326,15.499,2.373,1.43,92.903,292.067,21.246,18.422,2.519,6.336,8.396,2.726,6.833,1.512,131.383,5.357,26.087,2.444,5.382,14.101,9.311,8.729,6.489,11.313,24.124,28.366,37.156,11.844,7.676,3.355,11.108,12.263,25.279,10.356,15.277,29.055,24.254,12.283,4.392,7.442,0.679,31.011,8.012,53.195,8.685,12.87,21.619,138.307,19.399,40.77
2018-01-03 05:00:00,3.69,20.537,13.36,0.22,15.78,3.175,1.369,94.092,296.631,19.496,18.643,2.547,6.065,9.769,2.86,7.03,1.026,136.355,5.613,26.386,2.593,5.204,13.913,9.676,8.682,6.175,10.619,24.931,30.594,37.565,12.236,7.727,3.641,11.587,12.412,23.655,10.701,15.375,30.493,24.558,12.512,4.397,7.451,0.797,29.749,8.463,54.647,9.64,13.094,21.965,140.38,19.415,41.333
2018-01-03 06:00:00,3.027,21.076,15.866,0.219,15.972,3.03,1.241,100.204,325.084,20.012,20.297,2.93,6.478,10.136,3.244,7.974,0.946,142.0,5.886,26.973,2.53,5.657,15.867,9.744,9.146,5.762,10.615,29.024,31.299,39.825,13.863,7.76,5.223,12.089,12.634,23.724,11.425,15.574,33.95,24.157,13.279,4.426,7.507,0.847,30.561,8.725,58.454,9.918,13.565,23.772,142.388,19.949,44.281
2018-01-03 07:00:00,3.06,23.778,17.279,0.216,16.112,2.594,1.722,110.82,351.708,21.042,22.28,2.864,6.335,10.07,3.933,8.464,1.042,149.16,6.18,32.679,2.409,6.097,17.556,9.768,9.339,6.092,11.036,30.486,28.617,45.246,13.715,8.218,6.63,14.146,12.986,25.271,12.348,15.008,35.974,25.693,13.973,4.511,7.464,0.922,31.169,9.025,63.785,9.132,14.436,26.665,144.793,20.712,48.327
2018-01-03 08:00:00,3.6,24.693,15.445,0.23,15.43,2.775,2.253,122.857,366.989,21.39,23.299,3.023,6.304,10.028,4.251,8.739,1.225,157.866,6.132,33.008,3.246,6.182,17.452,9.247,10.799,6.505,11.423,31.804,30.379,45.616,15.196,8.667,4.48,14.92,13.986,27.223,13.38,15.422,36.602,27.285,14.486,4.662,7.357,0.88,34.626,8.972,63.664,8.999,14.568,27.56,150.34,22.423,55.134
2018-01-03 09:00:00,4.157,23.362,15.117,0.52,17.794,3.284,1.748,127.521,374.117,21.121,25.875,3.366,6.759,9.834,4.63,8.557,1.261,160.088,6.796,27.774,3.181,5.72,17.133,9.646,11.033,6.645,11.567,34.262,29.713,45.043,15.905,9.104,4.378,15.48,14.325,27.095,12.79,16.156,36.543,28.081,14.592,4.799,6.905,0.92,37.726,9.809,63.012,9.888,15.127,29.267,151.744,22.273,54.128
2018-01-03 10:00:00,3.791,23.319,14.603,0.306,18.614,3.347,1.728,125.748,384.261,20.793,24.394,3.025,6.778,9.441,4.84,9.178,1.192,154.586,6.27,26.408,3.135,5.523,17.344,9.915,10.55,6.944,12.011,33.955,32.772,42.63,15.652,8.467,5.459,15.127,13.275,27.224,13.034,15.151,37.223,26.314,16.234,7.123,6.719,0.972,36.204,10.044,61.213,9.579,14.487,27.824,151.789,22.327,52.379
2018-01-03 11:00:00,3.453,22.462,13.764,0.451,15.21,2.991,1.587,125.131,376.129,19.372,20.335,2.987,6.418,8.46,4.279,8.573,1.344,153.404,6.093,25.136,3.008,5.544,17.091,9.194,10.175,6.983,12.132,32.063,31.544,43.551,14.592,8.156,5.756,15.294,12.529,25.485,13.257,13.004,35.995,24.275,15.326,6.38,6.197,0.838,35.626,9.525,60.355,8.808,14.549,26.32,147.628,19.77,49.863
