timestamp,9qz6pn,9rrdcd,9x2t3j,9x13eq,9x60s5,9x21qy,9x1mpn,9wcmbm,9w8xpz,9wfjdx,9qxrtt,9rpccm,9w8kp9,9qzt9e,9x29ub,9wb606,9x2uud,9x0rm5,9w9vvt,9x08j1,9wbkrt,9x30db,9rpw1y,9x4h7b,9x0s4z,9x0vqq,9qx7cx,9wc1dk,9x26y1
2018-01-01 20:00:00,0.013,15.25,2.922,2.002,0.403,15.117,7.488,0.829,0.123,0.138,1.614,0.962,0.097,1.301,0.235,0.003,0.242,49.515,0.452,5.156,4.809,7.916,3.408,2.337,33.067,1.632,9.252,0.004,20.859
2018-01-01 21:00:00,0.019,17.549,3.578,1.539,0.53,18.994,8.493,0.889,0.254,0.452,2.701,1.315,0.321,1.461,0.249,0.004,0.277,60.882,0.877,4.81,4.933,8.747,4.663,2.68,34.853,1.761,13.218,0.003,24.59
2018-01-01 22:00:00,0.023,20.152,4.568,2.162,0.669,19.266,9.534,0.934,0.264,0.861,2.953,1.484,0.365,1.724,0.299,0.004,0.247,73.084,1.186,4.429,4.609,10.29,5.937,4.9,39.864,1.702,14.269,0.004,24.482
2018-01-01 23:00:00,0.028,21.528,5.409,2.264,0.385,21.059,10.511,0.963,0.31,2.606,3.435,1.608,1.046,1.803,0.446,0.005,0.421,71.485,1.157,4.784,5.851,11.105,6.539,5.246,44.821,1.833,16.837,0.002,23.472
2018-01-02 00:00:00,0.035,21.905,5.858,2.407,0.513,26.437,10.264,1.089,0.387,3.032,4.155,5.797,1.183,1.769,0.542,0.004,0.509,72.691,1.315,4.028,5.254,12.114,6.612,5.861,46.166,2.144,23.401,0.004,24.603
2018-01-02 01:00:00,0.039,23.153,6.184,2.657,0.888,29.12,11.278,1.287,0.381,3.008,5.25,6.099,1.339,1.88,0.545,0.007,0.593,78.458,1.537,3.997,5.415,14.22,7.677,7.119,50.74,2.464,30.43,0.007,27.318
2018-01-02 02:00:00,0.044,24.674,7.392,2.725,1.025,31.869,11.881,1.358,0.409,2.933,6.018,5.965,1.407,2.094,0.661,0.009,0.639,79.389,1.371,3.58,5.97,16.156,7.873,7.475,62.411,2.503,34.859,0.009,29.605
2018-01-02 03:00:00,0.047,25.759,7.971,2.227,0.921,34.26,12.193,1.416,0.46,2.988,6.917,5.651,1.446,2.363,0.688,0.009,0.675,81.268,1.485,3.513,6.01,17.316,6.743,7.606,61.639,2.501,37.764,0.013,31.362
2018-01-02 04:00:00,0.054,24.883,8.491,1.954,1.063,40.23,12.082,1.504,0.511,2.531,7.234,5.384,0.881,2.416,0.735,0.01,0.689,89.367,1.614,3.633,6.451,17.601,7.717,8.052,63.248,2.413,42.721,0.023,33.942
2018-01-02 05:00:00,0.063,25.536,9.273,2.211,1.148,41.55,12.985,2.129,0.558,2.401,7.253,3.158,1.041,2.398,0.271,0.011,0.606,98.933,1.974,3.808,7.104,18.418,8.753,9.268,68.067,2.555,48.966,0.042,37.06
