timestamp,9qz6pn,9rrdcd,9x2t3j,9x13eq,9x60s5,9x21qy,9x1mpn,9wcmbm,9w8xpz,9wfjdx,9qxrtt,9rpccm,9w8kp9,9qzt9e,9x29ub,9wb606,9x2uud,9x0rm5,9w9vvt,9x08j1,9wbkrt,9x30db,9rpw1y,9x4h7b,9x0s4z,9x0vqq,9qx7cx,9wc1dk,9x26y1
2018-01-01 00:00:00,3.152,44.222,37.006,14.025,1.652,164.81,20.59,5.413,3.401,6.289,31.205,9.321,6.213,5.969,3.496,0.633,1.976,557.401,4.738,20.904,13.398,50.033,22.339,19.565,239.238,12.074,92.372,0.869,117.961
2018-01-01 01:00:00,3.969,54.637,43.725,18.202,2.162,203.075,26.832,7.4,3.706,7.686,40.258,12.27,7.756,7.278,4.647,0.769,2.404,685.144,5.541,28.757,18.478,55.714,28.041,26.777,291.165,16.833,115.084,1.204,141.519
2018-01-01 02:00:00,3.491,44.186,34.629,10.117,1.717,139.898,18.714,4.1,2.664,6.235,26.306,8.733,5.502,5.415,3.285,0.405,1.963,525.194,4.657,16.51,11.679,43.007,23.861,18.675,232.827,11.161,80.772,0.877,112.913
2018-01-01 03:00:00,3.332,41.989,31.762,7.907,1.378,126.576,15.944,3.707,2.323,5.819,22.904,8.061,4.971,6.222,4.3,0.511,1.98,484.597,4.554,14.672,9.624,40.793,22.963,15.53,211.664,10.571,70.691,0.817,103.969
2018-01-01 04:00:00,3.349,41.434,29.937,7.617,1.63,129.325,15.838,3.93,2.359,5.181,22.103,7.42,4.534,5.544,3.179,0.614,1.82,480.437,4.704,14.321,10.3,39.751,24.158,16.258,209.553,9.08,76.15,0.873,102.916
2018-01-01 05:00:00,3.381,43.364,30.408,8.063,1.722,132.473,17.412,4.482,2.478,5.085,22.287,5.696,4.702,4.769,2.385,0.615,1.99,485.404,4.877,15.169,10.5,40.817,23.989,17.851,212.506,9.57,84.525,0.977,107.808
2018-01-01 06:00:00,3.388,43.323,31.966,9.909,1.527,133.678,17.608,5.06,2.633,5.363,23.008,5.475,5.309,4.98,2.261,0.618,2.056,509.877,5.02,17.519,12.363,41.458,22.74,17.758,224.736,9.492,92.354,1.002,115.06
2018-01-01 07:00:00,3.575,45.51,33.947,10.895,1.817,145.808,19.076,4.761,2.926,6.044,27.499,6.027,5.486,5.154,2.833,0.622,2.098,556.194,5.641,19.027,16.43,45.678,23.914,19.12,241.67,11.249,109.226,1.026,124.753
2018-01-01 08:00:00,4.492,47.572,42.399,11.5,2.301,169.913,20.621,5.27,3.169,6.094,34.715,6.508,7.184,5.577,4.081,0.656,2.312,672.478,7.909,18.937,18.019,50.959,30.992,21.787,287.334,13.151,126.417,1.228,149.233
2018-01-01 09:00:00,5.844,49.475,46.855,13.846,2.138,198.365,23.755,6.259,3.469,6.599,37.411,6.735,9.425,7.968,3.965,0.718,3.053,775.465,8.113,20.436,19.756,60.967,34.53,24.296,330.726,13.393,146.63,1.507,177.883
2018-01-01 10:00:00,5.842,49.119,48.278,13.863,2.072,202.365,23.688,6.246,3.594,7.273,37.187,6.705,8.403,7.572,3.957,0.416,2.649,799.406,8.349,21.139,18.287,61.914,37.949,24.641,336.464,15.725,152.636,1.367,183.133
2018-01-01 11:00:00,6.027,46.774,46.162,12.993,1.888,209.062,20.267,5.952,3.417,10.242,37.175,6.258,8.529,6.658,3.742,0.666,2.569,839.408,7.929,19.49,17.72,60.004,33.886,25.772,325.938,13.774,146.551,1.447,175.631
2018-01-01 12:00:00,6.883,46.127,44.228,15.236,1.417,198.516,16.361,4.477,2.915,8.142,34.024,6.391,8.743,5.883,3.838,0.74,2.289,839.594,6.696,18.857,15.825,56.265,35.074,23.961,326.865,11.613,128.057,1.229,168.164
2018-01-01 13:00:00,6.849,43.879,47.017,13.213,1.18,194.453,16.34,4.095,4.588,7.432,31.691,6.313,9.023,5.318,3.411,0.768,2.361,813.409,6.414,18.036,13.59,54.214,33.645,21.901,323.859,10.582,119.582,1.164,161.793
2018-01-01 14:00:00,5.8,39.684,46.836,9.998,1.114,190.817,14.961,3.909,3.376,9.441,30.393,9.778,8.144,4.959,5.096,0.783,2.601,798.698,6.529,14.733,12.415,52.761,31.34,20.516,312.933,10.422,107.673,1.175,148.879
2018-01-01 15:00:00,5.201,37.94,45.193,8.458,1.352,187.537,13.329,3.959,2.576,5.033,26.566,9.869,6.138,4.732,4.793,0.781,2.159,762.018,6.147,13.495,10.173,47.901,29.097,19.064,301.863,10.216,93.548,1.196,141.638
2018-01-01 16:00:00,4.686,37.913,43.171,9.09,1.866,170.86,13.108,3.941,2.088,4.718,24.468,5.855,6.312,4.406,3.388,0.774,2.138,729.487,6.092,12.587,9.045,44.854,27.298,18.119,288.507,12.504,86.603,1.246,139.599
2018-01-01 17:00:00,4.508,37.976,43.87,9.797,1.849,163.002,12.052,3.432,2.167,5.304,24.682,4.693,8.08,4.578,3.293,2.03,1.703,712.046,5.484,12.138,9.699,45.913,25.353,18.97,277.349,9.491,84.651,1.209,137.164
2018-01-01 18:00:00,4.588,38.566,43.934,11.526,1.651,171.175,13.856,4.277,2.418,4.574,27.829,4.935,8.968,5.025,3.197,0.863,2.166,724.996,6.21,12.601,11.645,46.763,25.067,19.678,278.027,11.624,85.681,1.203,140.413
2018-01-01 19:00:00,4.804,45.039,48.785,13.444,1.652,188.205,17.415,5.018,2.998,7.444,30.038,6.014,7.501,6.477,3.858,0.527,2.003,798.409,6.255,16.952,13.779,50.769,28.922,20.508,318.494,12.334,92.526,1.363,160.976
2018-01-01 20:00:00,5.17,50.673,52.699,14.829,1.942,207.64,18.867,5.24,3.53,7.651,32.701,6.869,6.888,7.794,3.804,0.569,2.776,828.347,6.135,19.627,16.979,57.045,33.956,22.862,344.439,13.943,103.278,1.758,178.241
2018-01-01 21:00:00,5.737,55.281,52.553,13.141,2.32,211.985,20.669,5.044,7.135,6.477,34.971,7.546,7.787,6.199,4.55,0.428,2.737,851.055,7.024,21.464,16.45,61.973,39.049,22.073,351.374,14.176,113.43,1.701,183.971
2018-01-01 22:00:00,5.537,56.772,53.669,13.759,1.874,194.307,22.561,5.315,7.806,7.56,35.606,8.502,7.279,6.787,4.525,0.483,2.645,820.761,7.902,19.576,14.689,61.231,34.417,23.988,342.836,15.79,111.868,1.406,172.336
2018-01-01 23:00:00,4.865,53.693,49.32,14.744,1.812,181.602,21.665,5.146,3.825,8.422,33.251,6.631,7.48,6.603,4.527,0.44,2.677,765.653,9.059,18.119,15.408,58.062,35.007,22.388,328.661,14.505,103.497,1.617,148.591
2018-01-02 00:00:00,4.02,48.624,41.609,11.611,2.118,167.96,19.37,4.471,3.296,8.119,27.942,10.571,7.752,5.842,3.461,0.392,2.457,667.53,8.885,15.954,13.372,48.842,29.21,20.157,294.609,11.778,94.055,1.031,135.517
2018-01-02 01:00:00,3.602,45.501,34.945,9.019,1.991,144.445,18.263,4.023,2.678,7.009,24.223,9.717,7.195,5.173,2.882,0.34,2.366,573.815,6.755,12.928,12.117,43.438,24.74,19.078,244.497,10.207,85.999,0.924,121.523
2018-01-02 02:00:00,3.391,44.348,32.343,8.354,1.876,129.225,18.535,3.729,2.46,8.198,22.558,9.118,6.191,5.605,2.944,0.292,2.04,515.672,4.941,10.644,11.19,42.662,25.64,17.641,234.985,8.97,81.82,0.856,112.668
2018-01-02 03:00:00,3.337,44.339,30.983,7.34,1.636,127.89,17.953,3.589,2.28,6.487,23.302,8.907,5.78,5.643,2.946,0.291,1.859,490.928,4.897,10.028,10.844,41.514,21.48,17.799,220.363,8.466,79.268,0.833,113.341
2018-01-02 04:00:00,3.357,42.498,30.911,7.559,1.776,132.639,17.678,3.718,2.333,5.843,23.129,8.658,4.47,5.653,2.793,0.29,1.818,489.989,4.791,9.858,11.204,40.95,21.997,18.601,216.58,8.718,82.705,0.908,109.327
2018-01-02 05:00:00,3.4,42.991,31.647,6.991,1.843,133.365,18.814,4.38,2.637,5.61,23.391,6.214,4.815,5.166,2.325,0.292,1.946,499.767,5.275,10.118,12.12,41.156,23.183,19.049,220.732,8.944,89.587,1.051,110.652
2018-01-02 06:00:00,3.452,43.891,32.938,8.522,1.881,129.991,19.312,4.299,2.768,5.729,24.246,5.517,5.33,5.508,2.184,0.3,2.361,523.975,5.889,12.5,15.358,43.147,24.346,19.476,237.99,8.569,98.126,1.085,113.959
2018-01-02 07:00:00,3.626,45.74,37.459,8.921,1.868,137.997,19.916,3.977,3.087,6.578,27.276,6.253,5.814,5.586,2.72,0.549,2.365,568.989,6.287,14.03,20.398,47.853,26.048,21.28,254.007,9.578,109.28,1.039,122.381
2018-01-02 08:00:00,4.665,49.367,42.032,10.887,2.372,168.059,21.838,5.418,3.111,7.789,35.305,6.763,6.151,5.789,3.395,0.413,2.8,675.466,8.484,15.617,21.144,53.005,32.416,22.495,293.411,11.255,127.453,1.224,152.732
2018-01-02 09:00:00,5.772,53.929,46.803,12.826,2.283,208.27,24.941,6.199,4.787,6.897,37.777,6.986,7.155,6.59,4.118,0.739,3.952,776.659,8.198,18.143,23.282,61.386,37.249,26.216,339.189,12.706,149.65,1.35,180.635
2018-01-02 10:00:00,5.817,53.62,48.788,12.486,1.787,210.026,24.656,5.02,3.807,7.207,37.457,7.169,8.02,6.843,4.061,0.736,3.069,810.083,8.419,18.6,22.192,64.698,39.538,26.716,341.208,12.156,157.07,1.248,183.747
2018-01-02 11:00:00,6.987,53.459,50.376,11.186,1.595,210.851,22.841,4.275,3.413,7.092,35.876,6.39,7.548,6.366,5.111,0.885,2.999,835.158,8.361,16.821,19.802,61.756,37.847,25.852,333.43,11.503,154.516,1.317,172.94
2018-01-02 12:00:00,6.511,49.192,54.863,9.777,2.101,204.171,18.615,7.435,3.229,6.837,33.534,5.947,7.435,6.136,3.963,1.788,2.878,827.579,7.014,15.119,17.081,57.648,37.137,24.353,327.782,11.686,138.816,1.271,173.374
2018-01-02 13:00:00,5.832,44.505,51.918,9.236,1.54,202.604,15.121,8.373,5.817,7.042,31.358,5.732,8.06,5.327,3.437,0.606,2.131,809.257,6.72,16.76,13.075,54.446,31.429,22.274,319.318,10.136,134.038,1.191,168.921
2018-01-02 14:00:00,5.601,41.545,49.757,9.128,1.502,210.971,12.497,4.728,4.137,5.187,30.51,10.079,8.99,5.033,5.048,0.727,1.724,801.55,8.517,14.348,12.048,52.063,29.928,21.48,307.43,9.197,125.432,1.14,159.531
2018-01-02 15:00:00,5.416,39.08,44.179,11.242,1.768,191.316,10.93,4.933,2.054,4.97,27.019,10.673,7.474,5.121,6.45,0.885,1.848,754.942,5.685,12.836,10.733,49.8,28.421,20.097,294.791,9.674,109.747,1.203,146.844
2018-01-02 16:00:00,4.685,38.74,43.141,9.577,1.288,177.646,10.802,5.484,2.022,4.847,26.47,5.866,6.453,4.397,3.581,0.868,1.965,723.057,4.645,11.462,9.495,46.15,26.262,18.17,284.523,10.294,99.091,1.155,138.593
2018-01-02 17:00:00,5.474,37.362,39.768,8.701,1.411,169.432,11.609,3.907,2.382,3.952,27.253,4.478,5.635,4.282,3.445,0.858,1.625,704.965,4.423,10.941,10.887,44.449,26.294,17.412,278.631,11.367,97.541,1.574,133.986
2018-01-02 18:00:00,4.92,41.184,43.288,10.129,1.266,173.6,13.202,5.273,2.645,4.631,26.846,5.37,6.379,4.968,4.372,1.021,2.645,718.493,5.998,11.936,10.451,45.1,27.528,17.002,294.182,10.296,96.278,3.095,140.486
2018-01-02 19:00:00,4.726,47.253,47.674,10.659,1.598,195.879,18.301,5.057,3.5,4.842,30.159,6.68,7.023,5.406,3.953,0.811,2.612,787.1,6.287,16.203,12.739,50.412,29.946,21.004,336.75,11.956,102.459,2.64,165.323
2018-01-02 20:00:00,5.379,50.952,54.039,14.321,1.455,214.09,19.703,5.077,4.39,6.027,34.268,6.955,7.94,6.249,4.584,0.842,2.846,832.765,7.469,19.428,13.603,57.978,35.12,22.404,351.118,14.073,110.383,1.559,179.645
2018-01-02 21:00:00,5.236,54.052,52.652,14.639,2.087,217.695,21.72,5.098,4.263,6.017,37.073,8.226,8.296,7.404,4.492,0.825,2.574,845.315,7.299,19.511,14.92,58.447,40.744,22.099,360.722,14.757,115.078,1.653,184.012
2018-01-02 22:00:00,4.968,52.875,50.517,14.061,2.059,210.09,21.238,5.891,3.925,7.987,38.252,8.613,9.798,7.713,4.58,0.81,2.547,820.537,7.902,20.278,14.739,60.756,38.034,22.591,345.655,14.256,111.939,1.696,183.463
2018-01-02 23:00:00,4.476,53.781,46.203,14.571,1.627,197.897,21.18,5.826,3.671,8.146,32.989,7.284,10.558,6.643,6.235,0.833,2.553,752.107,7.086,18.907,16.309,57.567,35.495,24.868,322.817,13.408,102.088,1.576,163.384
2018-01-03 00:00:00,4.18,53.172,44.445,12.643,1.309,178.572,18.938,5.934,3.302,8.011,30.988,10.85,8.65,6.037,5.314,0.489,2.613,668.932,7.418,17.385,15.553,50.783,33.423,21.346,291.691,13.422,88.123,1.19,141.004
2018-01-03 01:00:00,3.86,46.759,36.013,11.434,1.803,155.993,19.787,5.407,2.626,8.15,26.998,11.828,6.727,5.759,4.391,0.388,2.043,585.202,5.883,16.347,14.899,45.328,26.954,20.574,256.154,11.574,80.03,0.936,128.833
2018-01-03 02:00:00,3.519,44.78,34.974,11.546,1.784,144.758,20.638,4.761,2.441,6.63,25.041,11.076,5.656,5.504,4.01,0.497,1.875,531.103,5.249,16.082,13.15,43.165,25.179,19.632,238.231,11.198,78.675,0.899,118.087
2018-01-03 03:00:00,3.433,45.811,34.754,10.618,1.774,141.099,19.4,4.92,2.668,6.617,25.339,9.779,5.581,5.629,3.186,0.578,1.967,513.143,5.147,16.73,12.165,43.028,23.968,18.563,229.815,11.136,76.79,0.903,115.531
2018-01-03 04:00:00,3.418,44.653,34.418,9.935,1.864,144.096,18.592,5.016,2.552,5.867,25.223,9.583,4.861,5.702,3.161,0.404,1.885,502.314,5.327,17.453,13.201,43.328,23.565,19.329,228.141,11.427,81.901,0.97,114.341
2018-01-03 05:00:00,3.443,44.763,33.466,9.64,1.925,145.127,22.285,5.829,2.634,5.971,25.009,6.876,5.168,5.436,2.514,0.437,2.041,510.837,5.602,18.391,14.104,42.966,24.726,19.257,232.0,11.807,86.464,1.081,119.038
2018-01-03 06:00:00,3.529,46.157,35.277,11.31,2.001,147.598,20.89,5.888,2.795,6.38,26.36,5.835,6.198,5.755,2.464,0.48,2.183,536.748,6.585,20.94,16.228,45.318,25.227,20.946,245.845,11.854,97.18,1.089,125.775
2018-01-03 07:00:00,3.716,48.411,38.565,12.957,1.993,156.719,21.442,5.826,2.946,7.398,29.834,6.483,6.076,5.899,2.838,0.503,2.606,581.249,6.657,22.787,20.436,49.184,26.801,22.334,261.05,13.141,112.797,1.07,131.784
2018-01-03 08:00:00,4.702,51.013,43.577,13.761,2.688,182.224,23.19,6.503,3.602,7.67,39.116,7.455,7.408,6.769,4.247,0.599,2.729,683.679,8.957,23.214,22.274,54.16,32.913,24.485,305.377,15.655,132.125,1.326,157.76
2018-01-03 09:00:00,6.034,54.388,49.49,16.024,2.765,215.899,26.432,7.273,4.03,7.557,42.611,8.071,7.94,9.654,4.605,0.526,2.972,781.814,9.26,25.673,23.136,63.941,37.509,29.037,350.689,16.858,160.652,1.611,184.054
2018-01-03 10:00:00,6.11,55.08,53.287,16.141,2.288,227.341,25.478,6.222,4.143,8.782,41.254,8.242,8.366,9.914,4.486,0.604,2.593,814.62,9.591,25.078,22.804,70.193,40.29,27.847,353.701,14.708,153.997,1.31,183.6
2018-01-03 11:00:00,6.318,50.936,51.18,16.487,1.885,227.746,21.703,6.141,3.508,9.611,39.355,8.254,7.799,6.587,4.243,0.667,2.999,853.078,8.944,22.883,22.732,65.312,39.119,29.111,349.973,14.724,144.436,1.27,184.327
2018-01-03 12:00:00,6.469,49.193,47.694,16.57,1.621,212.614,19.8,5.794,2.848,7.109,36.577,9.385,6.781,6.28,3.872,0.423,2.753,847.719,8.14,20.44,19.503,59.996,37.094,26.116,359.912,13.344,130.49,1.265,174.855
2018-01-03 13:00:00,7.235,46.556,47.131,15.861,1.415,216.108,16.999,5.581,2.353,7.772,35.442,8.069,7.901,6.083,3.933,0.408,2.592,847.109,7.761,18.652,15.576,55.439,35.42,24.427,346.155,13.277,120.602,1.192,167.971
2018-01-03 14:00:00,5.596,42.321,45.565,13.312,1.253,214.214,15.559,6.51,2.397,7.295,31.018,10.552,7.947,6.282,4.64,0.805,2.753,822.755,7.319,16.077,16.364,57.566,31.389,22.848,324.329,12.64,107.649,1.541,163.159
2018-01-03 15:00:00,5.193,39.486,46.324,11.724,1.18,195.577,14.475,4.807,2.09,4.843,29.193,11.83,6.171,6.19,4.591,0.546,2.507,789.458,6.589,15.054,13.573,51.718,31.384,20.906,307.625,12.261,98.066,1.244,155.017
2018-01-03 16:00:00,4.752,36.548,43.732,11.098,1.241,177.39,13.072,3.994,2.257,3.967,26.748,6.641,5.972,5.306,3.516,0.463,1.748,742.909,5.869,15.227,12.272,44.824,29.529,21.056,298.064,9.604,86.726,1.465,144.238
2018-01-03 17:00:00,4.405,38.34,42.225,12.618,1.325,174.14,11.993,4.004,2.404,4.307,26.156,5.571,7.188,5.315,3.262,0.429,1.992,718.472,5.922,14.695,13.177,45.707,30.135,17.829,295.566,10.863,88.61,1.074,138.011
2018-01-03 18:00:00,4.502,41.235,44.423,11.082,1.306,182.812,13.804,5.498,3.207,4.57,25.435,5.743,7.295,5.927,3.346,0.542,3.08,744.339,6.56,15.206,13.742,45.862,29.074,17.131,313.133,10.533,87.225,1.107,144.933
2018-01-03 19:00:00,4.597,44.897,51.3,12.885,2.014,202.24,18.656,6.406,3.229,5.954,28.51,6.723,7.351,6.426,4.803,0.591,2.305,808.238,6.912,19.611,15.651,56.024,31.59,21.442,343.732,12.841,97.619,1.648,163.603
2018-01-03 20:00:00,4.731,51.128,54.12,14.804,1.878,219.324,21.283,6.408,4.131,5.958,31.693,7.436,8.992,6.536,5.727,0.633,2.456,842.8,11.406,24.045,19.14,59.504,34.16,23.14,373.435,14.116,102.381,2.067,184.74
2018-01-03 21:00:00,5.005,54.34,51.67,13.521,2.283,229.079,23.229,6.678,4.555,6.577,33.53,8.227,8.163,6.908,4.864,0.773,2.93,860.204,9.101,25.401,18.218,61.215,37.583,23.201,375.889,15.338,105.479,1.73,189.805
2018-01-03 22:00:00,4.563,52.772,49.412,16.534,2.38,209.81,22.313,6.573,5.124,7.969,33.918,8.661,7.827,7.439,6.53,0.823,3.925,835.57,8.494,24.686,17.143,61.929,40.16,24.617,364.513,16.426,103.289,1.73,184.12
2018-01-03 23:00:00,4.033,53.136,48.154,17.377,1.702,205.187,22.217,5.873,3.733,9.258,32.357,7.532,8.188,9.378,4.644,1.032,2.927,775.269,7.559,24.318,18.639,61.051,37.005,24.254,337.931,16.448,95.565,1.317,168.893
2018-01-04 00:00:00,3.86,50.092,44.495,15.056,1.853,179.615,20.869,5.782,3.408,8.623,32.271,14.303,7.405,9.746,4.421,0.563,2.364,685.373,6.904,19.707,17.352,51.937,31.932,21.256,298.523,14.78,83.137,1.045,146.366
2018-01-04 01:00:00,3.524,46.031,36.831,14.755,2.079,158.703,18.979,6.344,5.123,7.702,28.771,14.967,5.852,6.875,3.967,0.354,2.295,592.108,6.298,17.904,16.664,51.381,26.368,19.481,270.081,12.402,75.639,2.135,126.524
2018-01-04 02:00:00,3.385,44.434,33.002,13.081,2.19,143.578,19.07,5.293,2.403,6.914,24.76,11.843,5.553,5.969,3.203,0.511,2.031,536.805,5.789,17.687,14.774,43.222,25.364,19.038,252.865,11.243,70.145,1.177,118.773
2018-01-04 03:00:00,3.36,44.58,32.563,10.348,1.963,139.947,20.205,5.305,2.426,6.766,25.093,10.64,5.49,6.005,3.261,0.469,1.943,508.851,5.648,18.757,13.579,43.146,24.652,18.45,240.276,11.181,69.79,0.9,116.997
2018-01-04 04:00:00,3.39,42.651,32.023,10.118,2.032,147.859,20.647,5.638,2.385,6.183,25.341,10.299,4.68,6.037,3.286,0.426,1.836,506.584,5.899,19.495,14.648,41.909,24.453,18.682,236.825,11.856,73.916,1.064,114.325
2018-01-04 05:00:00,3.41,42.505,32.041,10.446,1.944,151.245,20.414,6.436,2.542,6.221,24.865,7.26,5.016,5.624,2.669,0.458,1.964,517.674,5.812,20.323,14.975,41.385,24.47,20.114,238.34,12.016,79.793,1.08,117.874
2018-01-04 06:00:00,3.478,43.866,34.491,12.597,1.975,148.195,21.534,6.283,2.764,6.865,25.172,6.033,5.411,5.821,2.387,0.506,2.808,542.364,6.36,22.729,17.395,43.623,24.72,20.382,249.875,11.741,85.869,1.093,121.714
2018-01-04 07:00:00,3.751,45.371,37.201,13.962,1.963,156.792,23.27,5.935,2.784,7.423,28.084,6.714,5.445,6.239,2.963,0.524,2.279,587.83,6.439,23.805,22.515,46.312,29.218,21.962,271.314,12.505,97.371,1.094,127.556
2018-01-04 08:00:00,4.606,49.176,42.374,14.818,2.502,178.173,24.25,6.72,3.276,7.694,37.257,7.023,7.128,6.502,3.872,0.847,2.6,697.841,8.149,23.576,23.55,51.902,34.936,25.583,317.151,14.699,117.824,1.569,156.201
2018-01-04 09:00:00,5.665,51.895,48.436,17.364,2.564,210.801,27.013,7.92,4.034,8.116,42.509,8.714,7.916,7.437,4.197,0.87,3.017,805.207,9.085,28.019,23.91,60.867,35.713,27.255,353.118,17.31,141.805,1.382,179.602
2018-01-04 10:00:00,5.767,53.332,51.359,18.609,2.185,220.728,25.481,6.37,3.996,8.299,42.138,9.347,7.917,7.237,4.455,0.45,2.794,837.966,9.745,25.773,23.713,66.661,38.159,28.422,355.272,16.644,141.521,2.431,185.878
2018-01-04 11:00:00,6.557,51.546,53.333,15.464,1.582,221.557,21.767,5.715,3.537,8.654,38.193,8.421,7.876,6.587,3.959,0.385,3.277,866.778,8.902,19.487,23.203,63.766,34.899,25.552,361.189,13.767,135.749,1.973,176.0
2018-01-04 12:00:00,6.1,46.236,47.109,15.433,1.81,208.515,19.678,5.387,3.096,6.431,33.21,8.231,7.095,6.268,3.897,0.468,4.508,856.598,9.498,18.936,20.956,61.463,35.518,23.273,353.192,13.501,122.54,1.225,164.795
2018-01-04 13:00:00,5.751,42.411,47.074,17.312,1.66,208.075,18.727,4.873,3.383,7.059,31.119,7.026,8.468,6.974,4.146,0.55,3.051,851.941,6.841,15.96,16.927,58.036,35.23,22.754,339.077,12.906,109.237,1.381,163.28
2018-01-04 14:00:00,5.556,39.688,49.609,11.587,1.332,204.575,15.326,4.64,2.502,7.832,29.798,10.518,6.775,5.784,4.661,0.782,2.19,813.178,6.152,14.191,14.7,51.692,31.34,22.193,319.974,11.998,102.358,1.29,155.243
2018-01-04 15:00:00,5.228,38.59,43.378,9.118,1.131,194.422,13.028,4.672,2.073,5.786,26.793,11.529,5.822,5.383,5.649,0.901,2.114,775.748,6.68,14.978,12.912,47.252,29.814,20.131,308.632,10.711,90.911,1.125,145.679
2018-01-04 16:00:00,4.608,37.823,42.838,9.667,1.188,180.859,12.743,4.013,2.092,5.795,25.746,7.114,5.8,5.053,4.689,0.853,2.004,740.926,6.975,14.041,11.14,46.254,31.027,19.042,300.323,9.668,84.889,1.109,139.401
2018-01-04 17:00:00,4.362,38.106,40.39,10.166,1.058,173.337,11.401,3.621,2.207,4.486,26.418,4.553,6.564,5.18,3.125,0.826,2.04,719.63,4.665,13.917,12.123,46.619,29.148,17.208,296.129,10.151,79.95,1.133,136.388
2018-01-04 18:00:00,4.296,38.19,42.573,9.526,1.524,184.191,12.688,5.103,2.214,5.056,24.39,5.264,7.097,5.734,3.021,1.187,3.6,741.607,5.317,15.764,12.111,47.957,27.427,16.995,304.562,10.435,81.959,1.246,139.93
2018-01-04 19:00:00,4.922,43.218,48.376,10.811,1.941,199.192,17.137,5.872,2.719,6.465,27.759,6.699,6.688,5.924,3.613,0.907,3.059,807.098,8.257,18.06,14.703,53.209,33.933,22.574,340.538,11.545,93.824,1.298,168.119
2018-01-04 20:00:00,7.308,51.215,54.168,12.836,1.907,206.22,20.228,8.326,3.695,5.998,31.779,7.062,8.429,6.393,4.097,0.815,3.576,848.619,7.646,19.893,15.569,60.029,37.868,22.676,355.243,12.891,100.69,1.673,179.951
2018-01-04 21:00:00,5.9,48.832,51.255,13.383,2.099,213.412,21.159,7.863,3.793,6.923,32.141,8.686,7.632,6.6,4.748,0.815,3.135,844.144,8.078,20.365,16.925,59.77,37.548,22.641,357.484,14.135,108.331,2.831,183.5
2018-01-04 22:00:00,5.013,49.418,49.655,16.793,1.967,204.155,22.977,6.517,4.261,6.603,31.56,9.161,7.77,6.746,4.424,0.886,3.333,816.647,7.756,21.58,16.791,59.007,38.357,25.683,351.888,15.109,106.53,2.46,179.073
2018-01-04 23:00:00,4.387,49.481,44.266,16.603,3.066,186.183,21.787,6.58,4.236,8.49,32.623,7.592,6.541,8.47,4.165,0.437,3.159,766.815,6.966,22.281,17.079,57.831,34.857,22.1,325.181,14.712,95.764,1.378,155.532
2018-01-05 00:00:00,3.928,45.939,40.828,13.413,3.988,168.287,19.067,6.62,2.742,7.842,26.686,10.562,6.51,6.01,3.726,0.658,3.848,677.363,6.521,20.321,15.114,50.219,29.748,20.549,289.628,12.968,86.281,1.209,134.479
2018-01-05 01:00:00,3.576,39.874,31.428,11.081,3.589,143.021,17.794,6.746,2.251,6.729,22.161,11.372,5.46,5.881,3.15,0.551,2.013,579.08,5.608,17.136,14.238,42.398,26.964,18.637,259.037,11.388,75.362,0.96,115.079
2018-01-05 02:00:00,3.322,37.91,28.068,11.551,2.074,130.707,17.266,4.944,1.982,6.756,20.877,11.031,5.104,5.425,2.64,0.43,2.107,524.615,5.04,17.327,12.809,38.14,26.319,17.766,235.703,11.206,74.273,0.908,103.187
2018-01-05 03:00:00,3.302,38.401,27.84,10.162,1.347,127.062,18.093,5.094,2.173,6.457,22.903,9.813,4.78,5.564,2.836,0.42,1.861,498.348,5.079,17.025,12.223,37.225,25.428,17.624,225.943,10.881,76.398,0.893,101.565
2018-01-05 04:00:00,3.312,37.79,28.238,9.592,1.729,130.677,17.395,5.096,2.142,5.873,21.126,9.481,3.963,5.637,2.715,0.37,1.786,497.779,5.45,17.208,12.644,36.198,24.223,17.466,223.784,11.239,79.307,0.957,106.94
2018-01-05 05:00:00,3.334,37.831,28.746,10.157,1.779,134.01,18.729,6.092,2.26,5.98,20.58,6.594,4.282,5.403,2.331,0.383,1.926,505.651,5.58,17.657,13.347,36.185,24.052,18.95,227.969,11.969,84.013,1.074,109.576
2018-01-05 06:00:00,3.373,38.571,29.921,11.765,1.964,134.046,20.037,5.958,2.322,6.388,20.985,5.602,4.358,5.546,2.224,0.42,1.809,527.554,6.105,20.335,15.341,37.935,24.293,19.073,242.41,11.719,89.241,1.074,112.408
2018-01-05 07:00:00,3.536,40.13,32.682,12.574,1.947,139.528,20.013,5.469,2.412,7.269,24.568,5.616,5.345,5.688,2.628,0.44,1.883,573.129,6.747,21.9,20.34,42.668,25.55,20.333,260.698,12.58,101.565,1.136,121.461
2018-01-05 08:00:00,4.443,44.175,39.653,13.522,2.471,160.758,21.562,6.19,3.062,7.361,30.393,7.216,6.414,6.328,3.629,0.725,2.253,681.493,8.833,21.537,21.266,50.618,33.194,23.937,296.873,14.773,121.702,1.251,147.231
2018-01-05 09:00:00,5.367,45.562,44.938,17.347,2.932,190.225,24.748,6.931,2.993,8.254,32.013,7.963,8.142,6.829,4.033,0.6,3.18,782.526,9.632,23.288,22.201,56.096,37.45,26.507,336.54,15.273,140.425,1.325,170.695
2018-01-05 10:00:00,5.465,46.631,49.538,15.834,2.213,209.508,24.089,6.224,3.198,8.29,33.084,7.933,8.816,6.757,3.989,0.468,2.459,805.692,10.311,24.439,21.528,63.073,36.903,26.508,337.16,16.807,141.019,1.406,172.16
