timestamp,c2p8z0,c85d36,c8de82,c80xwf,c843qb,c8jdvw,c82v4j,c892qv,c8hznj,c8svw6,c8mkuu,c2pw1r,c8jz2p,c86kdm,c2wfue,c80fyq,c87uvh,c2xthf,c84rge,c2prfy,c89swm,c80q6h,c83e9f,c2qz5c,c82h4u,c89h32,c2tuhw,c8kycq,c803v7,c8315b,c2qhjx,c2r583,c86bs6,c816ku,c87h1j,c8e62p,c884q7,c8hfq4,c2rdqp,c8kfr1,c2ny5k,c8mxue,c8t6dv,c8hnst,c2qpej,c8ttj6,c2pvh7,c845wz,c81ud5,c880hc,c88s9r,c85wyx,c8s5h9,c83bs0,c8mg5j,c85j24
2018-01-01 00:00:00,1.765,4.218,1.141,2.641,13.207,6.832,30.935,0.282,4.146,2.398,10.247,20.187,0.805,10.434,67.255,94.47,0.025,8.942,0.248,1.518,5.726,3.631,3.899,20.3,36.745,0.011,17.462,0.03,5.304,0.033,2.726,55.18,2.896,22.484,0.0,6.856,4.861,0.651,1.401,0.016,37.155,9.687,4.648,3.016,5.932,4.882,16.408,5.032,4.231,1.903,3.01,1.154,6.564,0.048,2.371,88.705
2018-01-01 01:00:00,2.528,5.669,1.559,3.782,18.395,9.319,39.629,0.367,5.791,3.073,12.798,26.552,1.022,14.25,93.721,132.225,0.035,12.168,0.416,2.323,7.753,4.761,5.296,25.282,52.346,0.015,24.054,0.04,6.925,0.047,3.613,74.721,4.118,31.681,0.0,9.015,6.556,0.856,2.241,0.021,48.072,13.309,6.423,2.858,7.858,7.734,22.468,7.061,5.909,2.558,3.703,1.534,8.748,0.058,3.054,126.163
2018-01-01 02:00:00,1.918,5.131,2.097,4.178,14.806,10.425,43.42,0.746,7.852,4.088,14.787,22.631,1.19,13.046,96.335,118.387,0.045,11.708,0.506,2.393,11.866,4.459,4.679,21.029,51.632,0.015,24.176,0.048,4.865,0.045,3.45,64.241,4.19,25.012,0.0,10.642,6.447,1.757,1.722,0.026,41.17,15.75,8.772,4.764,7.755,8.828,17.98,7.088,4.832,2.629,3.443,1.812,10.349,0.055,3.182,130.324
2018-01-01 03:00:00,1.609,5.662,2.36,4.217,14.415,11.714,54.146,1.001,8.643,5.014,18.151,19.056,1.523,13.586,101.585,107.947,0.048,16.625,0.556,2.466,14.219,4.474,4.874,19.616,50.955,0.017,18.656,0.056,3.969,0.042,3.165,61.05,4.409,20.933,0.0,11.363,9.061,1.997,1.428,0.03,39.713,17.092,9.893,6.257,6.33,8.87,14.42,7.389,4.286,2.979,4.081,1.539,11.222,0.056,3.243,135.711
2018-01-01 04:00:00,1.637,5.623,2.376,4.443,14.79,11.398,54.593,1.004,8.656,5.101,18.254,19.73,1.485,13.196,109.446,104.278,0.048,17.897,0.57,2.646,16.187,4.688,4.901,20.831,50.249,0.018,16.054,0.058,3.666,0.035,3.378,64.26,4.404,16.425,0.0,11.417,9.377,2.015,1.489,0.029,42.131,17.395,9.946,6.494,5.927,8.73,14.948,7.423,3.522,2.945,4.263,1.595,11.527,0.057,3.243,139.095
2018-01-01 05:00:00,1.628,5.626,2.415,4.383,18.253,11.444,57.009,1.015,8.669,4.589,18.158,20.663,1.393,14.795,115.577,104.545,0.048,18.371,0.585,2.909,16.105,5.097,5.373,23.197,50.948,0.018,16.613,0.058,2.971,0.033,3.571,70.229,4.394,23.27,0.0,9.778,9.53,2.168,1.63,0.029,48.41,17.645,10.67,6.616,5.839,8.701,16.14,7.48,4.502,2.939,4.43,1.842,11.705,0.063,3.243,139.784
2018-01-01 06:00:00,1.665,5.857,2.454,4.329,18.511,11.5,57.588,1.025,8.689,4.668,18.319,21.154,1.318,15.308,117.109,105.732,0.049,18.765,0.734,2.989,14.379,5.201,5.539,23.599,52.902,0.018,17.124,0.061,3.976,0.034,3.62,71.737,4.458,23.046,0.0,9.879,9.667,2.098,1.7,0.03,51.707,17.785,10.488,6.78,5.898,8.742,16.768,7.402,4.403,2.985,5.591,1.905,11.68,0.068,3.243,138.762
2018-01-01 07:00:00,1.725,5.647,2.485,4.493,15.843,11.695,61.595,1.031,8.708,4.777,18.317,22.116,1.409,15.408,117.663,102.985,0.049,20.007,0.623,3.002,14.842,5.029,5.616,24.343,55.942,0.019,17.864,0.063,4.05,0.033,3.628,70.996,4.331,22.529,0.0,10.084,9.616,2.081,1.753,0.031,49.556,17.744,10.229,6.873,5.95,9.586,17.986,7.357,4.285,3.025,6.597,1.905,11.757,0.065,3.243,140.11
2018-01-01 08:00:00,1.715,5.62,2.763,4.367,14.504,11.727,64.282,1.029,8.781,4.823,18.092,22.831,1.472,17.229,120.432,105.288,0.053,27.196,0.926,4.626,14.38,6.349,5.745,23.339,59.185,0.021,18.183,0.063,3.041,0.035,3.429,78.929,4.448,23.249,0.0,10.264,9.347,2.064,1.814,0.031,48.128,18.008,11.196,6.878,6.26,9.486,20.179,8.966,4.272,3.122,6.265,1.905,11.885,0.066,3.243,147.353
2018-01-01 09:00:00,1.721,5.728,2.46,4.742,15.309,11.739,66.669,1.015,8.897,4.818,18.761,24.354,1.46,18.02,125.005,114.903,0.05,31.596,0.707,5.128,14.835,6.396,6.269,21.928,61.729,0.021,17.148,0.062,2.924,0.058,3.65,78.945,4.383,21.915,0.0,10.425,9.334,2.04,1.682,0.031,47.212,18.153,11.745,7.181,6.372,9.353,20.911,9.013,4.018,3.272,6.522,1.905,11.682,0.073,3.243,153.046
2018-01-01 10:00:00,1.719,5.173,2.223,4.726,16.962,11.644,66.086,1.04,9.003,4.742,18.31,29.556,1.202,17.76,124.06,119.922,0.049,32.265,0.604,2.36,14.829,6.305,6.394,23.582,63.746,0.02,17.37,0.061,3.305,0.054,3.423,73.827,4.216,17.731,0.0,10.552,9.791,1.899,1.804,0.031,47.813,17.898,11.335,8.359,6.416,8.63,21.814,9.087,3.344,3.231,7.003,1.905,11.497,0.077,3.243,155.076
2018-01-01 11:00:00,2.008,5.118,2.122,4.312,14.318,11.424,63.249,1.034,9.13,4.424,16.803,30.196,1.129,16.325,123.702,114.583,0.048,31.258,0.674,2.013,14.765,6.285,6.075,23.118,61.741,0.018,17.453,0.058,3.265,0.046,3.151,69.25,3.911,15.272,0.0,10.297,9.186,1.707,1.473,0.031,46.02,17.31,10.56,7.302,6.15,7.618,21.17,8.839,3.154,3.182,6.336,1.904,11.447,0.072,3.243,151.069
2018-01-01 12:00:00,1.299,4.679,2.365,4.047,15.147,10.478,58.381,1.023,9.05,4.244,15.823,25.188,1.039,14.603,117.149,101.874,0.047,29.105,0.586,1.989,13.849,5.824,5.793,19.785,58.529,0.014,18.015,0.054,2.756,0.04,2.735,61.713,3.334,17.834,0.0,9.629,8.449,1.493,1.622,0.03,39.549,16.308,7.808,6.247,6.253,6.663,19.191,8.45,3.257,3.074,5.897,1.902,10.674,0.072,3.214,145.504
2018-01-01 13:00:00,0.985,4.16,2.338,3.647,13.319,10.042,54.811,1.009,8.97,3.676,14.303,21.414,1.058,14.195,111.901,97.221,0.044,25.765,0.381,1.983,12.932,5.002,5.388,17.386,55.032,0.01,16.939,0.053,2.482,0.048,2.043,52.959,2.788,16.753,0.0,8.951,7.602,1.333,1.617,0.029,34.075,15.33,7.057,6.048,5.715,6.134,16.049,7.654,3.102,3.116,5.35,1.901,10.561,0.065,3.085,131.47
2018-01-01 14:00:00,0.815,4.005,2.163,3.096,10.628,8.927,52.452,0.981,8.912,3.66,13.171,18.123,0.852,13.457,113.208,90.606,0.042,24.952,0.358,1.995,13.811,4.7,5.28,16.544,51.271,0.006,15.127,0.053,3.085,0.042,2.141,49.866,2.405,15.739,0.0,10.298,7.058,1.193,1.368,0.026,30.962,13.233,6.817,5.915,5.083,5.741,12.665,7.232,2.924,2.947,5.333,1.822,10.246,0.059,2.783,121.592
2018-01-01 15:00:00,0.726,3.533,2.098,2.515,9.861,7.786,49.053,0.961,8.747,3.414,13.056,13.433,0.752,11.74,107.069,84.728,0.041,24.565,0.284,1.876,12.407,3.881,4.732,15.513,43.593,0.004,13.799,0.052,2.799,0.036,2.368,46.451,1.987,13.369,0.0,9.8,6.567,1.367,1.165,0.023,29.481,12.268,6.675,5.596,4.185,5.586,10.542,6.928,2.629,2.502,5.185,1.491,9.95,0.053,2.376,112.07
2018-01-01 16:00:00,0.652,3.133,2.056,2.188,8.397,7.027,47.962,0.959,8.489,2.782,11.723,11.41,0.645,10.515,97.785,79.313,0.039,22.152,0.208,1.681,11.745,3.716,4.225,15.109,40.498,0.006,13.459,0.047,2.442,0.034,2.065,42.778,1.674,11.148,0.0,8.982,6.164,1.051,0.966,0.02,27.315,11.985,6.742,5.288,3.362,5.632,9.035,6.621,2.354,2.42,4.419,1.315,9.727,0.048,2.374,100.759
2018-01-01 17:00:00,0.602,3.219,1.924,2.051,7.431,6.879,46.131,0.944,8.506,2.807,11.633,10.906,0.605,9.753,93.965,75.689,0.037,21.303,0.196,1.843,11.562,3.389,3.831,14.429,39.203,0.009,12.572,0.039,2.246,0.034,1.739,40.411,1.672,10.916,0.0,8.783,5.789,0.92,0.824,0.023,26.367,12.438,6.607,5.109,3.182,5.959,7.987,6.774,2.351,2.459,4.162,1.266,9.751,0.043,2.609,101.053
2018-01-01 18:00:00,0.571,4.031,2.011,2.481,7.794,7.56,45.928,0.973,8.679,3.204,13.215,10.25,0.696,10.65,93.373,81.075,0.039,21.708,0.23,3.699,12.38,3.869,3.813,16.077,42.35,0.012,11.781,0.044,1.913,0.035,1.984,45.382,2.229,12.583,0.0,9.11,6.378,1.117,0.769,0.022,28.506,13.907,7.749,5.349,3.296,6.629,8.367,7.155,2.468,2.677,4.368,1.382,9.945,0.044,2.507,111.962
2018-01-01 19:00:00,0.777,4.009,2.283,3.108,10.077,8.491,46.186,0.981,8.956,3.467,14.187,12.507,0.826,11.333,95.525,86.224,0.042,23.673,0.352,4.121,11.102,4.807,3.752,19.008,47.099,0.014,12.608,0.052,2.328,0.041,2.285,54.165,2.673,14.379,0.0,9.616,6.799,1.335,1.069,0.02,33.136,15.388,7.953,6.468,3.493,7.088,9.184,7.397,2.737,2.95,3.816,1.777,9.998,0.049,2.418,121.14
2018-01-01 20:00:00,2.089,4.269,2.124,3.086,9.954,8.853,46.465,0.84,9.005,3.556,14.658,17.566,1.122,11.597,96.167,93.35,0.043,22.514,0.432,3.522,11.207,4.607,4.067,21.214,48.171,0.015,13.487,0.051,2.95,0.046,2.663,57.68,3.198,15.834,0.0,10.044,7.533,1.482,1.194,0.018,36.648,15.545,10.286,7.081,3.838,7.631,12.019,7.845,3.047,3.016,3.604,1.697,10.195,0.052,2.554,129.559
2018-01-01 21:00:00,1.819,4.475,2.095,3.436,9.789,9.036,49.538,0.873,8.889,3.939,15.116,19.342,0.98,12.447,94.731,100.555,0.047,22.395,0.896,3.723,11.801,4.824,4.266,23.902,49.902,0.016,13.201,0.051,2.422,0.05,3.08,61.953,3.832,18.129,0.0,10.584,7.173,1.552,1.249,0.023,38.796,15.689,10.386,6.955,4.154,7.905,13.576,8.338,3.405,2.915,4.032,1.731,10.565,0.055,2.709,142.862
2018-01-01 22:00:00,1.64,4.624,2.085,3.634,11.152,9.374,49.167,0.758,8.557,3.904,15.572,20.238,0.961,13.29,95.788,110.4,0.048,18.092,0.71,3.632,11.757,5.071,4.331,24.019,51.656,0.017,13.434,0.056,2.461,0.055,3.176,65.407,4.19,20.515,0.0,10.869,7.149,1.622,1.398,0.025,40.271,15.852,9.704,7.138,4.828,6.815,14.571,8.427,3.684,2.81,3.914,1.838,10.885,0.057,2.826,144.872
2018-01-01 23:00:00,1.632,4.6,2.117,3.821,11.771,9.867,47.551,0.773,8.597,3.85,15.442,21.558,1.012,11.259,98.092,121.4,0.047,14.513,0.443,1.813,12.17,4.651,4.266,21.577,53.029,0.017,14.107,0.054,2.927,0.058,3.112,59.749,4.392,20.736,0.0,11.069,7.087,1.711,1.542,0.026,39.233,15.998,8.661,7.02,5.06,7.323,15.586,7.011,3.761,2.875,3.739,1.904,11.086,0.055,3.166,142.938
2018-01-02 00:00:00,1.528,4.631,2.157,4.03,11.094,9.813,47.862,0.786,8.642,4.467,16.137,22.377,0.993,11.933,102.795,123.31,0.049,12.7,0.455,1.736,12.416,5.249,4.396,22.248,57.561,0.017,15.823,0.056,4.782,0.046,3.191,59.999,4.26,20.913,0.0,11.565,6.503,1.729,1.576,0.026,39.734,16.023,8.761,6.169,5.681,7.536,17.245,6.869,4.062,2.734,3.947,1.904,11.211,0.055,3.243,136.684
2018-01-02 01:00:00,1.602,4.688,2.189,4.13,11.828,9.644,43.064,0.838,8.665,4.491,16.117,22.215,0.988,12.48,107.621,122.234,0.048,10.711,0.489,2.098,12.402,5.473,4.597,21.287,59.886,0.016,16.913,0.057,4.642,0.042,3.328,64.085,4.317,22.173,0.0,11.69,5.298,1.827,1.933,0.027,40.206,15.973,8.811,4.811,6.037,7.924,18.18,6.93,4.232,2.623,3.51,1.92,11.293,0.05,3.243,132.848
2018-01-02 02:00:00,1.626,4.713,2.285,4.558,13.878,9.557,37.621,0.864,8.676,4.42,15.715,22.985,1.003,12.526,109.205,128.136,0.048,8.276,0.539,2.324,12.696,4.97,4.708,21.148,59.665,0.014,17.311,0.057,4.696,0.047,3.523,65.035,4.247,22.845,0.0,11.554,4.535,1.844,1.907,0.027,40.152,16.209,8.947,5.138,5.812,8.2,19.067,6.992,4.346,2.656,3.124,1.931,11.138,0.051,3.243,132.114
2018-01-02 03:00:00,1.789,4.852,2.502,4.658,14.536,9.57,34.359,0.882,8.686,4.503,15.82,23.692,0.99,12.814,108.271,129.811,0.048,7.802,0.551,2.462,13.049,5.207,4.935,20.581,61.106,0.013,17.974,0.059,5.011,0.05,3.402,64.669,4.071,22.401,0.0,11.504,4.041,1.842,1.909,0.027,41.235,16.082,9.003,5.94,6.115,8.357,19.35,6.713,4.528,2.667,2.758,1.442,11.215,0.051,3.243,128.685
2018-01-02 04:00:00,1.831,5.067,2.481,4.982,15.608,9.088,28.968,0.864,8.678,4.514,15.844,25.224,0.962,12.771,110.751,129.123,0.044,7.683,0.58,2.515,14.337,5.509,5.032,21.812,60.923,0.011,17.317,0.059,4.65,0.043,3.4,66.368,4.075,21.402,0.0,11.631,3.616,1.817,2.001,0.026,42.672,16.204,9.23,6.022,6.182,8.236,20.259,6.667,4.334,2.183,2.544,1.332,11.658,0.053,3.164,131.218
2018-01-02 05:00:00,1.893,5.178,2.168,4.925,19.179,9.134,29.344,0.797,8.675,3.921,15.162,25.462,0.978,13.254,113.748,133.813,0.036,7.647,0.575,2.416,12.8,6.114,5.067,23.452,62.338,0.011,17.454,0.056,4.095,0.043,3.556,71.138,3.968,20.902,0.0,9.684,3.492,1.922,2.104,0.025,48.071,16.048,9.722,5.978,5.974,7.747,21.111,6.548,4.23,2.088,2.429,1.362,11.465,0.055,3.109,128.259
2018-01-02 06:00:00,1.971,5.601,2.003,4.868,20.34,9.017,26.331,0.752,8.69,3.821,14.578,25.501,0.938,12.358,114.18,139.887,0.034,8.126,0.624,2.908,10.207,6.254,4.725,24.209,63.312,0.01,17.453,0.056,5.078,0.049,3.635,72.841,3.886,21.63,0.0,9.675,3.721,1.842,2.17,0.024,51.811,15.634,9.343,6.099,5.923,7.285,21.477,6.347,4.312,2.042,2.768,1.2,11.461,0.052,3.069,122.896
2018-01-02 07:00:00,1.889,5.532,1.9,4.898,19.706,8.603,28.825,0.915,8.69,3.867,15.017,26.31,0.847,11.842,114.086,137.379,0.035,9.088,0.561,3.171,9.89,6.12,4.486,26.534,65.938,0.01,18.471,0.056,5.32,0.048,3.701,76.73,3.76,22.122,0.0,9.744,3.591,1.738,2.193,0.024,53.219,15.127,9.084,6.083,5.843,7.937,22.172,6.301,4.37,1.996,3.344,1.134,11.234,0.047,3.124,122.989
2018-01-02 08:00:00,1.557,5.335,1.64,4.97,19.779,8.2,32.59,0.766,8.781,3.895,14.257,25.94,0.781,12.732,117.976,138.396,0.036,14.028,0.857,4.774,9.33,6.68,4.441,25.955,68.665,0.01,18.398,0.054,4.353,0.048,3.729,87.163,3.783,22.023,0.0,9.372,3.58,1.768,2.186,0.022,52.383,14.424,10.079,6.096,5.983,7.853,23.109,7.873,4.314,2.169,3.12,1.114,10.851,0.045,3.243,128.211
2018-01-02 09:00:00,1.665,5.316,1.64,4.882,19.941,8.119,31.484,0.863,8.911,3.759,14.092,26.861,0.801,11.937,119.009,137.048,0.035,14.903,0.781,5.299,8.925,6.547,4.322,25.543,69.157,0.01,16.915,0.051,3.972,0.061,4.162,88.113,3.588,21.663,0.0,8.67,3.414,1.7,2.197,0.023,52.257,14.154,10.326,6.642,6.039,7.095,23.449,7.611,4.218,2.148,2.963,1.05,9.978,0.044,3.128,127.786
2018-01-02 10:00:00,1.542,5.041,1.606,4.907,19.253,8.127,27.398,0.805,8.94,3.497,12.132,31.423,0.829,10.831,118.484,136.298,0.03,14.556,0.684,3.005,8.804,6.797,4.03,27.547,70.288,0.009,16.561,0.049,4.183,0.057,4.107,87.196,3.37,21.825,0.0,8.288,3.279,1.677,2.193,0.02,54.743,12.126,9.2,7.703,5.831,6.373,24.136,7.12,4.003,2.09,3.349,0.942,9.533,0.047,2.845,122.541
2018-01-02 11:00:00,2.033,4.217,1.702,4.923,15.576,7.253,25.266,0.737,8.841,3.385,9.006,30.867,0.658,9.763,117.803,127.05,0.025,14.497,0.637,2.539,8.767,6.883,3.825,27.827,69.991,0.008,16.693,0.048,4.16,0.051,3.798,83.998,3.164,18.261,0.0,8.236,2.986,1.535,2.091,0.018,53.808,10.858,8.837,6.202,5.638,5.523,22.251,6.766,3.607,1.909,3.351,0.709,9.42,0.041,2.616,119.385
2018-01-02 12:00:00,1.389,3.571,1.902,4.718,14.582,6.544,22.47,0.741,8.189,3.193,6.709,24.516,0.545,8.399,110.251,115.948,0.023,13.577,0.586,2.497,8.442,6.652,3.673,25.978,68.917,0.006,16.069,0.044,3.511,0.046,3.594,77.903,2.798,17.336,0.0,7.543,2.747,1.238,1.91,0.019,49.037,10.713,6.397,5.075,5.756,4.689,19.206,6.624,3.318,1.742,3.055,1.041,8.939,0.04,2.462,115.588
2018-01-02 13:00:00,1.129,2.91,1.838,4.139,13.023,6.002,19.533,0.875,7.638,2.793,5.802,21.23,0.389,7.701,103.542,107.778,0.021,11.147,0.373,2.369,7.751,5.83,3.242,24.251,62.826,0.004,14.693,0.04,3.462,0.051,3.298,70.163,2.103,14.548,0.0,6.947,2.321,0.791,1.752,0.016,44.684,9.326,5.63,4.584,5.279,3.83,16.203,5.98,2.974,1.828,2.723,1.125,8.869,0.034,2.595,97.995
2018-01-02 14:00:00,0.93,2.215,1.752,3.419,9.607,5.507,16.699,0.674,7.001,2.775,5.06,18.328,0.357,6.214,100.968,98.242,0.018,10.241,0.248,2.542,8.641,5.375,2.762,22.234,56.53,0.001,13.037,0.039,3.919,0.041,2.916,66.02,1.857,12.922,0.0,8.381,2.065,0.581,1.535,0.013,41.74,8.116,5.24,3.985,4.632,2.959,13.167,5.497,2.743,1.564,2.442,0.792,8.052,0.028,2.342,87.36
2018-01-02 15:00:00,0.8,1.473,1.626,2.887,6.579,5.091,15.226,0.52,5.576,2.577,4.616,14.04,0.354,4.974,95.358,91.543,0.016,9.538,0.155,2.443,7.698,4.642,2.467,20.029,50.398,0.001,12.026,0.035,3.412,0.036,3.063,61.061,1.62,12.747,0.0,7.335,1.819,0.51,1.282,0.011,39.757,7.788,5.097,3.204,3.818,2.898,11.329,5.208,2.736,1.165,2.205,0.583,6.98,0.025,2.074,80.88
2018-01-02 16:00:00,0.707,1.219,1.393,2.575,4.804,4.887,14.862,0.401,4.806,2.019,4.075,12.224,0.304,4.485,89.35,82.423,0.015,8.298,0.11,2.314,6.137,4.493,2.286,20.531,45.639,0.001,11.435,0.03,3.036,0.033,2.611,58.441,1.583,11.132,0.0,5.658,1.525,0.417,1.076,0.01,38.216,7.652,5.165,2.924,3.095,3.191,10.012,5.25,2.458,1.213,1.807,0.51,6.339,0.022,1.99,80.377
2018-01-02 17:00:00,0.647,1.007,1.302,2.554,6.243,4.691,12.307,0.345,4.434,1.758,5.018,11.543,0.281,4.276,84.961,78.738,0.015,7.681,0.218,2.583,5.865,4.287,2.135,20.63,45.075,0.001,10.553,0.026,2.551,0.033,2.463,56.87,1.611,11.105,0.0,5.216,1.362,0.363,0.93,0.012,37.459,7.431,4.693,2.76,2.801,3.359,9.044,5.328,2.515,1.284,1.648,0.505,6.131,0.021,1.9,79.836
2018-01-02 18:00:00,0.68,1.554,1.433,3.201,7.125,4.993,13.712,0.389,4.372,1.843,5.531,11.156,0.316,5.629,87.594,80.436,0.016,7.942,0.318,4.175,6.812,4.521,2.363,20.323,48.545,0.003,9.636,0.028,2.306,0.033,2.63,58.511,1.976,12.296,0.0,5.289,1.67,0.366,0.89,0.012,37.151,8.244,5.06,2.817,2.831,3.483,9.23,5.471,2.562,1.324,1.625,0.619,6.142,0.025,1.699,85.372
2018-01-02 19:00:00,0.951,1.641,1.575,3.532,8.658,5.125,16.677,0.404,4.573,1.993,6.169,12.842,0.341,6.62,91.711,82.785,0.019,9.604,0.331,4.774,5.806,4.966,2.399,22.681,51.935,0.006,10.323,0.031,2.528,0.039,3.053,65.239,2.36,13.994,0.0,5.88,1.896,0.421,1.171,0.009,41.301,9.052,5.251,3.539,3.012,3.282,9.441,5.565,2.796,1.389,1.308,0.915,6.097,0.03,1.648,93.628
2018-01-02 20:00:00,1.997,1.923,1.478,3.45,8.177,5.246,18.416,0.4,4.552,1.949,6.045,16.689,0.481,6.327,91.909,86.67,0.02,10.007,0.342,4.439,5.645,4.837,2.446,25.755,50.917,0.007,11.069,0.031,2.663,0.042,3.417,69.787,2.513,14.963,0.0,5.857,2.135,0.415,1.21,0.007,44.603,8.912,7.246,4.164,3.243,3.255,11.314,5.686,2.837,1.551,1.387,0.905,5.862,0.03,1.542,93.884
2018-01-02 21:00:00,1.713,2.176,1.351,3.614,8.272,5.342,19.886,0.283,4.199,2.125,6.474,18.721,0.21,7.812,91.953,89.859,0.025,10.229,0.569,4.279,5.693,4.998,2.725,27.827,51.308,0.008,10.577,0.029,2.251,0.045,3.571,74.814,2.712,15.744,0.0,5.784,2.298,0.387,1.265,0.011,45.552,8.929,7.037,3.59,3.484,3.392,12.718,5.792,2.97,1.452,1.648,0.988,5.838,0.034,1.405,96.955
2018-01-02 22:00:00,1.561,2.073,1.065,3.672,10.101,5.564,18.709,0.164,4.399,1.992,6.805,19.583,0.214,8.717,93.652,98.807,0.026,8.326,0.465,4.076,5.141,5.133,2.796,27.282,53.772,0.008,9.956,0.029,2.344,0.05,3.384,74.445,2.844,16.411,0.0,5.451,2.45,0.406,1.404,0.011,44.934,8.575,6.16,3.477,3.75,2.948,14.26,5.917,3.11,1.507,1.713,0.89,5.558,0.036,1.712,97.3
2018-01-02 23:00:00,1.576,2.14,1.271,4.041,9.179,5.788,16.174,0.191,4.432,1.798,6.551,20.119,0.315,7.767,94.761,107.206,0.026,6.874,0.211,2.405,5.4,4.556,2.82,25.107,56.275,0.008,10.169,0.026,2.805,0.053,3.465,68.282,2.872,16.647,0.0,5.023,2.696,0.46,1.566,0.009,45.437,8.634,4.735,3.52,3.702,3.318,14.584,4.743,3.317,1.456,1.793,1.011,5.305,0.036,1.876,96.181
2018-01-03 00:00:00,1.439,2.42,1.255,4.207,8.486,5.601,15.73,0.185,4.048,2.17,6.215,21.099,0.412,7.342,96.211,109.837,0.023,6.09,0.243,2.057,5.711,5.138,2.991,26.258,57.036,0.007,10.85,0.029,4.07,0.038,3.359,69.309,2.829,16.71,0.0,5.819,2.845,0.487,1.569,0.006,46.717,8.941,4.331,2.932,4.433,3.775,15.734,4.844,3.439,1.415,2.302,1.036,5.277,0.038,1.847,96.679
2018-01-03 01:00:00,1.47,2.548,1.202,4.333,9.647,5.689,15.983,0.195,4.021,2.068,6.09,19.87,0.398,8.266,103.46,117.441,0.023,5.71,0.207,2.42,5.75,5.496,3.199,25.631,58.844,0.007,10.915,0.027,4.079,0.038,3.471,73.861,3.053,16.994,0.0,5.68,2.696,0.443,1.823,0.005,47.816,8.584,4.464,1.634,4.432,4.171,15.981,5.009,3.451,1.445,2.14,1.035,5.108,0.033,1.787,98.437
2018-01-03 02:00:00,1.612,2.543,1.229,4.427,10.004,5.561,16.653,0.259,4.017,1.924,5.839,20.006,0.394,8.041,105.089,118.272,0.026,4.996,0.169,2.701,6.182,4.843,3.246,25.279,58.188,0.007,11.786,0.026,4.327,0.039,3.85,75.058,3.045,19.09,0.0,5.571,2.655,0.45,1.752,0.006,47.739,8.275,4.482,1.823,4.48,4.546,16.32,5.173,3.838,1.423,2.088,1.12,5.089,0.033,1.752,98.603
2018-01-03 03:00:00,1.692,2.79,1.29,4.41,10.002,5.427,16.954,0.305,4.273,1.857,5.594,20.337,0.375,8.054,105.229,120.059,0.028,4.612,0.362,2.877,6.567,4.891,3.344,25.251,57.883,0.007,12.615,0.025,4.615,0.043,3.806,75.648,3.166,17.099,0.0,5.717,2.555,0.517,1.721,0.008,49.113,8.012,4.441,2.459,4.722,4.152,16.255,5.28,3.727,1.465,1.975,0.666,5.412,0.031,1.729,101.98
2018-01-03 04:00:00,1.668,3.048,1.291,4.662,11.802,5.077,15.723,0.33,4.461,1.805,5.8,21.052,0.369,7.661,108.915,119.596,0.028,4.502,0.406,3.004,7.824,5.151,3.331,26.007,56.827,0.007,11.563,0.025,4.155,0.038,3.789,77.162,3.26,16.081,0.0,6.068,2.384,0.543,1.754,0.009,50.345,8.047,4.334,2.781,4.679,4.033,16.706,5.444,3.553,1.341,1.857,0.716,6.114,0.031,1.538,106.463
2018-01-03 05:00:00,1.669,3.226,1.295,4.608,15.119,4.997,15.96,0.326,4.021,1.391,5.546,20.328,0.354,7.479,111.185,118.689,0.027,4.429,0.38,3.07,7.496,5.694,3.286,26.32,57.924,0.007,11.128,0.022,3.299,0.035,3.789,78.596,3.038,19.097,0.0,4.262,2.292,0.59,1.798,0.009,53.428,8.16,4.604,2.925,4.295,4.253,16.511,5.191,3.958,1.265,1.763,0.992,6.197,0.032,1.514,98.597
2018-01-03 06:00:00,1.627,3.315,1.234,4.489,15.406,5.026,15.346,0.316,4.006,1.445,5.726,19.486,0.356,7.127,111.477,117.763,0.028,4.459,0.439,3.089,5.75,5.701,3.175,26.101,58.093,0.006,11.629,0.023,4.036,0.036,3.759,77.872,3.08,15.77,0.0,4.051,2.29,0.589,1.785,0.01,55.155,8.245,4.341,3.116,4.131,4.314,15.799,5.142,3.325,1.244,1.876,0.964,6.016,0.032,1.528,98.19
2018-01-03 07:00:00,1.532,3.113,1.167,4.533,13.702,5.059,15.101,0.288,4.393,1.571,5.756,18.673,0.36,6.821,110.358,113.054,0.031,5.015,0.432,3.18,5.33,5.514,3.089,27.179,58.889,0.006,13.135,0.023,4.096,0.035,3.597,77.906,3.137,13.827,0.0,4.554,2.278,0.602,1.727,0.011,53.754,8.287,4.266,3.337,4.443,5.15,15.203,5.27,3.024,1.26,2.229,0.975,6.556,0.029,1.481,103.625
2018-01-03 08:00:00,1.188,3.309,1.313,4.396,12.994,5.222,17.708,0.352,4.931,1.667,5.822,18.201,0.392,7.74,112.689,111.282,0.033,10.276,0.641,4.624,5.345,5.476,2.994,25.672,59.343,0.006,13.797,0.023,3.043,0.035,3.441,86.008,2.975,14.165,0.0,4.881,2.723,0.599,1.695,0.011,52.96,7.417,5.651,3.254,4.694,5.176,15.835,6.636,3.107,1.565,2.322,1.009,6.339,0.026,1.374,101.762
