timestamp,9ruq3f,9rbjp7,c210gm,c20jc4,c20mr5,9pxv8j,9rf7hz,9px9td,9rccc6,9r8qm8,c246qn,9rgm5u,9rekur,c216zt,9r8c22,9rcvfx,9r81hh,9r96zf,9rd7km,9rb9gk,9pzvuq,9rbv5d,9rsmey,9rbz6t,c24fqm,c20gn7,9rbprv,c244mb,c0pfxf,c25e65,c2h1dz,c2hemk,c21bfv,c207nu,9rfws8,c2033v
2018-03-29 19:00:00,0.099,0.338,1.252,2.289,0.521,3.142,0.172,0.113,0.269,0.221,0.0,0.275,0.053,0.026,0.439,0.05,0.601,0.187,0.01,4.976,5.063,0.755,0.104,2.105,0.01,5.763,0.595,0.004,2.512,0.136,0.164,0.09,0.034,2.537,0.0,0.324
2018-03-29 20:00:00,0.093,0.269,1.168,2.363,0.463,2.382,0.307,0.12,0.275,0.136,0.0,0.167,0.038,0.044,0.513,0.012,0.784,0.16,0.015,5.621,5.798,0.507,0.169,1.647,0.01,11.466,0.371,0.006,2.946,0.115,0.2,0.106,0.062,2.356,0.0,0.207
2018-03-29 21:00:00,0.161,0.372,1.267,3.477,1.226,2.861,0.712,0.405,0.398,0.423,0.0,0.452,0.13,0.246,0.731,0.016,2.16,0.363,0.072,13.595,6.029,0.942,0.342,1.942,0.011,14.186,1.067,0.018,3.299,0.261,0.322,0.201,0.089,3.239,0.0,0.54
2018-03-29 22:00:00,0.813,1.168,3.146,4.606,2.092,5.017,0.848,0.986,1.054,0.912,0.0,0.938,0.182,0.448,0.9,0.057,4.169,0.999,0.488,29.127,7.356,2.052,0.348,3.451,0.019,16.116,2.424,0.032,4.829,0.671,0.443,0.249,0.136,5.363,0.1,1.988
2018-03-29 23:00:00,1.884,3.198,5.755,5.778,3.0,6.723,1.343,1.342,3.367,1.398,0.001,1.863,0.555,0.483,0.363,0.139,5.943,1.928,1.291,47.544,8.405,4.656,0.672,3.839,0.051,22.209,3.908,0.036,6.286,1.231,0.432,0.265,0.314,7.723,0.14,4.852
2018-03-30 00:00:00,2.571,6.868,9.671,6.993,5.397,8.536,2.799,1.543,9.721,3.141,0.203,2.842,1.324,0.752,0.416,0.344,8.554,4.423,2.385,77.811,11.494,8.462,1.456,5.443,0.121,28.074,6.253,0.048,6.878,2.278,0.938,0.504,0.489,13.37,0.501,9.362
2018-03-30 01:00:00,3.59,9.686,16.579,8.874,8.246,10.775,4.445,2.148,15.914,6.143,0.613,3.542,2.157,1.153,1.242,1.018,11.301,7.986,3.346,98.908,13.757,13.179,2.46,12.116,0.188,28.47,9.796,0.059,8.058,3.484,2.309,1.131,0.659,18.063,0.64,14.493
2018-03-30 02:00:00,4.689,10.932,23.591,9.074,9.881,12.68,6.032,2.8,23.553,9.236,0.519,4.462,2.766,2.072,3.817,2.469,13.625,11.791,4.473,125.015,16.342,16.014,3.827,20.337,0.289,34.431,12.83,0.014,8.261,4.555,4.181,2.036,1.019,27.622,0.906,18.188
2018-03-30 03:00:00,5.911,11.562,31.114,9.322,9.954,13.734,7.095,3.023,31.297,12.559,0.657,5.443,3.677,2.428,8.16,4.115,14.993,16.098,5.405,155.204,19.216,19.121,5.748,28.534,0.394,41.281,16.547,0.015,8.472,5.973,5.431,2.429,1.759,32.197,1.367,21.691
2018-03-30 04:00:00,7.704,16.7,44.963,10.163,10.925,13.406,9.787,3.559,45.525,18.295,0.874,6.248,4.165,2.232,13.744,6.536,17.06,18.719,6.215,203.493,17.251,26.684,8.337,44.329,0.914,51.227,22.473,0.017,9.681,7.358,6.709,2.924,2.613,40.464,1.917,28.938
2018-03-30 05:00:00,8.865,21.415,56.271,10.389,14.515,12.517,12.857,5.901,62.905,24.337,1.069,7.269,5.934,2.482,21.705,9.188,18.892,22.157,7.069,232.134,19.431,37.609,13.7,55.074,1.26,67.612,25.724,0.018,10.985,8.416,7.645,3.57,3.766,50.346,2.557,38.933
2018-03-30 06:00:00,9.781,23.055,65.162,14.123,17.525,15.948,14.891,6.723,73.231,31.926,1.21,8.332,6.859,2.968,28.051,10.517,21.925,27.249,8.043,250.983,21.502,44.379,15.163,61.921,1.124,82.805,31.285,0.019,14.022,11.482,7.866,3.173,7.161,62.274,2.749,43.274
2018-03-30 07:00:00,10.794,24.981,71.0,16.617,20.541,19.292,17.227,6.029,83.808,40.276,1.691,9.372,9.182,3.041,39.458,14.516,26.0,31.128,9.086,291.911,25.916,48.064,18.13,66.53,0.856,102.916,32.359,0.025,13.995,13.195,9.071,4.833,8.847,77.076,3.096,45.031
2018-03-30 08:00:00,11.559,29.532,82.346,17.176,27.518,21.224,19.914,5.384,92.721,59.823,1.769,9.832,9.325,3.311,59.99,17.012,31.571,42.396,9.367,332.755,26.854,55.137,19.315,80.49,1.408,123.362,38.716,0.098,14.328,15.281,11.885,5.152,10.838,89.181,3.197,51.599
2018-03-30 09:00:00,11.429,32.125,87.962,17.549,30.749,23.194,18.946,7.213,97.909,63.471,1.794,12.125,7.578,3.246,70.796,16.437,32.286,41.388,8.395,332.555,28.701,58.061,17.631,82.312,1.367,155.859,41.203,0.072,16.134,17.035,11.962,5.264,12.319,95.412,3.29,52.633
2018-03-30 10:00:00,8.679,28.85,86.959,17.23,27.118,24.008,17.188,6.459,95.939,59.354,1.296,10.236,4.729,2.655,71.595,14.134,32.389,35.391,7.056,285.138,27.914,50.805,12.999,78.19,1.354,157.335,33.689,0.048,18.42,16.441,9.073,4.41,10.145,90.659,4.027,47.12
2018-03-30 11:00:00,4.725,23.895,80.01,18.991,20.39,22.0,14.434,4.66,82.664,51.868,0.602,7.315,3.579,1.748,56.742,10.731,29.521,25.655,5.51,200.603,31.367,43.596,8.304,71.126,0.996,131.889,24.26,0.056,20.149,15.561,4.935,2.653,6.985,80.274,3.732,37.202
2018-03-30 12:00:00,2.586,19.332,53.857,16.691,17.966,16.876,10.619,3.564,56.606,43.578,0.646,5.209,2.513,1.144,39.383,7.53,23.129,18.49,3.937,131.112,24.022,32.193,4.801,49.369,0.543,98.147,17.459,0.058,16.72,10.455,2.529,1.527,5.104,53.28,2.671,26.751
2018-03-30 13:00:00,1.274,11.52,30.079,13.152,13.303,14.633,6.464,2.697,32.225,25.312,0.132,3.403,1.175,1.973,21.984,4.195,16.933,15.354,2.435,80.889,19.098,16.171,2.162,26.033,0.48,64.738,7.927,0.029,12.136,5.113,1.21,0.745,4.391,28.613,1.837,15.569
2018-03-30 14:00:00,0.463,6.4,17.709,11.302,9.599,12.32,4.846,2.249,21.262,15.478,0.003,1.69,0.322,1.777,11.566,2.215,12.458,9.257,1.239,55.997,14.418,7.87,1.192,14.175,0.926,44.204,4.625,0.006,10.315,3.03,1.367,0.462,2.574,17.438,0.894,8.454
2018-03-30 15:00:00,0.194,3.377,9.432,9.2,7.492,8.071,3.448,2.445,11.306,7.182,0.0,0.777,0.017,0.909,4.57,0.799,7.337,3.927,0.531,26.537,12.04,4.325,1.103,7.618,0.613,27.337,2.891,0.005,8.52,1.459,0.864,0.35,1.008,12.503,0.366,3.512
2018-03-30 16:00:00,0.04,1.373,4.294,8.217,5.021,4.918,2.178,1.27,6.159,2.799,0.0,1.281,0.006,0.593,1.768,0.189,4.136,1.748,0.085,9.208,10.364,2.631,0.444,4.28,0.358,18.522,1.667,0.004,6.478,0.877,0.317,0.19,0.492,10.061,0.249,1.781
2018-03-30 17:00:00,0.029,1.257,2.463,7.325,4.527,5.075,1.714,0.705,4.621,1.198,0.0,1.04,0.333,0.596,0.925,0.102,2.564,0.766,0.005,3.501,9.67,1.171,0.107,2.945,0.219,14.319,0.936,0.01,5.816,0.759,0.157,0.111,0.215,6.922,0.141,1.044
2018-03-30 18:00:00,0.029,0.64,1.708,6.422,4.29,5.619,1.272,0.497,3.838,0.478,0.001,0.618,0.221,0.598,0.681,0.08,1.573,0.328,0.005,2.883,8.222,1.006,0.026,2.385,0.118,12.712,0.626,0.019,5.618,0.751,0.133,0.14,0.377,7.917,0.216,0.681
2018-03-30 19:00:00,0.051,0.343,1.185,5.116,3.977,5.176,1.189,0.381,3.035,0.595,0.003,0.474,0.104,0.751,0.51,0.217,0.809,0.21,0.007,2.574,7.737,0.598,0.027,1.989,0.028,15.013,0.705,0.026,4.742,0.754,0.133,0.111,0.588,9.095,0.199,0.641
2018-03-30 20:00:00,0.112,0.29,1.331,4.719,3.431,4.8,1.252,0.423,2.978,0.255,0.042,0.44,0.101,0.885,0.557,0.163,1.507,0.274,0.01,2.718,7.295,0.388,0.043,2.028,0.017,19.714,0.467,0.035,5.34,1.036,0.135,0.143,0.952,9.796,0.221,0.627
2018-03-30 21:00:00,0.405,0.419,3.01,4.887,5.089,5.693,1.586,0.611,3.995,0.36,0.211,0.671,0.142,0.769,0.792,0.188,3.27,0.458,0.048,7.999,7.928,0.834,0.114,4.058,0.028,23.938,1.507,0.046,5.899,1.8,0.058,0.36,1.064,12.178,0.308,1.282
2018-03-30 22:00:00,0.821,1.443,5.772,5.69,7.8,8.712,1.945,0.965,5.783,0.799,0.181,0.789,0.13,1.125,0.917,0.264,6.131,0.671,0.325,19.469,8.996,2.35,0.104,6.561,0.114,29.405,2.665,0.051,7.073,3.069,0.268,0.33,1.212,16.406,0.602,2.845
2018-03-30 23:00:00,1.242,2.219,6.881,6.892,10.527,9.96,2.494,1.505,8.364,1.284,0.548,0.801,0.293,2.075,0.35,0.463,9.197,1.345,0.757,31.561,9.076,4.145,0.147,5.724,0.134,35.94,3.066,0.059,8.773,4.004,0.379,0.228,2.443,22.198,0.722,4.91
2018-03-31 00:00:00,1.335,3.85,10.618,8.788,13.784,10.705,2.734,2.152,9.709,2.631,0.636,1.312,0.636,2.406,0.092,0.75,11.577,3.185,1.303,50.198,10.761,6.322,0.34,7.331,0.162,44.401,4.61,0.065,9.242,4.964,0.779,0.432,2.868,30.037,0.584,7.723
2018-03-31 01:00:00,2.046,5.696,16.549,10.557,16.154,11.729,3.494,2.564,12.066,5.484,0.858,1.857,1.083,2.856,0.471,1.03,15.732,4.493,1.913,71.4,13.215,8.921,0.562,12.933,0.306,48.842,6.034,0.074,9.68,6.564,1.526,0.596,3.532,40.85,0.438,10.91
2018-03-31 02:00:00,2.793,7.614,21.244,10.854,17.659,14.03,3.652,3.026,13.065,7.745,1.333,2.288,1.527,3.456,1.053,1.431,19.63,6.103,2.681,95.825,13.568,12.072,0.91,18.564,0.396,61.485,7.109,0.018,10.237,6.643,2.577,1.1,4.618,52.656,0.4,12.835
2018-03-31 03:00:00,3.572,8.755,26.4,11.507,17.786,15.662,3.901,3.206,15.093,10.613,1.197,2.904,2.061,3.602,2.187,1.804,21.786,8.014,3.32,117.207,13.642,14.155,1.625,24.839,0.581,73.198,9.268,0.019,10.871,8.506,3.852,1.472,5.419,60.901,0.484,15.537
