timestamp,drqjf3,drecjc,drmmw2,drmerj,drtde6,drs6k0,drkren,drs2f7,drt1xm,drq4gz,drmruj,drmwy5,drt2zg,drsbdy
2018-01-01 00:00:00,0.285,0.136,0.606,0.026,1.12,0.078,0.714,0.15,4.915,0.005,2.56,0.626,8.221,1.04
2018-01-01 01:00:00,0.375,0.181,0.763,0.027,1.456,0.133,0.909,0.195,6.422,0.009,3.388,0.816,10.697,1.355
2018-01-01 02:00:00,0.377,0.177,0.778,0.022,1.393,0.122,0.882,0.191,6.317,0.009,3.363,0.822,10.627,1.357
2018-01-01 03:00:00,0.409,0.178,0.767,0.021,1.44,0.121,0.869,0.189,6.261,0.007,3.317,0.826,10.548,1.345
2018-01-01 04:00:00,0.399,0.186,0.732,0.02,1.449,0.125,0.867,0.239,6.239,0.007,3.365,0.82,10.533,1.313
2018-01-01 05:00:00,0.382,0.212,0.741,0.017,1.518,0.131,0.889,0.182,6.4,0.005,3.411,0.827,10.636,1.358
2018-01-01 06:00:00,0.367,0.2,0.86,0.014,2.355,0.068,0.877,0.179,6.646,0.004,3.598,0.891,10.877,1.402
2018-01-01 07:00:00,0.402,0.001,0.934,0.014,2.665,0.052,0.88,0.182,7.142,0.003,3.623,0.939,11.673,1.417
2018-01-01 08:00:00,0.399,0.095,0.931,0.015,2.795,0.058,0.894,0.177,7.606,0.002,3.718,0.983,14.043,1.481
2018-01-01 09:00:00,0.436,0.481,1.053,0.014,2.965,0.176,0.977,0.169,8.66,0.002,3.917,0.99,17.706,1.557
2018-01-01 10:00:00,0.437,0.587,1.211,0.014,3.146,0.236,1.096,0.153,9.717,0.001,4.144,0.998,20.426,1.544
2018-01-01 11:00:00,0.426,0.604,1.344,0.016,3.403,0.259,1.18,0.167,10.325,0.0,4.407,0.995,21.712,1.571
2018-01-01 12:00:00,0.434,0.631,1.482,0.019,3.605,0.284,1.22,0.19,10.556,0.0,4.568,0.999,20.788,1.597
2018-01-01 13:00:00,0.437,0.642,1.506,0.027,3.474,0.242,1.332,0.194,10.392,0.0,4.735,0.977,19.479,1.68
2018-01-01 14:00:00,0.441,0.641,1.341,0.026,3.056,0.198,1.284,0.186,10.168,0.0,4.522,0.996,19.351,1.619
2018-01-01 15:00:00,0.457,0.606,1.076,0.036,2.954,0.166,1.242,0.172,9.606,0.0,4.257,0.966,17.42,1.607
2018-01-01 16:00:00,0.464,0.583,1.012,0.052,2.865,0.166,1.219,0.169,9.154,0.0,4.056,0.916,16.346,1.625
2018-01-01 17:00:00,0.427,0.419,0.936,0.048,2.604,0.154,1.175,0.179,8.391,0.0,3.749,0.901,14.156,1.607
2018-01-01 18:00:00,0.421,0.286,0.864,0.045,1.939,0.141,0.986,0.192,7.749,0.0,3.64,0.835,12.901,1.515
2018-01-01 19:00:00,0.407,0.269,0.798,0.051,1.541,0.133,1.016,0.203,7.566,0.0,3.475,0.793,12.561,1.461
2018-01-01 20:00:00,0.402,0.267,0.766,0.046,1.487,0.13,1.0,0.207,7.438,0.0,3.636,0.781,12.305,1.399
2018-01-01 21:00:00,0.392,0.241,0.77,0.027,1.448,0.136,0.993,0.208,7.076,0.0,3.454,0.804,11.958,1.386
2018-01-01 22:00:00,0.359,0.233,0.778,0.022,1.488,0.067,0.965,0.204,6.95,0.0,3.44,0.784,11.717,1.335
2018-01-01 23:00:00,0.333,0.221,0.765,0.025,1.444,0.004,0.926,0.195,6.748,0.0,3.416,0.819,11.635,1.325
2018-01-02 00:00:00,0.334,0.189,0.767,0.024,1.428,0.004,0.887,0.199,6.416,0.0,3.363,0.792,11.221,1.343
2018-01-02 01:00:00,0.329,0.181,0.742,0.021,1.382,0.0,0.656,0.157,6.189,0.0,3.326,0.773,11.069,1.323
2018-01-02 02:00:00,0.336,0.18,0.741,0.016,1.319,0.0,0.854,0.202,6.067,0.0,3.296,0.768,10.989,1.307
2018-01-02 03:00:00,0.337,0.178,0.724,0.014,1.329,0.0,0.4,0.097,5.961,0.0,3.235,0.776,10.93,1.309
2018-01-02 04:00:00,0.335,0.188,0.669,0.013,1.322,0.002,0.692,0.168,5.937,0.0,3.276,0.747,10.897,1.275
2018-01-02 05:00:00,0.347,0.195,0.679,0.013,1.456,0.008,0.896,0.18,5.637,0.0,3.31,0.734,11.061,1.344
2018-01-02 06:00:00,0.328,0.258,0.79,0.014,2.289,0.035,0.872,0.17,6.34,0.0,3.509,0.801,11.383,1.419
2018-01-02 07:00:00,0.378,0.271,0.85,0.013,2.649,0.051,0.888,0.175,6.204,0.0,3.574,0.869,12.201,1.449
2018-01-02 08:00:00,0.404,0.307,0.859,0.014,2.835,0.056,0.915,0.157,7.227,0.0,3.655,0.916,15.137,1.507
2018-01-02 09:00:00,0.441,0.467,0.998,0.016,3.105,0.132,0.923,0.142,8.88,0.0,3.834,0.917,18.853,1.554
2018-01-02 10:00:00,0.422,0.586,1.121,0.024,3.284,0.231,1.12,0.15,10.026,0.0,4.108,0.938,21.657,1.529
2018-01-02 11:00:00,0.406,0.613,1.207,0.026,3.537,0.281,1.196,0.146,10.405,0.014,4.289,0.953,22.838,1.557
2018-01-02 12:00:00,0.411,0.638,1.35,0.027,3.7,0.301,1.192,0.166,10.405,0.0,4.484,0.974,21.16,1.685
2018-01-02 13:00:00,0.419,0.65,1.331,0.028,3.751,0.225,1.143,0.153,10.058,0.0,4.507,0.972,19.739,1.694
2018-01-02 14:00:00,0.381,0.651,1.118,0.027,3.176,0.176,1.144,0.156,9.686,0.0,4.276,0.973,19.502,1.632
2018-01-02 15:00:00,0.388,0.619,0.85,0.035,3.005,0.147,1.11,0.153,9.406,0.0,4.183,0.889,17.533,1.6
2018-01-02 16:00:00,0.414,0.585,0.865,0.053,2.968,0.149,1.098,0.152,9.117,0.0,3.996,0.839,16.72,1.594
2018-01-02 17:00:00,0.391,0.417,0.808,0.055,2.65,0.14,1.057,0.171,8.237,0.0,3.688,0.782,14.68,1.529
2018-01-02 18:00:00,0.384,0.269,0.748,0.052,1.855,0.133,0.868,0.146,7.601,0.0,3.58,0.721,13.712,1.432
2018-01-02 19:00:00,0.403,0.23,0.709,0.058,1.524,0.118,0.776,0.147,7.461,0.0,3.432,0.681,13.383,1.393
2018-01-02 20:00:00,0.41,0.223,0.74,0.048,1.524,0.122,0.786,0.149,7.326,0.0,3.589,0.709,13.021,1.359
2018-01-02 21:00:00,0.393,0.25,0.754,0.022,1.475,0.129,0.825,0.159,7.009,0.0,3.463,0.757,12.648,1.383
2018-01-02 22:00:00,0.364,0.236,0.718,0.017,1.492,0.124,0.813,0.172,6.968,0.0,3.469,0.712,12.356,1.318
2018-01-02 23:00:00,0.321,0.224,0.696,0.017,1.44,0.126,0.778,0.161,6.685,0.0,3.403,0.698,12.391,1.335
2018-01-03 00:00:00,0.308,0.185,0.662,0.017,1.405,0.124,0.817,0.171,6.375,0.0,3.286,0.649,11.894,1.324
2018-01-03 01:00:00,0.316,0.174,0.577,0.022,1.379,0.116,0.712,0.167,6.226,0.0,3.219,0.631,11.616,1.314
2018-01-03 02:00:00,0.311,0.175,0.611,0.02,1.319,0.103,0.723,0.171,6.141,0.0,3.161,0.627,11.444,1.285
2018-01-03 03:00:00,0.295,0.17,0.648,0.022,1.38,0.101,0.83,0.186,6.109,0.0,3.148,0.638,11.43,1.274
2018-01-03 04:00:00,0.298,0.182,0.6,0.017,1.439,0.128,0.877,0.253,6.148,0.0,3.24,0.605,11.493,1.253
2018-01-03 05:00:00,0.299,0.194,0.638,0.026,1.578,0.14,0.9,0.181,6.427,0.0,3.329,0.605,11.672,1.351
2018-01-03 06:00:00,0.3,0.262,0.799,0.017,2.591,0.175,0.895,0.178,6.984,0.001,3.577,0.719,12.159,1.453
2018-01-03 07:00:00,0.334,0.271,0.892,0.017,3.074,0.196,0.91,0.177,7.749,0.0,3.72,0.808,13.125,1.466
2018-01-03 08:00:00,0.342,0.303,0.842,0.015,3.425,0.201,0.944,0.165,8.15,0.0,3.799,0.846,16.727,1.516
2018-01-03 09:00:00,0.412,0.473,0.94,0.028,3.657,0.22,1.07,0.139,10.018,0.0,4.072,0.829,21.046,1.548
2018-01-03 10:00:00,0.417,0.606,1.154,0.026,4.012,0.24,1.273,0.131,11.872,0.0,4.469,0.911,24.205,1.661
2018-01-03 11:00:00,0.444,0.657,1.355,0.042,4.581,0.294,1.214,0.144,13.015,0.0,4.839,0.985,25.791,1.797
2018-01-03 12:00:00,0.501,0.714,1.457,0.034,4.671,0.309,1.151,0.157,13.692,0.0,5.033,1.081,24.766,1.915
2018-01-03 13:00:00,0.497,0.682,1.434,0.044,4.497,0.197,1.287,0.169,12.835,0.0,5.01,1.052,22.151,1.81
2018-01-03 14:00:00,0.399,0.651,1.223,0.04,4.016,0.158,1.143,0.158,11.616,0.0,4.642,1.059,21.79,1.648
2018-01-03 15:00:00,0.369,0.613,0.813,0.044,3.766,0.129,1.077,0.139,10.628,0.0,4.322,0.889,19.08,1.538
2018-01-03 16:00:00,0.376,0.613,0.67,0.058,3.363,0.112,1.061,0.128,9.507,0.0,4.063,0.744,17.834,1.512
2018-01-03 17:00:00,0.347,0.435,0.66,0.06,2.786,0.12,1.009,0.146,8.346,0.002,3.628,0.646,15.428,1.513
2018-01-03 18:00:00,0.357,0.284,0.706,0.062,1.964,0.126,0.945,0.161,7.554,0.001,3.472,0.59,14.634,1.345
2018-01-03 19:00:00,0.345,0.254,0.685,0.073,1.587,0.114,0.874,0.167,7.456,0.002,3.299,0.618,14.351,1.327
2018-01-03 20:00:00,0.354,0.234,0.676,0.067,1.621,0.118,0.858,0.174,7.454,0.0,3.468,0.651,13.835,1.295
2018-01-03 21:00:00,0.353,0.253,0.707,0.029,1.529,0.125,0.86,0.173,7.152,0.003,3.277,0.668,13.142,1.334
2018-01-03 22:00:00,0.316,0.236,0.66,0.017,1.448,0.123,0.869,0.177,7.143,0.004,3.301,0.614,12.83,1.301
2018-01-03 23:00:00,0.252,0.232,0.612,0.015,1.422,0.122,0.845,0.173,6.893,0.0,3.147,0.637,12.736,1.275
2018-01-04 00:00:00,0.251,0.191,0.551,0.015,1.4,0.127,0.786,0.177,6.556,0.0,3.078,0.543,12.148,1.266
2018-01-04 01:00:00,0.198,0.173,0.496,0.014,1.398,0.121,0.725,0.175,6.37,0.0,3.024,0.495,11.884,1.24
2018-01-04 02:00:00,0.208,0.176,0.455,0.013,1.321,0.112,0.668,0.164,6.208,0.0,3.061,0.437,11.691,1.196
2018-01-04 03:00:00,0.179,0.165,0.435,0.013,1.369,0.106,0.648,0.161,6.13,0.0,3.095,0.426,11.697,1.198
2018-01-04 04:00:00,0.171,0.178,0.373,0.012,1.464,0.128,0.657,0.262,6.176,0.0,3.247,0.394,11.776,1.19
2018-01-04 05:00:00,0.206,0.184,0.431,0.012,1.63,0.139,0.626,0.136,6.385,0.0,3.321,0.397,12.317,1.28
2018-01-04 06:00:00,0.208,0.251,0.51,0.009,2.709,0.16,0.675,0.133,7.106,0.003,3.611,0.561,12.985,1.412
2018-01-04 07:00:00,0.244,0.291,0.701,0.022,3.231,0.179,0.765,0.144,7.89,0.0,3.644,0.624,14.257,1.466
2018-01-04 08:00:00,0.304,0.303,0.745,0.013,3.468,0.184,0.823,0.126,8.434,0.0,3.775,0.696,17.938,1.561
2018-01-04 09:00:00,0.42,0.495,0.803,0.023,3.671,0.174,1.09,0.131,9.375,0.0,3.952,0.745,21.403,1.606
2018-01-04 10:00:00,0.408,0.593,0.904,0.016,3.918,0.167,1.171,0.13,9.875,0.0,4.171,0.869,23.617,1.68
2018-01-04 11:00:00,0.425,0.616,0.994,0.017,4.087,0.177,1.27,0.133,10.196,0.0,4.364,0.913,24.939,1.715
2018-01-04 12:00:00,0.416,0.645,1.075,0.022,4.208,0.184,1.336,0.146,10.426,0.0,4.457,0.939,23.259,1.785
2018-01-04 13:00:00,0.421,0.644,1.065,0.024,4.152,0.157,1.624,0.147,9.521,0.0,4.432,0.969,21.002,1.746
2018-01-04 14:00:00,0.416,0.699,0.981,0.023,3.776,0.154,1.653,0.151,9.504,0.0,4.308,0.993,20.723,1.696
2018-01-04 15:00:00,0.426,0.621,0.802,0.037,3.457,0.156,1.398,0.137,9.682,0.0,4.192,0.91,18.343,1.622
2018-01-04 16:00:00,0.431,0.596,0.734,0.054,3.162,0.147,1.179,0.137,9.475,0.0,3.988,0.878,17.621,1.648
2018-01-04 17:00:00,0.402,0.426,0.692,0.054,2.831,0.128,1.065,0.142,8.598,0.0,3.687,0.826,15.339,1.581
2018-01-04 18:00:00,0.423,0.281,0.656,0.052,2.072,0.123,0.854,0.139,7.921,0.0,3.539,0.699,14.15,1.486
2018-01-04 19:00:00,0.422,0.25,0.609,0.055,1.74,0.097,0.848,0.149,7.826,0.0,3.436,0.636,13.747,1.455
2018-01-04 20:00:00,0.424,0.263,0.587,0.057,1.674,0.086,0.858,0.166,7.703,0.0,3.615,0.656,13.37,1.403
2018-01-04 21:00:00,0.43,0.273,0.642,0.031,1.618,0.096,0.829,0.16,7.38,0.013,3.406,0.641,12.963,1.398
2018-01-04 22:00:00,0.421,0.251,0.589,0.016,1.586,0.093,0.747,0.145,7.127,0.0,3.478,0.623,12.658,1.345
2018-01-04 23:00:00,0.385,0.255,0.542,0.024,1.529,0.088,0.766,0.154,6.856,0.0,3.403,0.671,12.502,1.33
2018-01-05 00:00:00,0.364,0.205,0.586,0.028,1.477,0.085,0.674,0.15,6.484,0.0,3.328,0.606,11.874,1.317
2018-01-05 01:00:00,0.309,0.192,0.538,0.016,1.459,0.081,0.629,0.152,6.287,0.0,3.214,0.585,11.724,1.306
2018-01-05 02:00:00,0.315,0.192,0.52,0.014,1.4,0.077,0.715,0.17,6.219,0.0,3.17,0.597,11.636,1.294
2018-01-05 03:00:00,0.315,0.187,0.53,0.015,1.444,0.071,0.764,0.174,6.206,0.0,3.143,0.625,11.579,1.275
2018-01-05 04:00:00,0.332,0.194,0.529,0.016,1.504,0.113,0.799,0.242,6.296,0.0,3.28,0.599,11.647,1.265
2018-01-05 05:00:00,0.332,0.202,0.624,0.012,1.733,0.138,0.873,0.171,6.564,0.0,3.375,0.624,11.874,1.352
2018-01-05 06:00:00,0.34,0.265,0.806,0.033,2.895,0.169,0.898,0.167,7.359,0.0,3.696,0.761,12.296,1.472
2018-01-05 07:00:00,0.428,0.293,0.912,0.017,3.296,0.189,0.894,0.157,8.006,0.0,3.798,0.864,13.009,1.475
2018-01-05 08:00:00,0.459,0.335,0.999,0.018,3.408,0.193,0.999,0.161,8.534,0.0,3.839,0.946,16.513,1.496
2018-01-05 09:00:00,0.514,0.491,1.084,0.025,3.506,0.193,1.041,0.167,9.449,0.0,4.092,0.989,20.235,1.58
2018-01-05 10:00:00,0.489,0.61,1.202,0.028,3.635,0.208,1.009,0.17,10.282,0.0,4.451,1.026,22.647,1.625
2018-01-05 11:00:00,0.449,0.629,1.339,0.028,3.754,0.247,1.021,0.163,10.741,0.0,4.641,1.083,23.402,1.647
2018-01-05 12:00:00,0.442,0.642,1.45,0.028,3.781,0.264,1.287,0.174,10.673,0.0,4.794,1.11,21.471,1.685
2018-01-05 13:00:00,0.446,0.643,1.433,0.03,3.659,0.213,1.405,0.184,10.408,0.0,4.852,1.089,19.864,1.686
2018-01-05 14:00:00,0.472,0.637,1.295,0.039,3.181,0.18,1.339,0.177,10.133,0.0,4.661,1.077,19.418,1.628
2018-01-05 15:00:00,0.453,0.607,1.06,0.047,3.075,0.168,1.308,0.177,9.659,0.0,4.468,1.055,17.597,1.625
2018-01-05 16:00:00,0.479,0.582,1.035,0.057,2.99,0.175,1.289,0.19,9.315,0.0,4.268,1.015,16.596,1.622
2018-01-05 17:00:00,0.479,0.42,0.986,0.058,2.706,0.157,1.224,0.196,8.446,0.0,3.873,0.948,14.411,1.576
2018-01-05 18:00:00,0.455,0.299,0.941,0.043,2.074,0.143,1.103,0.2,7.711,0.0,3.692,0.894,13.078,1.465
2018-01-05 19:00:00,0.445,0.231,0.811,0.044,1.658,0.131,0.993,0.19,7.555,0.0,3.552,0.842,12.676,1.397
2018-01-05 20:00:00,0.436,0.221,0.76,0.042,1.588,0.129,0.987,0.19,7.365,0.0,3.674,0.846,12.297,1.324
2018-01-05 21:00:00,0.416,0.215,0.72,0.024,1.512,0.135,0.963,0.19,6.985,0.0,3.483,0.838,11.901,1.271
2018-01-05 22:00:00,0.361,0.214,0.72,0.019,1.485,0.129,0.939,0.19,6.859,0.0,3.399,0.835,11.674,1.229
2018-01-05 23:00:00,0.355,0.206,0.708,0.016,1.455,0.13,0.902,0.182,6.635,0.0,3.348,0.844,11.522,1.208
2018-01-06 00:00:00,0.357,0.17,0.705,0.016,1.448,0.127,0.876,0.182,6.584,0.0,3.325,0.818,11.326,1.218
2018-01-06 01:00:00,0.333,0.159,0.694,0.018,1.385,0.124,0.805,0.179,6.478,0.0,3.29,0.78,11.097,1.209
2018-01-06 02:00:00,0.346,0.151,0.71,0.02,1.325,0.115,0.778,0.177,6.329,0.0,3.326,0.787,10.953,1.19
2018-01-06 03:00:00,0.318,0.152,0.698,0.021,1.32,0.108,0.795,0.179,6.276,0.0,3.284,0.805,10.892,1.186
2018-01-06 04:00:00,0.295,0.177,0.695,0.014,1.283,0.126,0.805,0.176,6.243,0.0,3.267,0.786,10.925,1.149
2018-01-06 05:00:00,0.299,0.192,0.735,0.013,1.378,0.138,0.847,0.175,6.284,0.0,3.302,0.79,11.23,1.188
2018-01-06 06:00:00,0.275,0.249,0.851,0.015,2.04,0.154,0.885,0.174,6.387,0.0,3.379,0.866,11.351,1.232
2018-01-06 07:00:00,0.301,0.328,0.898,0.017,2.292,0.16,0.882,0.176,6.653,0.0,3.405,0.889,11.871,1.23
2018-01-06 08:00:00,0.296,0.371,0.856,0.017,2.362,0.166,0.84,0.169,6.835,0.009,3.448,0.901,12.502,1.334
2018-01-06 09:00:00,0.348,0.472,0.841,0.014,2.431,0.17,0.906,0.17,7.543,0.0,3.599,0.899,14.715,1.419
2018-01-06 10:00:00,0.375,0.551,0.95,0.015,2.545,0.175,0.946,0.174,8.331,0.0,3.761,0.893,16.352,1.39
2018-01-06 11:00:00,0.392,0.553,0.974,0.017,2.625,0.179,0.948,0.173,8.654,0.0,3.936,0.901,17.069,1.416
2018-01-06 12:00:00,0.437,0.564,0.973,0.02,2.743,0.215,0.922,0.171,8.845,0.0,4.135,0.902,17.195,1.455
2018-01-06 13:00:00,0.44,0.561,1.01,0.02,2.807,0.186,0.926,0.173,8.987,0.0,4.234,0.934,17.184,1.474
2018-01-06 14:00:00,0.442,0.56,0.977,0.016,2.824,0.166,0.944,0.173,9.041,0.0,4.195,0.946,16.978,1.489
2018-01-06 15:00:00,0.449,0.558,0.968,0.015,2.747,0.162,0.938,0.179,8.896,0.0,3.992,0.976,16.437,1.483
2018-01-06 16:00:00,0.459,0.566,1.069,0.016,2.771,0.153,0.98,0.18,8.74,0.0,3.903,0.987,15.867,1.523
2018-01-06 17:00:00,0.42,0.401,0.939,0.017,2.655,0.152,1.013,0.192,8.045,0.0,3.922,0.955,13.871,1.486
2018-01-06 18:00:00,0.419,0.278,0.88,0.017,2.011,0.143,1.007,0.193,7.547,0.0,3.897,0.851,12.691,1.448
2018-01-06 19:00:00,0.404,0.227,0.83,0.017,1.631,0.128,0.964,0.196,7.343,0.001,3.86,0.839,12.456,1.401
2018-01-06 20:00:00,0.395,0.222,0.822,0.017,1.608,0.129,0.983,0.2,7.214,0.001,3.67,0.826,12.365,1.37
2018-01-06 21:00:00,0.391,0.213,0.827,0.017,1.477,0.133,0.954,0.2,7.049,0.0,3.613,0.843,12.008,1.378
2018-01-06 22:00:00,0.352,0.208,0.757,0.016,1.467,0.128,0.934,0.198,6.897,0.0,3.559,0.827,11.581,1.313
2018-01-06 23:00:00,0.312,0.197,0.749,0.015,1.434,0.128,0.912,0.195,6.677,0.0,3.378,0.841,11.264,1.298
2018-01-07 00:00:00,0.289,0.176,0.714,0.015,1.368,0.128,0.881,0.192,6.35,0.0,3.294,0.783,10.742,1.266
2018-01-07 01:00:00,0.26,0.171,0.694,0.014,1.286,0.126,0.83,0.187,6.247,0.0,3.247,0.765,10.612,1.232
2018-01-07 02:00:00,0.246,0.166,0.7,0.013,1.226,0.121,0.79,0.187,6.086,0.0,3.215,0.796,10.487,1.206
2018-01-07 03:00:00,0.231,0.158,0.716,0.013,1.203,0.061,0.765,0.179,5.969,0.0,3.134,0.82,10.392,1.203
2018-01-07 04:00:00,0.212,0.174,0.669,0.012,1.169,0.0,0.732,0.171,5.87,0.0,3.1,0.781,10.334,1.171
2018-01-07 05:00:00,0.225,0.207,0.674,0.019,1.191,0.001,0.179,0.042,5.926,0.0,3.063,0.763,10.302,1.219
2018-01-07 06:00:00,0.212,0.184,0.72,0.009,1.308,0.009,0.0,0.0,5.86,0.0,3.084,0.764,10.266,1.229
2018-01-07 07:00:00,0.253,0.137,0.725,0.009,1.306,0.009,0.0,0.0,5.994,0.0,3.055,0.768,10.574,1.191
2018-01-07 08:00:00,0.269,0.074,0.727,0.012,1.345,0.009,0.0,0.0,6.123,0.0,3.082,0.752,11.164,1.252
2018-01-07 09:00:00,0.323,0.364,0.771,0.018,1.467,0.08,0.918,0.173,6.958,0.0,3.245,0.74,13.393,1.344
2018-01-07 10:00:00,0.364,0.453,0.773,0.022,1.563,0.149,0.942,0.157,7.615,0.0,3.359,0.729,14.879,1.348
2018-01-07 11:00:00,0.382,0.461,0.798,0.017,1.669,0.146,0.982,0.182,8.183,0.0,3.541,0.673,15.506,1.356
2018-01-07 12:00:00,0.365,0.478,0.865,0.017,1.724,0.162,0.972,0.2,8.646,0.0,3.736,0.676,16.115,1.306
2018-01-07 13:00:00,0.367,0.498,0.862,0.018,1.804,0.157,0.919,0.196,8.672,0.0,3.837,0.699,16.317,1.31
2018-01-07 14:00:00,0.379,0.505,0.834,0.015,1.773,0.133,0.813,0.178,8.571,0.0,3.724,0.667,16.585,1.29
2018-01-07 15:00:00,0.387,0.496,0.753,0.017,1.752,0.114,0.797,0.161,8.266,0.0,3.556,0.648,15.992,1.294
2018-01-07 16:00:00,0.408,0.487,0.738,0.014,1.746,0.121,0.823,0.159,7.945,0.0,3.494,0.656,15.166,1.342
2018-01-07 17:00:00,0.4,0.312,0.751,0.015,1.559,0.124,0.84,0.168,7.187,0.006,3.497,0.652,13.104,1.339
2018-01-07 18:00:00,0.416,0.23,0.749,0.017,1.455,0.128,0.84,0.169,6.939,0.0,3.523,0.674,12.264,1.322
2018-01-07 19:00:00,0.395,0.222,0.697,0.017,1.413,0.119,0.828,0.161,6.852,0.0,3.556,0.687,12.212,1.34
2018-01-07 20:00:00,0.404,0.233,0.681,0.017,1.37,0.113,0.788,0.161,6.84,0.0,3.476,0.697,12.129,1.317
2018-01-07 21:00:00,0.401,0.232,0.724,0.017,1.359,0.117,0.779,0.156,6.736,0.0,3.44,0.693,11.892,1.318
2018-01-07 22:00:00,0.367,0.23,0.642,0.017,1.352,0.111,0.799,0.153,6.758,0.0,3.398,0.665,11.901,1.286
2018-01-07 23:00:00,0.354,0.233,0.586,0.017,1.331,0.11,0.766,0.159,6.574,0.0,3.332,0.689,12.098,1.269
2018-01-08 00:00:00,0.349,0.181,0.53,0.017,1.284,0.107,0.662,0.148,6.319,0.0,3.234,0.607,11.564,1.282
2018-01-08 01:00:00,0.338,0.166,0.478,0.016,1.297,0.103,0.562,0.139,6.144,0.0,3.193,0.601,11.642,1.272
2018-01-08 02:00:00,0.339,0.162,0.477,0.014,1.26,0.082,0.517,0.13,6.008,0.0,3.083,0.577,11.568,1.261
2018-01-08 03:00:00,0.296,0.148,0.467,0.013,1.321,0.07,0.558,0.138,5.96,0.0,3.087,0.569,11.643,1.241
2018-01-08 04:00:00,0.263,0.161,0.415,0.012,1.409,0.114,0.525,0.264,5.91,0.0,3.158,0.523,11.637,1.207
2018-01-08 05:00:00,0.295,0.17,0.424,0.013,1.557,0.125,0.585,0.143,6.068,0.0,3.262,0.527,11.735,1.308
2018-01-08 06:00:00,0.313,0.232,0.537,0.011,2.644,0.134,0.586,0.107,6.496,0.001,3.47,0.595,12.217,1.363
2018-01-08 07:00:00,0.35,0.279,0.719,0.008,3.211,0.144,0.63,0.12,7.198,0.0,3.574,0.64,13.333,1.42
2018-01-08 08:00:00,0.339,0.309,0.73,0.02,3.67,0.15,0.692,0.109,7.804,0.015,3.699,0.711,16.668,1.469
2018-01-08 09:00:00,0.386,0.483,0.888,0.02,3.822,0.146,0.952,0.101,8.908,0.0,3.852,0.76,20.147,1.532
2018-01-08 10:00:00,0.361,0.602,1.015,0.02,4.007,0.157,0.863,0.094,9.629,0.0,4.104,0.847,22.386,1.615
2018-01-08 11:00:00,0.365,0.602,1.144,0.039,4.258,0.183,0.871,0.092,9.577,0.0,4.328,0.868,23.239,1.689
2018-01-08 12:00:00,0.373,0.667,1.248,0.033,4.4,0.185,1.192,0.106,9.745,0.0,4.448,0.886,21.853,1.758
2018-01-08 13:00:00,0.327,0.611,1.223,0.027,4.355,0.123,1.319,0.103,9.75,0.0,4.551,0.847,20.168,1.66
2018-01-08 14:00:00,0.32,0.583,1.068,0.025,3.669,0.114,1.172,0.096,9.609,0.0,4.337,0.855,20.541,1.544
2018-01-08 15:00:00,0.339,0.572,0.785,0.028,3.624,0.106,1.213,0.098,9.44,0.0,4.103,0.814,18.099,1.518
2018-01-08 16:00:00,0.312,0.544,0.664,0.053,3.587,0.11,1.339,0.107,9.242,0.0,3.943,0.682,17.352,1.506
2018-01-08 17:00:00,0.309,0.37,0.498,0.052,2.984,0.102,1.189,0.104,8.214,0.001,3.619,0.553,15.745,1.463
2018-01-08 18:00:00,0.329,0.239,0.463,0.053,2.038,0.091,0.966,0.105,7.406,0.0,3.417,0.481,14.883,1.347
2018-01-08 19:00:00,0.341,0.213,0.436,0.049,1.647,0.049,0.781,0.093,7.193,0.0,3.272,0.475,14.519,1.258
2018-01-08 20:00:00,0.321,0.218,0.503,0.047,1.652,0.033,0.631,0.109,6.941,0.0,3.463,0.459,14.263,1.228
2018-01-08 21:00:00,0.321,0.223,0.554,0.022,1.641,0.057,0.673,0.097,6.773,0.0,3.197,0.469,13.854,1.339
2018-01-08 22:00:00,0.262,0.227,0.514,0.007,1.567,0.048,0.621,0.095,6.671,0.026,3.231,0.423,13.524,1.356
2018-01-08 23:00:00,0.217,0.183,0.368,0.007,1.483,0.047,0.558,0.135,6.181,0.016,3.057,0.494,13.309,1.254
2018-01-09 00:00:00,0.2,0.143,0.346,0.007,1.432,0.047,0.524,0.111,5.817,0.0,2.968,0.398,12.689,1.172
2018-01-09 01:00:00,0.198,0.122,0.329,0.007,1.41,0.04,0.445,0.103,5.744,0.0,2.94,0.367,12.485,1.17
2018-01-09 02:00:00,0.231,0.126,0.281,0.024,1.435,0.027,0.409,0.108,5.648,0.0,2.92,0.333,12.351,1.146
2018-01-09 03:00:00,0.206,0.121,0.326,0.007,1.526,0.007,0.458,0.135,5.698,0.0,2.984,0.356,12.099,1.13
2018-01-09 04:00:00,0.197,0.098,0.289,0.008,1.638,0.072,0.432,0.304,5.703,0.0,3.052,0.349,12.336,1.091
2018-01-09 05:00:00,0.231,0.12,0.372,0.008,1.811,0.087,0.433,0.201,5.999,0.0,3.171,0.381,12.535,1.196
2018-01-09 06:00:00,0.233,0.198,0.545,0.013,3.167,0.106,0.601,0.188,6.897,0.007,3.598,0.54,12.76,1.476
2018-01-09 07:00:00,0.266,0.312,0.66,0.004,3.873,0.128,0.755,0.194,7.753,0.0,3.852,0.575,14.42,1.433
2018-01-09 08:00:00,0.257,0.374,0.844,0.018,4.514,0.141,1.114,0.2,8.519,0.005,4.014,0.663,17.838,1.56
