timestamp,9whpkt,9w4bv7,9tvty9,9w5nww,9wt86c,9wns8m,9wjg3n,9tu00c,9tvbdk,9tffjw,9wjqre,9wq5uz,9tdtmq,9ty6wf,9tvpbq,9wkkhc,9terh5,9w742t,9wmksq,9tuc99,9wnrex,9wkpsn,9wn3t1,9w7gpb,9w6zxn,9wm3z4,9wkdh9,9tgu2v,9w5cqe,9wsbh4,9whsw6,9wqrt6,9whj98
2018-01-01 00:00:00,93.761,1.986,10.709,3.27,22.895,31.886,0.789,19.59,15.62,4.804,4.613,2.164,1.416,10.626,12.474,5.872,2.76,9.523,0.06,19.231,9.785,3.166,10.614,15.79,17.764,7.472,27.859,2.308,2.653,6.265,3.273,10.246,9.639
2018-01-01 01:00:00,132.503,2.728,16.763,4.976,31.412,45.759,1.574,28.689,23.07,8.011,6.354,3.013,2.152,38.799,17.49,6.678,4.998,13.201,0.094,26.694,14.261,4.794,16.159,22.136,23.855,10.751,39.621,3.617,4.034,8.821,4.606,14.283,13.187
2018-01-01 02:00:00,93.385,1.447,35.984,3.318,22.851,47.705,1.911,35.924,49.872,5.313,5.318,2.921,1.446,48.045,15.581,4.738,3.298,10.756,0.068,31.702,13.735,3.879,16.314,13.604,15.637,8.881,27.926,2.535,1.991,6.707,2.825,9.919,8.976
2018-01-01 03:00:00,100.294,0.647,41.207,3.299,20.167,47.705,1.948,40.325,54.444,4.076,5.463,3.026,1.259,51.281,21.727,6.225,2.69,11.31,0.07,35.379,13.562,4.664,13.302,14.054,15.604,8.595,32.565,2.183,1.85,6.066,2.169,6.254,9.161
2018-01-01 04:00:00,123.263,0.811,42.312,3.813,22.337,50.9,2.143,49.404,56.95,5.123,5.52,2.988,1.785,52.604,24.874,7.616,3.412,11.472,0.076,42.468,13.112,4.712,14.126,17.389,17.47,8.617,34.63,2.652,2.698,6.443,2.265,7.107,10.946
2018-01-01 05:00:00,136.504,1.319,41.501,4.325,25.788,52.959,2.593,53.165,60.564,6.236,6.456,2.988,3.389,53.978,27.638,8.715,3.968,13.422,0.084,46.656,14.904,4.79,17.817,23.497,19.808,7.928,35.481,2.615,4.177,7.05,2.744,8.636,12.674
2018-01-01 06:00:00,152.742,2.261,45.593,4.799,30.208,54.491,2.742,54.314,68.258,7.164,6.728,2.945,4.407,55.17,30.255,8.936,4.686,16.402,0.081,50.767,16.486,4.924,23.064,27.934,22.111,7.99,35.807,3.832,6.538,7.515,2.726,9.499,15.34
2018-01-01 07:00:00,167.664,2.5,48.939,5.445,30.797,59.74,3.279,58.815,70.429,9.003,6.031,3.602,3.897,66.366,32.2,8.849,7.119,18.156,0.09,55.368,17.682,5.107,22.022,24.602,25.158,8.178,37.772,3.817,9.095,7.375,3.215,10.178,16.962
2018-01-01 08:00:00,194.958,2.68,51.558,6.84,32.358,63.093,4.659,68.278,70.244,8.322,6.933,3.761,3.715,75.814,37.583,10.003,8.745,19.745,0.099,63.445,21.191,5.956,19.53,26.701,26.927,8.789,45.5,4.558,9.96,7.51,3.036,10.81,16.566
2018-01-01 09:00:00,201.229,3.097,52.688,7.418,33.906,62.177,4.247,78.313,73.925,7.686,7.519,3.717,3.449,75.523,37.83,10.723,8.355,18.682,0.085,64.06,22.49,5.9,20.809,27.711,27.88,8.94,46.37,7.534,7.557,8.356,2.878,11.635,16.227
2018-01-01 10:00:00,194.443,2.887,52.937,6.467,32.097,57.174,3.712,71.779,77.661,6.735,7.058,3.518,2.758,70.98,36.208,11.729,6.88,17.011,0.072,57.378,21.008,4.23,22.162,26.509,25.573,8.45,40.227,6.688,6.305,7.829,2.386,11.615,16.277
2018-01-01 11:00:00,158.844,2.556,51.83,4.31,24.504,49.193,3.068,55.537,75.943,5.031,6.326,3.288,2.664,66.215,29.303,9.06,4.958,13.249,0.07,38.751,18.96,3.217,19.418,22.564,22.062,8.069,29.609,4.718,5.415,5.057,1.514,10.215,14.149
2018-01-01 12:00:00,117.432,2.97,52.742,2.844,16.849,41.628,2.201,40.317,78.471,3.748,6.08,3.001,2.484,58.228,19.688,4.886,3.279,8.804,0.063,25.668,16.481,2.494,25.458,16.863,18.389,8.466,19.865,2.378,3.878,3.702,2.075,12.736,11.217
2018-01-01 13:00:00,82.406,2.371,49.922,2.224,9.836,33.169,1.51,28.189,76.393,2.529,4.901,2.622,1.529,47.325,11.849,2.527,2.079,5.728,0.056,16.312,15.466,1.954,23.939,12.531,13.59,7.377,14.12,1.013,2.905,2.758,1.553,11.695,8.727
2018-01-01 14:00:00,61.331,0.93,44.818,1.536,5.905,29.957,1.002,19.399,74.826,1.059,3.786,2.553,0.872,36.813,6.585,1.47,0.897,2.922,0.05,10.871,12.423,1.416,16.942,8.545,8.506,7.46,11.991,0.848,2.351,2.237,0.974,9.381,5.947
2018-01-01 15:00:00,38.906,0.318,39.3,0.95,4.469,24.351,0.803,14.463,69.784,0.435,3.01,2.405,0.742,29.756,3.439,1.014,0.357,1.347,0.038,6.642,8.894,1.224,16.035,7.829,5.227,6.448,9.321,0.42,1.657,1.856,0.756,7.793,3.552
2018-01-01 16:00:00,25.824,0.184,30.805,0.779,5.389,20.663,0.717,12.134,66.507,0.671,2.106,2.009,0.568,25.803,1.712,0.707,0.101,0.804,0.028,4.704,7.367,0.939,15.466,5.554,3.351,4.82,7.599,0.026,0.943,1.764,0.55,7.023,2.085
2018-01-01 17:00:00,18.1,0.077,27.454,0.311,6.071,17.869,0.75,9.478,65.372,0.616,2.014,1.981,0.571,26.695,1.938,0.253,0.075,0.403,0.032,4.79,6.581,0.843,12.3,3.294,2.2,4.443,6.323,0.009,2.161,1.981,0.4,7.656,0.814
2018-01-01 18:00:00,15.716,0.011,27.003,0.713,6.394,22.244,0.957,10.178,63.324,0.44,2.355,2.1,0.454,30.42,1.949,0.408,0.053,0.139,0.04,5.549,6.944,1.459,11.404,2.103,1.994,5.077,5.949,0.011,2.44,1.863,0.387,8.465,0.574
2018-01-01 19:00:00,22.832,0.011,31.012,0.895,8.447,28.619,1.442,13.171,66.267,0.546,2.948,2.271,0.447,37.727,3.212,0.746,0.291,0.228,0.041,9.328,9.265,1.598,13.388,3.015,2.793,6.054,6.664,0.015,1.875,3.25,0.452,8.969,1.152
2018-01-01 20:00:00,34.76,0.015,34.716,1.195,9.902,34.674,1.857,17.482,64.357,0.719,3.447,2.076,0.388,45.096,6.219,1.871,0.617,0.853,0.042,13.348,11.211,1.887,14.133,4.24,4.262,6.595,8.82,0.205,2.087,3.689,0.39,9.192,2.266
2018-01-01 21:00:00,52.352,0.019,41.819,1.702,11.119,39.94,2.296,26.06,66.971,1.08,4.311,2.028,0.473,48.138,9.555,3.37,1.101,1.429,0.056,17.681,11.046,2.337,14.491,5.729,5.45,7.336,12.792,0.332,2.164,4.129,0.958,10.308,3.595
2018-01-01 22:00:00,51.409,0.268,50.159,1.676,13.077,43.569,2.394,33.857,72.065,2.472,4.855,2.033,0.814,49.273,11.394,3.709,0.909,2.368,0.057,22.417,12.497,2.206,15.803,5.365,6.983,7.805,12.923,0.804,1.351,4.667,1.396,10.801,3.96
2018-01-01 23:00:00,49.466,0.52,50.364,1.288,13.725,44.69,1.207,32.987,73.267,3.23,4.694,2.525,1.017,50.919,11.668,3.637,0.911,4.721,0.055,25.685,13.472,2.027,16.286,6.129,9.81,8.144,14.029,1.287,1.055,4.706,1.734,11.136,4.838
2018-01-02 00:00:00,60.209,0.717,51.439,1.897,16.983,48.659,1.327,37.258,73.154,4.066,5.198,2.687,1.174,56.287,12.36,4.104,1.502,7.017,0.059,29.369,14.16,2.252,18.31,8.648,11.113,8.403,16.811,1.928,1.439,4.981,2.052,11.938,6.601
2018-01-02 01:00:00,72.399,0.969,51.331,2.474,21.483,54.483,1.717,43.166,73.79,4.786,5.229,2.924,1.393,58.611,12.363,3.411,2.546,9.548,0.061,32.052,15.825,2.571,20.928,11.039,12.312,8.505,18.764,2.466,1.667,6.108,2.449,12.865,7.656
2018-01-02 02:00:00,77.585,1.455,52.548,2.759,22.744,56.827,2.084,45.066,77.593,6.034,4.38,3.01,1.618,60.246,13.327,3.393,3.308,11.218,0.06,37.168,17.332,2.642,22.778,12.419,13.666,8.139,20.447,3.019,1.939,6.948,2.58,11.865,8.644
2018-01-02 03:00:00,81.195,1.163,53.826,2.889,24.859,56.592,2.745,48.756,77.436,6.61,3.261,3.093,1.866,63.16,14.218,3.898,4.121,12.701,0.052,41.953,17.209,2.803,17.38,13.326,14.521,6.422,22.605,3.596,2.146,7.468,1.894,8.47,9.157
2018-01-02 04:00:00,97.816,1.288,57.264,3.347,27.63,58.97,3.088,61.88,82.982,7.554,2.633,3.075,2.5,66.321,14.627,4.467,4.799,13.067,0.049,49.255,16.549,3.082,18.593,15.541,14.75,5.749,24.404,3.939,2.673,7.857,1.73,8.864,10.252
2018-01-02 05:00:00,107.885,1.659,60.043,3.561,31.576,61.409,3.337,67.59,88.214,9.024,3.473,3.192,4.733,67.582,14.945,5.44,5.408,14.505,0.054,52.959,17.299,3.334,22.195,20.973,15.896,5.139,25.982,3.843,3.946,8.287,1.868,10.186,11.444
2018-01-02 06:00:00,120.961,2.674,64.133,3.809,36.654,63.265,3.56,65.196,97.073,10.144,4.358,3.299,5.93,68.589,14.514,6.374,6.494,17.766,0.059,55.894,18.601,3.788,28.852,24.715,17.66,5.885,27.926,5.037,5.936,8.677,2.033,10.609,13.573
2018-01-02 07:00:00,135.049,2.941,67.066,4.696,36.937,68.938,5.903,65.952,98.448,11.782,4.997,3.842,5.663,76.928,14.774,6.909,9.02,18.995,0.08,61.056,19.214,4.28,31.589,21.176,19.961,7.275,31.454,5.647,8.643,8.556,1.95,11.327,14.804
2018-01-02 08:00:00,155.836,3.113,70.133,5.747,38.293,73.284,7.597,74.236,98.453,10.271,6.373,3.781,4.988,78.61,18.281,7.785,10.245,19.687,0.09,66.872,25.081,5.06,28.742,22.059,21.424,8.015,38.332,6.13,9.327,9.061,2.025,11.853,14.45
2018-01-02 09:00:00,156.863,3.098,70.365,5.914,37.881,70.726,4.98,82.875,97.565,8.988,6.668,3.643,4.678,75.096,16.275,8.273,9.676,19.228,0.079,69.456,26.954,4.808,27.239,22.858,22.612,8.247,37.137,9.331,5.891,9.732,1.937,12.154,13.687
2018-01-02 10:00:00,135.933,3.01,67.092,4.391,32.253,56.475,3.324,80.467,93.277,7.445,5.407,2.809,4.096,72.113,14.144,8.406,8.181,17.838,0.061,63.678,22.752,3.117,23.651,20.128,20.74,7.409,28.078,8.128,4.287,8.532,2.009,9.37,12.794
2018-01-02 11:00:00,98.553,2.504,59.672,2.272,23.417,41.371,2.363,60.559,85.153,4.831,3.368,1.535,3.317,70.476,10.465,5.261,5.424,14.213,0.039,49.165,18.169,2.234,17.413,15.525,16.97,5.393,18.443,5.516,2.704,4.789,1.745,7.664,10.141
2018-01-02 12:00:00,61.271,2.916,50.423,1.114,16.173,35.646,1.557,41.33,82.699,3.705,2.388,1.744,2.857,69.088,7.118,3.012,3.499,10.367,0.024,33.166,15.056,1.947,23.314,10.569,12.263,4.833,13.096,2.999,1.67,3.627,2.489,9.356,7.101
2018-01-02 13:00:00,39.446,2.508,39.595,0.872,10.403,27.565,0.939,25.212,75.701,2.335,1.428,1.68,1.752,62.778,4.846,1.919,2.028,7.256,0.017,18.019,13.578,1.552,20.725,6.78,9.293,3.607,10.168,1.283,1.252,2.877,1.751,7.728,5.145
2018-01-02 14:00:00,28.117,1.115,29.839,0.668,7.188,21.17,0.572,14.905,64.94,0.727,0.86,1.614,0.959,52.264,3.83,1.296,0.695,4.259,0.015,9.9,10.195,0.948,13.389,4.019,6.141,3.745,8.939,1.236,0.993,2.485,1.095,4.667,3.251
2018-01-02 15:00:00,18.75,0.513,21.734,0.522,4.514,16.351,0.385,8.981,53.385,0.134,0.66,1.318,0.671,41.451,3.486,0.762,0.255,2.252,0.01,4.861,6.403,0.76,11.486,4.812,3.525,3.014,6.434,0.525,0.567,1.955,0.86,2.842,1.768
2018-01-02 16:00:00,12.117,0.307,15.812,0.446,4.107,13.293,0.303,6.008,44.365,0.389,0.454,1.04,0.466,33.752,2.793,0.248,0.044,1.504,0.006,2.722,4.567,0.631,9.98,3.387,1.981,2.044,4.859,0.037,0.245,1.35,0.575,2.091,0.939
2018-01-02 17:00:00,7.874,0.259,12.854,0.18,3.877,10.57,0.308,4.414,39.513,0.341,0.429,0.932,0.332,31.761,3.989,0.037,0.009,1.037,0.005,3.625,3.583,0.567,6.906,1.527,1.196,1.659,3.98,0.0,1.196,1.402,0.294,2.011,0.365
2018-01-02 18:00:00,6.521,0.289,12.288,0.52,4.893,12.443,0.444,4.878,36.285,0.234,0.729,0.883,0.154,36.714,5.504,0.173,0.013,0.866,0.009,3.64,3.398,1.132,5.928,0.856,1.369,2.141,3.992,0.002,1.533,1.635,0.135,2.337,0.219
2018-01-02 19:00:00,12.41,0.313,16.282,0.627,8.042,16.902,0.748,7.342,37.21,0.316,1.544,1.114,0.197,44.788,8.325,0.542,0.075,1.246,0.018,5.353,4.585,1.381,6.988,1.662,2.613,3.433,5.829,0.006,1.173,2.945,0.09,3.622,0.666
2018-01-02 20:00:00,18.524,0.261,22.687,0.638,10.788,22.58,1.015,12.331,41.308,0.567,2.102,1.305,0.26,50.062,12.152,1.759,0.383,2.467,0.021,8.715,6.123,1.764,8.351,2.632,4.767,4.392,8.719,0.138,1.273,3.627,0.378,4.905,1.256
2018-01-02 21:00:00,26.572,0.239,30.974,0.819,13.142,30.315,1.319,18.381,49.013,0.765,2.691,1.61,0.383,51.766,14.778,2.988,0.661,3.258,0.028,12.058,6.708,2.224,9.189,3.196,7.048,5.039,12.015,0.308,1.328,4.639,1.328,7.387,1.732
2018-01-02 22:00:00,33.629,0.889,38.902,1.27,16.421,35.502,1.663,24.075,57.132,1.799,3.13,1.699,0.671,52.061,16.641,4.259,0.526,4.202,0.032,16.472,8.918,2.485,10.933,3.87,9.958,5.58,14.516,0.619,0.876,5.599,1.846,8.054,2.517
2018-01-02 23:00:00,34.178,1.188,41.425,0.795,19.875,38.577,0.718,24.249,61.004,2.837,2.858,1.61,0.908,54.149,16.633,4.942,0.838,7.291,0.036,20.38,9.565,2.59,11.209,4.721,15.661,6.228,17.072,1.105,0.811,6.749,2.416,7.706,3.726
2018-01-03 00:00:00,44.782,1.427,44.093,1.198,23.502,43.222,0.738,28.606,63.472,3.84,3.55,1.649,1.101,60.819,15.797,5.75,1.535,10.366,0.041,24.988,10.271,2.694,12.717,6.504,17.713,6.682,20.866,1.65,1.094,6.794,2.731,7.846,4.778
2018-01-03 01:00:00,54.914,1.835,46.173,1.898,25.486,46.784,0.852,35.327,68.121,4.683,3.857,1.645,1.323,64.69,14.755,5.14,2.404,12.909,0.047,30.369,11.547,3.072,13.98,8.319,18.821,7.079,24.463,2.297,1.269,7.328,2.816,7.756,5.657
2018-01-03 02:00:00,67.847,2.234,48.414,2.395,28.388,48.053,0.945,41.122,74.873,6.17,4.084,1.719,1.699,68.967,15.308,5.322,3.369,14.309,0.054,38.164,12.62,3.421,14.979,10.643,20.701,7.61,28.198,3.081,1.635,8.565,2.949,7.314,7.478
2018-01-03 03:00:00,82.938,1.834,48.892,3.143,32.979,45.383,1.027,46.023,79.168,7.424,3.759,1.746,2.066,73.37,15.247,6.204,4.298,14.728,0.053,41.992,12.337,3.663,10.995,13.229,23.657,6.806,32.127,3.838,2.135,9.795,2.116,4.234,9.086
2018-01-03 04:00:00,90.76,1.934,49.939,3.139,37.711,44.87,1.082,55.115,85.139,8.771,3.987,1.649,2.653,77.178,15.484,6.8,5.206,14.079,0.06,47.524,10.943,3.841,10.858,14.221,25.171,7.133,33.554,4.31,2.353,10.795,1.989,3.93,9.599
2018-01-03 05:00:00,98.72,2.292,50.494,3.338,41.83,44.506,1.192,59.909,89.544,10.409,4.716,1.666,4.937,78.162,16.395,7.458,6.29,14.398,0.067,51.256,11.039,3.963,13.096,19.501,27.544,6.44,33.308,4.371,3.409,11.287,2.141,4.729,10.606
2018-01-03 06:00:00,113.367,3.05,54.976,3.602,46.927,43.256,1.302,60.18,95.885,11.284,4.361,1.738,6.047,79.626,17.122,7.66,7.452,18.029,0.058,55.186,12.734,4.329,16.796,23.454,31.165,5.817,33.25,5.586,5.396,11.431,2.339,5.108,12.987
2018-01-03 07:00:00,122.805,3.271,58.436,4.208,44.504,46.439,3.304,70.547,97.737,13.586,3.515,2.001,6.08,90.87,17.761,7.406,10.198,20.673,0.066,57.671,12.844,4.586,15.687,19.399,33.583,5.897,34.012,6.107,8.283,10.823,2.479,5.443,13.801
2018-01-03 08:00:00,149.948,3.14,62.694,5.521,46.24,48.434,5.057,83.664,96.818,10.882,4.129,1.988,5.513,94.551,21.102,7.902,10.727,21.236,0.069,64.864,16.669,5.363,12.087,21.935,34.361,5.926,38.938,6.495,9.013,10.934,2.56,5.626,13.275
2018-01-03 09:00:00,166.064,3.514,63.299,6.365,44.919,44.077,2.705,83.622,97.847,9.699,4.07,2.08,5.049,76.436,20.019,8.226,9.432,21.497,0.055,70.196,16.801,5.34,11.22,24.031,34.788,5.912,37.905,9.703,6.69,11.24,2.511,5.436,13.907
2018-01-03 10:00:00,147.601,3.486,55.213,4.979,39.164,33.128,1.167,71.672,87.183,8.584,3.516,1.534,4.683,51.132,17.974,9.773,8.851,20.801,0.042,59.897,12.218,3.817,9.102,20.943,33.544,4.808,35.006,8.823,5.127,9.77,2.208,3.356,13.456
2018-01-03 11:00:00,117.311,2.955,40.502,3.002,30.24,22.362,0.535,48.968,61.457,6.855,2.743,1.116,4.123,31.467,12.844,7.941,7.094,16.64,0.032,39.825,8.407,2.89,6.366,17.195,31.268,4.06,26.791,7.039,3.909,6.421,1.485,2.177,11.134
2018-01-03 12:00:00,86.624,3.562,28.769,1.935,21.121,17.661,0.253,33.245,46.879,4.966,2.275,0.888,3.597,19.031,7.988,4.754,5.155,11.912,0.022,27.005,5.548,2.38,5.419,12.808,26.118,4.007,19.025,4.557,2.822,5.099,2.076,3.579,8.817
2018-01-03 13:00:00,63.319,3.554,17.842,1.735,13.719,12.238,0.136,20.676,34.347,3.762,1.582,0.749,2.382,11.49,4.69,2.747,3.637,8.907,0.017,15.274,5.282,1.593,4.377,9.613,21.828,3.118,13.081,2.742,2.367,3.941,1.506,2.416,6.971
2018-01-03 14:00:00,46.554,1.891,10.484,1.136,8.851,9.222,0.079,11.815,23.584,1.849,0.955,0.723,1.414,6.657,2.716,1.613,2.253,5.879,0.016,8.052,3.441,1.006,3.326,6.457,14.773,3.358,10.445,2.475,1.932,2.888,0.857,0.906,4.725
2018-01-03 15:00:00,26.418,1.13,5.489,0.698,4.946,5.591,0.05,8.252,14.718,0.702,0.896,0.585,1.316,3.94,1.886,0.735,1.241,3.153,0.012,3.509,1.667,0.705,3.636,6.046,9.255,3.082,7.423,1.472,1.034,1.96,0.67,0.52,2.627
2018-01-03 16:00:00,16.049,0.719,2.978,0.565,3.525,3.145,0.044,6.536,9.613,0.924,0.597,0.472,0.89,2.823,1.218,0.322,0.621,1.801,0.008,2.281,0.979,0.689,3.214,4.05,6.189,2.226,5.884,0.656,0.569,1.302,0.485,0.636,1.562
2018-01-03 17:00:00,11.4,0.485,1.851,0.222,3.016,2.0,0.055,6.157,9.136,0.839,0.453,0.481,0.754,3.336,1.562,0.113,0.533,0.968,0.007,3.224,0.691,0.632,2.281,1.972,4.399,1.847,4.696,0.286,1.695,1.326,0.347,0.853,0.815
2018-01-03 18:00:00,11.658,0.273,1.795,0.627,4.215,2.985,0.132,7.469,9.339,0.666,0.523,0.409,0.697,6.08,1.92,0.223,0.538,0.744,0.009,4.304,0.782,1.222,2.313,1.384,3.78,1.856,4.677,0.173,2.04,1.43,0.356,1.248,0.592
2018-01-03 19:00:00,17.56,0.265,4.044,0.815,7.104,5.418,0.393,10.732,11.672,0.797,0.973,0.52,0.768,10.722,3.559,0.281,0.847,1.066,0.012,6.841,1.918,1.272,3.207,2.412,5.669,2.463,5.644,0.248,1.707,2.436,0.441,2.299,0.875
2018-01-03 20:00:00,25.385,0.276,6.496,1.029,9.957,9.627,0.672,14.683,18.218,0.937,1.465,0.463,0.635,15.036,6.129,0.986,1.239,2.138,0.014,9.993,2.84,1.432,3.433,3.488,7.927,3.264,7.404,0.742,1.877,3.419,0.507,2.857,1.395
2018-01-03 21:00:00,38.766,0.263,10.702,1.387,12.44,12.959,0.721,19.937,24.568,1.241,1.712,0.825,0.662,17.544,9.001,2.159,1.678,2.153,0.018,13.661,2.701,1.749,4.012,4.514,10.285,3.808,10.469,0.785,1.95,4.444,1.022,4.179,2.54
2018-01-03 22:00:00,42.72,0.791,16.093,1.412,14.55,15.894,0.812,23.728,29.723,2.146,2.074,0.969,0.941,18.712,11.325,2.771,1.398,2.507,0.021,18.716,3.995,1.865,5.063,4.517,14.638,4.2,11.753,0.816,1.303,5.062,1.483,5.122,3.403
2018-01-03 23:00:00,39.564,0.94,17.421,1.03,17.695,19.832,0.42,24.052,32.629,2.483,1.653,1.08,1.065,22.624,12.356,3.529,1.113,4.485,0.021,22.896,6.142,1.974,6.065,4.959,19.983,4.505,14.417,1.476,0.979,6.024,1.774,5.704,4.146
2018-01-04 00:00:00,47.402,0.833,21.148,1.463,23.66,23.086,0.383,26.219,33.787,2.977,1.881,1.229,1.149,29.132,12.797,4.023,1.503,6.317,0.024,25.84,6.893,2.153,6.623,7.058,22.315,4.781,16.84,1.677,1.293,6.79,2.131,6.41,5.35
2018-01-04 01:00:00,54.939,1.339,24.32,1.917,28.022,25.164,0.448,30.466,36.504,3.644,1.924,1.289,1.293,32.985,12.734,3.537,2.251,8.416,0.026,27.328,7.444,2.446,7.662,8.817,22.964,4.928,19.044,1.937,1.419,8.038,2.342,6.688,6.17
2018-01-04 02:00:00,59.369,1.488,26.671,2.216,29.422,25.913,0.489,32.373,38.51,4.212,1.787,1.407,1.389,37.904,14.2,3.338,2.608,9.9,0.027,29.622,8.214,2.397,8.425,9.921,23.721,4.851,20.115,2.249,1.536,8.863,2.518,6.221,7.226
2018-01-04 03:00:00,66.342,1.22,26.218,2.502,33.598,24.69,0.508,34.757,38.435,4.582,1.691,1.533,1.488,44.99,14.881,4.056,2.919,11.85,0.027,30.794,8.17,2.771,6.957,11.218,24.777,4.206,23.47,2.618,1.764,9.936,1.775,3.714,7.865
2018-01-04 04:00:00,79.314,1.264,27.335,2.767,34.733,24.999,0.557,41.432,44.734,4.953,1.81,1.27,1.997,46.618,15.224,4.956,3.264,12.161,0.034,34.588,7.061,3.215,6.974,12.709,25.52,4.428,27.043,2.78,2.093,9.812,1.536,2.948,8.657
2018-01-04 05:00:00,84.139,1.378,28.786,2.838,38.032,26.034,0.608,43.146,47.709,5.58,2.208,1.302,4.016,48.066,16.003,5.48,3.493,12.963,0.037,36.191,7.173,3.274,8.967,17.718,26.084,3.659,26.055,2.532,2.962,10.202,1.631,3.736,9.403
2018-01-04 06:00:00,93.688,1.885,32.718,3.013,41.377,25.303,0.6,41.732,52.277,5.636,1.938,1.416,4.889,46.366,16.475,5.753,3.938,15.282,0.03,38.066,8.816,3.393,11.823,20.859,26.695,3.273,25.581,3.561,4.803,10.084,1.817,4.318,11.321
2018-01-04 07:00:00,106.703,1.982,34.688,3.528,39.221,27.497,1.81,43.938,55.795,6.199,1.346,1.689,3.93,52.382,16.111,5.936,6.135,16.156,0.033,39.642,9.132,3.726,10.064,17.251,29.775,3.02,26.818,4.084,7.545,9.851,1.942,4.574,12.421
2018-01-04 08:00:00,127.565,1.946,35.88,4.858,39.301,31.591,3.614,50.72,56.126,5.518,2.205,1.549,3.206,53.814,18.545,6.482,6.654,15.808,0.037,41.919,12.014,4.293,8.897,19.033,30.076,3.295,31.073,3.979,8.463,9.494,2.061,4.044,12.013
2018-01-04 09:00:00,128.962,1.933,34.474,4.897,37.116,31.628,2.127,51.567,53.913,5.23,2.661,1.366,3.109,45.09,17.583,6.836,5.779,14.872,0.036,40.389,12.435,4.204,8.352,19.574,30.805,3.447,31.139,5.722,5.461,9.58,2.103,3.747,11.468
2018-01-04 10:00:00,125.164,1.75,34.051,4.085,32.313,26.864,1.214,51.056,51.579,4.965,2.114,1.227,2.85,38.012,17.413,9.269,5.456,14.263,0.025,38.086,10.403,3.405,7.687,18.789,30.33,3.18,32.38,5.697,4.228,8.511,1.913,3.08,11.721
2018-01-04 11:00:00,113.238,1.43,28.73,2.949,26.946,20.075,0.616,48.664,46.057,4.186,1.374,0.963,2.324,32.283,16.095,8.716,4.783,13.23,0.016,31.979,7.51,3.223,5.743,16.492,27.996,2.529,29.78,4.837,3.843,5.893,1.472,2.994,10.632
2018-01-04 12:00:00,90.705,1.832,24.059,2.059,20.266,17.054,0.335,41.887,43.134,3.785,1.0,0.911,2.445,26.078,11.857,6.013,4.041,10.708,0.009,27.53,5.773,2.84,6.187,13.589,23.362,2.577,24.169,3.507,3.052,4.811,2.283,4.653,8.712
2018-01-04 13:00:00,60.878,1.598,17.672,1.635,13.409,12.194,0.172,34.598,35.914,3.611,0.528,0.73,2.037,20.256,8.509,4.013,3.581,8.166,0.006,22.778,5.493,2.257,4.305,9.476,19.072,1.869,18.793,2.64,2.236,3.887,1.669,3.049,6.615
2018-01-04 14:00:00,46.352,0.683,12.442,1.017,8.62,9.056,0.094,30.921,30.955,2.509,0.304,0.667,1.65,16.36,6.372,2.924,3.084,4.834,0.006,18.325,3.783,1.638,3.213,6.971,13.065,2.018,16.375,2.813,1.567,2.891,1.1,1.083,4.782
2018-01-04 15:00:00,28.458,0.293,8.68,0.645,5.052,5.902,0.064,24.559,25.644,1.563,0.168,0.483,1.42,14.469,5.274,1.876,2.478,2.189,0.003,12.403,2.107,1.141,3.574,6.999,8.075,1.413,11.474,1.929,1.058,2.035,0.9,0.41,3.048
2018-01-04 16:00:00,17.401,0.174,6.679,0.523,3.737,4.019,0.053,19.221,22.884,1.316,0.098,0.375,1.235,13.345,4.874,1.065,1.354,1.255,0.001,9.181,1.262,0.783,3.214,4.914,5.557,0.777,7.488,0.923,0.596,1.249,0.718,0.189,2.107
2018-01-04 17:00:00,12.083,0.081,6.103,0.2,3.269,3.162,0.079,16.17,24.739,0.863,0.119,0.332,1.113,14.042,5.893,0.507,0.691,0.645,0.001,8.338,1.109,0.555,2.469,2.825,4.027,0.583,5.928,0.349,1.801,1.271,0.583,0.175,1.191
2018-01-04 18:00:00,9.292,0.012,6.253,0.561,3.329,4.108,0.18,15.815,24.346,0.516,0.311,0.417,0.877,15.495,6.383,0.298,0.501,0.33,0.004,7.664,1.353,1.289,2.573,1.494,3.506,1.106,5.034,0.186,2.167,1.132,0.46,0.662,0.747
2018-01-04 19:00:00,12.895,0.008,6.972,0.688,5.333,6.63,0.372,16.995,24.04,0.556,0.858,0.594,0.718,16.532,7.148,0.269,0.666,0.45,0.006,9.899,1.921,1.509,3.208,1.549,4.718,2.099,5.861,0.197,1.476,1.755,0.306,1.578,1.04
2018-01-04 20:00:00,19.071,0.013,7.941,0.823,9.87,11.847,0.606,19.208,25.993,0.686,1.378,0.42,0.556,16.927,8.745,1.103,0.825,1.332,0.008,11.972,2.676,1.538,3.517,2.556,6.919,2.855,7.532,0.758,1.555,3.267,0.595,2.211,1.338
2018-01-04 21:00:00,30.573,0.018,11.19,1.212,15.269,17.408,0.893,25.695,28.012,0.921,1.626,0.491,0.557,15.923,10.684,2.641,1.334,2.054,0.012,15.184,3.516,2.198,4.715,3.4,8.93,3.578,12.787,0.741,1.6,5.132,1.675,3.491,1.812
2018-01-04 22:00:00,37.622,0.168,15.886,1.409,19.301,23.603,1.07,33.211,29.96,1.847,1.836,0.587,0.787,15.115,11.363,4.893,0.942,2.554,0.014,20.983,5.631,2.852,6.147,4.195,11.747,3.815,18.628,0.817,1.131,6.169,2.061,4.659,2.55
